AT3G09720	Ddx52
AT3G23100	Xrcc4
AT3G23100	Xrcc4
AT1G63660	Gmps
AT1G63780	Imp4
AT1G63980	Pinx1
AT1G64880	Mrps5
AT1G64880	Mrps5
AT1G65270	Emc10
AT1G65270	Emc10
AT1G65270	Emc10
AT1G65700	Lsm8
AT1G65700	Lsm8
AT1G66520	Mtfmt
AT1G67120	Mdn1
AT1G67120	Mdn1
AT1G70150	Zmynd15
AT1G70150	Zmynd15
AT1G70150	Zmynd15
AT1G70150	Zmynd15
AT1G70150	Zmynd15
AT1G71370	Ddx55
AT1G71370	Ddx55
AT1G71280	Ddx55
AT1G71280	Ddx55
AT5G05450	Ddx55
AT5G05450	Ddx55
AT1G73430	Cog3
AT1G73430	Cog3
AT5G39970	Hhipl2
AT5G39970	Hhipl2
AT5G39970	Hhipl1
AT5G62630	Hhipl2
AT5G62630	Hhipl2
AT5G62630	Hhipl1
AT1G74790	Hhipl2
AT1G74790	Hhipl2
AT1G74790	Hhipl1
AT1G74970	Mrps9
AT1G74970	Mrps9
AT3G49080	Mrps9
AT3G49080	Mrps9
AT1G75200	Tyw1
AT1G77180	Snw1
AT1G77230	Ttc33
AT1G77230	Ttc33
AT1G77230	Ttc33
AT1G77230	Ttc33
AT1G77230	Ttc33
AT1G79220	Mterf1b
AT1G79220	Mterf1a
AT1G79220	Mterf1a
AT4G21180	Sec63
AT1G79940	Sec63
AT1G80710	Wdr76
AT1G80710	Wdr76
AT1G80710	Wdr76
AT1G80710	Wdr76
AT2G03510	Erlin1
AT2G03510	Erlin1
AT2G03510	Erlin1
AT2G03510	Erlin2
AT2G03667	Asnsd1
AT2G03667	Gm28551
AT2G03667	Asnsd1
AT5G46290	Oxsm
AT5G46290	Oxsm
AT5G46290	Oxsm
AT2G04540	Oxsm
AT2G04540	Oxsm
AT2G04540	Oxsm
AT2G14110	Mdp1
AT2G14660	Thyn1
AT2G14660	Thyn1
AT2G14660	Thyn1
AT2G18040	Pin1
AT2G18040	Pin1rt1
AT2G18740	Snrpe
AT2G18740	Snrpe
AT2G18740	Snrpe
AT4G30330	Snrpe
AT4G30330	Snrpe
AT4G30330	Snrpe
AT2G20980	Mcm10
AT2G20980	Mcm10
AT5G10170	Isyna1
AT5G10170	Isyna1
AT2G22240	Isyna1
AT2G22240	Isyna1
AT4G39800	Isyna1
AT4G39800	Isyna1
AT2G24500	Zfp622
AT2G24500	Zfp622
AT4G31420	Zfp622
AT4G31420	Zfp622
AT2G25740	Crbn
AT2G25740	Crbn
AT2G25740	Crbn
AT2G25950	Pithd1
AT2G25950	Pithd1
AT2G25950	Pithd1
AT3G33530	Wdr11
AT3G33530	Wdr11
AT3G33530	Wdr11
AT3G33530	Wdr11
AT2G26610	Wdr11
AT2G26610	Wdr11
AT2G26610	Wdr11
AT2G26610	Wdr11
AT2G26780	Ecpas
AT2G26780	Ecpas
AT2G26780	Ecpas
AT2G28100	Fuca2
AT2G28100	Fuca2
AT2G28100	Fuca2
AT2G28100	Fuca1
AT2G29530	Timm10
AT2G29530	Timm10
AT2G29540	Polr1d
AT2G30200	Mcat
AT2G30200	Mcat
AT2G30200	Mcat
AT2G30200	Mcat
AT2G30920	Coq3
AT2G32320	Thg1l
AT2G32320	Thg1l
AT2G31580	Thg1l
AT2G31580	Thg1l
AT2G32590	Ncaph
AT2G33630	Sdr42e1
AT2G33630	Sdr42e1
AT2G33630	Sdr42e1
AT2G33630	Gm5737
ATCG00330	Mrps14
ATCG00330	Mrps14
AT2G34520	Mrps14
AT2G34520	Mrps14
AT2G37240	Prxl2c
AT2G37240	Prxl2c
AT2G37240	Prxl2c
AT2G37240	Prxl2c
AT2G37680	Gid4
AT2G37680	Gid4
AT2G38020	Vps16
AT2G38020	Vps16
AT2G39090	Anapc7
AT2G39090	Anapc7
AT2G39090	Anapc7
AT2G40430	Nop53
AT3G56740	Ubac2
AT2G41160	Ubac2
AT2G42700	Scfd2
AT2G42700	Scfd2
AT2G42700	Scfd2
AT2G42700	Scfd2
AT2G42700	Scfd2
AT2G43320	Mettl18
AT2G43320	Mettl18
AT4G14000	Mettl18
AT4G14000	Mettl18
AT2G43400	Etfdh
AT2G43400	Etfdh
AT3G60150	Ndufaf3
AT3G60150	Ndufaf3
AT2G44525	Ndufaf3
AT2G44525	Ndufaf3
AT2G45790	Pmm2
AT2G45790	Pmm2
AT2G45790	Pmm1
AT2G47090	Zfp598
AT2G47090	Zfp598
AT3G62240	Zfp598
AT3G62240	Zfp598
AT2G47990	Utp15
AT3G02530	Cct6b
AT3G02530	Cct6b
AT5G16070	Cct6b
AT5G16070	Cct6b
AT3G02660	Yars2
AT3G02660	Yars2
AT3G02660	Yars2
AT3G02710	Ctnnbl1
ATCG00160	Mrps2
AT3G03600	Mrps2
AT5G18180	Gar1
AT5G18180	Gar1
AT5G18180	Gar1
AT3G03920	Gar1
AT3G03920	Gar1
AT3G03920	Gar1
AT3G04500	Rbm42
AT3G04500	Rbm42
AT3G04780	Txnl1
AT3G05070	Ccdc12
AT3G05070	Ccdc12
AT3G05070	Ccdc12
AT5G27430	Arxes2
AT5G27430	Arxes1
AT5G27430	Spcs3
AT3G05230	Arxes2
AT3G05230	Arxes1
AT3G05230	Spcs3
AT3G05680	Virma
AT3G05680	Virma
AT3G05680	Virma
AT3G06530	Heatr1
AT3G06530	Heatr1
AT3G06530	Heatr1
AT3G07050	Gnl3l
AT3G07050	Gnl3l
AT3G07050	Gnl3l
AT3G07050	Gnl3l
AT3G07300	Eif2b2
AT3G07300	Eif2b2
AT3G07300	Eif2b2
AT3G09560	Lpin3
AT3G09560	Lpin3
AT3G09560	Lpin3
AT3G09560	Lpin3
AT3G09660	Mcm8
AT3G09660	Mcm8
AT3G61010	Engase
AT3G61010	Engase
AT3G11040	Engase
AT3G11040	Engase
AT5G05460	Engase
AT5G05460	Engase
AT3G20050	Tcp1
AT3G20050	Tcp1
AT4G14040	Selenbp2
AT4G14040	Selenbp1
AT4G14040	Selenbp2
AT4G14030	Selenbp2
AT4G14030	Selenbp1
AT4G14030	Selenbp2
AT3G23800	Selenbp2
AT3G23800	Selenbp1
AT3G23800	Selenbp2
AT3G27000	Actr2
AT3G44330	Ncln
AT3G44330	Ncln
AT3G45770	Mecr
AT3G45770	Mecr
AT3G45880	Gm28042
AT3G45880	Jmjd7
AT3G45880	Gm28042
AT3G46200	Nudt22
AT3G46200	Nudt22
AT3G47120	Rbmx2
AT3G48150	Cdc23
AT3G48150	Cdc23
AT3G49600	Usp48
AT3G49600	Usp48
AT3G49600	Usp48
AT3G49725	Gtpbp6
AT3G49725	Gtpbp6
AT3G55580	Rccd1
AT3G55580	Rccd1
AT3G55580	Rccd1
AT3G53830	Rccd1
AT3G53830	Rccd1
AT3G53830	Rccd1
AT3G54610	Kat2b
AT3G54610	Kat2a
AT3G54610	Kat2a
AT3G54610	Kat2b
AT3G57000	Emg1
AT3G57000	Emg1
AT3G58180	Dohh
AT3G58180	Dohh
AT3G58180	Dohh
AT3G58180	Dohh
AT3G58180	Gm48551
AT3G58490	Sgpp2
AT3G58490	Sgpp1
AT3G58490	Sgpp1
AT3G59310	Slc35f2
AT3G59340	Slc35f2
AT3G59330	Slc35f2
AT3G59320	Slc35f2
AT3G59380	Fnta
AT3G60300	Rnf25
AT3G60300	Rnf25
AT3G60300	Rnf25
AT3G60300	Rnf25
AT3G60300	Rnf25
AT3G60300	Rnf25
AT3G61800	Uvssa
AT3G61800	Uvssa
AT3G61800	Uvssa
AT4G05440	Cdc123
AT4G05440	Cdc123
AT4G12230	Spg21
AT4G12230	Spg21
AT4G12230	Spg21
AT4G12790	Gpn3
AT4G12790	Gpn3
AT4G13720	Itpa
AT4G14147	Arpc4
AT4G14147	Arpc4
AT4G14970	Fancd2
AT4G14970	Fancd2
AT4G14970	Fancd2
AT4G17100	Endou
AT4G17100	Endou
AT4G17100	Endou
AT4G18460	Dtd1
AT4G21470	Rfk
AT4G21530	Anapc4
AT4G21530	Anapc4
AT4G21530	Anapc4
AT4G21530	Anapc4
AT4G24380	Ovca2
AT5G65400	Ovca2
AT4G24550	Ap4m1
AT4G25180	Polr3d
AT4G25180	Polr3d
AT5G09380	Polr3d
AT5G09380	Polr3d
AT4G25550	Nudt21
AT4G25550	Nudt21
AT4G25550	Nudt21
AT4G29820	Nudt21
AT4G29820	Nudt21
AT4G29820	Nudt21
AT4G26850	Gdpgp1
AT5G55120	Gdpgp1
AT4G33150	Aass
ATCG00050	Mrps16
AT5G56940	Mrps16
AT4G34620	Mrps16
AT4G34700	Ndufb9
AT5G02370	Kif22
AT5G02370	Kif22
AT5G02410	Alg10b
AT5G02410	Alg10b
AT5G60160	Dnpep
AT5G60160	Dnpep
AT5G60160	Dnpep
AT5G60160	Dnpep
AT5G60160	Dnpep
AT5G04710	Dnpep
AT5G04710	Dnpep
AT5G04710	Dnpep
AT5G04710	Dnpep
AT5G04710	Dnpep
AT5G05130	Hltf
AT5G05130	Hltf
AT5G05130	Hltf
AT5G07350	Snd1
AT5G07350	Snd1
AT5G07350	Snd1
AT5G61780	Snd1
AT5G61780	Snd1
AT5G61780	Snd1
AT5G07630	Rft1
AT5G07630	Rft1
AT5G07630	Rft1
AT5G08300	Suclg1
AT5G23250	Suclg1
AT5G09900	Psmd12
AT5G09900	Psmd12
AT5G09900	Psmd12
AT5G64760	Psmd12
AT5G64760	Psmd12
AT5G64760	Psmd12
AT5G11490	Ap4b1
AT5G11490	Ap4b1
AT5G11490	Gm43064
AT5G11490	Ap4b1
AT5G11490	Ap4b1
AT5G11490	Ap4b1
AT5G12370	Exoc5
AT5G12370	Exoc5
AT5G13680	Elp1
AT5G14050	Utp18
AT5G15400	Ube4b
AT5G15400	Ube4b
AT5G15400	Ube4b
AT5G16210	Relch
AT5G16210	Relch
AT5G16210	Relch
AT5G16210	Relch
AT5G17250	Pigo
AT5G17250	Pigo
AT5G17250	Pigo
AT5G19150	Naxd
AT5G19150	Naxd
AT5G19150	Naxd
AT5G19150	Naxd
AT5G19300	Spout1
AT5G22830	Mrs2
AT5G23590	Dnajc17
AT5G24350	Nbas
AT5G40530	Rrp8
AT5G40530	Rrp8
AT5G45760	Wdr53
AT5G45760	Wdr53
AT5G45760	Wdr53
AT5G45760	Wdr53
AT5G46800	Slc25a20
AT5G46840	Rbm34
AT5G46840	Rbm34
AT5G49010	Gins4
AT5G49480	Ppef1
AT5G49480	Ppef1
AT5G51340	Mau2
AT5G51340	Mau2
AT5G51340	Mau2
AT5G51340	Mau2
AT5G51340	Mau2
AT5G51720	Cisd1
AT5G51720	Cisd2
AT5G51720	Cisd2
AT5G52910	Timeless
AT5G52910	Timeless
AT5G52910	Timeless
AT5G52910	Timeless
AT5G52910	Timeless
AT5G52910	Timeless
AT5G55130	Mocs3
AT5G58030	Trappc5
AT5G58030	Trappc5
AT5G58070	Apod
AT5G58070	Apod
AT5G59230	Gtf2a1
AT5G59230	Gtf2a1
AT5G59980	Rpp30
AT5G60335	Rpp14
AT5G62290	Clns1a
AT5G63080	Jmjd4
AT5G63080	Jmjd4
AT5G63080	Jmjd4
AT5G06420	Rnf113a2
AT5G06420	Rnf113a1
AT1G01350	Rnf113a2
AT1G01350	Rnf113a1
AT1G03750	Ercc6l2
AT1G03750	Ercc6l2
AT1G03750	Ercc6l2
AT1G03750	Ercc6l2
AT1G03750	Ercc6l2
AT1G03750	Ercc6l2
AT1G04635	Pop5
AT1G04635	Pop5
AT1G05460	Mov10
AT1G05460	Mov10
AT1G05460	Mov10
AT1G05460	Mov10
AT1G07840	Ngdn
AT1G08600	Atrx
AT1G08830	Sod1
AT5G18100	Sod1
AT1G09620	Lars
AT1G09794	Cmc4
AT1G09794	Cmc4
AT1G09794	Cmc4
AT1G10095	Ptar1
AT1G61700	Polr2l
AT1G11475	Polr2l
AT1G12050	Fah
AT1G12050	Fah
AT1G12520	Ccs
AT4G31520	Sdad1
AT4G31520	Sdad1
AT1G13160	Sdad1
AT1G13160	Sdad1
AT1G14620	Mrpl46
AT1G15390	Pdf
AT5G14660	Pdf
AT3G15610	Strap
AT1G52730	Strap
AT1G15470	Strap
AT1G80620	Mrps15
AT1G15810	Mrps15
ATCG01120	Mrps15
AT4G15570	Setx
AT4G30100	Setx
AT2G19120	Setx
AT1G16800	Setx
AT1G17690	Diexf
AT1G17690	Diexf
AT1G17690	Diexf
AT1G17760	Cstf3
AT2G42670	Ado
AT2G42670	Ado
AT3G58670	Ado
AT3G58670	Ado
AT1G18490	Ado
AT1G18490	Ado
AT5G15120	Ado
AT5G15120	Ado
AT5G39890	Ado
AT5G39890	Ado
AT1G20200	Psmd3
AT1G20200	Psmd3
AT1G75990	Psmd3
AT1G75990	Psmd3
AT1G20410	Pus10
AT1G20410	Pus10
AT1G20410	Pus10
AT1G20410	Pus10
AT5G55040	Brd9
AT5G55040	Brd9
AT5G55040	Brd9
AT5G55040	Brd9
AT1G20670	Brd9
AT1G20670	Brd9
AT1G20670	Brd9
AT1G20670	Brd9
AT1G76380	Brd9
AT1G76380	Brd9
AT1G76380	Brd9
AT1G76380	Brd9
AT1G20920	Ddx46
AT1G20920	Ddx46
AT1G20920	Ddx46
AT3G09620	Ddx46
AT3G09620	Ddx46
AT3G09620	Ddx46
AT1G21170	Exoc2
AT1G21170	Exoc2
AT1G76850	Exoc2
AT1G76850	Exoc2
AT1G77440	Psmb3
AT1G21720	Psmb3
AT1G31350	Ivns1abp
AT2G24540	Ivns1abp
AT1G30090	Ivns1abp
AT3G61350	Ivns1abp
AT1G55270	Ivns1abp
AT1G27420	Ivns1abp
AT1G67480	Ivns1abp
AT1G22040	Ivns1abp
AT5G20840	Fig4
AT3G43220	Fig4
AT3G14205	Fig4
AT1G22620	Fig4
AT1G24050	Lsm12
AT1G24050	Lsm12
AT1G70220	Lsm12
AT1G70220	Lsm12
AT1G24290	Wrnip1
AT1G26170	Ipo9
AT1G26170	Ipo9
AT1G26170	Ipo9
AT1G28350	Yars
AT2G33840	Yars
AT2G34080	Ctsk
AT1G29090	Ctsk
AT1G29110	Ctsk
AT1G29080	Ctsk
AT3G49340	Ctsk
AT2G27420	Ctsk
AT1G30070	Cacybp
AT1G30070	Cacybp
AT1G30550	Tgs1
AT1G30545	Tgs1
AT1G45231	Tgs1
AT1G31170	Srxn1
AT1G33400	Smyd4
AT1G48550	Vps26c
AT1G48550	Vps26c
AT1G50670	Yod1
AT1G53780	Psmc2
AT1G53750	Psmc2
AT1G53850	Psma5
AT3G14290	Psma5
AT1G54150	Mul1
AT1G54150	Mul1
AT1G54150	Mul1
AT1G63900	Mul1
AT1G63900	Mul1
AT1G63900	Mul1
AT1G59560	Mul1
AT1G59560	Mul1
AT1G59560	Mul1
AT1G54490	Xrn2
AT5G42540	Xrn2
AT1G75660	Xrn2
AT5G30495	Dnttip2
AT1G54770	Dnttip2
AT1G59600	Akap17b
AT1G59600	Akap17b
AT1G60660	Cyb5r4
AT1G60660	Cyb5r4
AT5G09680	Cyb5r4
AT5G09680	Cyb5r4
AT1G61040	Rtf1
AT1G63210	Supt6
AT1G65440	Supt6
AT1G65820	Mgst3
AT1G72560	Xpot
AT1G72560	Xpot
AT1G72560	Xpot
AT1G73960	Taf2
AT1G75330	Otc
AT1G75330	Otc
AT1G75850	Vps35
AT3G51310	Vps35
AT2G17790	Vps35
AT1G76170	Ctu1
AT2G44270	Ctu1
AT2G01720	Rpn1
AT1G76400	Rpn1
AT1G79260	Thap4
AT1G79260	Thap4
AT1G79260	Thap4
AT1G79260	Thap4
AT2G01350	Qprt
AT2G02560	Cand2
AT2G02560	Cand1
AT2G03390	Fbxo21
AT2G03390	Fbxo21
AT2G03390	Fbxo21
ATMG00730	mt-Co3
AT2G07687	mt-Co3
AT2G07690	Mcm5
AT2G07690	Mcm5
AT2G07690	Mcm5
AT2G14825	Usp44
AT2G14825	Usp49
AT2G15270	Prkrip1
AT2G15270	Prkrip1
AT2G15270	Prkrip1
AT2G16370	Tyms
AT2G21550	Tyms
AT4G34570	Tyms
AT2G17250	Noc4l
AT2G17630	Psat1
AT2G17630	Psat1
AT4G35630	Psat1
AT4G35630	Psat1
AT2G19540	Grwd1
AT2G19540	Grwd1
AT2G20580	Psmd2
AT4G28470	Psmd2
AT2G21790	Rrm1
AT2G24990	Riok1
AT5G37350	Riok1
AT2G25730	Zfyve26
AT2G25730	Zfyve26
AT2G25730	Zfyve26
AT5G64370	Upb1
AT2G27900	Vps50
AT2G27900	Vps50
AT2G27900	Vps50
AT2G32600	Sf3a2
AT2G32600	Sf3a2
AT2G32600	Sf3a2
AT4G20870	Fa2h
AT2G34770	Fa2h
AT2G35720	Dnajc11
AT2G35720	Dnajc11
AT2G35720	Dnajc11
AT2G39260	Upf2
AT2G39260	Upf2
AT2G39990	Eif3f
AT2G41490	Dpagt1
AT3G57220	Dpagt1
AT2G44510	Bccip
AT5G03830	Bccip
AT2G45695	Urm1
AT3G61113	Urm1
AT2G45730	Trmt6
AT2G47300	Pop1
AT2G47300	Pop1
AT3G03750	Setmar
AT3G03960	Cct8
AT3G03960	Cct8
AT3G05480	Rad9a
AT3G05480	Rad9a
AT3G05760	Zmat2
AT5G18800	Ndufa8
AT3G06310	Ndufa8
AT5G49020	Carm1
AT5G49020	Carm1
AT5G49020	Carm1
AT3G06930	Carm1
AT3G06930	Carm1
AT3G06930	Carm1
AT5G23070	Tk1
AT3G07800	Tk1
AT3G07930	Mbd4
AT3G08850	Rptor
AT5G01770	Rptor
AT3G08960	Ipo11
AT3G08960	Ipo11
AT3G10380	Exoc4
AT3G10380	Exoc4
AT3G10380	Exoc4
AT3G10640	Chmp5
AT5G04850	Chmp5
AT3G12040	Mpg
AT3G12040	Mpg
AT3G12040	Mpg
AT3G12170	Dnajb3
AT3G12170	Dnajc9
AT5G06910	Dnajb3
AT5G06910	Dnajc9
AT3G12530	Gins2
AT3G13235	Ddi1
AT3G13235	Ddi2
AT3G14400	Usp17lb
AT3G14400	Usp17lb
AT3G14400	Usp17lc
AT3G14400	Usp17lc
AT3G14400	Usp17ld
AT3G14400	Usp17la
AT3G14400	Usp17le
AT3G14400	Usp17le
AT3G14700	Sart1
AT5G16780	Sart1
AT3G18940	Psmg2
AT5G27990	Tsr2
AT5G27990	Tsr2
AT5G27990	Tsr2
AT3G22510	Tsr2
AT3G22510	Tsr2
AT3G22510	Tsr2
AT3G22990	Arid2
AT3G22990	Arid2
AT3G25660	Qrsl1
AT3G27240	Cyc1
AT3G27240	Cyc1
AT5G40810	Cyc1
AT5G40810	Cyc1
AT3G27530	Uso1
AT3G27530	Uso1
AT3G28670	Odr4
AT3G28670	Odr4
AT3G28670	Odr4
AT3G28670	Odr4
AT3G28670	Odr4
AT3G29390	Khdc4
AT3G29390	Khdc4
AT3G29390	Khdc4
AT3G29390	Khdc4
AT3G33520	Actr6
AT3G44050	Kif15
AT3G44050	Kif15
AT3G45740	Hdhd5
AT3G49100	Srp9
AT3G49100	Srp9
AT3G55400	Mars2
AT3G55830	Extl2
AT3G55830	Extl2
AT3G55830	Extl2
AT3G57660	Polr1a
AT3G57660	Polr1a
AT3G57660	Polr1a
AT3G57910	Gpatch11
AT3G57910	Gpatch11
AT4G27650	Pelo
AT3G58390	Pelo
AT3G62080	Chmp7
AT4G00231	Atxn10
AT4G00590	Tasp1
AT4G00590	Tasp1
AT4G00590	Tasp1
AT4G04940	Wdr36
AT4G04940	Wdr36
AT4G08900	Agmat
AT4G08870	Agmat
AT4G09012	Mrpl41
AT4G09012	Mrpl41
AT5G39800	Mrpl41
AT5G39800	Mrpl41
AT5G40080	Mrpl41
AT5G40080	Mrpl41
AT4G09980	Mettl14
AT4G09980	Mettl14
AT4G09980	Mettl14
AT4G09980	Mettl14
AT4G10050	Ppme1
AT4G10050	Ppme1
AT4G10110	Rbm7
AT4G10110	Rbm7
AT4G10180	Det1
AT4G10180	Det1
AT4G10180	Det1
AT4G23330	Eif3a
AT4G11420	Eif3a
AT4G14110	Cops8
AT4G14110	Cops8
AT4G14790	Supv3l1
AT4G14790	Supv3l1
AT5G39840	Supv3l1
AT5G39840	Supv3l1
AT4G15890	Ncapd3
AT4G15890	Ncapd3
AT4G15890	Ncapd3
AT4G28450	Dcaf13
AT4G28450	Dcaf13
AT4G28830	Mettl5
AT4G29380	Pik3r4
AT4G29380	Pik3r4
AT4G30480	Ttc1
AT4G30480	Ttc1
AT4G30840	Nup43
AT4G30840	Nup43
AT4G31160	Dcaf1
AT4G31160	Dcaf1
AT4G31160	Dcaf1
AT4G31200	Cherp
AT4G31200	Cherp
AT4G32050	Ncdn
AT4G32050	Ncdn
AT4G34270	Tiprl
AT4G34270	Tiprl
AT4G34270	Tiprl
AT4G38890	Dus3l
AT5G05560	Anapc1
AT5G05560	Anapc1
AT5G05660	Nfxl1
AT5G05660	Nfxl1
AT5G05660	Nfxl1
AT5G05920	Dhps
AT5G07370	Ipmk
AT5G07370	Ipmk
AT5G07370	Ipmk
AT5G07370	Ipmk
AT5G61760	Ipmk
AT5G61760	Ipmk
AT5G61760	Ipmk
AT5G61760	Ipmk
AT5G07590	Wrap73
AT5G07590	Wrap73
AT5G08335	Icmt
AT5G23320	Icmt
AT5G23575	Clptm1
AT5G08500	Clptm1
AT5G09230	Sirt4
AT5G09230	Sirt4
AT5G09920	Polr2d
AT5G09920	Polr2d
AT5G10940	Wdtc1
AT5G10940	Wdtc1
AT5G11900	Denr
AT5G11900	Denr
AT5G12220	Las1l
AT5G12220	Las1l
AT5G12410	Thumpd1
AT5G14530	Wdr82
AT5G66240	Wdr82
AT5G16750	Tbl3
AT5G16750	Tbl3
AT5G16850	Tert
AT5G16850	Tert
AT5G16850	Tert
AT5G18420	Cnot11
AT5G18420	Cnot11
AT5G18420	Cnot11
AT5G19180	Uba3
AT5G19180	Uba3
AT5G19680	Ogn
AT5G19680	Epyc
AT5G19680	Epyc
AT5G20600	Rrp1b
AT5G20600	Rrp1
AT5G20600	Rrp1b
AT5G23395	AU015836
AT5G23395	Chchd4
AT5G25754	Eif3l
AT5G25757	Eif3l
AT5G26180	Nsun5
AT5G27740	Rfc3
AT5G37055	Znhit1
AT5G37055	Znhit1
AT5G37055	Znhit1
AT5G37055	Znhit1
AT5G37055	Znhit1
AT5G37055	Znhit1
AT5G37370	Prpf38b
AT5G37370	Prpf38b
AT5G37370	Prpf38b
AT5G37630	Ncapg
AT5G37830	Oplah
AT5G37830	Oplah
AT5G37830	Oplah
AT5G37850	Pdxk
AT5G40820	Atr
AT5G40820	Atr
AT5G44740	Polh
AT5G44740	Polh
AT5G47010	Upf1
AT5G47010	Upf1
AT5G47720	Acat1
AT5G48230	Acat1
AT5G49030	Iars2
AT5G49030	Iars2
AT5G49030	Iars2
AT5G49510	Vbp1
AT5G49510	Vbp1
AT5G51130	Mepce
AT5G51130	Mepce
AT5G51130	Mepce
AT5G51410	Luc7l3
AT5G51410	Luc7l3
AT5G51410	Luc7l3
AT5G51410	Luc7l3
AT5G51540	Mipep
AT5G51540	Mipep
AT5G51540	Mipep
AT5G51540	Mipep
AT5G52820	Nle1
AT5G53000	Igbp1b
AT5G53000	Igbp1
AT5G53850	Apip
AT5G58220	Urah
AT5G58220	Urah
AT5G58220	Urah
AT5G58220	Urah
AT5G58220	Urah
AT5G58220	Urah
AT5G58450	Naa25
AT5G58450	Naa25
AT5G58450	Naa25
AT5G61500	Atg3
AT5G63440	C330007P06Rik
AT5G63440	C330007P06Rik
AT5G63440	C330007P06Rik
AT5G65860	Gamt
AT5G65860	Gamt
AT5G65950	Trappc11
AT5G65950	Trappc11
AT5G66180	Nsun4
AT5G66180	Nsun4
AT5G66680	Ddost
ATMG00160	mt-Co2
ATMG01360	mt-Co1
AT1G01210	Polr3k
AT4G07950	Polr3k
AT5G56720	Mdh1
AT5G43330	Mdh1
AT1G04410	Mdh1
AT1G06570	Hpd
AT1G06570	Hpd
AT1G07830	Mrpl47
AT2G27120	Pole
AT1G08260	Pole
AT1G08400	Rint1
AT1G08400	Rint1
AT3G47700	Rint1
AT3G47700	Rint1
AT1G08410	Lsg1
AT2G27200	Lsg1
AT1G09800	Pusl1
AT1G10580	Cdc40
AT1G11780	Alkbh1
AT1G11780	Alkbh1
AT1G11780	Alkbh1
AT1G62886	Gtf2h5
AT1G62886	Gtf2h5
AT1G12400	Gtf2h5
AT1G12400	Gtf2h5
AT1G12650	Rrp36
AT1G12650	Rrp36
AT1G12650	Rrp36
AT4G05523	Gle1
AT1G13120	Gle1
AT1G13690	Ppie
AT1G14140	Slc25a27
AT1G15440	Pwp2
AT1G18030	Ilkap
AT1G18030	Ilkap
AT1G18030	Ilkap
AT2G19950	Golga5
AT2G19950	Golga5
AT2G19950	Golga5
AT1G19630	Cyp26a1
AT5G36130	Cyp26a1
AT5G36110	Cyp26a1
AT5G36140	Cyp26a1
AT2G42850	Cyp26a1
AT1G76140	Prep
AT1G20380	Prep
AT1G22800	Ndufaf5
AT1G23280	Mak16
AT1G28320	Tysnd1
AT1G28320	Tysnd1
AT1G28320	Tysnd1
AT1G28320	Tysnd1
AT1G31870	Bud13
AT1G31870	Bud13
AT1G33390	Dhx37
AT1G33940	Ulk4
AT1G33940	Ulk4
AT1G33940	Ulk4
AT1G33940	Ulk4
AT5G18700	Ulk4
AT5G18700	Ulk4
AT5G18700	Ulk4
AT5G18700	Ulk4
AT1G42440	Tsr1
AT1G50030	Mtor
AT1G55460	Kin
AT5G51795	Kin
AT1G56290	Cwf19l2
AT1G63810	Nol6
AT1G65030	Pak1ip1
AT1G65280	Gpalpp1
AT1G65470	Chaf1a
AT1G65470	Chaf1a
AT3G12930	Malsu1
AT3G12930	Malsu1
AT1G67620	Malsu1
AT1G67620	Malsu1
AT1G67960	Tapt1
AT1G69680	Rangrf
AT5G35610	Sin3a
AT5G35610	Sin3b
AT5G35610	Sin3b
AT5G35610	Sin3b
AT1G70030	Sin3a
AT1G70030	Sin3b
AT1G70030	Sin3b
AT1G70030	Sin3b
AT1G72440	Cebpz
AT1G72440	Cebpz
AT1G75980	Abitram
AT1G75980	Abitram
AT1G75980	Abitram
AT2G01320	Abcg8
AT2G01320	Abcg8
AT2G01320	Abcg8
AT2G02050	Ndufb7
AT5G35970	Ighmbp2
AT5G35970	Ighmbp2
AT2G03270	Ighmbp2
AT2G03270	Ighmbp2
AT2G03820	Nmd3
AT2G04740	Abtb1
AT2G07741	mt-Atp6
ATMG00410	mt-Atp6
ATMG01170	mt-Atp6
ATMG00990	mt-Nd3
AT2G07751	mt-Nd3
AT2G16405	Wdr13
AT2G16405	Wdr13
AT2G16405	Wdr13
AT2G16405	Wdr13
AT2G18510	Sf3b4
AT2G18510	Pabpc4
AT4G29870	Ostc
AT2G19340	Ostc
AT2G21470	Uba2
AT4G32130	Emc7
AT2G25310	Emc7
AT4G32990	Ciao1
AT4G32990	Ciao1
AT4G32990	Ciao1
AT4G32990	Ciao1
AT2G26060	Ciao1
AT2G26060	Ciao1
AT2G26060	Ciao1
AT2G26060	Ciao1
AT2G26170	Tbxas1
AT2G26460	Ik
AT2G36740	Vps72
AT2G37020	Tsn
AT2G37560	Orc2
AT2G37560	Orc2
AT2G37560	Orc2
AT2G38000	Ssu2
AT2G39550	Pggt1b
AT3G55620	Eif6
AT2G39820	Eif6
AT2G41750	Dtwd2
AT2G41750	Dtwd2
AT2G43110	Cmss1
AT2G43210	Ubxn4
AT2G43210	Ubxn4
AT2G43770	Snrnp40
AT2G43770	Snrnp40
AT2G44860	Rsl24d1
AT2G44860	Rsl24d1
AT3G26680	Dclre1a
AT5G57650	Eif3i
AT2G46280	Eif3i
AT2G46290	Eif3i
AT2G46520	Cse1l
AT2G46520	Cse1l
AT3G03305	Tmem62
AT3G03305	Tmem62
AT3G03305	Tmem62
AT3G03420	Atp23
