Ddx52	YGL171W
Osgepl1	YDL104C
Osgepl1	YDL104C
Nploc4	YBR170C
Nploc4	YBR170C
Gpcpd1	YPL110C
Gpcpd1	YPL110C
Gpcpd1	YPL110C
Gpcpd1	YPL110C
Amd1	YOL052C
Amd1	YOL052C
Amd2	YOL052C
Wdr48	YOL087C
Wdr48	YOL087C
Wdr48	YOL087C
Wdr48	YOL087C
Sec24a	YIL109C
Sec24a	YNL049C
Sec24a	YIL109C
Sec24a	YNL049C
Sec24b	YIL109C
Sec24b	YNL049C
Sec24b	YIL109C
Sec24b	YNL049C
Sec24b	YIL109C
Sec24b	YNL049C
Sco1	YBR037C
Sco1	YBR024W
Sco1	YBR037C
Sco1	YBR024W
Sco2	YBR037C
Sco2	YBR024W
Sco2	YBR037C
Sco2	YBR024W
Rps28	YOR167C
Rps28	YLR264W
Rps28	YOR167C
Rps28	YLR264W
Rps28	YOR167C
Rps28	YLR264W
Rps28	YOR167C
Rps28	YLR264W
Rps28	YOR167C
Rps28	YLR264W
Wdr46	YER082C
Wdr46	YER082C
Rexo4	YOL080C
Rexo4	YOL080C
Rexo4	YOL080C
Polr2e	YBR154C
Isy1	YJR050W
Isy1	YJR050W
Isy1	YJR050W
Gm45140	YJR050W
Isy1	YJR050W
Rnf10	YLR427W
Rnf10	YLR427W
Rnf10	YLR427W
Rnf10	YLR427W
Rps29	YLR388W
Rps29	YDL061C
Rpl13	YDL082W
Rpl13	YMR142C
Dus2	YNR015W
Thada	YMR259C
Fars2	YPR047W
Fars2	YPR047W
Fars2	YPR047W
Fars2	YPR047W
Fars2	YPR047W
Fars2	YPR047W
Mrpl43	YPR100W
Becn1	YPL120W
Becn1	YPL120W
Becn1	YPL120W
Coq8a	YGL119W
Coq8a	YGL119W
Coq8a	YGL119W
Coq8a	YGL119W
Coq8b	YGL119W
Coq8b	YGL119W
Dusp12	YIR026C
Dusp12	YIR026C
Dusp12	YIR026C
Dusp12	YIR026C
Dusp12	YIR026C
Dusp12	YIR026C
Dusp12	YIR026C
Psmd13	YDR427W
Psmd13	YDR427W
Psmd13	YDR427W
Psmd13	YDR427W
Espl1	YGR098C
Espl1	YGR098C
Espl1	YGR098C
Espl1	YGR098C
Espl1	YGR098C
Mus81	YDR386W
Mus81	YDR386W
Mus81	YDR386W
Mlh3	YPL164C
Mlh3	YPL164C
Mlh3	YPL164C
Mlh3	YPL164C
D2hgdh	YDL178W
D2hgdh	YEL071W
D2hgdh	YDL178W
D2hgdh	YEL071W
Impact	YDL177C
Immt	YKR016W
Immt	YKR016W
Immt	YKR016W
Immt	YKR016W
Immt	YKR016W
Immt	YKR016W
Med7	YOL135C
Med7	YOL135C
Med7	YOL135C
Med7	YOL135C
Med7	YOL135C
Med7	YOL135C
Med7	YOL135C
Med7	YOL135C
Stk16	YPL236C
Stk16	YPL236C
Stk16	YPL236C
Stk16	YPL236C
Stk16	YPL236C
Stk16	YPL236C
Emc4	YGL231C
Usp27x	YMR223W
Usp27x	YMR223W
Usp27x	YMR223W
Usp22	YMR223W
Usp51	YMR223W
Emc1	YCL045C
Emc1	YCL045C
Emc1	YCL045C
Emc1	YCL045C
Ttc27	YNL313C
Ttc27	YNL313C
Ttc27	YNL313C
Ttc27	YNL313C
Ttc27	YNL313C
Ttc27	YNL313C
Ngly1	YPL096W
Ngly1	YPL096W
Ngly1	YPL096W
Ngly1	YPL096W
Timm8a1	YJR135W-A
Timm8a2	YJR135W-A
Arfrp1	YPL051W
Arfrp1	YPL051W
Arfrp1	YPL051W
Arfrp1	YPL051W
Top1mt	YOL006C
Top1	YOL006C
Fhit	YDR305C
Fhit	YDR305C
Fhit	YDR305C
Fhit	YDR305C
Fhit	YDR305C
Fhit	YDR305C
Fhit	YDR305C
Dph1	YIL103W
Dph1	YIL103W
Slc16a13	YNL125C
Slc16a13	YNL125C
Slc16a11	YNL125C
Slc16a11	YNL125C
Slc16a11	YNL125C
Slc16a11	YNL125C
Slc16a11	YNL125C
Nudt5	YBR111C
Nudt5	YBR111C
Nudt5	YBR111C
Vapa	YER120W
Vapa	YBL091C-A
Vapa	YER120W
Vapa	YBL091C-A
Vapb	YER120W
Vapb	YBL091C-A
Slc31a2	YHR175W
Slc31a2	YHR175W
Slc31a2	YHR175W
Slc31a1	YHR175W
Slc31a1	YHR175W
Mrpl23	YDR405W
Mrpl23	YDR405W
Mrpl23	YDR405W
Nmrk1	YNL129W
Nmrk1	YNL129W
Nmrk2	YNL129W
Rmnd1	YDR282C
Rmnd1	YDR282C
Rmnd1	YDR282C
Rmnd1	YDR282C
Rmnd1	YDR282C
Qpctl	YFR018C
Qpct	YFR018C
Qpct	YFR018C
Atp9b	YIL048W
Atp9b	YIL048W
Atp9a	YIL048W
Atp9a	YIL048W
Atp9a	YIL048W
Atp9a	YIL048W
Atp9a	YIL048W
Nif3l1	YGL221C
Nif3l1	YGL221C
Nif3l1	YGL221C
Nif3l1	YGL221C
Nif3l1	YGL221C
Tmed11	YAR002C-A
Tmed11	YGL002W
Tmed11	YHR110W
Tmed4	YAR002C-A
Tmed4	YGL002W
Tmed4	YHR110W
Tmed4	YAR002C-A
Tmed4	YGL002W
Tmed4	YHR110W
Tmed9	YAR002C-A
Tmed9	YGL002W
Tmed9	YHR110W
Tmed9	YAR002C-A
Tmed9	YGL002W
Tmed9	YHR110W
Sdhc	YMR118C
Sdhc	YKL141W
Sdhc	YMR118C
Sdhc	YKL141W
Sdhc	YMR118C
Sdhc	YKL141W
Slc25a13	YPR021C
Slc25a13	YPR021C
Slc25a12	YPR021C
Pgm2	YMR278W
Pgm2	YMR278W
Pgm2	YMR278W
Pgm2l1	YMR278W
Pgm2l1	YMR278W
Pgm2l1	YMR278W
Slc39a9	YOR079C
Slc39a9	YOR079C
Slc39a9	YOR079C
Slc39a9	YOR079C
Sept12	YCR002C
Sept9	YCR002C
Sept9	YCR002C
Sept3	YCR002C
Sept3	YCR002C
Sept3	YCR002C
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Aire	YMR075W
Rad52	YML032C
Rad52	YML032C
Rad52	YML032C
Asna1	YDL100C
Asna1	YDL100C
Chmp2a	YKL002W
Chmp2a	YKL002W
Chmp2a	YKL002W
Chmp2a	YKL002W
Eif2s3y	YER025W
Eif2s3x	YER025W
Eif2s3x	YER025W
Chtf18	YMR078C
Chtf18	YMR078C
Chtf18	YMR078C
Chtf18	YMR078C
Chtf18	YMR078C
Gm9048	YMR213W
Gm9046	YMR213W
Gm9045	YMR213W
Gm9049	YMR213W
Gm9044	YMR213W
Gm9040	YMR213W
Gm32802	YMR213W
Gm32717	YMR213W
Cdc5l	YMR213W
Isca1	YLL027W
Isca1	YLL027W
AK157302	YLL027W
Rae1	YER107C
Rae1	YER107C
Pgap3	YCR044C
Pgap3	YCR044C
Pdss1	YBR003W
Pdss1	YBR003W
Pdss1	YBR003W
Pdss1	YBR003W
Drg2	YGR173W
Drg1	YAL036C
Gtf2h3	YPR056W
Ptrh1	YHR189W
Cat	YDR256C
Ascc3	YGR271W
Snrnp200	YER172C
Eif5b	YAL035W
Scyl2	YGL083W
Scyl2	YGL083W
Scyl2	YGL083W
Nudt7	YLR151C
Nudt7	YLR151C
Nudt7	YLR151C
Nudt7	YLR151C
Nudt7	YLR151C
Cpsf4l	YPR107C
Cpsf4l	YPR107C
Cpsf4l	YPR107C
Cpsf4l	YPR107C
Cpsf4	YPR107C
Gart	YDR408C
Gart	YDR408C
Srp19	YML105C
Srp19	YML105C
Srp19	YML105C
Aars2	YOR335C
Aars	YOR335C
Eif1	YNL244C
Eif1	YNL244C
Eif1b	YNL244C
Eif1b	YNL244C
Rpe	YJL121C
Rpe	YJL121C
Spo11	YHL022C
Spo11	YHL022C
Spo11	YHL022C
Lss	YHR072W
Vps52	YDR484W
Vps52	YDR484W
Ssu72	YNL222W
Ssu72	YNL222W
Ttc37	YPR189W
Ttc37	YPR189W
Ttc37	YPR189W
Ttc37	YPR189W
Ttc37	YPR189W
Ssb	YDL051W
Ssb	YDL051W
Ssb	YDL051W
Ssb	YDL051W
Ssb	YDL051W
Rpa1	YAR007C
Rpa1	YAR007C
Dgat1	YCR048W
Dgat1	YNR019W
Pcid2	YJR084W
Tpi1	YDR050C
Tpi1	YDR050C
Usp46	YBL067C
Usp46	YER098W
Usp46	YBL067C
Usp46	YER098W
Usp46	YBL067C
Usp46	YER098W
Usp12	YBL067C
Usp12	YER098W
Zgpat	YLR424W
Zgpat	YLR424W
Zgpat	YLR424W
Zgpat	YLR424W
Rnaseh2a	YNL072W
Rnaseh2a	YNL072W
Rnaseh2a	YNL072W
Rnaseh2a	YNL072W
Rnaseh2a	YNL072W
Rexo2	YLR059C
Rexo2	YLR059C
Rexo2	YLR059C
Rexo2	YLR059C
Rplp2	YDR382W
Rplp2	YOL039W
Rplp2	YDR382W
Rplp2	YOL039W
Rplp2	YDR382W
Rplp2	YOL039W
Rad51b	YDR076W
Rad51b	YDR004W
Rad51b	YDR076W
Rad51b	YDR004W
Rad51b	YDR076W
Rad51b	YDR004W
Supt5	YML010W
Supt5	YML010W
Supt5	YML010W
Ammecr1l	YOR289W
Ammecr1l	YOR289W
Ammecr1l	YOR289W
Ammecr1	YOR289W
Rad18	YCR066W
Rad18	YCR066W
Rad18	YCR066W
Rad18	YCR066W
Rad18	YCR066W
Rad18	YCR066W
Slc32a1	YJR001W
Rpl23a	YOL127W
Rps26	YER131W
Rps26	YGL189C
Scyl1	YOR112W
Mtg1	YMR097C
Mtg1	YMR097C
Edf1	YOR298C-A
Rpl11	YPR102C
Rpl11	YGR085C
Rpl11	YPR102C
Rpl11	YGR085C
Mrpl2	YEL050C
Mrpl2	YEL050C
Mrpl2	YEL050C
Gdi2	YER136W
Gdi2	YER136W
Gdi2	YER136W
Gdi1	YER136W
Trpt1	YOL102C
Fh1	YPL262W
Prkaa2	YDR477W
Prkaa1	YDR477W
Prkaa1	YDR477W
Tipin	YMR048W
Tipin	YMR048W
Tipin	YMR048W
Tipin	YMR048W
Tipin	YMR048W
Ugp2	YKL035W
Ugp2	YKL035W
Adk	YJR105W
Rpl37a	YJR094W-A
Rpl37a	YPR043W
Atg2a	YNL242W
Atg2a	YNL242W
Atg2a	YNL242W
Atg2a	YNL242W
Atg2b	YNL242W
Atg2b	YNL242W
Atp6v1h	YPR036W
Atp6v1h	YPR036W
Atp6v1h	YPR036W
Tsen2	YLR105C
Rps11	YBR048W
Rps11	YDR025W
Rps11	YBR048W
Rps11	YDR025W
Rps11	YBR048W
Rps11	YDR025W
Gtf3c5	YBR123C
Gtf3c5	YBR123C
Gtf3c5	YBR123C
Rps21	YKR057W
Rps21	YJL136C
Ric1	YLR039C
Ric1	YLR039C
Ric1	YLR039C
Fip1l1	YJR093C
Fip1l1	YJR093C
Fip1l1	YJR093C
Fip1l1	YJR093C
Fip1l1	YJR093C
Arpc5l	YIL062C
Arpc5	YIL062C
Arpc5	YIL062C
Arpc5l	YIL062C
Nsf	YBR080C
Atp5o	YDR298C
Atp5o	YDR298C
Atp5o	YDR298C
Atp5o	YDR298C
Atp5o	YDR298C
Iars	YBL076C
Iars	YBL076C
Iars	YBL076C
Iars	YBL076C
Sub1	YMR039C
Sub1	YMR039C
Cdc7	YDL017W
Cdc7	YDL017W
Cdc7	YDL017W
Cdc7	YDL017W
Cdc7	YDL017W
Vps26a	YJL053W
Vps26a	YJL053W
Vps26a	YJL053W
Vps26b	YJL053W
Prmt5	YBR133C
Esco1	YFR027W
Esco1	YFR027W
Esco1	YFR027W
Esco1	YFR027W
Esco1	YFR027W
Esco2	YFR027W
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Czib	YCR090C
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Tprkb	YML036W
Pigh	YNL038W
Pigh	YNL038W
Rpap1	YDR527W
Hacd1	YJL097W
Hacd1	YJL097W
Hacd1	YJL097W
Hacd1	YJL097W
Hacd2	YJL097W
Ccdc25	YMR132C
Cog8	YML071C
Galt	YBR018C
Galt	YBR018C
Mon2	YNL297C
Mon2	YNL297C
Mon2	YNL297C
Mon2	YNL297C
Pdxp	YDL236W
Pgp	YDL236W
Alg6	YOR002W
Alg6	YOR002W
Etfb	YGR207C
Etfbl	YGR207C
Etfb	YGR207C
Etfbl	YGR207C
Etfb	YGR207C
Etfb	YGR207C
Cort	YOL086W-A
Cenps	YOL086W-A
Cenps	YOL086W-A
Cenps	YOL086W-A
Cenps	YOL086W-A
Cenps	YOL086W-A
Cenps	YOL086W-A
Sord	YLR070C
Sord	YDL246C
Sord	YJR159W
Kpnb1	YLR347C
Trappc3l	YKR068C
Trappc3l	YKR068C
Trappc3	YKR068C
Psmd9	YIL007C
Psmd9	YIL007C
Atxn7l3	YPL047W
Atxn7l3	YPL047W
Atxn7l3	YPL047W
Atxn7l3	YPL047W
Atxn7l3	YPL047W
Ppan	YHR066W
Ppan	YDR312W
Ppan	YHR066W
Ppan	YDR312W
Get4	YOR164C
Get4	YOR164C
Get4	YOR164C
Get4	YOR164C
Kynu	YLR231C
Kynu	YLR231C
Gda	YDL238C
Gda	YDL238C
Rgn	YBR053C
Xrn1	YGL173C
Xrn1	YGL173C
Xrn1	YGL173C
Xrn1	YGL173C
Plk2	YMR001C
Plk3	YMR001C
Plk3	YMR001C
Plk1	YMR001C
Plk1	YMR001C
Plk1	YMR001C
Ppp1r3b	YIL045W
Ppp1r3b	YER054C
Ppp1r3b	YIL045W
Ppp1r3b	YER054C
Ppp1r3b	YIL045W
Ppp1r3b	YER054C
Ppp1r3c	YIL045W
Ppp1r3c	YER054C
Nprl3	YHL023C
Nprl3	YHL023C
Nprl3	YHL023C
Rhebl1	YCR027C
Rhebl1	YCR027C
Rhebl1	YCR027C
Rhebl1	YCR027C
Rhebl1	YCR027C
Rheb	YCR027C
C330018D20Rik	YDR286C
C330018D20Rik	YDR286C
Wdr59	YDR128W
Wdr59	YDR128W
Wdr59	YDR128W
Slc25a10	YLR348C
Pex11a	YOL147C
Pex11b	YOL147C
Gm42957	YOL147C
Pex11b	YOL147C
Pex11b	YOL147C
Slc25a34	YKL120W
Slc25a35	YKL120W
Slc25a35	YKL120W
Sdhaf2	YOL071W
Slc38a11	YEL064C
Slc38a11	YEL064C
Slc38a11	YEL064C
Slc38a11	YEL064C
Slc38a11	YEL064C
Sds	YCL064C
Sds	YCL064C
Sds	YCL064C
Sdsl	YCL064C
Sdsl	YCL064C
Sdsl	YCL064C
Ankrd27	YML002W
Ankrd27	YML002W
Ankrd27	YML002W
Ankrd27	YML002W
Ankrd27	YML002W
Ankrd27	YML002W
Bet1l	YKL006C-A
Bet1l	YKL006C-A
Bet1l	YKL006C-A
Bet1l	YKL006C-A
Bet1l	YKL006C-A
Bet1l	YKL006C-A
Gm45785	YKL006C-A
Acot8	YJR019C
Acot8	YJR019C
Bsdc1	YDR068W
Bsdc1	YDR068W
Exosc2	YHR069C
Exosc2	YHR069C
Exosc2	YHR069C
Polr3h	YKL144C
Polr3h	YKL144C
Dna2	YHR164C
Dna2	YHR164C
Nat10	YNL132W
Pigv	YBR004C
Pigv	YBR004C
Dcaf7	YPL247C
Metap1	YLR244C
Gbf1	YJR031C
Gbf1	YEL022W
Gbf1	YJR031C
Gbf1	YEL022W
Ubxn7	YDR330W
Ubxn7	YDR330W
Sf3a1	YJL203W
Rpl37	YDR500C
Rpl37	YLR185W
Ube2n	YDR092W
2610002M06Rik	YKR035W-A
Chmp1b	YKR035W-A
Chmp1a	YKR035W-A
Cdk7	YDL108W
Cdk7	YDL108W
Ergic3	YAL042W
Ergic3	YAL042W
Ergic3	YAL042W
Ergic3	YAL042W
Mogs	YGL027C
Arpc2	YNR035C
Arpc2	YNR035C
Arpc2	YNR035C
Mrpl11	YNL185C
Npc1l1	YPL006W
Npc1	YPL006W
Adat2	YJL035C
Gfer	YGR029W
Gfer	YGR029W
Gfer	YGR029W
Gfer	YGR029W
Gfer	YGR029W
Trappc1	YML077W
Trappc1	YML077W
Trappc1	YML077W
Trappc1	YML077W
Trmu	YDL033C
Trmu	YDL033C
Rwdd1	YDR152W
Eif2b1	YKR026C
Eif2b1	YKR026C
Eif2b1	YKR026C
Taf7	YMR227C
Taf7l2	YMR227C
Taf7l	YMR227C
Taf7l	YMR227C
Rbm25	YGR013W
Rbm25	YGR013W
Rbm25	YGR013W
Nuf2	YOL069W
Nuf2	YOL069W
Nuf2	YOL069W
Nuf2	YOL069W
Ube2h	YEL012W
Ube2h	YEL012W
Seh1l	YGL100W
Slu7	YDR088C
Eef1akmt2	YIL064W
Eef1akmt2	YIL064W
Eef1akmt2	YIL064W
Eef1akmt2	YIL064W
Polrmt	YFL036W
Polrmt	YFL036W
Polrmt	YFL036W
Polrmt	YFL036W
Mrpl12	YGL068W
Uggt2	YOR336W
Eif2d	YDR117C
Eif2d	YDR117C
Eif2d	YDR117C
Eif2d	YDR117C
Eif2d	YDR117C
Eif2d	YDR117C
Aamp	YIR012W
Aamp	YIR012W
Aamp	YIR012W
Aamp	YIR012W
Slc25a45	YPR058W
Slc25a45	YPR058W
Slc25a45	YPR058W
Slc25a45	YPR058W
Slc25a45	YPR058W
Prpf8	YHR165C
Prpf8	YHR165C
Prpf8	YHR165C
Psma6	YGL011C
Psma6	YGL011C
Naa35	YEL053C
Naa35	YEL053C
Naa35	YEL053C
Naa35	YEL053C
Naa35	YEL053C
Naa35	YEL053C
Naa35	YEL053C
Mto1	YGL236C
Copg1	YNL287W
Copg2	YNL287W
Copg2	YNL287W
Rps25	YGR027C
Rps25	YLR333C
Rps25	YGR027C
Rps25	YLR333C
Rps25	YGR027C
Rps25	YLR333C
Ccdc90b	YFL046W
Ccdc90b	YFL046W
Mcur1	YFL046W
Ube2m	YLR306W
Ube2m	YLR306W
Ube2m	YLR306W
Ube2m	YLR306W
Bub1	YGR188C
Ufd1	YGR048W
Ufd1	YGR048W
Spcs1	YJR010C-A
Spcs1	YJR010C-A
Spcs1	YJR010C-A
Spcs1	YJR010C-A
Spcs1	YJR010C-A
Rmnd5b	YDR255C
Rmnd5b	YDR255C
Rmnd5a	YDR255C
Rmnd5a	YDR255C
Snrpg	YFL017W-A
Rpa2	YNL312W
Rpa2	YNL312W
Rpl39	YJL189W
Rpl39l	YJL189W
Rpl39l	YJL189W
Utp23	YOR004W
Utp23	YOR004W
Utp23	YOR004W
Atic	YLR028C
Atic	YMR120C
Rce1	YMR274C
Rce1	YMR274C
Rce1	YMR274C
Rce1	YMR274C
Rce1	YMR274C
Rce1	YMR274C
Aimp1	YGL105W
Aimp1	YGL105W
Aimp1	YGL105W
Aimp1	YGL105W
Aimp1	YGL105W
Eloa	YNL230C
Cwc25	YNL245C
Cwc25	YNL245C
Cwc25	YNL245C
Alg8	YOR067C
Gm14214	YLL045C
Gm14214	YHL033C
Rpl7a	YLL045C
Rpl7a	YHL033C
Ptrh2	YBL057C
Ptrh2	YBL057C
Dph6	YLR143W
Dph6	YLR143W
Dph6	YLR143W
Wars	YOL097C
Wars	YOL097C
Wars	YOL097C
Clp1	YOR250C
Clp1	YOR250C
Pus7	YOR243C
Pus7	YOR243C
Pus7	YOR243C
Pus7	YOR243C
Dusp6	YBR276C
Dusp7	YBR276C
Dusp7	YBR276C
Slc35f5	YDR438W
Slc35f5	YML018C
Slc35f5	YDR438W
Slc35f5	YML018C
Slc35f5	YDR438W
Slc35f5	YML018C
Tmed2	YGL200C
Tmed2	YGL200C
Tmed2	YGL200C
Immp2l	YMR035W
Immp2l	YMR035W
Immp2l	YMR035W
Dnajc2	YGR285C
Dnajc2	YGR285C
Dnajc2	YGR285C
Dnajc2	YGR285C
Kars	YDR037W
Kars	YDR037W
Kars	YDR037W
Nek4	YAR018C
Nek6	YAR018C
Nek2	YAR018C
Nek2	YAR018C
Drap1	YER159C
Drap1	YER159C
Drap1	YER159C
Drap1	YER159C
Drap1	YER159C
Cdc73	YLR418C
Eif3c	YMR309C
Cdc45	YLR103C
Cdc45	YLR103C
Cdc45	YLR103C
Sdhb	YLL041C
Psmb10	YOR157C
Psmb7	YOR157C
Sec24d	YHR098C
Sec24c	YHR098C
Sec24c	YHR098C
Smc2	YFR031C
Smc2	YFR031C
Pgrmc1	YPL170W
Pgrmc2	YPL170W
Myg1	YER156C
Myg1	YER156C
Myg1	YER156C
Psma8	YOL038W
Psma8	YOL038W
Psma7	YOL038W
Psma7	YOL038W
Pa2g4	YDR101C
Pa2g4	YDR101C
Slc10a7	YDR182W-A
Slc10a7	YMR034C
Slc10a7	YDR182W-A
Slc10a7	YMR034C
Slc10a7	YDR182W-A
Slc10a7	YMR034C
Slc10a7	YDR182W-A
Slc10a7	YMR034C
Slc10a7	YDR182W-A
Slc10a7	YMR034C
Fis1	YIL065C
Fis1	YIL065C
Fis1	YIL065C
Eprs	YHR020W
Eprs	YGL245W
Crls1	YDL142C
Crls1	YDL142C
Crls1	YDL142C
Faf2	YDL091C
Faf2	YML013W
Fdps	YJL167W
Fdps	YJL167W
Fdps	YJL167W
Pigw	YJL091C
Pigw	YJL091C
Vps25	YJR102C
Vps25	YJR102C
Vps25	YJR102C
Vps25	YJR102C
Vps25	YJR102C
Vps25	YJR102C
Rpn2	YMR149W
Rpn2	YMR149W
Usp39	YFR005C
Usp39	YFR005C
Snf8	YPL002C
Snf8	YPL002C
Atad1	YGR028W
Taf8	YML114C
Taf8	YML114C
Taf8	YML114C
Ldhd	YDL174C
Chmp6	YMR077C
Chmp6	YMR077C
Chmp6	YMR077C
Chmp6	YMR077C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Cd2bp2	YHR156C
Wdr33	YNL317W
Wdr33	YNL317W
Wdr33	YNL317W
Wdr33	YNL317W
Pgm3	YEL058W
Pgm3	YEL058W
Eif2b3	YOR260W
Eif2b3	YOR260W
Eif2b3	YOR260W
Ccnh	YPR025C
Ccnh	YPR025C
Ccnh	YPR025C
Ccnh	YPR025C
Ccnh	YPR025C
Atg7	YHR171W
Atg7	YHR171W
Atg7	YHR171W
Atg7	YHR171W
Atg7	YHR171W
Atg7	YHR171W
Hemk1	YNL063W
Hemk1	YNL063W
Man2c1	YGL156W
Man2c1	YGL156W
Man2c1	YGL156W
Man2c1	YGL156W
Man2c1	YGL156W
Man2c1	YGL156W
Coq7	YOR125C
Coq7	YOR125C
Coq7	YOR125C
Strip2	YNL127W
Strip2	YNL127W
Strip2	YNL127W
Strip1	YNL127W
Dpy30	YDR469W
Dpy30	YDR469W
Dpy30	YDR469W
Dpy30	YDR469W
Dpy30	YDR469W
Dpy30	YDR469W
Pif1	YML061C
Pif1	YHR031C
Pif1	YML061C
Pif1	YHR031C
Pif1	YML061C
Pif1	YHR031C
Pif1	YML061C
Pif1	YHR031C
Selenoi	YHR123W
Selenoi	YNL130C
Selenoi	YHR123W
Selenoi	YNL130C
Selenoi	YHR123W
Selenoi	YNL130C
Adat1	YGL243W
Adat1	YGL243W
Adat1	YGL243W
Dhfr	YOR236W
Pgs1	YCL004W
Pgs1	YCL004W
Pgs1	YCL004W
Jazf1	YLR403W
Dop1a	YDR141C
Dop1a	YDR141C
Dop1a	YDR141C
Dop1a	YDR141C
Dop1b	YDR141C
Lipt1	YJL046W
Lipt1	YJL046W
Lipt1	YJL046W
Lipt1	YJL046W
Snx8	YMR004W
Snx8	YMR004W
Snx8	YMR004W
Snx8	YMR004W
Snx8	YMR004W
Snx8	YMR004W
Hoxd8	YDL106C
Hoxd8	YDL106C
Hoxd8	YDL106C
Hoxb8	YDL106C
Hoxb8	YDL106C
Hoxb8	YDL106C
Pemt	YJR073C
Pemt	YJR073C
Pemt	YJR073C
Pemt	YJR073C
Pemt	YJR073C
Sort1	YBL017C
Sort1	YIL173W
Sort1	YJL222W
Sort1	YNR065C
Sort1	YCR099C
Sort1	YCR100C
Sort1	YNR066C
Sort1	YCR101C
Sort1	YBL017C
Sort1	YIL173W
Sort1	YJL222W
Sort1	YNR065C
Sort1	YCR099C
Sort1	YCR100C
Sort1	YNR066C
Sort1	YCR101C
Ubtf	YMR072W
Ubtf	YKL032C
Ubtf	YMR072W
Ubtf	YKL032C
Ubtf	YMR072W
Ubtf	YKL032C
Ubtf	YMR072W
Ubtf	YKL032C
Ubtf	YMR072W
Ubtf	YKL032C
Ubtf	YMR072W
Ubtf	YKL032C
Ubtf	YMR072W
Ubtf	YKL032C
Swi5	YHR079C-A
Swi5	YHR079C-A
Swi5	YHR079C-A
Swi5	YHR079C-A
Swi5	YHR079C-A
Swi5	YHR079C-A
Lsm2	YBL026W
Lsm2	YBL026W
Lsm2	YBL026W
Msmo1	YGR060W
Msmo1	YGR060W
Ddx11	YPL008W
Ddx11	YPL008W
Gtpbp4	YPL093W
Adck2	YPL109C
Adck2	YPL109C
Adck2	YPL109C
Adck2	YPL109C
Gm42420	YPL109C
Ppcs	YIL083C
Ppcs	YIL083C
Actr3b	YJR065C
Actr3b	YJR065C
Actr3	YJR065C
Hdhd3	YMR130W
Nup155	YER105C
Nup155	YBL079W
Nup155	YER105C
Nup155	YBL079W
Gosr1	YHL031C
Alg1	YBR110W
Alg1	YBR110W
Rbks	YCR036W
Ercc8	YDR030C
Ercc8	YDR030C
Ercc8	YDR030C
Ercc8	YDR030C
Ercc8	YDR030C
Dpm1	YPR183W
Dpm1	YPR183W
Gm20716	YPR183W
Dpm1	YPR183W
Rps27a	YLR167W
Rps27a	YLR167W
Pdhb	YBR221C
Iws1	YPR133C
Clpx	YBR227C
Clpx	YBR227C
Clpx	YBR227C
Stt3b	YGL022W
Cox5b	YGL187C
Gm11273	YGL187C
Cox5b	YGL187C
Cox5b	YGL187C
Pank4	YDR531W
Pank4	YDR531W
Pank4	YDR531W
Pomp	YBR173C
Pomp	YBR173C
Pomp	YBR173C
Asf1a	YJL115W
Asf1a	YJL115W
Asf1a	YJL115W
Asf1b	YJL115W
Ero1l	YML130C
Ero1l	YML130C
Ero1lb	YML130C
Ero1lb	YML130C
Ero1lb	YML130C
Srd5a3	YIL049W
Srd5a3	YIL049W
Srd5a3	YIL049W
Srd5a3	YIL049W
Dnajc21	YNL227C
Hmgcr	YLR450W
Hmgcr	YML075C
Hmgcr	YLR450W
Hmgcr	YML075C
Hmgcr	YLR450W
Hmgcr	YML075C
Vps45	YGL095C
Mrpl13	YOR150W
Mrpl13	YOR150W
Mrpl13	YOR150W
Cdc16	YKL022C
Aldh5a1	YBR006W
Wdr1	YMR092C
Wdr1	YMR092C
Slc30a5	YDR205W
Slc30a5	YDR205W
Slc30a7	YDR205W
Mri1	YPR118W
Mri1	YPR118W
Mri1	YPR118W
Exosc5	YGR095C
Exosc5	YGR095C
Exosc5	YGR095C
Exosc5	YGR095C
Unc50	YKR030W
Unc50	YKR030W
Unc50	YKR030W
Unc50	YKR030W
Unc50	YKR030W
Unc50	YKR030W
Dph3	YBL071W-A
Dph3	YBL071W-A
Dph3	YBL071W-A
Dph3	YBL071W-A
Ppat	YMR300C
Wdr75	YPL126W
Timm44	YIL022W
Lias	YOR196C
Lias	YOR196C
N4bp2	YPL199C
N4bp2	YPL199C
N4bp2	YPL199C
Adi1	YMR009W
Dcakd	YDR196C
Dcakd	YDR196C
Sec13	YLR208W
Tbc1d22b	YOR070C
Tbc1d22a	YOR070C
Gbe1	YEL011W
