AT3G09720	CG5589
AT1G05360	Tango5
AT1G05360	Tango5
AT1G05360	CG32087
AT2G38010	CDase
AT2G38010	CDase
AT2G38010	CDase
AT2G38010	CDase
AT2G38010	CDase
AT2G38010	CDase
AT5G58980	CDase
AT5G58980	CDase
AT5G58980	CDase
AT5G58980	CDase
AT5G58980	CDase
AT5G58980	CDase
AT1G07380	CDase
AT1G07380	CDase
AT1G07380	CDase
AT1G07380	CDase
AT1G07380	CDase
AT1G07380	CDase
AT1G09230	CG44249
AT1G79890	CG11403
AT1G09995	CG11403
AT1G50920	Non1
AT1G50920	Non1
AT1G10300	Non1
AT1G10300	Non1
AT1G12350	Ppcs
AT1G12350	Ppcs
AT1G12350	Ppcs
AT5G02080	Ppcs
AT5G02080	Ppcs
AT5G02080	Ppcs
AT1G13180	Arp3
AT1G13180	Arp3
AT3G53640	CG7028
AT3G53640	CG7028
AT3G53640	CG7028
AT3G53640	CG7028
AT3G53640	CG7028
AT1G13350	CG7028
AT1G13350	CG7028
AT1G13350	CG7028
AT1G13350	CG7028
AT1G13350	CG7028
AT3G25840	CG7028
AT3G25840	CG7028
AT3G25840	CG7028
AT3G25840	CG7028
AT3G25840	CG7028
AT1G14310	Reg-2
AT1G14310	CG15912
AT2G41250	Reg-2
AT2G41250	CG15912
AT5G44730	Reg-2
AT5G44730	CG15912
AT1G14520	CG6910
AT1G14520	CG6910
AT2G19800	CG6910
AT2G19800	CG6910
AT5G56640	CG6910
AT5G56640	CG6910
AT4G26260	CG6910
AT4G26260	CG6910
AT1G14850	Nup154
AT1G14850	Nup154
AT1G14850	Nup154
AT2G45200	Gos28
AT1G15880	Gos28
AT1G16570	Alg1
AT1G16650	CG2906
AT1G16650	CG2906
AT1G16900	CG11851
AT2G42330	sip1
AT2G42330	sip1
AT1G17070	sip1
AT1G17070	sip1
AT1G17160	CG13369
AT1G17160	CG17010
AT1G20575	CG10166
AT1G23230	MED23
AT1G23410	RpS27A
AT2G47110	RpS27A
AT3G62250	RpS27A
AT1G23740	CG17221
AT1G23740	CG17221
AT1G23740	CG17221
AT4G13010	CG17221
AT4G13010	CG17221
AT4G13010	CG17221
AT3G15090	CG17221
AT3G15090	CG17221
AT3G15090	CG17221
AT1G29850	PDCD-5
AT2G34590	Pdhb
AT2G34590	Pdhb
AT1G30120	Pdhb
AT1G30120	Pdhb
AT5G50850	Pdhb
AT5G50850	Pdhb
AT1G30480	Spf45
AT1G30480	Spf45
AT1G30480	Spf45
AT2G34840	epsilonCOP
AT1G30630	epsilonCOP
AT1G32130	CG9915
AT1G32130	CG9915
AT4G19000	CG9915
AT4G19000	CG9915
AT1G33360	CG4538
AT1G33360	CG4538
AT1G33360	CG4538
AT5G53350	CG4538
AT5G53350	CG4538
AT5G53350	CG4538
AT5G49840	CG4538
AT5G49840	CG4538
AT5G49840	CG4538
AT3G24180	CG33090
AT3G24180	CG33090
AT3G24180	CG33090
AT3G24180	CG33090
AT1G33700	CG33090
AT1G33700	CG33090
AT1G33700	CG33090
AT1G33700	CG33090
AT4G10060	CG33090
AT4G10060	CG33090
AT4G10060	CG33090
AT4G10060	CG33090
AT5G49900	CG33090
AT5G49900	CG33090
AT5G49900	CG33090
AT5G49900	CG33090
AT5G19690	Stt3B
AT1G34130	Stt3A
AT1G34130	Stt3A
AT3G09910	Rab18
AT5G03530	Rab18
AT1G43890	Rab18
AT1G51510	tsu
AT1G80230	COX5B
AT1G80230	COX5B
AT1G80230	COX5BL
AT3G15640	COX5B
AT3G15640	COX5B
AT3G15640	COX5BL
AT1G52710	COX5B
AT1G52710	COX5B
AT1G52710	COX5BL
AT3G15355	CG10254
AT3G15355	CG10254
AT3G15355	CG10254
AT1G53025	CG10254
AT1G53025	CG10254
AT1G53025	CG10254
AT1G53023	CG10254
AT1G53023	CG10254
AT1G53023	CG10254
AT2G16920	CG10254
AT2G16920	CG10254
AT2G16920	CG10254
AT2G33770	CG10254
AT2G33770	CG10254
AT2G33770	CG10254
AT4G25900	CG9008
AT4G25900	CG9008
AT4G25900	CG9008
AT5G57330	CG9008
AT5G57330	CG9008
AT5G57330	CG9008
AT3G61610	CG9008
AT3G61610	CG9008
AT3G61610	CG9008
AT4G23730	CG9008
AT4G23730	CG9008
AT4G23730	CG9008
AT5G14500	CG9008
AT5G14500	CG9008
AT5G14500	CG9008
AT3G01590	CG9008
AT3G01590	CG9008
AT3G01590	CG9008
AT1G55370	CG9008
AT1G55370	CG9008
AT1G55370	CG9008
AT5G38650	Pomp
AT5G38660	Pomp
AT1G67250	Pomp
AT1G62920	Pomp
AT1G66740	asf1
AT1G66740	asf1
AT5G38110	asf1
AT5G38110	asf1
AT4G29780	CG43088
AT5G12010	CG43088
AT3G19120	CG43088
AT1G72275	CG43088
AT3G63270	CG43088
AT3G55350	CG43088
AT2G38960	Ero1L
AT1G72280	Ero1L
AT3G43840	CG7840
AT1G72590	CG7840
AT2G16530	CG7840
AT3G18500	angel
AT1G73875	angel
AT5G11350	angel
AT1G74250	CG2790
AT1G76490	Hmgcr
AT2G17370	Hmgcr
AT1G77140	Vps45
AT1G78630	mRpL13
AT3G01790	mRpL13
AT1G78770	Cdc16
AT1G79440	Ssadh
AT1G79440	Ssadh
AT1G79440	Ssadh
AT1G79440	Ssadh
AT1G79440	Ssadh
AT1G79810	Pex2
AT3G18060	flr
AT3G18060	flr
AT2G01330	flr
AT2G01330	flr
AT2G04620	ZnT86D
AT4G26970	Irp-1A
AT4G26970	Irp-1B
AT5G54950	Irp-1A
AT5G54950	Irp-1B
AT2G05710	Irp-1A
AT2G05710	Irp-1B
AT4G35830	Irp-1A
AT4G35830	Irp-1B
AT2G05830	CG11334
AT2G05830	CG11334
AT2G05830	CG11334
AT3G46210	Rrp46
AT2G07110	Rrp46
ATMG00580	mt:ND4
AT2G14835	CG5382
AT2G15240	CG9773
AT3G44150	CG14701
AT3G11800	CG14701
AT2G15910	CG14701
AT3G48630	CG14701
AT2G16570	Prat2
AT2G16570	Prat2
AT2G16570	Prat
AT2G16570	Prat
AT4G34740	Prat2
AT4G34740	Prat2
AT4G34740	Prat
AT4G34740	Prat
AT4G38880	Prat2
AT4G38880	Prat2
AT4G38880	Prat
AT4G38880	Prat
AT3G19970	CG8245
AT2G18245	CG8245
AT2G18900	l(2)05287
AT3G26480	l(2)05287
AT4G29350	chic
AT4G29350	chic
AT4G29350	chic
AT4G29350	chic
AT4G29350	chic
AT4G29350	chic
AT2G19760	chic
AT2G19760	chic
AT2G19760	chic
AT2G19760	chic
AT2G19760	chic
AT2G19760	chic
AT5G56600	chic
AT5G56600	chic
AT5G56600	chic
AT5G56600	chic
AT5G56600	chic
AT5G56600	chic
AT4G29340	chic
AT4G29340	chic
AT4G29340	chic
AT4G29340	chic
AT4G29340	chic
AT4G29340	chic
AT2G19770	chic
AT2G19770	chic
AT2G19770	chic
AT2G19770	chic
AT2G19770	chic
AT2G19770	chic
AT2G20510	CG11779
AT2G20510	CG11779
AT2G20510	CG11779
AT2G36070	CG11779
AT2G36070	CG11779
AT2G36070	CG11779
AT5G08415	Las
AT2G20860	Las
AT2G24440	CG15147
AT2G24440	BthD
AT4G31360	CG15147
AT4G31360	BthD
AT5G43850	Adi1
AT2G26400	Adi1
AT4G14716	Adi1
AT4G14710	Adi1
AT2G27490	Dpck
AT2G27920	CG32483
AT2G27920	hiro
AT2G27920	CG31823
AT2G30050	Sec13
AT2G30050	Sec13
AT3G01340	Sec13
AT3G01340	Sec13
AT2G30710	CG5745
AT2G32415	Exd2
AT2G32415	Exd2
AT2G33470	CG6299
AT2G33470	CG6299
AT2G33470	CG6299
AT2G33470	CG6299
AT2G33470	CG6299
AT2G34560	CG10793
AT3G20440	AGBE
AT2G36390	AGBE
AT5G03650	AGBE
AT2G36480	Pcf11
AT2G38130	Naa30B
AT2G38130	Naa30A
AT2G38130	Naa30A
AT2G41220	CG9674
AT2G41220	CG9674
AT2G41220	CG9674
AT2G41220	CG9674
AT2G41220	CG9674
AT2G41220	CG9674
AT2G41220	CG9674
AT5G04140	CG9674
AT5G04140	CG9674
AT5G04140	CG9674
AT5G04140	CG9674
AT5G04140	CG9674
AT5G04140	CG9674
AT5G04140	CG9674
AT5G53460	CG9674
AT5G53460	CG9674
AT5G53460	CG9674
AT5G53460	CG9674
AT5G53460	CG9674
AT5G53460	CG9674
AT5G53460	CG9674
AT2G43760	Mocs2B
AT5G57020	Nmt
AT2G44175	Nmt
AT2G47210	DMAP1
AT3G62840	SmD2
AT2G47640	SmD2
AT2G47960	CG4953
AT3G02220	CG8675
AT3G02950	thoc7
AT3G02950	thoc7
AT5G16790	thoc7
AT5G16790	thoc7
AT5G17020	emb
AT5G17020	emb
AT3G03110	emb
AT3G03110	emb
AT3G03490	Pex19
AT3G03490	Pex19
AT5G17550	Pex19
AT5G17550	Pex19
AT3G06540	Rep
AT3G07270	Pu
AT3G07270	Pu
AT3G07270	Pu
AT5G01290	mRNA-cap
AT3G09100	mRNA-cap
AT5G28210	mRNA-cap
AT3G10220	TBCB
AT5G06600	Usp7
AT5G06600	Usp7
AT3G11910	Usp7
AT3G11910	Usp7
AT3G12280	Rbf
AT5G45990	crn
AT3G51110	crn
AT3G13210	crn
AT5G41770	crn
AT3G13440	HemK2
AT4G19210	pix
AT4G19210	pix
AT3G13640	pix
AT3G13640	pix
AT4G30300	pix
AT4G30300	pix
AT3G14120	Nup107
AT3G17880	HIP-R
AT3G17880	HIP-R
AT3G17880	HIP
AT3G17880	HIP-R
AT4G22670	HIP-R
AT4G22670	HIP-R
AT4G22670	HIP
AT4G22670	HIP-R
AT3G18860	Plap
AT3G18860	Plap
AT3G18860	Plap
AT3G25900	CG10621
AT3G25900	CG10621
AT3G25900	CG10621
AT3G25900	CG10623
AT3G25900	CG10623
AT3G25900	CG10623
AT3G63250	CG10621
AT3G63250	CG10621
AT3G63250	CG10621
AT3G63250	CG10623
AT3G63250	CG10623
AT3G63250	CG10623
AT3G22740	CG10621
AT3G22740	CG10621
AT3G22740	CG10621
AT3G22740	CG10623
AT3G22740	CG10623
AT3G22740	CG10623
AT3G22950	Arl5
AT3G24315	CG2023
AT3G24315	CG2023
AT3G49180	CG14805
AT3G51130	CG7083
AT3G52120	CG31550
AT3G52120	CG31550
AT3G52120	CG31550
AT3G52120	CG31550
AT3G53690	CG33144
AT3G53690	CG33144
AT3G56840	L2HGDH
AT3G56840	L2HGDH
AT3G56840	L2HGDH
AT3G58170	Bet1
AT3G58170	Bet1
AT4G14455	Bet1
AT4G14455	Bet1
AT3G59630	CG7265
AT3G62940	CG7857
AT5G08600	CG12301
AT4G02400	CG12301
AT5G36980	CG12301
AT4G02730	CG10931
AT4G02730	wds
AT4G02730	wds
AT4G04950	CG6523
AT4G32580	CG6523
AT4G14590	IntS3
AT4G18900	nclb
AT4G18905	nclb
AT4G35370	nclb
AT4G20850	TppII
AT4G20850	TppII
AT4G20850	TppII
AT4G20850	TppII
AT4G21800	CG3704
AT4G22720	Tcs3
AT4G24330	CG17593
AT4G24330	CG17593
AT5G49945	CG17593
AT5G49945	CG17593
AT4G28020	CG12822
AT4G28020	CG12822
AT4G28020	CG18853
AT4G30490	CG8520
AT4G30490	CG8520
AT4G28070	CG8520
AT4G28070	CG8520
AT4G35910	CG10189
AT4G35910	CG10189
AT4G35987	CG10947
AT4G35987	CG10947
AT4G35987	CG10947
AT4G39370	Usp30
AT4G39370	Usp30
AT5G01340	sea
AT5G01340	sea
AT5G01340	sea
AT5G01340	sea
AT5G07660	jnj
AT5G61460	jnj
ATCG00480	ATPsynbetaL
ATCG00480	ATPsynbeta
ATCG00480	ATPsynbeta
ATCG00480	ATPsynbeta
AT5G08690	ATPsynbetaL
AT5G08690	ATPsynbeta
AT5G08690	ATPsynbeta
AT5G08690	ATPsynbeta
AT5G08670	ATPsynbetaL
AT5G08670	ATPsynbeta
AT5G08670	ATPsynbeta
AT5G08670	ATPsynbeta
AT5G08680	ATPsynbetaL
AT5G08680	ATPsynbeta
AT5G08680	ATPsynbeta
AT5G08680	ATPsynbeta
AT5G10810	e(r)
AT5G10810	e(r)
AT5G10810	e(r)
AT5G10810	e(r)
AT5G10810	e(r)
AT5G11040	brun
AT5G14520	CG4364
AT5G14850	PIG-B
AT5G14850	PIG-B
AT5G16280	l(3)76BDm
AT5G16280	l(3)76BDm
AT5G16630	Xpc
AT5G16630	Xpc
AT5G16630	Xpc
AT5G24840	CG4045
AT5G59240	RpS8
AT5G59240	RpS8
AT5G59240	RpS8
AT5G59240	RpS8
AT5G20290	RpS8
AT5G20290	RpS8
AT5G20290	RpS8
AT5G20290	RpS8
AT5G22120	CG2162
AT5G22120	CG2162
AT5G22120	CG2162
AT5G26680	Fen1
AT5G26760	CG34183
AT5G27470	SerRS
AT5G27470	SerRS
AT5G40670	CG17119
AT5G40670	CG17119
AT5G41880	DNApol-alpha50
AT5G42970	CSN4
AT5G42970	CSN4
AT5G47030	ATPsyndelta
AT5G47030	ATPsyndelta
AT5G47030	ATPsyndelta
AT5G49110	FANCI
AT5G49930	Clbn
AT5G49930	Clbn
AT5G50310	CG4069
AT5G50320	Elp3
AT5G59440	CG5757
AT5G59440	CG5757
AT5G62600	Tnpo-SR
AT5G62600	Tnpo-SR
AT5G67590	ND-18
ATCG00900	mRpS7
ATCG00900	mRpS7
ATCG01240	mRpS7
ATCG01240	mRpS7
ATMG00513	mt:ND5
ATMG00510	ND-49L
ATMG00510	ND-49
ATMG00510	ND-49
AT5G66360	CG11837
AT2G47420	CG11837
AT1G03110	wuho
AT5G19070	CG11367
AT1G03260	CG11367
AT1G22850	CG11367
AT1G44960	CG11367
AT5G28900	CG4733
AT5G28900	CG4733
AT5G28900	CG4733
AT5G28900	CG4733
AT5G28850	CG4733
AT5G28850	CG4733
AT5G28850	CG4733
AT5G28850	CG4733
AT1G54450	CG4733
AT1G54450	CG4733
AT1G54450	CG4733
AT1G54450	CG4733
AT1G03960	CG4733
AT1G03960	CG4733
AT1G03960	CG4733
AT1G03960	CG4733
AT5G44090	CG4733
AT5G44090	CG4733
AT5G44090	CG4733
AT5G44090	CG4733
AT1G04510	Prp19
AT2G33340	Prp19
AT2G33220	ND-B16.6
AT2G33220	ND-B16.6
AT2G33220	ND-B16.6
AT1G04630	ND-B16.6
AT1G04630	ND-B16.6
AT1G04630	ND-B16.6
AT1G04810	Rpn2
AT1G04810	Rpn2
AT1G04810	Rpn2
AT2G32730	Rpn2
AT2G32730	Rpn2
AT2G32730	Rpn2
AT1G05720	CG7484
AT1G06900	Nrd1
AT5G01440	Nrd1
AT1G07025	mfrn
AT2G30160	mfrn
AT1G07030	mfrn
AT4G12890	GILT1
AT4G12870	GILT1
AT4G12900	GILT1
AT4G12960	GILT1
AT5G01580	GILT1
AT1G07080	GILT1
AT5G04210	CG14641
AT5G07060	CG14641
AT2G29580	CG14641
AT1G07360	CG14641
AT2G29570	PCNA2
AT2G29570	PCNA
AT2G29570	PCNA
AT1G07370	PCNA2
AT1G07370	PCNA
AT1G07370	PCNA
AT1G08370	DCP1
AT1G08370	DCP1
AT1G08780	Pfdn4
AT1G10170	stc
AT1G10170	stc
AT1G10170	stc
AT1G10170	stc
AT1G10840	eIF3h
AT1G10840	eIF3h
AT1G13770	CG10338
AT1G13770	CG10338
AT1G23100	CG9920
AT1G23100	CG11267
AT1G14980	CG9920
AT1G14980	CG11267
AT1G15420	CG30349
AT5G11240	CG30349
AT3G10070	Taf12
AT3G10070	Taf12
AT3G10070	Taf12
AT3G10070	Taf12
AT1G17440	Taf12
AT1G17440	Taf12
AT1G17440	Taf12
AT1G17440	Taf12
AT5G34780	CG8199
AT1G21400	CG8199
AT5G09300	CG8199
AT1G78190	CG12975
AT1G22270	CG12975
AT1G22920	CSN5
AT1G22920	CSN5
AT1G71230	CSN5
AT1G71230	CSN5
AT1G70310	SpdS
AT1G70310	SpdS
AT1G70310	SpdS
AT1G23820	SpdS
AT1G23820	SpdS
AT1G23820	SpdS
AT5G53120	SpdS
AT5G53120	SpdS
AT5G53120	SpdS
AT1G24706	tho2
AT1G24706	tho2
AT1G24706	tho2
AT1G25682	CG15084
AT1G25988	CG15084
AT3G29100	Vti1a
AT5G39510	Vti1a
AT1G26670	Vti1a
AT5G39630	Vti1a
AT1G27880	RecQ4
AT3G46480	CG5346
AT3G46480	CG33099
AT3G46480	CG33093
AT3G46500	CG5346
AT3G46500	CG33099
AT3G46500	CG33093
AT3G46490	CG5346
AT3G46490	CG33099
AT3G46490	CG33093
AT1G35190	CG5346
AT1G35190	CG33099
AT1G35190	CG33093
AT4G16770	CG5346
AT4G16770	CG33099
AT4G16770	CG33093
AT4G16765	CG5346
AT4G16765	CG33099
AT4G16765	CG33093
AT1G43860	CG8549
AT1G43860	CG8549
AT5G42790	Prosalpha6T
AT5G42790	Prosalpha6
AT5G42790	Prosalpha6
AT1G47250	Prosalpha6T
AT1G47250	Prosalpha6
AT1G47250	Prosalpha6
AT1G47560	Sec3
AT1G47550	Sec3
AT1G48130	Prx6005
AT1G48130	CG12896
AT1G48130	Prx2540-1
AT1G48130	Prx2540-2
AT1G48520	GatB
AT3G18160	Pex3
AT3G18160	Pex3
AT1G48635	Pex3
AT1G48635	Pex3
AT1G48760	g
AT1G48760	g
AT1G48760	g
AT3G61960	Aduk
AT3G61960	Aduk
AT3G53930	Aduk
AT3G53930	Aduk
AT2G37840	Aduk
AT2G37840	Aduk
AT1G49180	Aduk
AT1G49180	Aduk
AT1G51650	ATPsynepsilonL
AT1G51650	ATPsynepsilonL
AT1G51650	ATPsynepsilonL
AT1G51650	sun
AT1G51650	sun
AT1G51710	Usp14
AT1G51710	Usp14
AT3G21280	Usp14
AT3G21280	Usp14
AT1G51740	Syx18
AT1G53030	CG9065
AT3G15352	CG9065
AT1G54100	CG9629
AT1G54210	Atg12
AT3G13970	Atg12
AT5G35910	Rrp6
AT5G35910	Rrp6
AT1G54440	Rrp6
AT1G54440	Rrp6
AT1G55510	CG17691
AT1G55510	CG17691
AT1G55510	CG17691
AT3G13450	CG17691
AT3G13450	CG17691
AT3G13450	CG17691
AT1G55928	CG15747
AT1G55928	CG15747
AT2G27280	CG15747
AT2G27280	CG15747
AT2G27285	CG15747
AT2G27285	CG15747
AT1G62850	CG6094
AT1G62850	CG6094
AT1G66510	CG12320
AT1G66510	CG12320
AT1G67680	Srp72
AT1G67650	Srp72
AT1G69340	CG18812
AT1G69340	CG18812
AT1G69340	CG18812
AT1G69340	CG18812
AT1G69340	CG18812
AT1G69340	CG18812
AT1G71820	Sec6
AT1G72550	beta-PheRS
AT1G78800	Alg2
AT5G46180	Oat
AT2G01650	Gint3
AT2G01650	Gint3
AT2G01650	Gint3
AT2G03870	LSm7
AT2G03870	LSm7
AT2G03870	LSm7
AT2G05755	CG5281
AT2G13540	Cbp80
AT2G13540	Cbp80
AT2G13540	CG7907
AT2G13540	CG7907
AT2G15430	RpII33
AT2G15400	RpII33
AT2G17980	Slh
AT2G17980	Slh
AT4G31740	Slh
AT4G31740	Slh
AT3G28680	CG9953
AT5G22860	CG9953
AT4G36195	CG9953
AT4G36190	CG9953
AT2G18080	CG9953
AT2G18840	CG3652
AT4G30260	CG3652
AT2G19430	thoc6
AT2G19430	thoc6
AT2G19430	thoc6
AT2G20360	ND-39
AT2G20360	ND-39
AT2G21070	CG7544
AT2G21070	CG7544
AT4G16190	CG12163
AT4G16190	CG12163
AT4G16190	CG12163
AT4G39090	CG12163
AT4G39090	CG12163
AT4G39090	CG12163
AT2G21430	CG12163
AT2G21430	CG12163
AT2G21430	CG12163
AT3G54940	CG12163
AT3G54940	CG12163
AT3G54940	CG12163
AT4G40000	Nsun2
AT2G22400	Nsun2
AT2G25280	CG8031
AT4G32150	Vamp7
AT4G32150	Vamp7
AT2G25340	Vamp7
AT2G25340	Vamp7
AT5G11150	Vamp7
AT5G11150	Vamp7
AT5G22360	Vamp7
AT5G22360	Vamp7
AT2G25840	TrpRS-m
AT2G25840	TrpRS-m
AT2G26350	Pex10
AT2G26350	Pex10
AT4G12030	CG9903
AT4G12030	CG11655
AT4G22840	CG9903
AT4G22840	CG11655
AT3G25410	CG9903
AT3G25410	CG11655
AT2G26900	CG9903
AT2G26900	CG11655
AT2G26990	alien
AT2G26990	alien
AT2G26990	alien
AT2G26990	alien
AT2G30170	fig
AT2G30170	CG15035
AT2G30170	CG12091
AT2G30170	CG12091
AT4G16580	fig
AT4G16580	CG15035
AT4G16580	CG12091
AT4G16580	CG12091
AT5G66720	fig
AT5G66720	CG15035
AT5G66720	CG12091
AT5G66720	CG12091
AT2G30350	slx1
AT2G30410	CG9072
AT2G30410	CG1890
AT2G30910	Arpc1
AT2G30910	Arpc1
AT2G31300	Arpc1
AT2G31300	Arpc1
AT2G31865	Parg
AT2G31865	Parg
AT2G31870	Parg
AT2G31870	Parg
AT2G32170	CG11596
AT2G32170	CG11596
AT2G32170	CG11596
AT2G32170	CG11596
AT2G32170	CG11596
AT2G32160	CG11596
AT2G32160	CG11596
AT2G32160	CG11596
AT2G32160	CG11596
AT2G32160	CG11596
AT2G34357	CG2691
AT2G34357	CG2691
AT4G23540	CG2691
AT4G23540	CG2691
AT2G34980	PIG-C
AT2G34980	PIG-C
AT2G36620	RpL24
AT2G36620	RpL24
AT2G36620	RpL24
AT3G53020	RpL24
AT3G53020	RpL24
AT3G53020	RpL24
AT2G36810	c11.1
AT2G36810	c11.1
AT2G37975	CG32069
AT3G54085	CG32069
AT2G38700	Mvd
AT2G38700	Mvd
AT3G54250	Mvd
AT3G54250	Mvd
AT2G39970	PMP34
AT2G39970	PMP34
AT2G40490	Updo
AT3G14930	Updo
AT3G57465	Ide
AT2G41790	Ide
AT3G57470	Ide
AT2G44520	CG5037
AT3G62910	mRF1
AT2G47020	mRF1
AT2G47760	l(2)not
AT3G11540	sxc
AT3G11540	sxc
AT3G11540	sxc
AT3G04240	sxc
AT3G04240	sxc
AT3G04240	sxc
AT3G05040	Ranbp21
AT3G05040	Ranbp21
AT5G19200	CG10425
AT3G06060	CG10425
AT4G34100	CG1317
AT4G34100	CG1317
AT4G34100	CG1317
AT4G32670	CG1317
AT4G32670	CG1317
AT4G32670	CG1317
AT3G06710	CG1317
AT3G06710	CG1317
AT3G06710	CG1317
AT3G07370	STUB1
AT3G07525	Atg10
AT3G07525	Atg10
AT3G07530	IntS9
AT5G02870	RpL4
AT3G09630	RpL4
AT5G02960	RpS23
AT5G02960	RpS23
AT3G09680	RpS23
AT3G09680	RpS23
AT3G11270	Rpn8
AT3G11270	Rpn8
AT3G11270	Rpn8
AT5G05780	Rpn8
AT5G05780	Rpn8
AT5G05780	Rpn8
AT3G12010	CG8270
AT5G06660	CG10470
AT3G12030	CG10470
AT3G15380	Ctl1
AT3G15380	Ctl1
AT3G16310	Nup35
AT3G16650	Tango4
AT4G15900	Tango4
AT3G16980	RpII15
AT3G16980	RpII15
AT3G16980	RpII15
AT4G16265	RpII15
AT4G16265	RpII15
AT4G16265	RpII15
AT5G12980	Rcd-1
AT5G12980	Rcd-1
AT5G12980	Rcd-1
AT3G20800	Rcd-1
AT3G20800	Rcd-1
AT3G20800	Rcd-1
AT3G20920	Trp1
AT3G20920	Trp1
AT3G20920	Trp1
AT3G20920	Trp1
AT3G21060	Rbbp5
AT3G26410	CG1074
AT3G28030	mus201
AT3G28030	mus201
AT3G46180	sll
AT3G46180	sll
AT5G59740	sll
AT5G59740	sll
AT5G58640	SelT
AT5G58640	SelT
AT5G58640	SelT
AT3G47300	SelT
AT3G47300	SelT
AT3G47300	SelT
AT3G48190	tefu
AT3G48790	lace
AT3G48790	lace
AT5G23670	lace
AT5G23670	lace
AT3G48780	lace
AT3G48780	lace
AT3G50380	Vps13D
AT3G51460	Sac1
AT3G51460	Sac1
AT5G66020	Sac1
AT5G66020	Sac1
AT3G54210	mRpL17
AT3G54210	mRpL17
AT5G09770	mRpL17
AT5G09770	mRpL17
AT5G64650	mRpL17
AT5G64650	mRpL17
AT3G54670	SMC1
AT4G27340	CG32281
AT3G56120	CG32281
AT3G57610	AdSS
AT4G00100	RpS13
AT4G00100	RpS13
AT4G00100	RpS13
AT3G60770	RpS13
AT3G60770	RpS13
AT3G60770	RpS13
AT3G61650	gammaTub37C
AT3G61650	gammaTub37C
AT3G61650	gammaTub23C
AT5G05620	gammaTub37C
AT5G05620	gammaTub37C
AT5G05620	gammaTub23C
AT4G02460	Pms2
AT4G02620	Vha14-2
AT4G02620	Vha14-2
AT4G02620	Vha14-2
AT4G02620	Vha14-1
AT4G20360	mEFTu2
AT4G20360	mEFTu1
AT4G20360	mEFTu1
AT4G02930	mEFTu2
AT4G02930	mEFTu1
AT4G02930	mEFTu1
AT4G03200	CG8613
AT4G04350	LeuRS-m
AT4G05450	Fdx1
AT4G05450	Fdx1
AT4G21090	Fdx1
AT4G21090	Fdx1
AT4G14385	Eaf6
AT5G05720	CG3335
AT5G08695	CG3335
AT4G19610	CG3335
AT4G20910	Hen1
AT4G20920	Hen1
AT4G23660	Coq2
AT4G24820	Rpn7
AT4G24880	Snup
AT4G26780	Roe1
AT5G55200	Roe1
AT4G26870	AspRS
AT4G26870	AspRS
AT4G26870	AspRS
AT4G31180	AspRS
AT4G31180	AspRS
AT4G31180	AspRS
AT4G27585	CG2970
AT4G27585	CG2970
AT5G54100	CG2970
AT5G54100	CG2970
AT5G52840	ND-13B
AT4G28005	ND-13B
AT4G30310	CG11594
AT4G30310	CG11594
AT4G30310	CG11594
AT4G30310	CG11594
AT4G30930	mRpL21
AT4G30930	mRpL21
AT4G30930	mRpL21
AT5G10360	RpS6
AT5G10360	RpS6
AT4G31700	RpS6
AT4G31700	RpS6
AT4G31770	ldbr
AT4G31790	Dph5
AT4G32470	UQCR-14L
AT4G32470	UQCR-14
AT5G25450	UQCR-14L
AT5G25450	UQCR-14
AT4G36020	lin-28
AT4G36390	CG6345
AT4G37190	mst
AT4G37190	mst
AT4G39280	alpha-PheRS
AT5G03905	CG13623
AT5G03905	CG13623
AT5G08290	Dim1
AT5G08565	spt4
AT5G63670	spt4
AT5G09310	pen-2
AT5G09310	pen-2
AT5G13520	CG10602
AT5G13520	CG10602
AT5G13520	CG10602
AT5G13530	cact
AT5G13530	cact
AT5G13530	cact
AT5G13530	cact
AT5G13530	cact
AT5G13570	DCP2
AT5G13570	DCP2
AT5G13570	DCP2
AT5G13570	DCP2
AT5G14140	l(2)k10201
AT5G14240	viaf
AT5G15540	Nipped-B
AT5G15540	Nipped-B
AT5G15540	Nipped-B
AT5G15540	Nipped-B
AT5G15540	Nipped-B
AT5G15540	Nipped-B
AT5G19820	Karybeta3
AT5G19820	Karybeta3
AT5G19910	MED31
AT5G19910	MED31
AT5G19910	MED31
AT5G19910	MED31
AT5G19910	MED31
AT5G40470	jet
AT5G40470	jet
AT5G21900	jet
AT5G21900	jet
AT5G23550	CG5104
AT5G24170	CG5104
AT5G27730	CG6903
AT5G27730	CG6903
AT5G47900	CG6903
AT5G47900	CG6903
AT5G38890	Csl4
AT5G40480	Gp210
AT5G40480	Gp210
AT5G40660	l(2)k14505
AT5G40660	l(2)k14505
AT5G47680	CG14618
AT5G49400	CG5516
AT5G49400	CG5516
AT5G55760	Sirt6
AT5G64730	CG4935
AT3G60860	Sec71
AT1G01960	Sec71
AT1G02410	CG31648
AT1G03475	Coprox
AT1G03475	Coprox
AT4G03205	Coprox
AT4G03205	Coprox
AT4G03380	CG10341
AT4G03380	CG10341
AT1G03760	uri
AT1G03910	cactin
AT2G36815	cactin
AT1G04130	Dpit47
AT1G04130	Dpit47
AT1G04640	CG9804
AT1G04640	CG9804
AT1G08110	Glo1
AT1G08750	PIG-K
AT1G09150	MCTS1
AT1G09150	MCTS1
AT1G09640	eEF1gamma
AT1G09640	eEF1gamma
