AT3G09720.1 YGL171W_mRNA
AT1G77140.1 YGL095C_mRNA
AT1G78630.1 YOR150W_mRNA
AT3G01790.1 YOR150W_mRNA
AT1G78770.1 YKL022C_mRNA
AT1G79440.1 YBR006W_mRNA
AT3G18060.1 YMR092C_mRNA
AT2G01330.1 YMR092C_mRNA
AT2G04620.1 YDR205W_mRNA
AT2G05830.1 YPR118W_mRNA
AT3G46210.1 YGR095C_mRNA
AT2G07110.1 YGR095C_mRNA
AT2G15240.1 YKR030W_mRNA
AT3G44150.1 YBL071W-A_mRNA
AT3G11800.1 YBL071W-A_mRNA
AT2G15910.1 YBL071W-A_mRNA
AT3G48630.1 YBL071W-A_mRNA
AT2G16570.1 YMR300C_mRNA
AT4G34740.1 YMR300C_mRNA
AT4G38880.1 YMR300C_mRNA
AT2G18900.1 YPL126W_mRNA
AT3G26480.1 YPL126W_mRNA
AT4G29350.1 YOR122C_mRNA
AT2G19760.1 YOR122C_mRNA
AT5G56600.1 YOR122C_mRNA
AT4G29340.1 YOR122C_mRNA
AT2G19770.1 YOR122C_mRNA
AT2G20510.2 YIL022W_mRNA
AT2G36070.1 YIL022W_mRNA
AT5G08415.1 YOR196C_mRNA
AT2G20860.1 YOR196C_mRNA
AT3G15390.1 YPL199C_mRNA
AT5G43850.1 YMR009W_mRNA
AT2G26400.2 YMR009W_mRNA
AT4G14716.1 YMR009W_mRNA
AT4G14710.5 YMR009W_mRNA
AT2G27490.1 YDR196C_mRNA
AT2G30050.1 YLR208W_mRNA
AT3G01340.1 YLR208W_mRNA
AT2G30710.1 YOR070C_mRNA
AT3G20440.2 YEL011W_mRNA
AT2G36390.1 YEL011W_mRNA
AT5G03650.1 YEL011W_mRNA
AT2G36480.1 YDR228C_mRNA
AT2G38130.1 YPR051W_mRNA
AT2G41220.1 YDL171C_mRNA
AT5G04140.2 YDL171C_mRNA
AT5G53460.1 YDL171C_mRNA
AT2G44175.1 YLR195C_mRNA
AT2G47210.1 YGR002C_mRNA
AT3G62840.1 YLR275W_mRNA
AT2G47640.1 YLR275W_mRNA
AT3G02580.1 YLR056W_mRNA
AT3G02590.1 YLR056W_mRNA
AT5G17020.1 YGR218W_mRNA
AT3G03110.1 YGR218W_mRNA
AT3G03490.1 YDL065C_mRNA
AT5G17550.1 YDL065C_mRNA
AT3G06540.1 YOR370C_mRNA
AT3G07270.1 YGR267C_mRNA
AT5G01290.1 YBR204C_mRNA
AT5G01290.1 YGL130W_mRNA
AT3G09100.2 YBR204C_mRNA
AT3G09100.2 YGL130W_mRNA
AT5G28210.1 YBR204C_mRNA
AT5G28210.1 YGL130W_mRNA
AT3G10220.1 YNL148C_mRNA
AT5G06600.1 YMR304W_mRNA
AT3G11910.1 YMR304W_mRNA
AT5G45990.2 YLR117C_mRNA
AT3G51110.1 YLR117C_mRNA
AT3G13210.1 YLR117C_mRNA
AT5G41770.1 YLR117C_mRNA
AT3G13440.1 YDR140W_mRNA
AT4G19210.1 YDR091C_mRNA
AT3G13640.1 YDR091C_mRNA
AT4G30300.1 YDR091C_mRNA
AT3G14120.1 YDL116W_mRNA
AT3G18860.1 YKL213C_mRNA
AT3G25900.1 YMR321C_mRNA
AT3G25900.1 YLL062C_mRNA
AT3G25900.1 YPL273W_mRNA
AT3G63250.1 YMR321C_mRNA
AT3G63250.1 YLL062C_mRNA
AT3G63250.1 YPL273W_mRNA
AT3G22740.1 YMR321C_mRNA
AT3G22740.1 YLL062C_mRNA
AT3G22740.1 YPL273W_mRNA
AT3G49180.1 YNL182C_mRNA
AT3G58170.1 YIL004C_mRNA
AT4G14455.1 YIL004C_mRNA
AT3G59630.1 YKL191W_mRNA
AT3G62940.2 YHL013C_mRNA
AT5G08600.2 YML093W_mRNA
AT4G02400.1 YML093W_mRNA
AT5G36980.1 YML093W_mRNA
AT4G02730.1 YBR175W_mRNA
AT4G04950.1 YDR098C_mRNA
AT4G04950.1 YER174C_mRNA
AT4G32580.1 YDR098C_mRNA
AT4G32580.1 YER174C_mRNA
AT4G18900.1 YLR196W_mRNA
AT4G18905.2 YLR196W_mRNA
AT4G35370.1 YLR196W_mRNA
AT4G21800.1 YJR072C_mRNA
AT4G22720.1 YKR038C_mRNA
AT4G27640.1 YER110C_mRNA
AT4G30490.1 YEL052W_mRNA
AT4G28070.2 YEL052W_mRNA
AT5G01340.1 YJR095W_mRNA
AT5G01340.1 YBR291C_mRNA
AT5G07660.1 YLR383W_mRNA
AT5G61460.1 YLR383W_mRNA
ATCG00480.1 YJR121W_mRNA
AT5G08690.1 YJR121W_mRNA
AT5G08670.1 YJR121W_mRNA
AT5G08680.1 YJR121W_mRNA
AT5G14520.1 YGR103W_mRNA
AT5G14850.1 YGL142C_mRNA
AT5G16280.1 YDR108W_mRNA
AT5G16630.1 YER162C_mRNA
AT5G24840.1 YDL201W_mRNA
AT5G59240.1 YER102W_mRNA
AT5G59240.1 YBL072C_mRNA
AT5G20290.1 YER102W_mRNA
AT5G20290.1 YBL072C_mRNA
AT5G26680.1 YKL113C_mRNA
AT5G26760.2 YDR066C_mRNA
AT5G26760.2 YER139C_mRNA
AT5G27470.1 YDR023W_mRNA
AT5G40670.1 YCR075C_mRNA
AT5G41880.1 YIR008C_mRNA
AT5G47030.1 YDL004W_mRNA
AT5G49930.1 YPL009C_mRNA
AT5G50310.1 YPL263C_mRNA
AT5G50320.1 YPL086C_mRNA
AT5G59440.3 YJR057W_mRNA
AT5G62600.1 YOR160W_mRNA
ATCG00900.1 YJR113C_mRNA
ATCG01240.1 YJR113C_mRNA
AT5G66360.2 YPL266W_mRNA
AT2G47420.1 YPL266W_mRNA
AT1G03110.1 YDR165W_mRNA
AT1G04510.1 YLL036C_mRNA
AT2G33340.1 YLL036C_mRNA
AT1G04810.1 YIL075C_mRNA
AT2G32730.1 YIL075C_mRNA
AT1G07025.1 YJL133W_mRNA
AT1G07025.1 YKR052C_mRNA
AT2G30160.1 YJL133W_mRNA
AT2G30160.1 YKR052C_mRNA
AT1G07030.1 YJL133W_mRNA
AT1G07030.1 YKR052C_mRNA
AT5G04210.1 YBR065C_mRNA
AT5G07060.1 YBR065C_mRNA
AT2G29580.1 YBR065C_mRNA
AT1G07360.1 YBR065C_mRNA
AT2G29570.1 YBR088C_mRNA
AT1G07370.1 YBR088C_mRNA
AT1G08780.1 YNL153C_mRNA
AT1G10170.4 YNL023C_mRNA
AT1G23100.1 YOR020C_mRNA
AT1G14980.1 YOR020C_mRNA
AT1G15420.1 YDR398W_mRNA
AT3G10070.1 YDR145W_mRNA
AT1G17440.1 YDR145W_mRNA
AT1G22150.1 YPR003C_mRNA
AT1G78000.1 YPR003C_mRNA
AT4G08620.1 YPR003C_mRNA
AT5G10180.1 YPR003C_mRNA
AT1G77990.1 YPR003C_mRNA
AT3G15990.1 YPR003C_mRNA
AT1G23090.1 YPR003C_mRNA
AT4G02700.1 YPR003C_mRNA
AT3G51895.2 YPR003C_mRNA
AT5G19600.1 YPR003C_mRNA
AT1G78190.1 YNR046W_mRNA
AT1G22270.1 YNR046W_mRNA
AT1G22920.1 YDL216C_mRNA
AT1G71230.1 YDL216C_mRNA
AT1G70310.1 YLR146C_mRNA
AT1G70310.1 YPR069C_mRNA
AT1G23820.1 YLR146C_mRNA
AT1G23820.1 YPR069C_mRNA
AT5G53120.6 YLR146C_mRNA
AT5G53120.6 YPR069C_mRNA
AT1G24706.2 YNL139C_mRNA
AT3G29100.3 YMR197C_mRNA
AT5G39510.1 YMR197C_mRNA
AT1G26670.1 YMR197C_mRNA
AT5G39630.1 YMR197C_mRNA
AT1G43860.1 YLR022C_mRNA
AT5G42790.1 YMR314W_mRNA
AT1G47250.1 YMR314W_mRNA
AT1G47560.1 YER008C_mRNA
AT1G47550.2 YER008C_mRNA
AT1G48130.1 YBL064C_mRNA
AT1G48520.1 YBL080C_mRNA
AT3G18160.3 YDR329C_mRNA
AT1G48635.2 YDR329C_mRNA
AT1G48760.1 YPL195W_mRNA
AT3G61960.1 YGL180W_mRNA
AT3G53930.2 YGL180W_mRNA
AT2G37840.1 YGL180W_mRNA
AT1G49180.1 YGL180W_mRNA
AT1G51650.1 YPL271W_mRNA
AT1G51710.1 YFR010W_mRNA
AT3G21280.1 YFR010W_mRNA
AT1G54210.1 YBR217W_mRNA
AT3G13970.1 YBR217W_mRNA
AT5G35910.1 YOR001W_mRNA
AT1G54440.2 YOR001W_mRNA
AT1G62850.2 YOL114C_mRNA
AT1G66510.1 YBL074C_mRNA
AT1G67680.1 YPL210C_mRNA
AT1G67650.1 YPL210C_mRNA
AT2G01430.1 YCR097W_mRNA
AT1G70920.1 YCR097W_mRNA
AT5G06710.1 YCR097W_mRNA
AT4G37790.1 YCR097W_mRNA
AT2G22800.1 YCR097W_mRNA
AT4G16780.1 YCR097W_mRNA
AT5G47370.1 YCR097W_mRNA
AT4G17460.1 YCR097W_mRNA
AT2G44910.1 YCR097W_mRNA
AT3G60390.1 YCR097W_mRNA
AT1G71820.2 YIL068C_mRNA
AT1G72550.1 YLR060W_mRNA
AT1G78800.1 YGL065C_mRNA
AT5G46180.1 YLR438W_mRNA
AT1G80600.1 YOL140W_mRNA
AT2G03870.1 YNL147W_mRNA
AT2G05755.1 YMR253C_mRNA
AT2G05755.1 YPL264C_mRNA
AT2G13540.1 YMR125W_mRNA
AT2G15430.1 YIL021W_mRNA
AT2G15400.1 YIL021W_mRNA
AT2G17980.1 YDR189W_mRNA
AT4G31740.1 YDR189W_mRNA
AT2G18840.1 YGL198W_mRNA
AT4G30260.2 YGL198W_mRNA
AT4G40000.1 YBL024W_mRNA
AT2G22400.1 YBL024W_mRNA
AT2G25280.1 YJR008W_mRNA
AT2G25840.2 YDR268W_mRNA
AT2G26350.1 YDR265W_mRNA
AT2G30170.1 YHR076W_mRNA
AT4G16580.1 YHR076W_mRNA
AT5G66720.1 YHR076W_mRNA
AT2G30350.2 YBR228W_mRNA
AT2G30410.1 YOR265W_mRNA
AT2G30910.1 YBR234C_mRNA
AT2G31300.2 YBR234C_mRNA
AT2G32170.2 YNL092W_mRNA
AT2G32160.3 YNL092W_mRNA
AT2G34357.1 YPL012W_mRNA
AT4G23540.1 YPL012W_mRNA
AT2G34980.1 YPL076W_mRNA
AT2G36620.1 YGL031C_mRNA
AT2G36620.1 YGR148C_mRNA
AT3G53020.1 YGL031C_mRNA
AT3G53020.1 YGR148C_mRNA
AT2G37975.1 YER074W-A_mRNA
AT3G54085.1 YER074W-A_mRNA
AT2G38700.1 YNR043W_mRNA
AT3G54250.1 YNR043W_mRNA
AT2G40490.1 YDR047W_mRNA
AT3G14930.1 YDR047W_mRNA
AT3G57465.1 YLR389C_mRNA
AT2G41790.1 YLR389C_mRNA
AT3G57470.2 YLR389C_mRNA
AT2G44520.1 YPL172C_mRNA
AT3G62910.1 YGL143C_mRNA
AT2G47020.3 YGL143C_mRNA
AT2G47760.5 YBL082C_mRNA
AT3G05040.2 YDR335W_mRNA
AT5G19200.1 YBR265W_mRNA
AT3G06060.2 YBR265W_mRNA
AT3G07370.1 YCR060W_mRNA
AT5G02870.1 YDR012W_mRNA
AT5G02870.1 YBR031W_mRNA
AT3G09630.1 YDR012W_mRNA
AT3G09630.1 YBR031W_mRNA
AT5G02960.1 YGR118W_mRNA
AT5G02960.1 YPR132W_mRNA
AT3G09680.1 YGR118W_mRNA
AT3G09680.1 YPR132W_mRNA
AT3G11270.1 YOR261C_mRNA
AT5G05780.1 YOR261C_mRNA
AT3G16650.1 YPL151C_mRNA
AT4G15900.1 YPL151C_mRNA
AT3G16980.1 YGL070C_mRNA
AT4G16265.2 YGL070C_mRNA
AT5G12980.1 YNL288W_mRNA
AT3G20800.1 YNL288W_mRNA
AT3G20920.1 YPL094C_mRNA
AT3G21060.1 YAR003W_mRNA
AT3G26410.1 YOL124C_mRNA
AT3G28030.3 YGR258C_mRNA
AT3G48190.2 YBL088C_mRNA
AT3G48790.1 YDR062W_mRNA
AT5G23670.1 YDR062W_mRNA
AT3G48780.1 YDR062W_mRNA
AT3G51460.1 YKL212W_mRNA
AT5G66020.1 YKL212W_mRNA
AT3G54210.1 YJL063C_mRNA
AT5G09770.1 YJL063C_mRNA
AT5G64650.1 YJL063C_mRNA
AT3G54670.1 YFL008W_mRNA
AT3G55080.1 YDR257C_mRNA
AT4G27340.1 YHR070W_mRNA
AT3G56120.1 YHR070W_mRNA
AT3G57610.1 YNL220W_mRNA
AT4G00100.1 YDR064W_mRNA
AT3G60770.1 YDR064W_mRNA
AT3G61650.1 YLR212C_mRNA
AT5G05620.1 YLR212C_mRNA
AT4G02460.1 YNL082W_mRNA
AT4G02620.1 YGR020C_mRNA
AT4G20360.1 YOR187W_mRNA
AT4G02930.1 YOR187W_mRNA
AT4G04350.1 YLR382C_mRNA
AT4G05450.1 YPL252C_mRNA
AT4G21090.1 YPL252C_mRNA
AT5G05720.1 YPR112C_mRNA
AT5G08695.1 YPR112C_mRNA
AT4G19610.1 YPR112C_mRNA
AT4G23660.3 YNR041C_mRNA
AT4G24820.1 YPR108W_mRNA
AT4G26780.1 YOR232W_mRNA
AT5G55200.1 YOR232W_mRNA
AT4G26870.1 YLL018C_mRNA
AT4G31180.1 YLL018C_mRNA
AT4G30310.2 YDR109C_mRNA
AT4G30930.1 YJL096W_mRNA
AT5G10360.1 YBR181C_mRNA
AT5G10360.1 YPL090C_mRNA
AT4G31700.1 YBR181C_mRNA
AT4G31700.1 YPL090C_mRNA
AT4G31770.1 YKL149C_mRNA
AT4G31790.1 YLR172C_mRNA
AT4G32470.1 YDR529C_mRNA
AT5G25450.1 YDR529C_mRNA
AT4G37190.1 YMR211W_mRNA
AT4G39280.1 YFL022C_mRNA
AT5G03080.1 YGR036C_mRNA
AT5G03905.1 YPR067W_mRNA
AT5G08290.1 YPR082C_mRNA
AT5G08565.1 YGR063C_mRNA
AT5G63670.1 YGR063C_mRNA
AT5G13520.1 YNL045W_mRNA
AT5G13570.2 YNL118C_mRNA
AT5G14240.1 YOR281C_mRNA
AT5G15540.1 YDR180W_mRNA
AT5G19820.1 YMR308C_mRNA
AT5G19910.2 YGL127C_mRNA
AT5G38890.1 YNL232W_mRNA
AT5G40660.1 YJL180C_mRNA
AT5G47680.1 YOL093W_mRNA
AT5G51740.2 YKR087C_mRNA
AT3G60860.1 YDR170C_mRNA
AT1G01960.1 YDR170C_mRNA
AT1G02410.1 YPL132W_mRNA
AT1G03475.1 YDR044W_mRNA
AT4G03205.2 YDR044W_mRNA
AT4G03380.1 YNL124W_mRNA
AT1G03530.1 YNL124W_mRNA
AT1G58450.1 YBR155W_mRNA
AT1G04130.1 YBR155W_mRNA
AT1G04640.1 YLR239C_mRNA
AT1G47578.1 YLR239C_mRNA
AT4G31050.1 YLR239C_mRNA
AT1G05910.1 YGR270W_mRNA
AT1G08050.1 YJL157C_mRNA
AT3G54780.4 YJL157C_mRNA
AT2G38970.1 YJL157C_mRNA
AT5G60710.1 YJL157C_mRNA
AT5G49665.1 YJL157C_mRNA
AT5G65683.1 YJL157C_mRNA
AT4G37890.1 YJL157C_mRNA
AT2G22680.1 YJL157C_mRNA
AT1G08110.4 YML004C_mRNA
AT1G08750.1 YDR331W_mRNA
AT1G09150.1 YER007C-A_mRNA
AT1G09640.1 YPL048W_mRNA
AT1G09640.1 YGR201C_mRNA
AT1G09640.1 YKL081W_mRNA
AT1G57720.1 YPL048W_mRNA
AT1G57720.1 YGR201C_mRNA
AT1G57720.1 YKL081W_mRNA
AT1G09760.1 YPL213W_mRNA
AT1G13330.1 YGL033W_mRNA
AT1G15460.1 YNL275W_mRNA
AT1G74810.1 YNL275W_mRNA
AT5G25430.1 YNL275W_mRNA
AT4G32510.2 YNL275W_mRNA
AT3G06450.1 YNL275W_mRNA
AT3G62270.1 YNL275W_mRNA
AT2G47160.2 YNL275W_mRNA
AT2G32060.1 YOR369C_mRNA
AT1G15930.1 YOR369C_mRNA
AT1G17130.2 YKL095W_mRNA
AT2G32050.1 YKL095W_mRNA
AT3G43250.1 YKL095W_mRNA
AT2G29430.1 YKL095W_mRNA
AT1G17680.1 YGR047C_mRNA
AT1G18450.1 YJL081C_mRNA
AT5G13710.1 YML008C_mRNA
AT1G76300.1 YLR147C_mRNA
AT1G20580.1 YLR147C_mRNA
AT4G08840.1 YGL014W_mRNA
AT4G08840.1 YGL178W_mRNA
AT1G35750.1 YGL014W_mRNA
AT1G35750.1 YGL178W_mRNA
AT1G35730.2 YGL014W_mRNA
AT1G35730.2 YGL178W_mRNA
AT1G78160.2 YGL014W_mRNA
AT1G78160.2 YGL178W_mRNA
AT1G22240.1 YGL014W_mRNA
AT1G22240.1 YGL178W_mRNA
AT5G56510.1 YGL014W_mRNA
AT5G56510.1 YGL178W_mRNA
AT1G24909.1 YKL211C_mRNA
AT1G25083.1 YKL211C_mRNA
AT1G25155.1 YKL211C_mRNA
AT1G24807.1 YKL211C_mRNA
AT5G57890.1 YKL211C_mRNA
AT1G25220.2 YKL211C_mRNA
AT5G41910.1 YPR168W_mRNA
AT1G26665.1 YPR168W_mRNA
AT1G27752.1 YGL110C_mRNA
AT1G28060.1 YDR473C_mRNA
AT3G55930.1 YDR473C_mRNA
AT1G29150.1 YDL097C_mRNA
AT4G18700.1 YHR082C_mRNA
AT5G45810.1 YHR082C_mRNA
AT2G34180.1 YHR082C_mRNA
AT1G29230.1 YHR082C_mRNA
AT4G30960.1 YHR082C_mRNA
AT5G45820.1 YHR082C_mRNA
AT5G01810.1 YHR082C_mRNA
AT5G58380.1 YHR082C_mRNA
AT5G07070.1 YHR082C_mRNA
AT1G31780.1 YNL041C_mRNA
AT2G35520.2 YOR103C_mRNA
AT1G32210.1 YOR103C_mRNA
AT1G34150.1 YFL001W_mRNA
AT1G34260.1 YFR019W_mRNA
AT1G71010.1 YFR019W_mRNA
AT3G14270.1 YFR019W_mRNA
AT4G33240.1 YFR019W_mRNA
AT1G69740.1 YGL040C_mRNA
AT1G44318.1 YGL040C_mRNA
AT1G49015.1 YOR361C_mRNA
AT5G25780.1 YOR361C_mRNA
AT5G27640.2 YOR361C_mRNA
AT2G41380.1 YER175C_mRNA
AT2G41380.1 YHR209W_mRNA
AT5G10830.1 YER175C_mRNA
AT5G10830.1 YHR209W_mRNA
AT4G22530.1 YER175C_mRNA
AT4G22530.1 YHR209W_mRNA
AT1G55450.2 YER175C_mRNA
AT1G55450.2 YHR209W_mRNA
AT3G54150.1 YER175C_mRNA
AT3G54150.1 YHR209W_mRNA
AT3G61210.1 YER175C_mRNA
AT3G61210.1 YHR209W_mRNA
AT1G58440.1 YGR175C_mRNA
AT4G37760.1 YGR175C_mRNA
AT2G22830.1 YGR175C_mRNA
AT1G60490.1 YLR240W_mRNA
AT1G65540.1 YOL027C_mRNA
AT1G65540.1 YPR125W_mRNA
AT3G59820.2 YOL027C_mRNA
AT3G59820.2 YPR125W_mRNA
AT1G69750.1 YLL018C-A_mRNA
AT1G66590.2 YLL018C-A_mRNA
AT1G67180.1 YJL090C_mRNA
AT1G67500.2 YPL167C_mRNA
AT1G67630.1 YBL035C_mRNA
AT5G27280.1 YNL310C_mRNA
AT1G68730.1 YNL310C_mRNA
AT1G69070.2 YDL148C_mRNA
AT2G01290.1 YOR095C_mRNA
AT1G71100.1 YOR095C_mRNA
AT3G04790.1 YOR095C_mRNA
AT1G79190.2 YKL033W_mRNA
AT1G79280.2 YIL149C_mRNA
AT1G79280.2 YKR095W_mRNA
AT3G18630.1 YML021C_mRNA
AT2G10550.1 YML021C_mRNA
AT2G16790.3 YDR248C_mRNA
AT5G24360.2 YHR079C_mRNA
AT2G17520.1 YHR079C_mRNA
AT5G45600.1 YNL107W_mRNA
AT2G18000.2 YNL107W_mRNA
AT4G36210.3 YFL034W_mRNA
AT2G18100.1 YFL034W_mRNA
AT2G18770.2 YKL154W_mRNA
AT5G05670.1 YKL154W_mRNA
AT2G19870.1 YOR201C_mRNA
AT4G27090.1 YKL006W_mRNA
AT4G27090.1 YHL001W_mRNA
AT2G20450.1 YKL006W_mRNA
AT2G20450.1 YHL001W_mRNA
AT2G21440.1 YPL043W_mRNA
AT4G39220.1 YCL001W_mRNA
AT2G21600.1 YCL001W_mRNA
AT4G30540.1 YLR126C_mRNA
AT2G23960.1 YLR126C_mRNA
AT4G30530.1 YLR126C_mRNA
AT2G23970.1 YLR126C_mRNA
AT4G30550.1 YLR126C_mRNA
AT4G32175.1 YOL142W_mRNA
AT2G25355.1 YOL142W_mRNA
AT2G26000.2 YHL010C_mRNA
AT2G42160.1 YHL010C_mRNA
AT2G28305.1 YJL055W_mRNA
AT3G53450.1 YJL055W_mRNA
AT2G37210.2 YJL055W_mRNA
AT5G03270.1 YJL055W_mRNA
AT4G35190.1 YJL055W_mRNA
AT5G06300.1 YJL055W_mRNA
AT2G35990.1 YJL055W_mRNA
AT5G11950.1 YJL055W_mRNA
AT5G26140.2 YJL055W_mRNA
AT2G28815.1 YBL038W_mRNA
ATCG00790.1 YBL038W_mRNA
ATMG00080.1 YBL038W_mRNA
AT2G31660.1 YJR132W_mRNA
AT3G59020.2 YJR132W_mRNA
AT2G33820.3 YOR130C_mRNA
AT3G53430.1 YDR418W_mRNA
AT3G53430.1 YEL054C_mRNA
AT2G37190.1 YDR418W_mRNA
AT2G37190.1 YEL054C_mRNA
AT5G60670.1 YDR418W_mRNA
AT5G60670.1 YEL054C_mRNA
AT2G38270.1 YPL059W_mRNA
AT3G54900.1 YPL059W_mRNA
AT3G15660.1 YPL059W_mRNA
AT2G38290.1 YPR138C_mRNA
AT2G38290.1 YGR121C_mRNA
AT2G38290.1 YNL142W_mRNA
AT2G39630.1 YPL227C_mRNA
AT2G39800.1 YOR323C_mRNA
AT3G55610.1 YOR323C_mRNA
AT2G40190.1 YNL048W_mRNA
AT2G40290.1 YJR007W_mRNA
AT5G05470.1 YJR007W_mRNA
AT2G42120.1 YJR006W_mRNA
AT2G42810.2 YGR123C_mRNA
AT2G43190.1 YBR257W_mRNA
AT5G60460.1 YER019C-A_mRNA
AT5G60460.1 YER087C-B_mRNA
AT3G60540.1 YER019C-A_mRNA
AT3G60540.1 YER087C-B_mRNA
AT2G45070.1 YER019C-A_mRNA
AT2G45070.1 YER087C-B_mRNA
AT4G30600.1 YDR292C_mRNA
AT2G47790.1 YNL035C_mRNA
AT3G04740.1 YLR071C_mRNA
AT3G54380.1 YDR159W_mRNA
AT3G06290.1 YDR159W_mRNA
AT4G02840.2 YGR074W_mRNA
AT3G07590.1 YGR074W_mRNA
AT3G10110.1 YDL217C_mRNA
AT3G11400.2 YDR429C_mRNA
AT5G06000.1 YDR429C_mRNA
AT3G22980.1 YNL163C_mRNA
AT3G23620.1 YKR081C_mRNA
AT3G24080.1 YNL308C_mRNA
AT3G24495.1 YDR097C_mRNA
AT4G02070.1 YDR097C_mRNA
AT3G27325.2 YFL025C_mRNA
AT3G28715.1 YLR447C_mRNA
AT3G28710.1 YLR447C_mRNA
AT5G20570.2 YOL133W_mRNA
AT3G42830.1 YOL133W_mRNA
AT5G13750.1 YCR023C_mRNA
AT5G13740.1 YCR023C_mRNA
AT3G43790.2 YCR023C_mRNA
AT3G44320.1 YIL164C_mRNA
AT3G44300.1 YIL164C_mRNA
AT3G44310.1 YIL164C_mRNA
AT5G22300.1 YIL164C_mRNA
AT3G51270.1 YNL207W_mRNA
AT3G52140.4 YMR012W_mRNA
AT3G54470.1 YEL021W_mRNA
AT3G54630.1 YIL144W_mRNA
AT4G01880.1 YOL125W_mRNA
AT4G02110.1 YHR154W_mRNA
AT4G03120.1 YLR298C_mRNA
AT4G03280.1 YEL024W_mRNA
AT5G13430.1 YEL024W_mRNA
AT5G13440.1 YEL024W_mRNA
AT4G13780.1 YGR264C_mRNA
AT4G19490.1 YDR027C_mRNA
AT4G21110.1 YCR063W_mRNA
AT4G24830.1 YOL058W_mRNA
AT4G26750.1 YLR181C_mRNA
AT4G34910.1 YLR276C_mRNA
AT4G36050.2 YBL019W_mRNA
AT4G38630.1 YHR200W_mRNA
AT5G04600.1 YNL110C_mRNA
AT5G05010.1 YFR051C_mRNA
AT5G06410.1 YGL018C_mRNA
AT5G08180.1 YDL208W_mRNA
AT5G39900.1 YLR289W_mRNA
AT5G08650.1 YLR289W_mRNA
AT5G14600.1 YJL125C_mRNA
AT5G15550.1 YOR272W_mRNA
AT5G15920.1 YOL034W_mRNA
AT5G16260.1 YNL286W_mRNA
AT5G19130.1 YLR088W_mRNA
AT5G19460.1 YJR142W_mRNA
AT5G19470.2 YJR142W_mRNA
AT5G19990.1 YGL048C_mRNA
AT5G20000.1 YGL048C_mRNA
AT5G22100.1 YOL010W_mRNA
AT5G22110.1 YPR175W_mRNA
AT5G37340.2 YGR211W_mRNA
AT5G22480.1 YGR211W_mRNA
AT5G24670.2 YLR316C_mRNA
AT5G38720.2 YCL031C_mRNA
AT5G41190.1 YOR056C_mRNA
AT5G43500.1 YOR141C_mRNA
AT5G46280.1 YEL032W_mRNA
AT5G51660.1 YDR301W_mRNA
AT5G54440.1 YMR218C_mRNA
AT5G56130.1 YNL253W_mRNA
AT5G57160.1 YOR005C_mRNA
AT5G58410.1 YMR247C_mRNA
AT5G61220.1 YER048W-A_mRNA
AT5G61330.2 YDR299W_mRNA
AT5G63010.1 YBR246W_mRNA
AT5G64050.1 YOL033W_mRNA
AT5G64670.1 YNL284C_mRNA
AT1G01930.1 YDR049W_mRNA
AT1G02145.3 YNR030W_mRNA
AT2G36310.1 YDR400W_mRNA
AT1G05620.1 YDR400W_mRNA
AT4G08390.1 YKR066C_mRNA
AT1G77490.1 YKR066C_mRNA
AT4G35000.1 YKR066C_mRNA
AT4G35970.1 YKR066C_mRNA
AT3G09640.1 YKR066C_mRNA
AT1G07890.1 YKR066C_mRNA
AT4G32320.1 YKR066C_mRNA
AT4G09010.3 YKR066C_mRNA
AT5G26110.1 YGR262C_mRNA
AT1G08120.1 YGR262C_mRNA
AT1G08190.1 YDR080W_mRNA
AT1G11790.1 YNL316C_mRNA
AT3G07630.1 YNL316C_mRNA
AT1G08250.1 YNL316C_mRNA
AT2G27820.1 YNL316C_mRNA
AT5G22630.1 YNL316C_mRNA
AT3G44720.1 YNL316C_mRNA
AT1G11110.1 YMR135C_mRNA
AT4G09300.4 YMR135C_mRNA
AT1G61150.10 YMR135C_mRNA
AT1G11520.1 YMR240C_mRNA
AT1G11890.1 YLR268W_mRNA
AT1G12230.2 YLR354C_mRNA
AT1G12230.2 YGR043C_mRNA
AT3G13784.2 YIL162W_mRNA
AT3G13790.1 YIL162W_mRNA
AT1G55120.1 YIL162W_mRNA
AT5G11920.1 YIL162W_mRNA
AT2G36190.1 YIL162W_mRNA
AT3G52600.1 YIL162W_mRNA
AT1G12240.1 YIL162W_mRNA
AT1G62660.1 YIL162W_mRNA
AT1G12270.1 YOR027W_mRNA
AT1G62740.1 YOR027W_mRNA
AT4G12400.2 YOR027W_mRNA
AT1G12730.1 YLR459W_mRNA
AT1G63110.1 YLR459W_mRNA
AT1G15130.1 YOR275C_mRNA
AT1G15130.1 YPL084W_mRNA
AT1G16040.1 YDR302W_mRNA
AT1G16470.1 YML092C_mRNA
AT1G79210.1 YML092C_mRNA
AT1G19120.1 YJL124C_mRNA
AT3G14080.1 YJL124C_mRNA
AT1G76860.1 YLR438C-A_mRNA
AT1G21190.1 YLR438C-A_mRNA
AT4G33580.2 YNL036W_mRNA
AT1G58180.2 YNL036W_mRNA
AT1G70410.2 YNL036W_mRNA
AT1G23730.1 YNL036W_mRNA
AT3G01500.2 YNL036W_mRNA
AT5G14740.1 YNL036W_mRNA
AT1G24510.1 YJR064W_mRNA
AT2G46230.1 YDR339C_mRNA
AT1G26530.1 YDR339C_mRNA
AT5G01400.1 YAL043C_mRNA
