AT3G09720.1 ENSMUSP00000048802
AT3G22845.1 ENSMUSP00000115169
AT3G22845.1 ENSMUSP00000120809
AT3G07680.1 ENSMUSP00000054834
AT3G07680.1 ENSMUSP00000115169
AT3G07680.1 ENSMUSP00000120809
AT3G08980.1 ENSMUSP00000116441
AT3G08980.1 ENSMUSP00000079055
AT3G08980.1 ENSMUSP00000118779
AT3G09470.2 ENSMUSP00000082032
AT3G09470.2 ENSMUSP00000155918
AT3G09470.2 ENSMUSP00000064469
AT3G09470.2 ENSMUSP00000156756
AT3G09470.2 ENSMUSP00000156970
AT3G11450.1 ENSMUSP00000110846
AT3G11450.1 ENSMUSP00000110847
AT3G11450.1 ENSMUSP00000110849
AT3G11450.1 ENSMUSP00000030771
AT5G06110.1 ENSMUSP00000110846
AT5G06110.1 ENSMUSP00000110847
AT5G06110.1 ENSMUSP00000110849
AT5G06110.1 ENSMUSP00000030771
AT3G11710.1 ENSMUSP00000090808
AT3G11710.1 ENSMUSP00000126268
AT3G11710.1 ENSMUSP00000034426
AT3G44200.1 ENSMUSP00000154606
AT3G44200.1 ENSMUSP00000108523
AT3G44200.1 ENSMUSP00000027931
AT3G44200.1 ENSMUSP00000149034
AT3G63280.4 ENSMUSP00000154606
AT3G63280.4 ENSMUSP00000108523
AT3G63280.4 ENSMUSP00000027931
AT3G63280.4 ENSMUSP00000149034
AT3G20860.1 ENSMUSP00000154606
AT3G20860.1 ENSMUSP00000108523
AT3G20860.1 ENSMUSP00000027931
AT3G20860.1 ENSMUSP00000149034
AT3G12200.2 ENSMUSP00000154606
AT3G12200.2 ENSMUSP00000108523
AT3G12200.2 ENSMUSP00000027931
AT3G12200.2 ENSMUSP00000149034
AT3G12480.1 ENSMUSP00000109304
AT3G12480.1 ENSMUSP00000025853
AT3G12480.1 ENSMUSP00000121162
AT3G12480.1 ENSMUSP00000109303
AT3G12480.1 ENSMUSP00000133692
AT5G19490.1 ENSMUSP00000109304
AT5G19490.1 ENSMUSP00000025853
AT5G19490.1 ENSMUSP00000121162
AT5G19490.1 ENSMUSP00000109303
AT5G19490.1 ENSMUSP00000133692
AT3G13050.1 ENSMUSP00000093743
AT3G13050.1 ENSMUSP00000117724
AT3G13050.1 ENSMUSP00000050730
AT3G20390.2 ENSMUSP00000022946
AT3G20740.1 ENSMUSP00000146812
AT3G20740.1 ENSMUSP00000102853
AT3G20740.1 ENSMUSP00000146892
AT3G22590.1 ENSMUSP00000018337
AT3G56150.1 ENSMUSP00000032992
AT3G22860.1 ENSMUSP00000032992
AT3G25100.1 ENSMUSP00000094753
AT3G25100.1 ENSMUSP00000000028
AT3G25100.1 ENSMUSP00000111248
AT5G65165.1 ENSMUSP00000010007
AT3G27380.1 ENSMUSP00000010007
AT5G40650.1 ENSMUSP00000010007
AT3G27430.2 ENSMUSP00000034369
AT3G27430.2 ENSMUSP00000028083
AT5G40580.1 ENSMUSP00000034369
AT5G40580.1 ENSMUSP00000028083
AT3G28430.1 ENSMUSP00000114577
AT3G28430.1 ENSMUSP00000111494
AT3G28430.1 ENSMUSP00000040267
AT3G28430.1 ENSMUSP00000111493
AT3G28430.1 ENSMUSP00000123189
AT3G28430.1 ENSMUSP00000111490
AT3G28430.1 ENSMUSP00000065423
AT3G28430.1 ENSMUSP00000111489
AT3G28700.1 ENSMUSP00000024887
AT3G28700.1 ENSMUSP00000156412
AT3G28700.1 ENSMUSP00000156899
AT4G32640.1 ENSMUSP00000035823
AT4G32640.1 ENSMUSP00000153434
AT4G32640.1 ENSMUSP00000045955
AT3G44340.1 ENSMUSP00000035823
AT3G44340.1 ENSMUSP00000153434
AT3G44340.1 ENSMUSP00000045955
AT5G62410.1 ENSMUSP00000099979
AT5G62410.1 ENSMUSP00000113940
AT3G47460.2 ENSMUSP00000099979
AT3G47460.2 ENSMUSP00000113940
AT5G52240.1 ENSMUSP00000073061
AT5G52240.1 ENSMUSP00000056643
AT3G48890.1 ENSMUSP00000073061
AT3G48890.1 ENSMUSP00000056643
AT5G41970.1 ENSMUSP00000001331
AT5G41970.1 ENSMUSP00000109312
AT5G41970.1 ENSMUSP00000129494
AT3G49320.1 ENSMUSP00000001331
AT3G49320.1 ENSMUSP00000109312
AT3G49320.1 ENSMUSP00000129494
AT3G51260.1 ENSMUSP00000157022
AT3G51260.1 ENSMUSP00000042590
AT3G51260.1 ENSMUSP00000156190
AT3G51260.1 ENSMUSP00000029082
AT5G66140.1 ENSMUSP00000157022
AT5G66140.1 ENSMUSP00000042590
AT5G66140.1 ENSMUSP00000156190
AT5G66140.1 ENSMUSP00000029082
AT3G51800.2 ENSMUSP00000114434
AT3G51800.2 ENSMUSP00000026425
AT3G55860.1 ENSMUSP00000137357
AT3G55860.1 ENSMUSP00000049156
AT3G56160.1 ENSMUSP00000147396
AT3G56160.1 ENSMUSP00000147724
AT3G56160.1 ENSMUSP00000147659
AT3G56160.1 ENSMUSP00000034111
AT3G56160.1 ENSMUSP00000148199
AT3G57090.1 ENSMUSP00000106726
AT3G57090.1 ENSMUSP00000106723
AT3G57090.1 ENSMUSP00000019198
AT5G12390.1 ENSMUSP00000106726
AT5G12390.1 ENSMUSP00000106723
AT5G12390.1 ENSMUSP00000019198
AT3G61140.1 ENSMUSP00000097711
AT3G61140.1 ENSMUSP00000112007
AT3G61140.1 ENSMUSP00000133855
AT3G61140.1 ENSMUSP00000147152
AT5G52520.1 ENSMUSP00000045841
AT5G10880.1 ENSMUSP00000045841
AT3G62120.1 ENSMUSP00000045841
AT5G26710.1 ENSMUSP00000045841
AT3G63480.1 ENSMUSP00000028102
AT3G63480.1 ENSMUSP00000151402
AT3G63480.1 ENSMUSP00000096775
AT3G63480.1 ENSMUSP00000130750
AT3G63480.1 ENSMUSP00000025083
AT4G02580.1 ENSMUSP00000137940
AT4G02580.1 ENSMUSP00000024909
AT4G02580.1 ENSMUSP00000121557
AT4G03560.1 ENSMUSP00000146952
AT4G03560.1 ENSMUSP00000125262
AT4G03560.1 ENSMUSP00000147178
AT4G03560.1 ENSMUSP00000147224
AT4G03560.1 ENSMUSP00000146538
AT4G03560.1 ENSMUSP00000146736
AT4G03560.1 ENSMUSP00000061308
AT4G04870.1 ENSMUSP00000028835
AT4G04870.1 ENSMUSP00000132682
AT4G04870.1 ENSMUSP00000129137
AT4G10790.1 ENSMUSP00000121606
AT4G10790.1 ENSMUSP00000026991
AT4G10790.1 ENSMUSP00000121182
AT4G10790.1 ENSMUSP00000123026
AT4G10790.1 ENSMUSP00000116612
AT4G10790.1 ENSMUSP00000120594
AT4G11970.1 ENSMUSP00000122491
AT4G11970.1 ENSMUSP00000113000
AT4G11970.1 ENSMUSP00000113951
AT4G11970.1 ENSMUSP00000039133
AT4G14570.1 ENSMUSP00000142150
AT4G14570.1 ENSMUSP00000080058
AT4G14570.1 ENSMUSP00000141856
AT4G17190.1 ENSMUSP00000080531
AT4G17190.1 ENSMUSP00000142770
AT4G17190.1 ENSMUSP00000142669
AT5G47770.1 ENSMUSP00000080531
AT5G47770.1 ENSMUSP00000142770
AT5G47770.1 ENSMUSP00000142669
AT4G17910.4 ENSMUSP00000103715
AT4G17910.4 ENSMUSP00000064547
AT4G19003.1 ENSMUSP00000102901
AT4G19003.1 ENSMUSP00000131026
AT4G19003.1 ENSMUSP00000097981
AT4G19003.1 ENSMUSP00000007533
AT4G19003.1 ENSMUSP00000042088
AT4G19003.1 ENSMUSP00000114100
AT4G21150.1 ENSMUSP00000029171
AT4G21150.1 ENSMUSP00000112081
AT4G22350.2 ENSMUSP00000141203
AT4G22350.2 ENSMUSP00000064515
AT4G22285.1 ENSMUSP00000141203
AT4G22285.1 ENSMUSP00000064515
AT4G22410.1 ENSMUSP00000141203
AT4G22410.1 ENSMUSP00000064515
AT4G24690.1 ENSMUSP00000119900
AT4G24690.1 ENSMUSP00000102836
AT4G24690.1 ENSMUSP00000102831
AT4G24690.1 ENSMUSP00000099387
AT4G24690.1 ENSMUSP00000099388
AT4G24690.1 ENSMUSP00000071467
AT4G24690.1 ENSMUSP00000102830
AT4G24690.1 ENSMUSP00000102826
AT4G24690.1 ENSMUSP00000133619
AT4G27040.1 ENSMUSP00000006217
AT4G27040.1 ENSMUSP00000103328
AT5G53540.1 ENSMUSP00000069962
AT4G27680.1 ENSMUSP00000069962
AT4G33410.1 ENSMUSP00000031530
AT4G34340.1 ENSMUSP00000156629
AT4G34340.1 ENSMUSP00000063201
AT4G34340.1 ENSMUSP00000156668
AT4G37460.1 ENSMUSP00000113383
AT4G37460.1 ENSMUSP00000038484
AT4G37460.1 ENSMUSP00000156040
AT4G37460.1 ENSMUSP00000114043
AT4G37460.1 ENSMUSP00000149848
AT4G37460.1 ENSMUSP00000149994
AT4G38120.3 ENSMUSP00000001002
AT5G05970.2 ENSMUSP00000020163
AT5G05970.2 ENSMUSP00000150817
AT5G06580.1 ENSMUSP00000068086
AT5G08630.1 ENSMUSP00000133324
AT5G08630.1 ENSMUSP00000134207
AT5G08630.1 ENSMUSP00000039757
AT5G08630.1 ENSMUSP00000133478
AT5G08630.1 ENSMUSP00000134445
AT5G08630.1 ENSMUSP00000133796
AT5G08630.1 ENSMUSP00000134384
AT5G09260.1 ENSMUSP00000117678
AT5G09260.1 ENSMUSP00000114645
AT5G09260.1 ENSMUSP00000026434
AT5G09260.1 ENSMUSP00000116677
AT5G63880.2 ENSMUSP00000117678
AT5G63880.2 ENSMUSP00000114645
AT5G63880.2 ENSMUSP00000026434
AT5G63880.2 ENSMUSP00000116677
AT5G09390.1 ENSMUSP00000145634
AT5G09390.1 ENSMUSP00000145549
AT5G09390.1 ENSMUSP00000145779
AT5G09390.1 ENSMUSP00000132963
AT5G09390.1 ENSMUSP00000146167
AT5G09390.1 ENSMUSP00000044790
AT5G09390.1 ENSMUSP00000145888
AT5G09390.1 ENSMUSP00000146087
AT5G13480.2 ENSMUSP00000025264
AT5G13480.2 ENSMUSP00000080936
AT5G13480.2 ENSMUSP00000157157
AT5G13480.2 ENSMUSP00000157238
AT5G14250.1 ENSMUSP00000120305
AT5G14250.1 ENSMUSP00000117288
AT5G14250.1 ENSMUSP00000019517
AT5G16300.1 ENSMUSP00000018805
AT5G16300.1 ENSMUSP00000068394
AT5G16300.1 ENSMUSP00000115773
AT5G16300.1 ENSMUSP00000119202
AT5G16300.1 ENSMUSP00000119050
AT5G17070.1 ENSMUSP00000144898
AT5G17070.1 ENSMUSP00000145102
AT5G17070.1 ENSMUSP00000066314
AT5G17290.1 ENSMUSP00000044769
AT5G18070.1 ENSMUSP00000072390
AT5G18070.1 ENSMUSP00000070871
AT5G19485.1 ENSMUSP00000102056
AT5G19485.1 ENSMUSP00000070334
AT5G19485.1 ENSMUSP00000102055
AT5G19950.1 ENSMUSP00000129019
AT5G19950.1 ENSMUSP00000126189
AT5G19950.1 ENSMUSP00000131542
AT5G19950.1 ENSMUSP00000126212
AT5G54600.1 ENSMUSP00000142071
AT5G54600.1 ENSMUSP00000114111
AT5G54600.1 ENSMUSP00000019854
AT5G54600.1 ENSMUSP00000113959
AT5G54600.1 ENSMUSP00000112885
AT5G23535.1 ENSMUSP00000142071
AT5G23535.1 ENSMUSP00000114111
AT5G23535.1 ENSMUSP00000019854
AT5G23535.1 ENSMUSP00000113959
AT5G23535.1 ENSMUSP00000112885
AT5G27620.2 ENSMUSP00000131136
AT5G27620.2 ENSMUSP00000129349
AT5G27620.2 ENSMUSP00000130839
AT5G27620.2 ENSMUSP00000022030
AT5G27620.2 ENSMUSP00000130820
AT5G38840.1 ENSMUSP00000143852
AT5G38840.1 ENSMUSP00000144335
AT5G38840.1 ENSMUSP00000144046
AT5G38840.1 ENSMUSP00000110179
AT5G38840.1 ENSMUSP00000144613
AT5G38840.1 ENSMUSP00000144257
AT5G38840.1 ENSMUSP00000143960
AT5G45900.1 ENSMUSP00000138600
AT5G45900.1 ENSMUSP00000032457
AT5G45900.1 ENSMUSP00000138137
AT5G45900.1 ENSMUSP00000138651
AT5G45900.1 ENSMUSP00000133215
AT5G45900.1 ENSMUSP00000138779
AT5G51170.1 ENSMUSP00000122529
AT5G51170.1 ENSMUSP00000034245
AT5G51170.1 ENSMUSP00000148673
AT5G55960.1 ENSMUSP00000117449
AT5G55960.1 ENSMUSP00000067421
AT5G55960.1 ENSMUSP00000103234
AT5G60620.1 ENSMUSP00000127325
AT5G60620.1 ENSMUSP00000090667
AT5G60620.1 ENSMUSP00000031255
AT5G60620.1 ENSMUSP00000108508
AT5G62760.1 ENSMUSP00000021670
AT5G62760.1 ENSMUSP00000126347
AT5G62760.1 ENSMUSP00000098763
AT5G62760.1 ENSMUSP00000128962
AT5G64150.1 ENSMUSP00000035196
AT5G64150.1 ENSMUSP00000112882
AT5G65740.2 ENSMUSP00000119873
AT5G65740.2 ENSMUSP00000117073
AT5G65740.2 ENSMUSP00000105135
AT5G65740.2 ENSMUSP00000004120
AT1G03330.1 ENSMUSP00000007266
AT1G03330.1 ENSMUSP00000134403
AT1G03330.1 ENSMUSP00000109644
AT1G04020.1 ENSMUSP00000027393
AT4G21070.1 ENSMUSP00000027393
AT1G04850.1 ENSMUSP00000093974
AT1G04850.1 ENSMUSP00000133250
AT1G04850.1 ENSMUSP00000117605
AT5G48690.1 ENSMUSP00000093974
AT5G48690.1 ENSMUSP00000133250
AT5G48690.1 ENSMUSP00000117605
AT3G20270.1 ENSMUSP00000016168
AT3G20270.1 ENSMUSP00000105117
AT3G20270.1 ENSMUSP00000118297
AT3G20270.1 ENSMUSP00000067837
AT3G20270.1 ENSMUSP00000105125
AT3G20270.1 ENSMUSP00000105126
AT1G04970.1 ENSMUSP00000016168
AT1G04970.1 ENSMUSP00000105117
AT1G04970.1 ENSMUSP00000118297
AT1G04970.1 ENSMUSP00000067837
AT1G04970.1 ENSMUSP00000105125
AT1G04970.1 ENSMUSP00000105126
AT4G14950.1 ENSMUSP00000018315
AT1G05360.1 ENSMUSP00000018315
AT2G38010.2 ENSMUSP00000093830
AT5G58980.1 ENSMUSP00000093830
AT1G07380.2 ENSMUSP00000093830
AT2G29390.1 ENSMUSP00000117545
AT2G29390.1 ENSMUSP00000034015
AT1G07420.1 ENSMUSP00000117545
AT1G07420.1 ENSMUSP00000034015
AT4G22755.1 ENSMUSP00000117545
AT4G22755.1 ENSMUSP00000034015
AT4G22756.1 ENSMUSP00000117545
AT4G22756.1 ENSMUSP00000034015
AT4G12110.1 ENSMUSP00000117545
AT4G12110.1 ENSMUSP00000034015
AT1G09230.1 ENSMUSP00000102146
AT1G09230.1 ENSMUSP00000102145
AT1G09230.1 ENSMUSP00000089792
AT1G09230.1 ENSMUSP00000115492
AT1G79890.1 ENSMUSP00000153436
AT1G79890.1 ENSMUSP00000130440
AT1G09995.1 ENSMUSP00000153436
AT1G09995.1 ENSMUSP00000130440
AT1G50920.1 ENSMUSP00000152412
AT1G10300.1 ENSMUSP00000152412
AT1G11390.1 ENSMUSP00000121590
AT1G11390.1 ENSMUSP00000144149
AT1G11390.1 ENSMUSP00000050256
AT1G11390.1 ENSMUSP00000123563
AT1G11390.1 ENSMUSP00000144288
AT1G61640.1 ENSMUSP00000121590
AT1G61640.1 ENSMUSP00000144149
AT1G61640.1 ENSMUSP00000050256
AT1G61640.1 ENSMUSP00000123563
AT1G61640.1 ENSMUSP00000144288
AT1G12350.1 ENSMUSP00000030385
AT1G12350.1 ENSMUSP00000101923
AT5G02080.5 ENSMUSP00000030385
AT5G02080.5 ENSMUSP00000101923
AT1G13180.1 ENSMUSP00000085578
AT1G13180.1 ENSMUSP00000121629
AT1G13180.1 ENSMUSP00000137503
AT1G13180.1 ENSMUSP00000027579.10
AT3G53640.1 ENSMUSP00000152654
AT3G53640.1 ENSMUSP00000077019
AT3G53640.1 ENSMUSP00000152349
AT1G13350.3 ENSMUSP00000152654
AT1G13350.3 ENSMUSP00000077019
AT1G13350.3 ENSMUSP00000152349
AT3G25840.1 ENSMUSP00000152654
AT3G25840.1 ENSMUSP00000077019
AT3G25840.1 ENSMUSP00000152349
AT2G02970.1 ENSMUSP00000116895
AT2G02970.1 ENSMUSP00000107850
AT2G02970.1 ENSMUSP00000116349
AT2G02970.1 ENSMUSP00000116285
AT1G14250.1 ENSMUSP00000116895
AT1G14250.1 ENSMUSP00000107850
AT1G14250.1 ENSMUSP00000116349
AT1G14250.1 ENSMUSP00000116285
AT1G14230.1 ENSMUSP00000116895
AT1G14230.1 ENSMUSP00000107850
AT1G14230.1 ENSMUSP00000116349
AT1G14230.1 ENSMUSP00000116285
AT1G14240.1 ENSMUSP00000116895
AT1G14240.1 ENSMUSP00000107850
AT1G14240.1 ENSMUSP00000116349
AT1G14240.1 ENSMUSP00000116285
AT1G14310.1 ENSMUSP00000036337
AT2G41250.1 ENSMUSP00000036337
AT5G44730.1 ENSMUSP00000036337
AT1G14520.3 ENSMUSP00000123732
AT1G14520.3 ENSMUSP00000023282
AT2G19800.1 ENSMUSP00000123732
AT2G19800.1 ENSMUSP00000023282
AT5G56640.1 ENSMUSP00000123732
AT5G56640.1 ENSMUSP00000023282
AT4G26260.2 ENSMUSP00000123732
AT4G26260.2 ENSMUSP00000023282
AT1G14850.1 ENSMUSP00000155093
AT1G14850.1 ENSMUSP00000128819
AT2G45200.2 ENSMUSP00000010536
AT1G15880.1 ENSMUSP00000010536
AT1G16570.2 ENSMUSP00000097770
AT1G16570.2 ENSMUSP00000046534
AT1G16650.3 ENSMUSP00000005016
AT1G16650.3 ENSMUSP00000125365
AT1G16650.3 ENSMUSP00000131552
AT1G16650.3 ENSMUSP00000124113
AT1G16900.1 ENSMUSP00000034561
AT2G42330.1 ENSMUSP00000031288
AT2G42330.1 ENSMUSP00000142844
AT1G17070.1 ENSMUSP00000031288
AT1G17070.1 ENSMUSP00000142844
AT1G17160.1 ENSMUSP00000031018
AT1G19750.1 ENSMUSP00000059211
AT1G19750.1 ENSMUSP00000118154
AT1G19750.1 ENSMUSP00000112746
AT1G19750.1 ENSMUSP00000116226
AT1G19750.1 ENSMUSP00000119212
AT1G27840.3 ENSMUSP00000059211
AT1G27840.3 ENSMUSP00000118154
AT1G27840.3 ENSMUSP00000112746
AT1G27840.3 ENSMUSP00000116226
AT1G27840.3 ENSMUSP00000119212
AT1G20110.1 ENSMUSP00000152136
AT1G20110.1 ENSMUSP00000152084
AT1G20110.1 ENSMUSP00000152558
AT1G20110.1 ENSMUSP00000152422
AT1G20110.1 ENSMUSP00000021714
AT1G20575.1 ENSMUSP00000096671
AT1G20575.1 ENSMUSP00000118776
AT1G20575.1 ENSMUSP00000139070
AT1G20575.1 ENSMUSP00000104816
AT1G23230.1 ENSMUSP00000134836
AT1G23230.1 ENSMUSP00000020159
AT1G23230.1 ENSMUSP00000135232
AT1G23230.1 ENSMUSP00000090316
AT1G23230.1 ENSMUSP00000135751
AT1G23410.1 ENSMUSP00000099909
AT1G23410.1 ENSMUSP00000099908
AT2G47110.1 ENSMUSP00000099909
AT2G47110.1 ENSMUSP00000099908
AT3G62250.1 ENSMUSP00000099909
AT3G62250.1 ENSMUSP00000099908
AT1G23740.1 ENSMUSP00000060940
AT1G23740.1 ENSMUSP00000101131
AT4G13010.1 ENSMUSP00000060940
AT4G13010.1 ENSMUSP00000101131
AT3G15090.1 ENSMUSP00000060940
AT3G15090.1 ENSMUSP00000101131
AT1G28560.3 ENSMUSP00000124468
AT1G28560.3 ENSMUSP00000102842
AT1G28560.3 ENSMUSP00000124038
AT1G28560.3 ENSMUSP00000030206
AT1G28560.3 ENSMUSP00000123793
AT1G28560.3 ENSMUSP00000124181
AT1G29850.3 ENSMUSP00000113013
AT1G29850.3 ENSMUSP00000113761
AT2G34590.1 ENSMUSP00000022268
AT1G30120.1 ENSMUSP00000022268
AT5G50850.1 ENSMUSP00000022268
AT1G30480.1 ENSMUSP00000041831
AT1G30480.1 ENSMUSP00000117133
AT2G34840.1 ENSMUSP00000132976
AT2G34840.1 ENSMUSP00000122888
AT2G34840.1 ENSMUSP00000119055
AT2G34840.1 ENSMUSP00000071078
AT1G30630.1 ENSMUSP00000132976
AT1G30630.1 ENSMUSP00000122888
AT1G30630.1 ENSMUSP00000119055
AT1G30630.1 ENSMUSP00000071078
AT1G32130.1 ENSMUSP00000148588
AT1G32130.1 ENSMUSP00000148707
AT1G32130.1 ENSMUSP00000148514
AT1G32130.1 ENSMUSP00000025243
AT4G19000.1 ENSMUSP00000148588
AT4G19000.1 ENSMUSP00000148707
AT4G19000.1 ENSMUSP00000148514
AT4G19000.1 ENSMUSP00000025243
AT1G33360.1 ENSMUSP00000116377
AT1G33360.1 ENSMUSP00000109455
AT1G33360.1 ENSMUSP00000015501
AT5G53350.1 ENSMUSP00000116377
AT5G53350.1 ENSMUSP00000109455
AT5G53350.1 ENSMUSP00000015501
AT5G49840.1 ENSMUSP00000116377
AT5G49840.1 ENSMUSP00000109455
AT5G49840.1 ENSMUSP00000015501
AT3G24180.1 ENSMUSP00000119589
AT3G24180.1 ENSMUSP00000030189
AT1G33700.1 ENSMUSP00000119589
AT1G33700.1 ENSMUSP00000030189
AT4G10060.1 ENSMUSP00000119589
AT4G10060.1 ENSMUSP00000030189
AT5G49900.1 ENSMUSP00000119589
AT5G49900.1 ENSMUSP00000030189
AT5G19690.1 ENSMUSP00000035010
AT1G34130.1 ENSMUSP00000113116
AT1G35420.2 ENSMUSP00000125296
AT1G35420.2 ENSMUSP00000153812
AT1G35420.2 ENSMUSP00000125020
AT1G35420.2 ENSMUSP00000070314
AT3G09910.1 ENSMUSP00000095285
AT3G09910.1 ENSMUSP00000157198
AT3G09910.1 ENSMUSP00000157011
AT5G03530.1 ENSMUSP00000095285
AT5G03530.1 ENSMUSP00000157198
AT5G03530.1 ENSMUSP00000157011
AT1G43890.1 ENSMUSP00000095285
AT1G43890.1 ENSMUSP00000157198
AT1G43890.1 ENSMUSP00000157011
AT1G51510.1 ENSMUSP00000143346
AT1G51510.1 ENSMUSP00000143190
AT1G51510.1 ENSMUSP00000100599
AT1G51510.1 ENSMUSP00000044548
AT1G51510.1 ENSMUSP00000142699
AT1G80230.1 ENSMUSP00000141554
AT1G80230.1 ENSMUSP00000038961
AT1G80230.1 ENSMUSP00000079944
AT1G80230.1 ENSMUSP00000141224
AT3G15640.1 ENSMUSP00000141554
AT3G15640.1 ENSMUSP00000038961
AT3G15640.1 ENSMUSP00000079944
AT3G15640.1 ENSMUSP00000141224
AT1G52710.1 ENSMUSP00000141554
AT1G52710.1 ENSMUSP00000038961
AT1G52710.1 ENSMUSP00000079944
AT1G52710.1 ENSMUSP00000141224
AT3G15355.1 ENSMUSP00000080791
AT1G53025.2 ENSMUSP00000080791
AT1G53023.1 ENSMUSP00000080791
AT2G16920.1 ENSMUSP00000080791
AT2G33770.1 ENSMUSP00000080791
AT1G53490.1 ENSMUSP00000093622
AT1G54380.1 ENSMUSP00000021379
AT2G42510.2 ENSMUSP00000021379
AT4G32180.1 ENSMUSP00000125663
AT4G32180.1 ENSMUSP00000030931
AT4G32180.1 ENSMUSP00000064330
AT1G60440.1 ENSMUSP00000125663
AT1G60440.1 ENSMUSP00000030931
AT1G60440.1 ENSMUSP00000064330
AT1G61850.2 ENSMUSP00000151660
AT1G61850.2 ENSMUSP00000116922
AT1G61850.2 ENSMUSP00000120877
AT1G61850.2 ENSMUSP00000151351
AT1G61850.2 ENSMUSP00000122560
AT1G61850.2 ENSMUSP00000043286
AT5G38650.1 ENSMUSP00000031654
AT5G38650.1 ENSMUSP00000144685
AT5G38650.1 ENSMUSP00000144196
AT5G38660.2 ENSMUSP00000031654
AT5G38660.2 ENSMUSP00000144685
AT5G38660.2 ENSMUSP00000144196
AT1G67250.1 ENSMUSP00000031654
AT1G67250.1 ENSMUSP00000144685
AT1G67250.1 ENSMUSP00000144196
AT1G62920.1 ENSMUSP00000031654
AT1G62920.1 ENSMUSP00000144685
AT1G62920.1 ENSMUSP00000144196
AT1G66740.1 ENSMUSP00000151324
AT1G66740.1 ENSMUSP00000151729
AT1G66740.1 ENSMUSP00000020004
AT1G66740.1 ENSMUSP00000005607
AT5G38110.1 ENSMUSP00000151324
AT5G38110.1 ENSMUSP00000151729
AT5G38110.1 ENSMUSP00000020004
AT5G38110.1 ENSMUSP00000005607
AT1G68560.1 ENSMUSP00000119702
AT1G68560.1 ENSMUSP00000115128
AT1G68560.1 ENSMUSP00000026666
AT1G68560.1 ENSMUSP00000101866
AT3G45940.1 ENSMUSP00000119702
AT3G45940.1 ENSMUSP00000115128
AT3G45940.1 ENSMUSP00000026666
AT3G45940.1 ENSMUSP00000101866
AT5G11720.1 ENSMUSP00000119702
AT5G11720.1 ENSMUSP00000115128
AT5G11720.1 ENSMUSP00000026666
AT5G11720.1 ENSMUSP00000101866
AT4G29780.1 ENSMUSP00000121420
AT4G29780.1 ENSMUSP00000106954
AT4G29780.1 ENSMUSP00000088098
AT4G29780.1 ENSMUSP00000116256
AT5G12010.1 ENSMUSP00000121420
AT5G12010.1 ENSMUSP00000106954
AT5G12010.1 ENSMUSP00000088098
AT5G12010.1 ENSMUSP00000116256
AT3G19120.1 ENSMUSP00000121420
AT3G19120.1 ENSMUSP00000106954
AT3G19120.1 ENSMUSP00000088098
AT3G19120.1 ENSMUSP00000116256
AT1G72275.1 ENSMUSP00000121420
AT1G72275.1 ENSMUSP00000106954
AT1G72275.1 ENSMUSP00000088098
AT1G72275.1 ENSMUSP00000116256
AT3G63270.1 ENSMUSP00000121420
AT3G63270.1 ENSMUSP00000106954
AT3G63270.1 ENSMUSP00000088098
AT3G63270.1 ENSMUSP00000116256
AT3G55350.1 ENSMUSP00000121420
AT3G55350.1 ENSMUSP00000106954
AT3G55350.1 ENSMUSP00000088098
AT3G55350.1 ENSMUSP00000116256
AT2G38960.3 ENSMUSP00000153844
AT2G38960.3 ENSMUSP00000022378
AT2G38960.3 ENSMUSP00000071864
AT2G38960.3 ENSMUSP00000152543
AT2G38960.3 ENSMUSP00000152393
AT1G72280.1 ENSMUSP00000153844
AT1G72280.1 ENSMUSP00000022378
AT1G72280.1 ENSMUSP00000071864
AT1G72280.1 ENSMUSP00000152543
AT1G72280.1 ENSMUSP00000152393
AT3G43840.1 ENSMUSP00000116801
AT3G43840.1 ENSMUSP00000109134
AT3G43840.1 ENSMUSP00000109135
AT3G43840.1 ENSMUSP00000031143
AT1G72590.1 ENSMUSP00000116801
AT1G72590.1 ENSMUSP00000109134
AT1G72590.1 ENSMUSP00000109135
AT1G72590.1 ENSMUSP00000031143
AT2G16530.3 ENSMUSP00000116801
AT2G16530.3 ENSMUSP00000109134
AT2G16530.3 ENSMUSP00000109135
AT2G16530.3 ENSMUSP00000031143
AT3G18500.3 ENSMUSP00000117912
AT3G18500.3 ENSMUSP00000064556
AT3G18500.3 ENSMUSP00000027947
AT3G18500.3 ENSMUSP00000106524
AT3G18500.3 ENSMUSP00000115804
AT3G18500.3 ENSMUSP00000142318
AT1G73875.1 ENSMUSP00000117912
AT1G73875.1 ENSMUSP00000064556
AT1G73875.1 ENSMUSP00000027947
AT1G73875.1 ENSMUSP00000106524
AT1G73875.1 ENSMUSP00000115804
AT1G73875.1 ENSMUSP00000142318
AT5G11350.4 ENSMUSP00000117912
AT5G11350.4 ENSMUSP00000064556
AT5G11350.4 ENSMUSP00000027947
AT5G11350.4 ENSMUSP00000106524
AT5G11350.4 ENSMUSP00000115804
AT5G11350.4 ENSMUSP00000142318
AT1G74250.1 ENSMUSP00000116865
AT1G76490.1 ENSMUSP00000132155
AT1G76490.1 ENSMUSP00000128939
AT1G76490.1 ENSMUSP00000022176
AT2G17370.1 ENSMUSP00000132155
AT2G17370.1 ENSMUSP00000128939
AT2G17370.1 ENSMUSP00000022176
AT1G77140.1 ENSMUSP00000015891
AT1G77730.1 ENSMUSP00000107551
