FBpp0074936 YGL171W_mRNA
FBpp0072836 YLR209C_mRNA
FBpp0072835 YLR209C_mRNA
FBpp0072833 YLR209C_mRNA
FBpp0072834 YLR209C_mRNA
FBpp0075086 YBR220C_mRNA
FBpp0075086 YBR219C_mRNA
FBpp0075085 YBR220C_mRNA
FBpp0075085 YBR219C_mRNA
FBpp0304386 YOR036W_mRNA
FBpp0075620 YOR036W_mRNA
FBpp0075748 YPL083C_mRNA
FBpp0078404 YJL100W_mRNA
FBpp0089179 YJL100W_mRNA
FBpp0089178 YJL100W_mRNA
FBpp0305541 YLR007W_mRNA
FBpp0078948 YLR007W_mRNA
FBpp0081947 YHR051W_mRNA
FBpp0081948 YHR051W_mRNA
FBpp0312586 YHR051W_mRNA
FBpp0306911 YHR051W_mRNA
FBpp0082494 YLR258W_mRNA
FBpp0082494 YFR015C_mRNA
FBpp0082495 YLR258W_mRNA
FBpp0082495 YFR015C_mRNA
FBpp0305474 YLR258W_mRNA
FBpp0305474 YFR015C_mRNA
FBpp0082496 YLR258W_mRNA
FBpp0082496 YFR015C_mRNA
FBpp0082877 YKL193C_mRNA
FBpp0083141 YKL016C_mRNA
FBpp0311983 YKL016C_mRNA
FBpp0083142 YKL016C_mRNA
FBpp0084244 YOL031C_mRNA
FBpp0308294 YBL105C_mRNA
FBpp0084728 YBL105C_mRNA
FBpp0308295 YBL105C_mRNA
FBpp0290731 YBL105C_mRNA
FBpp0086996 YGL220W_mRNA
FBpp0088977 YML042W_mRNA
FBpp0088397 YML042W_mRNA
FBpp0112504 YNR017W_mRNA
FBpp0301696 YLR107W_mRNA
FBpp0291798 YLR107W_mRNA
FBpp0305122 YLR107W_mRNA
FBpp0301693 YLR107W_mRNA
FBpp0291796 YLR107W_mRNA
FBpp0291799 YLR107W_mRNA
FBpp0291797 YLR107W_mRNA
FBpp0291795 YLR107W_mRNA
FBpp0291794 YLR107W_mRNA
FBpp0301694 YLR107W_mRNA
FBpp0301695 YLR107W_mRNA
FBpp0308258 YER049W_mRNA
FBpp0084729 YPL266W_mRNA
FBpp0070862 YDR165W_mRNA
FBpp0085902 YLL036C_mRNA
FBpp0306599 YIL075C_mRNA
FBpp0084754 YIL075C_mRNA
FBpp0303405 YIL075C_mRNA
FBpp0084635 YJL133W_mRNA
FBpp0084635 YKR052C_mRNA
FBpp0078624 YBR065C_mRNA
FBpp0080803 YBR088C_mRNA
FBpp0089395 YBR088C_mRNA
FBpp0085619 YBR088C_mRNA
FBpp0076858 YNL153C_mRNA
FBpp0304749 YNL023C_mRNA
FBpp0080266 YNL023C_mRNA
FBpp0080265 YNL023C_mRNA
FBpp0304750 YNL023C_mRNA
FBpp0082377 YOR020C_mRNA
FBpp0075609 YOR020C_mRNA
FBpp0087731 YDR398W_mRNA
FBpp0288644 YDR145W_mRNA
FBpp0307200 YDR145W_mRNA
FBpp0081916 YDR145W_mRNA
FBpp0081918 YDR145W_mRNA
FBpp0077965 YNR046W_mRNA
FBpp0082743 YDL216C_mRNA
FBpp0306602 YDL216C_mRNA
FBpp0297149 YLR146C_mRNA
FBpp0297149 YPR069C_mRNA
FBpp0081557 YLR146C_mRNA
FBpp0081557 YPR069C_mRNA
FBpp0081556 YLR146C_mRNA
FBpp0081556 YPR069C_mRNA
FBpp0077525 YNL139C_mRNA
FBpp0306851 YNL139C_mRNA
FBpp0290874 YNL139C_mRNA
FBpp0072503 YMR197C_mRNA
FBpp0303093 YLR022C_mRNA
FBpp0076652 YLR022C_mRNA
FBpp0080028 YMR314W_mRNA
FBpp0310201 YMR314W_mRNA
FBpp0079538 YMR314W_mRNA
FBpp0074993 YER008C_mRNA
FBpp0077368 YBL064C_mRNA
FBpp0087406 YBL064C_mRNA
FBpp0087356 YBL064C_mRNA
FBpp0087354 YBL064C_mRNA
FBpp0083969 YBL080C_mRNA
FBpp0304214 YDR329C_mRNA
FBpp0075393 YDR329C_mRNA
FBpp0304098 YPL195W_mRNA
FBpp0304099 YPL195W_mRNA
FBpp0073673 YPL195W_mRNA
FBpp0081534 YGL180W_mRNA
FBpp0081533 YGL180W_mRNA
FBpp0305957 YPL271W_mRNA
FBpp0112320 YPL271W_mRNA
FBpp0081658 YPL271W_mRNA
FBpp0073964 YPL271W_mRNA
FBpp0073963 YPL271W_mRNA
FBpp0304059 YFR010W_mRNA
FBpp0079650 YFR010W_mRNA
FBpp0289288 YBR217W_mRNA
FBpp0311911 YOR001W_mRNA
FBpp0112147 YOR001W_mRNA
FBpp0079680 YOL114C_mRNA
FBpp0307934 YOL114C_mRNA
FBpp0083025 YBL074C_mRNA
FBpp0312513 YBL074C_mRNA
FBpp0083319 YPL210C_mRNA
FBpp0085888 YIL068C_mRNA
FBpp0084021 YLR060W_mRNA
FBpp0072887 YGL065C_mRNA
FBpp0074729 YLR438W_mRNA
FBpp0310328 YNL147W_mRNA
FBpp0080488 YNL147W_mRNA
FBpp0300961 YNL147W_mRNA
FBpp0081867 YMR253C_mRNA
FBpp0081867 YPL264C_mRNA
FBpp0112173 YMR125W_mRNA
FBpp0112174 YMR125W_mRNA
FBpp0080121 YIL021W_mRNA
FBpp0307162 YDR189W_mRNA
FBpp0077461 YDR189W_mRNA
FBpp0077149 YGL198W_mRNA
FBpp0070637 YBL024W_mRNA
FBpp0082187 YJR008W_mRNA
FBpp0074907 YDR268W_mRNA
FBpp0304196 YDR268W_mRNA
FBpp0072626 YDR265W_mRNA
FBpp0305589 YDR265W_mRNA
FBpp0084904 YHR076W_mRNA
FBpp0071021 YHR076W_mRNA
FBpp0072711 YHR076W_mRNA
FBpp0305592 YHR076W_mRNA
FBpp0290511 YBR228W_mRNA
FBpp0073846 YOR265W_mRNA
FBpp0085195 YOR265W_mRNA
FBpp0080146 YBR234C_mRNA
FBpp0080147 YBR234C_mRNA
FBpp0304838 YNL092W_mRNA
FBpp0304839 YNL092W_mRNA
FBpp0070307 YNL092W_mRNA
FBpp0070306 YNL092W_mRNA
FBpp0070305 YNL092W_mRNA
FBpp0309168 YPL012W_mRNA
FBpp0073679 YPL012W_mRNA
FBpp0289977 YPL076W_mRNA
FBpp0422629 YPL076W_mRNA
FBpp0309565 YGL031C_mRNA
FBpp0309565 YGR148C_mRNA
FBpp0080102 YGL031C_mRNA
FBpp0080102 YGR148C_mRNA
FBpp0311573 YGL031C_mRNA
FBpp0311573 YGR148C_mRNA
FBpp0075970 YER074W-A_mRNA
FBpp0073903 YNR043W_mRNA
FBpp0312007 YNR043W_mRNA
FBpp0087607 YDR047W_mRNA
FBpp0271781 YLR389C_mRNA
FBpp0079582 YPL172C_mRNA
FBpp0080024 YGL143C_mRNA
FBpp0072004 YBL082C_mRNA
FBpp0084241 YBR265W_mRNA
FBpp0079617 YCR060W_mRNA
FBpp0084617 YDR012W_mRNA
FBpp0084617 YBR031W_mRNA
FBpp0086701 YGR118W_mRNA
FBpp0086701 YPR132W_mRNA
FBpp0308991 YGR118W_mRNA
FBpp0308991 YPR132W_mRNA
FBpp0303270 YOR261C_mRNA
FBpp0305141 YOR261C_mRNA
FBpp0072197 YOR261C_mRNA
FBpp0073459 YPL151C_mRNA
FBpp0312065 YGL070C_mRNA
FBpp0082384 YGL070C_mRNA
FBpp0301701 YGL070C_mRNA
FBpp0074513 YNL288W_mRNA
FBpp0074512 YNL288W_mRNA
FBpp0306392 YNL288W_mRNA
FBpp0079522 YPL094C_mRNA
FBpp0079521 YPL094C_mRNA
FBpp0310307 YPL094C_mRNA
FBpp0297128 YPL094C_mRNA
FBpp0077900 YAR003W_mRNA
FBpp0078565 YOL124C_mRNA
FBpp0099906 YGR258C_mRNA
FBpp0311946 YGR258C_mRNA
FBpp0110174 YBL088C_mRNA
FBpp0310302 YDR062W_mRNA
FBpp0080297 YDR062W_mRNA
FBpp0292309 YKL212W_mRNA
FBpp0072546 YKL212W_mRNA
FBpp0302563 YJL063C_mRNA
FBpp0072404 YJL063C_mRNA
FBpp0083926 YFL008W_mRNA
FBpp0072898 YHR070W_mRNA
FBpp0083395 YNL220W_mRNA
FBpp0079328 YDR064W_mRNA
FBpp0312104 YDR064W_mRNA
FBpp0099990 YDR064W_mRNA
FBpp0080769 YLR212C_mRNA
FBpp0304827 YLR212C_mRNA
FBpp0077326 YLR212C_mRNA
FBpp0086520 YNL082W_mRNA
FBpp0078234 YGR020C_mRNA
FBpp0301284 YGR020C_mRNA
FBpp0301285 YGR020C_mRNA
FBpp0086474 YGR020C_mRNA
FBpp0088054 YOR187W_mRNA
FBpp0086790 YOR187W_mRNA
FBpp0290603 YOR187W_mRNA
FBpp0073204 YLR382C_mRNA
FBpp0292527 YPL252C_mRNA
FBpp0076226 YPL252C_mRNA
FBpp0076112 YPR112C_mRNA
FBpp0081347 YNR041C_mRNA
FBpp0083687 YPR108W_mRNA
FBpp0086795 YOR232W_mRNA
FBpp0308483 YLL018C_mRNA
FBpp0086897 YLL018C_mRNA
FBpp0305104 YLL018C_mRNA
FBpp0073139 YDR109C_mRNA
FBpp0073140 YDR109C_mRNA
FBpp0301544 YDR109C_mRNA
FBpp0301747 YDR109C_mRNA
FBpp0074789 YJL096W_mRNA
FBpp0312166 YJL096W_mRNA
FBpp0305426 YJL096W_mRNA
FBpp0071088 YBR181C_mRNA
FBpp0071088 YPL090C_mRNA
FBpp0071087 YBR181C_mRNA
FBpp0071087 YPL090C_mRNA
FBpp0076410 YKL149C_mRNA
FBpp0083673 YLR172C_mRNA
FBpp0084648 YDR529C_mRNA
FBpp0073995 YDR529C_mRNA
FBpp0076907 YMR211W_mRNA
FBpp0312074 YMR211W_mRNA
FBpp0071138 YFL022C_mRNA
FBpp0084059 YPR067W_mRNA
FBpp0306445 YPR067W_mRNA
FBpp0077125 YPR082C_mRNA
FBpp0086953 YGR063C_mRNA
FBpp0088357 YNL045W_mRNA
FBpp0088356 YNL045W_mRNA
FBpp0312552 YNL045W_mRNA
FBpp0293514 YNL118C_mRNA
FBpp0075293 YNL118C_mRNA
FBpp0075294 YNL118C_mRNA
FBpp0099969 YNL118C_mRNA
FBpp0075794 YOR281C_mRNA
FBpp0307004 YDR180W_mRNA
FBpp0110411 YDR180W_mRNA
FBpp0110410 YDR180W_mRNA
FBpp0290671 YDR180W_mRNA
FBpp0290669 YDR180W_mRNA
FBpp0290670 YDR180W_mRNA
FBpp0307568 YMR308C_mRNA
FBpp0078500 YMR308C_mRNA
FBpp0293855 YGL127C_mRNA
FBpp0078497 YGL127C_mRNA
FBpp0078496 YGL127C_mRNA
FBpp0307562 YGL127C_mRNA
FBpp0311426 YGL127C_mRNA
FBpp0079813 YNL232W_mRNA
FBpp0303527 YJL180C_mRNA
FBpp0081011 YJL180C_mRNA
FBpp0077043 YOL093W_mRNA
FBpp0070373 YHR201C_mRNA
FBpp0071064 YDL146W_mRNA
FBpp0071065 YDL146W_mRNA
FBpp0071066 YDL146W_mRNA
FBpp0309126 YDL146W_mRNA
FBpp0071759 YGL256W_mRNA
FBpp0081792 YGR082W_mRNA
FBpp0074672 YGR082W_mRNA
FBpp0304965 YGR082W_mRNA
FBpp0075396 YPL098C_mRNA
FBpp0079203 YDR323C_mRNA
FBpp0079580 YBR104W_mRNA
FBpp0079579 YBR104W_mRNA
FBpp0079581 YBR104W_mRNA
FBpp0304055 YBR104W_mRNA
FBpp0079732 YHL002W_mRNA
FBpp0080630 YBR235W_mRNA
FBpp0310379 YBR235W_mRNA
FBpp0083583 YKL087C_mRNA
FBpp0307185 YKL087C_mRNA
FBpp0084722 YOR181W_mRNA
FBpp0084723 YOR181W_mRNA
FBpp0084721 YOR181W_mRNA
FBpp0307744 YOR181W_mRNA
FBpp0309036 YLR281C_mRNA
FBpp0086284 YLR281C_mRNA
FBpp0089100 YOR269W_mRNA
FBpp0293289 YOR269W_mRNA
FBpp0086379 YOR269W_mRNA
FBpp0086375 YOR269W_mRNA
FBpp0308411 YGL094C_mRNA
FBpp0087735 YGL094C_mRNA
FBpp0088691 YNR006W_mRNA
FBpp0088692 YNR006W_mRNA
FBpp0088690 YNR006W_mRNA
FBpp0288790 YJR125C_mRNA
FBpp0288789 YJR125C_mRNA
FBpp0312382 YPR117W_mRNA
FBpp0312382 YLR454W_mRNA
FBpp0291508 YPR117W_mRNA
FBpp0291508 YLR454W_mRNA
FBpp0292802 YDR440W_mRNA
FBpp0292799 YDR440W_mRNA
FBpp0292800 YDR440W_mRNA
FBpp0306435 YDR440W_mRNA
FBpp0292801 YDR440W_mRNA
FBpp0080114 YDR170C_mRNA
FBpp0078731 YPL132W_mRNA
FBpp0312175 YDR044W_mRNA
FBpp0078980 YDR044W_mRNA
FBpp0309810 YNL124W_mRNA
FBpp0080647 YNL124W_mRNA
FBpp0307645 YBR155W_mRNA
FBpp0085479 YBR155W_mRNA
FBpp0078583 YLR239C_mRNA
FBpp0312343 YLR239C_mRNA
FBpp0088085 YML004C_mRNA
FBpp0070333 YDR331W_mRNA
FBpp0293887 YER007C-A_mRNA
FBpp0070832 YER007C-A_mRNA
FBpp0291632 YPL048W_mRNA
FBpp0291632 YGR201C_mRNA
FBpp0291632 YKL081W_mRNA
FBpp0084761 YPL048W_mRNA
FBpp0084761 YGR201C_mRNA
FBpp0084761 YKL081W_mRNA
FBpp0084762 YPL048W_mRNA
FBpp0084762 YGR201C_mRNA
FBpp0084762 YKL081W_mRNA
FBpp0088015 YPL213W_mRNA
FBpp0075612 YOR369C_mRNA
FBpp0086387 YKL095W_mRNA
FBpp0297722 YGR047C_mRNA
FBpp0086164 YGR047C_mRNA
FBpp0086115 YJL081C_mRNA
FBpp0087094 YLR147C_mRNA
FBpp0305737 YPR168W_mRNA
FBpp0290696 YPR168W_mRNA
FBpp0070475 YGL110C_mRNA
FBpp0074660 YDR473C_mRNA
FBpp0074661 YDR473C_mRNA
FBpp0297513 YDL097C_mRNA
FBpp0086604 YDL097C_mRNA
FBpp0086603 YDL097C_mRNA
FBpp0087677 YNL041C_mRNA
FBpp0087676 YNL041C_mRNA
FBpp0079324 YOR103C_mRNA
FBpp0071700 YFL001W_mRNA
FBpp0088523 YFR019W_mRNA
FBpp0088952 YFR019W_mRNA
FBpp0075743 YGL040C_mRNA
FBpp0305549 YGL040C_mRNA
FBpp0086098 YOR361C_mRNA
FBpp0086097 YOR361C_mRNA
FBpp0071973 YLR240W_mRNA
FBpp0072256 YOL027C_mRNA
FBpp0072256 YPR125W_mRNA
FBpp0072255 YOL027C_mRNA
FBpp0072255 YPR125W_mRNA
FBpp0072254 YOL027C_mRNA
FBpp0072254 YPR125W_mRNA
FBpp0309729 YLL018C-A_mRNA
FBpp0289852 YLL018C-A_mRNA
FBpp0073648 YJL090C_mRNA
FBpp0087907 YPL167C_mRNA
FBpp0113035 YBL035C_mRNA
FBpp0312006 YNL310C_mRNA
FBpp0073901 YNL310C_mRNA
FBpp0082928 YDL148C_mRNA
FBpp0312516 YDL148C_mRNA
FBpp0296955 YOR095C_mRNA
FBpp0291066 YOR095C_mRNA
FBpp0081644 YKL033W_mRNA
FBpp0112160 YHR079C_mRNA
FBpp0078992 YNL107W_mRNA
FBpp0076325 YKL154W_mRNA
FBpp0306023 YKL154W_mRNA
FBpp0076359 YKL006W_mRNA
FBpp0076359 YHL001W_mRNA
FBpp0072239 YPL043W_mRNA
FBpp0084189 YCL001W_mRNA
FBpp0312547 YCL001W_mRNA
FBpp0311555 YOL142W_mRNA
FBpp0077551 YOL142W_mRNA
FBpp0083160 YHL010C_mRNA
FBpp0304474 YHL010C_mRNA
FBpp0304831 YBL038W_mRNA
FBpp0070301 YBL038W_mRNA
FBpp0076408 YJR132W_mRNA
FBpp0302592 YOR130C_mRNA
FBpp0071439 YOR130C_mRNA
FBpp0072084 YDR418W_mRNA
FBpp0072084 YEL054C_mRNA
FBpp0072083 YDR418W_mRNA
FBpp0072083 YEL054C_mRNA
FBpp0072085 YDR418W_mRNA
FBpp0072085 YEL054C_mRNA
FBpp0073806 YPL059W_mRNA
FBpp0112150 YPR138C_mRNA
FBpp0112150 YGR121C_mRNA
FBpp0112150 YNL142W_mRNA
FBpp0079234 YPL227C_mRNA
FBpp0301603 YOR323C_mRNA
FBpp0078130 YOR323C_mRNA
FBpp0305584 YNL048W_mRNA
FBpp0078076 YNL048W_mRNA
FBpp0074075 YJR007W_mRNA
FBpp0309768 YJR007W_mRNA
FBpp0072658 YJR006W_mRNA
FBpp0081606 YGR123C_mRNA
FBpp0081607 YGR123C_mRNA
FBpp0304082 YGR123C_mRNA
FBpp0076478 YBR257W_mRNA
FBpp0086627 YER019C-A_mRNA
FBpp0086627 YER087C-B_mRNA
FBpp0073336 YDR292C_mRNA
FBpp0087477 YNL035C_mRNA
FBpp0087476 YNL035C_mRNA
FBpp0072453 YLR071C_mRNA
FBpp0311212 YLR071C_mRNA
FBpp0074178 YDR159W_mRNA
FBpp0075684 YGR074W_mRNA
FBpp0083078 YDL217C_mRNA
FBpp0070430 YDR429C_mRNA
FBpp0083293 YDR429C_mRNA
FBpp0075148 YNL163C_mRNA
FBpp0082984 YKR081C_mRNA
FBpp0075756 YNL308C_mRNA
FBpp0075399 YDR097C_mRNA
FBpp0070812 YFL025C_mRNA
FBpp0070584 YLR447C_mRNA
FBpp0072446 YOL133W_mRNA
FBpp0084191 YNL207W_mRNA
FBpp0086380 YMR012W_mRNA
FBpp0305372 YMR012W_mRNA
FBpp0083440 YEL021W_mRNA
FBpp0081209 YOL125W_mRNA
FBpp0083134 YLR298C_mRNA
FBpp0077581 YEL024W_mRNA
FBpp0306868 YEL024W_mRNA
FBpp0306867 YEL024W_mRNA
FBpp0085809 YGR264C_mRNA
FBpp0079409 YDR027C_mRNA
FBpp0073316 YCR063W_mRNA
FBpp0307951 YOL058W_mRNA
FBpp0081197 YOL058W_mRNA
FBpp0072691 YLR181C_mRNA
FBpp0310396 YLR276C_mRNA
FBpp0076917 YLR276C_mRNA
FBpp0305644 YHR200W_mRNA
FBpp0078024 YHR200W_mRNA
FBpp0083659 YNL110C_mRNA
FBpp0291138 YFR051C_mRNA
FBpp0070355 YFR051C_mRNA
FBpp0111355 YGL018C_mRNA
FBpp0305289 YDL208W_mRNA
FBpp0075448 YDL208W_mRNA
FBpp0099977 YLR289W_mRNA
FBpp0084342 YJL125C_mRNA
FBpp0312340 YJL125C_mRNA
FBpp0079780 YOR272W_mRNA
FBpp0305675 YOR272W_mRNA
FBpp0290815 YOL034W_mRNA
FBpp0305646 YOL034W_mRNA
FBpp0305647 YOL034W_mRNA
FBpp0290816 YOL034W_mRNA
FBpp0078053 YNL286W_mRNA
FBpp0078054 YNL286W_mRNA
FBpp0070795 YLR088W_mRNA
FBpp0289927 YJR142W_mRNA
FBpp0112428 YJR142W_mRNA
FBpp0289928 YJR142W_mRNA
FBpp0289926 YJR142W_mRNA
FBpp0112427 YJR142W_mRNA
FBpp0311162 YJR142W_mRNA
FBpp0085042 YGL048C_mRNA
FBpp0076890 YGL048C_mRNA
FBpp0073651 YOL010W_mRNA
FBpp0076789 YPR175W_mRNA
FBpp0071277 YGR211W_mRNA
FBpp0085884 YLR316C_mRNA
FBpp0309414 YOR056C_mRNA
FBpp0071365 YOR056C_mRNA
FBpp0074318 YOR141C_mRNA
FBpp0309417 YEL032W_mRNA
FBpp0070729 YEL032W_mRNA
FBpp0089163 YDR301W_mRNA
FBpp0088317 YDR301W_mRNA
FBpp0082592 YMR218C_mRNA
FBpp0081350 YNL253W_mRNA
FBpp0073678 YOR005C_mRNA
FBpp0074742 YMR247C_mRNA
FBpp0070415 YER048W-A_mRNA
FBpp0078929 YDR299W_mRNA
FBpp0070949 YBR246W_mRNA
FBpp0075169 YOL033W_mRNA
FBpp0077885 YNL284C_mRNA
FBpp0087959 YMR234W_mRNA
FBpp0089188 YMR234W_mRNA
FBpp0073691 YCL057C-A_mRNA
FBpp0291026 YCL057C-A_mRNA
FBpp0072155 YCL057C-A_mRNA
FBpp0309878 YCR071C_mRNA
FBpp0073524 YCR071C_mRNA
FBpp0311349 YLR114C_mRNA
FBpp0073636 YLR114C_mRNA
FBpp0074115 YJL011C_mRNA
FBpp0309740 YJL011C_mRNA
FBpp0077576 YBR192W_mRNA
FBpp0294064 YBR192W_mRNA
FBpp0297297 YBR192W_mRNA
FBpp0078101 YHR037W_mRNA
FBpp0078099 YHR037W_mRNA
FBpp0305036 YHR037W_mRNA
FBpp0292150 YHR037W_mRNA
FBpp0078100 YHR037W_mRNA
FBpp0078365 YPR049C_mRNA
FBpp0306962 YPR049C_mRNA
FBpp0081633 YML088W_mRNA
FBpp0306742 YML088W_mRNA
FBpp0082011 YDR392W_mRNA
FBpp0085137 YMR269W_mRNA
FBpp0309013 YNL224C_mRNA
FBpp0309012 YNL224C_mRNA
FBpp0086500 YNL224C_mRNA
FBpp0086499 YNL224C_mRNA
FBpp0309014 YNL224C_mRNA
FBpp0110592 YFL027C_mRNA
FBpp0307005 YFL027C_mRNA
FBpp0307006 YFL027C_mRNA
FBpp0110549 YFL027C_mRNA
FBpp0081608 YNR030W_mRNA
FBpp0311948 YDR400W_mRNA
FBpp0073677 YDR400W_mRNA
FBpp0309345 YDR400W_mRNA
FBpp0073643 YDR400W_mRNA
FBpp0079964 YDR400W_mRNA
FBpp0076883 YGR262C_mRNA
FBpp0110417 YDR080W_mRNA
FBpp0305699 YDR080W_mRNA
FBpp0310509 YDR080W_mRNA
FBpp0110415 YDR080W_mRNA
FBpp0086074 YMR135C_mRNA
FBpp0074386 YMR135C_mRNA
FBpp0307457 YMR240C_mRNA
FBpp0077353 YMR240C_mRNA
FBpp0301847 YLR268W_mRNA
FBpp0070136 YLR268W_mRNA
FBpp0072050 YLR354C_mRNA
FBpp0072050 YGR043C_mRNA
FBpp0077790 YOR027W_mRNA
FBpp0079294 YLR459W_mRNA
FBpp0084610 YOR275C_mRNA
FBpp0084610 YPL084W_mRNA
FBpp0074714 YDR302W_mRNA
FBpp0082062 YML092C_mRNA
FBpp0071553 YJL124C_mRNA
FBpp0289873 YLR438C-A_mRNA
FBpp0083893 YLR438C-A_mRNA
FBpp0087096 YJR064W_mRNA
FBpp0087095 YJR064W_mRNA
FBpp0079470 YDR339C_mRNA
FBpp0078372 YAL043C_mRNA
FBpp0086158 YDR294C_mRNA
FBpp0086159 YDR294C_mRNA
FBpp0076295 YDR142C_mRNA
FBpp0271836 YDR142C_mRNA
FBpp0306062 YPR081C_mRNA
FBpp0306062 YBR121C_mRNA
FBpp0075386 YPR081C_mRNA
FBpp0075386 YBR121C_mRNA
FBpp0075385 YPR081C_mRNA
FBpp0075385 YBR121C_mRNA
FBpp0297987 YLR305C_mRNA
FBpp0303977 YLR305C_mRNA
FBpp0075690 YOR339C_mRNA
FBpp0080048 YGL137W_mRNA
FBpp0111294 YHR143W-A_mRNA
FBpp0084043 YAL044W-A_mRNA
FBpp0290556 YMR217W_mRNA
FBpp0310411 YMR217W_mRNA
FBpp0084144 YNL075W_mRNA
FBpp0085566 YGR280C_mRNA
FBpp0309594 YGR280C_mRNA
FBpp0110439 YBR251W_mRNA
FBpp0110438 YBR251W_mRNA
FBpp0110436 YBR251W_mRNA
FBpp0072674 YJR022W_mRNA
FBpp0085129 YBL013W_mRNA
FBpp0302006 YLR106C_mRNA
FBpp0077262 YER157W_mRNA
FBpp0081263 YBR146W_mRNA
FBpp0071285 YAL032C_mRNA
FBpp0305943 YAL032C_mRNA
FBpp0076558 YOR254C_mRNA
FBpp0289202 YML096W_mRNA
FBpp0078358 YER061C_mRNA
FBpp0076894 YJR017C_mRNA
FBpp0079182 YOR159C_mRNA
FBpp0081004 YIL150C_mRNA
FBpp0088368 YJL153C_mRNA
FBpp0074267 YLR387C_mRNA
FBpp0074267 YBR267W_mRNA
FBpp0306150 YLR387C_mRNA
FBpp0306150 YBR267W_mRNA
FBpp0087116 YHL030W_mRNA
FBpp0071594 YHR005C-A_mRNA
FBpp0071593 YHR005C-A_mRNA
FBpp0080704 YNL113W_mRNA
FBpp0304829 YNL113W_mRNA
FBpp0307611 YNL113W_mRNA
FBpp0290456 YOL096C_mRNA
FBpp0081028 YOL096C_mRNA
FBpp0292594 YGR024C_mRNA
FBpp0080286 YGR024C_mRNA
FBpp0311888 YPR166C_mRNA
FBpp0074554 YPR166C_mRNA
FBpp0081459 YPL045W_mRNA
FBpp0071193 YPL146C_mRNA
FBpp0077335 YIL110W_mRNA
FBpp0087472 YOR356W_mRNA
FBpp0300657 YOR356W_mRNA
FBpp0075693 YFL045C_mRNA
FBpp0072214 YDR266C_mRNA
FBpp0070382 YMR093W_mRNA
FBpp0073902 YDR188W_mRNA
FBpp0072334 YPL097W_mRNA
FBpp0077099 YHL004W_mRNA
FBpp0071562 YHR089C_mRNA
FBpp0293581 YLR066W_mRNA
FBpp0083949 YLR066W_mRNA
FBpp0078971 YJL109C_mRNA
FBpp0082867 YER006W_mRNA
FBpp0070457 YLR291C_mRNA
FBpp0083684 YDR212W_mRNA
FBpp0083683 YDR212W_mRNA
FBpp0302793 YDL029W_mRNA
FBpp0074070 YDL029W_mRNA
FBpp0111781 YDL029W_mRNA
FBpp0086748 YBR026C_mRNA
FBpp0308976 YBR026C_mRNA
FBpp0080829 YIR005W_mRNA
FBpp0304487 YIR005W_mRNA
FBpp0080894 YHR166C_mRNA
FBpp0305185 YHR166C_mRNA
FBpp0291434 YHR166C_mRNA
FBpp0305184 YHR166C_mRNA
FBpp0075701 YGR252W_mRNA
FBpp0070646 YLR186W_mRNA
FBpp0085222 YJR070C_mRNA
FBpp0077106 YKL019W_mRNA
FBpp0307904 YKL019W_mRNA
FBpp0081087 YLR243W_mRNA
FBpp0078684 YJR069C_mRNA
FBpp0078831 YKL013C_mRNA
FBpp0308465 YDL219W_mRNA
FBpp0290123 YDL219W_mRNA
FBpp0081260 YDR236C_mRNA
FBpp0308769 YDR236C_mRNA
FBpp0083317 YOR280C_mRNA
FBpp0083317 YMR222C_mRNA
FBpp0083317 YHR049W_mRNA
FBpp0074902 YDL150W_mRNA
FBpp0310050 YNR050C_mRNA
FBpp0079118 YNR050C_mRNA
FBpp0086704 YPL013C_mRNA
FBpp0075946 YGR227W_mRNA
FBpp0070811 YBL020W_mRNA
FBpp0292215 YOR142W_mRNA
FBpp0073010 YOR142W_mRNA
FBpp0083183 YOR142W_mRNA
FBpp0078278 YDL147W_mRNA
FBpp0083932 YLR166C_mRNA
FBpp0307426 YLR384C_mRNA
FBpp0081896 YLR384C_mRNA
FBpp0307425 YLR384C_mRNA
FBpp0086314 YJL069C_mRNA
FBpp0080009 YDL190C_mRNA
FBpp0290465 YDL190C_mRNA
FBpp0085870 YLL031C_mRNA
FBpp0074800 YKL151C_mRNA
FBpp0087482 YGR283C_mRNA
FBpp0087482 YMR310C_mRNA
FBpp0087481 YGR283C_mRNA
FBpp0087481 YMR310C_mRNA
FBpp0085693 YDR083W_mRNA
FBpp0089377 YOR100C_mRNA
FBpp0077414 YOR100C_mRNA
FBpp0079017 YOR100C_mRNA
FBpp0080510 YOL041C_mRNA
FBpp0084348 YDR489W_mRNA
FBpp0079295 YHR111W_mRNA
FBpp0305606 YHR111W_mRNA
FBpp0305605 YHR111W_mRNA
FBpp0086599 YDR472W_mRNA
FBpp0307924 YHR062C_mRNA
FBpp0077802 YHR062C_mRNA
FBpp0088874 YLR245C_mRNA
FBpp0304687 YLR245C_mRNA
FBpp0079214 YLR245C_mRNA
FBpp0304688 YLR245C_mRNA
FBpp0079215 YLR245C_mRNA
FBpp0078463 YEL038W_mRNA
FBpp0310321 YOR222W_mRNA
FBpp0310321 YPL134C_mRNA
FBpp0070129 YOR222W_mRNA
FBpp0070129 YPL134C_mRNA
FBpp0071102 YHR085W_mRNA
FBpp0308752 YHR085W_mRNA
FBpp0071715 YMR027W_mRNA
FBpp0292778 YMR027W_mRNA
FBpp0072848 YAR035W_mRNA
