FBpp0074936 EAA35509
FBpp0312516 EAA29241
FBpp0296955 ESA42757
FBpp0291066 ESA42757
FBpp0081644 EAA28580
FBpp0112160 EAA30285
FBpp0078992 EAA28594
FBpp0076325 EAA30071
FBpp0306023 EAA30071
FBpp0088179 EAA26816
FBpp0088179 EAA29370
FBpp0076359 EAA36538
FBpp0084639 EAA33748
FBpp0072239 EAA33697
FBpp0084189 EAA28102
FBpp0312547 EAA28102
FBpp0311555 EAA36597
FBpp0077551 EAA36597
FBpp0083160 EDO65346
FBpp0304474 EDO65346
FBpp0304831 EAA34304
FBpp0070301 EAA34304
FBpp0076408 EAA34887
FBpp0302592 EAA35222
FBpp0071439 EAA35222
FBpp0072084 EAA32167
FBpp0072083 EAA32167
FBpp0072085 EAA32167
FBpp0073806 EAA31624
FBpp0112150 EAA35174
FBpp0112150 EAA32441
FBpp0112150 EAA30867
FBpp0112150 EAA33119
FBpp0085477 EAA35781
FBpp0298837 EAA35781
FBpp0079234 EAA32988
FBpp0301603 EAA31599
FBpp0078130 EAA31599
FBpp0305584 EAA34384
FBpp0078076 EAA34384
FBpp0074075 EAA32669
FBpp0309768 EAA32669
FBpp0072658 EAA31874
FBpp0081606 EAA26757
FBpp0081607 EAA26757
FBpp0304082 EAA26757
FBpp0076478 EAA32725
FBpp0086627 EAA36046
FBpp0077936 EAA34648
FBpp0073336 EDO65366
FBpp0087477 EAA36465
FBpp0087476 EAA36465
FBpp0072453 EAA29085
FBpp0311212 EAA29085
FBpp0082818 EAA29958
FBpp0307992 EAA29958
FBpp0082819 EAA29958
FBpp0307993 EAA29958
FBpp0074178 ESA42544
FBpp0075684 ESA44334
FBpp0083078 EAA31951
FBpp0070430 EAA33480
FBpp0083293 EAA33480
FBpp0289936 EDO65449
FBpp0303819 EDO65449
FBpp0075148 ESA43223
FBpp0082984 EAA34504
FBpp0075756 EAA26715
FBpp0075399 EAA30442
FBpp0070812 EAA33455
FBpp0070584 EAA27606
FBpp0084191 EAA32736
FBpp0086380 EAA27772
FBpp0305372 EAA27772
FBpp0083440 EAA26639
FBpp0083134 EAA32191
FBpp0077581 EAA33112
FBpp0306868 EAA33112
FBpp0306867 EAA33112
FBpp0085809 EAA35402
FBpp0086323 EAA27168
FBpp0077315 EAA35808
FBpp0304730 EAA35808
FBpp0079409 EAA32302
FBpp0293077 ESA43355
FBpp0100020 ESA43355
FBpp0073316 EAA28067
FBpp0307951 ESA43942
FBpp0081197 ESA43942
FBpp0072691 EAA35121
FBpp0310396 EAA31099
FBpp0076917 EAA31099
FBpp0305644 EAA36132
FBpp0078024 EAA36132
FBpp0083659 EAA33932
FBpp0291138 EAA26942
FBpp0070355 EAA26942
FBpp0111355 EAA28897
FBpp0305289 EAA31439
FBpp0075448 EAA31439
FBpp0099977 EAA28886
FBpp0078316 EAA33890
FBpp0084342 EAA31920
FBpp0312340 EAA31920
FBpp0079780 ESA42456
FBpp0305675 ESA42456
FBpp0290815 EAA34557
FBpp0305646 EAA34557
FBpp0305647 EAA34557
FBpp0290816 EAA34557
FBpp0078053 EAA34822
FBpp0078054 EAA34822
FBpp0086881 EAA36220
FBpp0086882 EAA36220
FBpp0070795 EAA30553
FBpp0289927 EAA33463
FBpp0289927 ESA42318
FBpp0112428 EAA33463
FBpp0112428 ESA42318
FBpp0289928 EAA33463
FBpp0289928 ESA42318
FBpp0289926 EAA33463
FBpp0289926 ESA42318
FBpp0112427 EAA33463
FBpp0112427 ESA42318
FBpp0311162 EAA33463
FBpp0311162 ESA42318
FBpp0085042 EAA34118
FBpp0076890 EAA34118
FBpp0073651 EAA36212
FBpp0076789 EAA29052
FBpp0071277 EAA34200
FBpp0079590 EAA29043
FBpp0304498 EAA29043
FBpp0085884 EAA26803
FBpp0078470 EAA29372
FBpp0078471 EAA29372
FBpp0078472 EAA29372
FBpp0082055 EAA29372
FBpp0309414 EAA28740
FBpp0071365 EAA28740
FBpp0074318 EAA33853
FBpp0309417 EAA33443
FBpp0070729 EAA33443
FBpp0089163 EAA35373
FBpp0088317 EAA35373
FBpp0082592 EAA30402
FBpp0081350 EAA34610
FBpp0073678 EAA33632
FBpp0074742 EAA32495
FBpp0070415 EAA35636
FBpp0078929 EAA31177
FBpp0071652 EAA29721
FBpp0085745 EAA29721
FBpp0308484 EAA29721
FBpp0070949 ESA41970
FBpp0075169 EAA27549
FBpp0077885 EAA33664
FBpp0072781 EAA30485
FBpp0087959 EAA30489
FBpp0089188 EAA30489
FBpp0073691 EAA27899
FBpp0291026 EAA27899
FBpp0072155 EAA27899
FBpp0309878 EAA30645
FBpp0073524 EAA30645
FBpp0311349 ESA43048
FBpp0073636 ESA43048
FBpp0309972 EAA35848
FBpp0074466 EAA35848
FBpp0075908 ESA42449
FBpp0074633 ESA42449
FBpp0075906 ESA42449
FBpp0077576 EAA36311
FBpp0294064 EAA36311
FBpp0297297 EAA36311
FBpp0078101 EAA34933
FBpp0078099 EAA34933
FBpp0305036 EAA34933
FBpp0292150 EAA34933
FBpp0078100 EAA34933
FBpp0078365 EAA28680
FBpp0306962 EAA28680
FBpp0082011 EAA33426
FBpp0298350 EAA33131
FBpp0298348 EAA33131
FBpp0085892 EAA33131
FBpp0298349 EAA33131
FBpp0309013 EAA30203
FBpp0309012 EAA30203
FBpp0086500 EAA30203
FBpp0086499 EAA30203
FBpp0309014 EAA30203
FBpp0110592 EAA32673
FBpp0307005 EAA32673
FBpp0307006 EAA32673
FBpp0110549 EAA32673
FBpp0071497 EAA28246
FBpp0081608 EAA34515
FBpp0291626 EAA31248
FBpp0072807 EAA31248
FBpp0072806 EAA31248
FBpp0311948 ESA44020
FBpp0311948 EAA34775
FBpp0073677 ESA44020
FBpp0073677 EAA34775
FBpp0309345 ESA44020
FBpp0309345 EAA34775
FBpp0073643 ESA44020
FBpp0073643 EAA34775
FBpp0079964 ESA44020
FBpp0079964 EAA34775
FBpp0308688 EAA33129
FBpp0073475 EAA33129
FBpp0076883 EAA28627
FBpp0110417 EAA30224
FBpp0305699 EAA30224
FBpp0310509 EAA30224
FBpp0110415 EAA30224
FBpp0086074 EAA32646
FBpp0074386 EAA32646
FBpp0307457 EAA34207
FBpp0077353 EAA34207
FBpp0301847 EAA31652
FBpp0070136 EAA31652
FBpp0072050 EAA35058
FBpp0077790 EAA35312
FBpp0079294 EAA35514
FBpp0084610 EAA30631
FBpp0084610 EAA33435
FBpp0073036 EAA29605
FBpp0074714 EAA31674
FBpp0082062 EAA34300
FBpp0071553 EAA27276
FBpp0307589 EAA33305
FBpp0289873 EAA29271
FBpp0083893 EAA29271
FBpp0087096 EAA27329
FBpp0087095 EAA27329
FBpp0079470 EAA32079
FBpp0078372 ESA44123
FBpp0086158 EAA34297
FBpp0086159 EAA34297
FBpp0076295 EAA33068
FBpp0271836 EAA33068
FBpp0306062 EAA28055
FBpp0075386 EAA28055
FBpp0075385 EAA28055
FBpp0072970 EAA29990
FBpp0297987 EAA34541
FBpp0303977 EAA34541
FBpp0308293 EAA35210
FBpp0084831 EAA35210
FBpp0075690 ESA44150
FBpp0080048 EAA33241
FBpp0111294 EAA27683
FBpp0084043 EAA34866
FBpp0290556 EAA30515
FBpp0310411 EAA30515
FBpp0084144 EAA31998
FBpp0085566 EAA36423
FBpp0309594 EAA36423
FBpp0110439 EAA27242
FBpp0110438 EAA27242
FBpp0110436 EAA27242
FBpp0072674 ESA44022
FBpp0085129 EAA31723
FBpp0302006 EAA28123
FBpp0077262 EAA30676
FBpp0081263 EAA31980
FBpp0071285 EAA31952
FBpp0305943 EAA31952
FBpp0076558 EAA33660
FBpp0076558 EAA27446
FBpp0289202 EAA32918
FBpp0078358 EAA26563
FBpp0076894 EAA33800
FBpp0079182 EAA33152
FBpp0081004 EAA31137
FBpp0088368 EAA31677
FBpp0074267 EAA28401
FBpp0306150 EAA28401
FBpp0309440 EAA34287
FBpp0079975 EAA34287
FBpp0087116 EAA35690
FBpp0071594 ESA44226
FBpp0071593 ESA44226
FBpp0080704 EAA28069
FBpp0304829 EAA28069
FBpp0307611 EAA28069
FBpp0075038 EAA28389
FBpp0290456 EAA29399
FBpp0081028 EAA29399
FBpp0292594 ESA43814
FBpp0080286 ESA43814
FBpp0311888 EAA35489
FBpp0074554 EAA35489
FBpp0081459 EAA33636
FBpp0071193 EAA32657
FBpp0077335 EAA35913
FBpp0087472 EAA30981
FBpp0300657 EAA30981
FBpp0072037 EAA33883
FBpp0075693 EAA34550
FBpp0072214 EAA30286
FBpp0070382 EAA28805
FBpp0073902 EAA29712
FBpp0072334 EAA36180
FBpp0081493 EAA27867
FBpp0077099 ESA41889
FBpp0071562 ESA42808
FBpp0078402 EAA35722
FBpp0076804 EAA36415
FBpp0084929 EAA32392
FBpp0293581 EAA31688
FBpp0083949 EAA31688
FBpp0078971 EAA28571
FBpp0082867 EAA34552
FBpp0070457 EAA31440
FBpp0083684 EAA26670
FBpp0083683 EAA26670
FBpp0302793 EAA28160
FBpp0074070 EAA28160
FBpp0111781 EAA28160
FBpp0086748 ESA44289
FBpp0308976 ESA44289
FBpp0075567 EAA32210
FBpp0080829 EAA35825
FBpp0304487 EAA35825
FBpp0080894 EAA32304
FBpp0305185 EAA32304
FBpp0291434 EAA32304
FBpp0305184 EAA32304
FBpp0075701 EDO65389
FBpp0070646 ESA41948
FBpp0085222 EAA32553
FBpp0077106 EAA32123
FBpp0307904 EAA32123
FBpp0081087 EAA36195
FBpp0078684 EAA26727
FBpp0078831 EAA36313
FBpp0308465 EAA26628
FBpp0290123 EAA26628
FBpp0311239 EAA32632
FBpp0071131 EAA32632
FBpp0081260 EAA26876
FBpp0081260 EAA28373
FBpp0308769 EAA26876
FBpp0308769 EAA28373
FBpp0083317 EAA35989
FBpp0083317 EAA32534
FBpp0110163 EAA28912
FBpp0076184 EAA28912
FBpp0310050 EAA31859
FBpp0079118 EAA31859
FBpp0086704 EAA35966
FBpp0309567 EDO65273
FBpp0080051 EDO65273
FBpp0075946 ESA43000
FBpp0072419 EAA35056
FBpp0304417 EAA35056
FBpp0070811 EAA30807
FBpp0292215 EAA32357
FBpp0073010 EAA32357
FBpp0083183 EAA32357
FBpp0078278 EAA36187
FBpp0083932 EAA34719
FBpp0307426 ESA43682
FBpp0081896 ESA43682
FBpp0307425 ESA43682
FBpp0086314 EAA36168
FBpp0080009 ESA43518
FBpp0290465 ESA43518
FBpp0085870 EAA27912
FBpp0074800 EAA36408
FBpp0087482 EAA36501
FBpp0087481 EAA36501
FBpp0085693 EAA32828
FBpp0089377 EAA32881
FBpp0077414 EAA32881
FBpp0079017 EAA32881
FBpp0080510 EAA29667
FBpp0084348 EAA35460
FBpp0079295 EAA35153
FBpp0305606 EAA35153
FBpp0305605 EAA35153
FBpp0086599 EAA31431
FBpp0084526 EAA35782
FBpp0084525 EAA35782
FBpp0084524 EAA35782
FBpp0307924 EAA36035
FBpp0077802 EAA36035
FBpp0088874 EAA36026
FBpp0304687 EAA36026
FBpp0079214 EAA36026
FBpp0304688 EAA36026
FBpp0079215 EAA36026
FBpp0078463 EAA33843
FBpp0310321 EAA31160
FBpp0070129 EAA31160
FBpp0071102 ESA43787
FBpp0308752 ESA43787
FBpp0071715 EAA28668
FBpp0292778 EAA28668
FBpp0072777 EAA28672
FBpp0072848 EAA27286
FBpp0074055 EAA27540
FBpp0310226 EAA27540
FBpp0074056 EAA27540
FBpp0089381 EAA27540
FBpp0310225 EAA27540
FBpp0075124 EAA26976
FBpp0288960 EAA33859
FBpp0075820 EAA33859
FBpp0110179 EAA33859
FBpp0077507 ESA43260
FBpp0078662 EAA26933
FBpp0311489 EAA26933
FBpp0311490 EAA26933
FBpp0082104 EAA26887
FBpp0292147 EAA26887
FBpp0082135 EAA28533
FBpp0291719 EAA28533
FBpp0306672 EAA28628
FBpp0083729 EAA28628
FBpp0303401 EDO65235
FBpp0303400 EDO65235
FBpp0084271 EDO65235
FBpp0086832 EAA30568
FBpp0086833 EAA30568
FBpp0087350 EAA36482
FBpp0087526 EDO65328
FBpp0087883 ESA43353
FBpp0289255 EAA30701
FBpp0289254 EAA30701
FBpp0289521 EAA31663
FBpp0305218 EAA31663
FBpp0311059 EAA30035
FBpp0083244 EAA35002
FBpp0075046 ESA42829
FBpp0289942 ESA42829
FBpp0311052 EAA33766
FBpp0084212 EAA33766
FBpp0084213 EAA33766
FBpp0311051 EAA33766
FBpp0305736 EAA35055
FBpp0075958 EAA35055
FBpp0311704 EAA33982
FBpp0077251 EAA33982
FBpp0289266 ESA43998
FBpp0311476 ESA43684
FBpp0070398 ESA43684
FBpp0084067 EAA35772
FBpp0073134 EAA31263
FBpp0290166 EAA33876
FBpp0305282 EAA33876
FBpp0087709 EAA33976
FBpp0072659 EAA29369
FBpp0072023 ESA44243
FBpp0112025 ESA44243
FBpp0071771 EAA27605
FBpp0309945 EAA32398
FBpp0072119 EAA32398
FBpp0297503 EAA29351
FBpp0297502 EAA29351
FBpp0112456 EAA29351
FBpp0291495 EAA30401
FBpp0307804 EAA30401
FBpp0073828 EAA36233
FBpp0077208 EAA33048
FBpp0081488 EAA35245
FBpp0077133 EAA32532
FBpp0081862 EAA32702
FBpp0312218 EAA32702
FBpp0075168 EAA29312
FBpp0310356 ESA44167
FBpp0076867 ESA41981
FBpp0304189 ESA41981
FBpp0303184 ESA41981
FBpp0088021 EAA34894
FBpp0086066 EAA32830
FBpp0086067 EAA32830
FBpp0078973 EAA27029
FBpp0304602 EAA27029
FBpp0081082 EAA28003
FBpp0085713 EAA30578
FBpp0070467 EAA28359
FBpp0309752 EAA28359
FBpp0071731 EAA28359
FBpp0070861 EAA29618
FBpp0309041 EAA29618
FBpp0076090 ESA43826
FBpp0304934 ESA43826
FBpp0071685 EAA33310
FBpp0071686 EAA33310
FBpp0087712 EAA30993
FBpp0079642 EAA36436
FBpp0304506 EAA36436
FBpp0079643 ESA42331
FBpp0304507 ESA42331
FBpp0100180 AGG15992
FBpp0081756 EAA32301
FBpp0070875 EAA26682
FBpp0077363 EAA28705
FBpp0310349 EAA28705
FBpp0070562 EAA35069
FBpp0305927 EAA35069
FBpp0070561 EAA35069
FBpp0084759 EAA26753
FBpp0307248 EAA29280
FBpp0085379 EAA29280
FBpp0074662 EAA32735
FBpp0079648 EAA27582
FBpp0075866 EAA26880
FBpp0075865 EAA26880
FBpp0075676 ESA43018
FBpp0290181 EAA26643
FBpp0071072 EAA32521
FBpp0078532 EAA32397
FBpp0085334 EAA32397
FBpp0080017 EDO65450
FBpp0082298 EAA32740
FBpp0113022 EAA31901
FBpp0078961 EAA30446
FBpp0309858 EAA30446
FBpp0309857 EAA30446
FBpp0070748 EAA36594
FBpp0087764 EAA29376
FBpp0111830 ESA43392
FBpp0074847 ESA43392
FBpp0073099 EAA32883
FBpp0305745 EAA32883
FBpp0072232 EAA35830
FBpp0072231 EAA35830
FBpp0290258 EAA35830
FBpp0072233 EAA35830
FBpp0311819 EAA36525
FBpp0305180 EAA36525
FBpp0086416 ESA43821
FBpp0078326 EAA31914
FBpp0305334 EAA26745
FBpp0074964 EAA26745
FBpp0307760 ESA42109
FBpp0081843 ESA42109
FBpp0303867 ESA42918
FBpp0303866 ESA42918
FBpp0074054 EAA32827
FBpp0310006 EAA32827
FBpp0088538 EDO65333
FBpp0088537 EDO65333
FBpp0084341 EAA28310
FBpp0083132 EAA36564
FBpp0297223 EAA34520
FBpp0076848 EAA34520
FBpp0071045 EAA27030
FBpp0309148 EAA27030
FBpp0073983 ESA42173
FBpp0307950 EAA31870
FBpp0082356 EAA31870
FBpp0312479 EAA31870
FBpp0086640 EAA26770
FBpp0081095 EAA36215
FBpp0308784 EAA36215
FBpp0079444 EAA29835
FBpp0075253 EAA27944
FBpp0305777 EAA27944
FBpp0082231 EAA32596
FBpp0086531 EAA30910
FBpp0076246 EAA35911
FBpp0306036 EAA35911
FBpp0312226 EAA26915
FBpp0078584 EAA26915
FBpp0271517 EAA33169
FBpp0312545 EAA33169
FBpp0075302 EAA27270
FBpp0081466 EAA33132
FBpp0290464 EAA33132
FBpp0305822 EAA33132
FBpp0307945 EAA32729
FBpp0082765 EAA32729
FBpp0075048 EAA31943
FBpp0311297 EAA31943
FBpp0290769 EAA31943
FBpp0070007 ESA43261
FBpp0080828 EAA35786
FBpp0073893 EAA30223
FBpp0076418 EAA34005
FBpp0075610 ESA43237
FBpp0304385 ESA43237
FBpp0077166 EAA31654
FBpp0306838 EAA31654
FBpp0070816 EAA27352
FBpp0070815 EAA27352
FBpp0070817 EAA27352
FBpp0302530 EAA34588
FBpp0074121 EAA36134
FBpp0302657 EAA36134
FBpp0073196 EAA30469
FBpp0079266 EAA33582
FBpp0087461 EAA32119
FBpp0086711 ESA43901
FBpp0080052 EAA33222
FBpp0290849 EAA30157
FBpp0084930 EAA30157
FBpp0075754 EAA33647
FBpp0289234 EAA28543
FBpp0079812 EAA34305
FBpp0311114 EAA34305
FBpp0290540 EAA33696
FBpp0288780 EAA33696
FBpp0071743 ESA42416
FBpp0111673 EDO64924
FBpp0074047 EDO65367
FBpp0078142 EAA34884
FBpp0309612 EAA31997
FBpp0073433 EAA31997
FBpp0071095 EAA36466
FBpp0071095 EAA35198
FBpp0311869 EAA36466
FBpp0311869 EAA35198
FBpp0291534 EAA35510
FBpp0081882 ESA42016
FBpp0085393 EAA34783
FBpp0077735 EAA35714
FBpp0080045 EAA32660
FBpp0304097 EAA35463
FBpp0073649 EAA35463
FBpp0087336 ESA42637
FBpp0074822 EAA35003
FBpp0071279 EAA36573
FBpp0100177 AGG16017
FBpp0100176 AGG16005
FBpp0310569 EAA36508
FBpp0070316 EAA36508
FBpp0087375 EAA33734
FBpp0087376 EAA33734
FBpp0111976 EAA33734
FBpp0308547 EAA33734
FBpp0305638 EAA29381
FBpp0072825 EAA29381
FBpp0070083 ESA41989
FBpp0070638 EAA34367
FBpp0084781 EAA36131
FBpp0070840 EAA36131
FBpp0070839 EAA36131
FBpp0302898 EAA35698
FBpp0071947 EAA35698
FBpp0086341 ESA43841
FBpp0071970 ESA43841
FBpp0309930 ESA43841
FBpp0074104 EAA30837
FBpp0074403 EAA35948
FBpp0306529 EAA35948
FBpp0074402 EAA35948
FBpp0076868 EAA33896
FBpp0293445 ESA43757
FBpp0311266 ESA43757
FBpp0290752 ESA43757
FBpp0309351 ESA43757
FBpp0077012 ESA43757
FBpp0078327 EAA33402
FBpp0078421 EAA34379
FBpp0306928 EAA34379
FBpp0078422 EAA34379
FBpp0081331 EAA36238
FBpp0081330 EAA36238
FBpp0081491 EAA32475
FBpp0306681 EAA32992
FBpp0082179 EAA32992
FBpp0306680 EAA32992
FBpp0082178 EAA32992
FBpp0084839 EAA35103
FBpp0085363 EAA32215
FBpp0085567 EAA28223
FBpp0085567 ESA42642
FBpp0085568 EAA28223
FBpp0085568 ESA42642
FBpp0308412 ESA42662
FBpp0087738 ESA42662
FBpp0085563 EAA35495
FBpp0077883 EAA27378
FBpp0077884 EAA27378
FBpp0081599 EAA32822
FBpp0083800 EAA26703
FBpp0076549 EAA30678
FBpp0308653 EAA31488
FBpp0070284 EAA31488
FBpp0083581 EAA30032
FBpp0402790 EAA30882
FBpp0089414 EAA30882
FBpp0290353 EAA31643
FBpp0082445 EAA31977
FBpp0087775 EAA32328
FBpp0086101 EAA34275
FBpp0311844 EAA31947
FBpp0087322 EAA31947
FBpp0086721 EAA27489
FBpp0303475 EAA27489
FBpp0311991 EAA32070
FBpp0071198 EAA32070
FBpp0084051 EAA26899
FBpp0070403 EAA31961
FBpp0309621 EAA31961
FBpp0077998 EAA27716
FBpp0307598 EAA31334
FBpp0080003 EAA31334
FBpp0077839 EAA31362
FBpp0073887 EAA27680
FBpp0309306 EAA27680
FBpp0082727 EAA29353
FBpp0073835 EAA33889
FBpp0073836 EAA33889
FBpp0310956 EAA31072
FBpp0083043 EAA31072
FBpp0075937 EAA29383
FBpp0309371 EAA28195
FBpp0073777 EAA28195
FBpp0309370 EAA28195
FBpp0070409 EAA32728
FBpp0390630 AGG16014
FBpp0070859 ESA42665
FBpp0076457 ESA43483
FBpp0086399 EAA27041
FBpp0079735 EAA28108
FBpp0309447 EAA28108
FBpp0087398 EAA31675
FBpp0082329 EAA31691
FBpp0303558 EAA30405
FBpp0078630 EAA30405
FBpp0072144 EAA29796
FBpp0077778 EAA33920
FBpp0077778 EAA30821
FBpp0309501 EAA33920
FBpp0309501 EAA30821
FBpp0081879 EAA32763
FBpp0078337 EAA29638
FBpp0078689 EAA27313
FBpp0080484 EAA31630
FBpp0080537 EAA27995
FBpp0073781 EAA36241
FBpp0075700 ESA42399
FBpp0084016 EAA33640
FBpp0082979 EAA32996
FBpp0307571 EAA32996
FBpp0076990 EAA32853
FBpp0079992 EAA34893
FBpp0304954 EAA35448
FBpp0075967 EAA35448
FBpp0080490 ESA42564
FBpp0307141 ESA42564
FBpp0085119 EAA31538
FBpp0071994 EAA32208
FBpp0072151 EAA26950
FBpp0071028 EAA28414
FBpp0310842 ESA43427
FBpp0290929 ESA43427
FBpp0072494 ESA43359
FBpp0303821 ESA43359
FBpp0080211 EAA28364
FBpp0309827 EAA30557
FBpp0078844 EAA30557
FBpp0075119 EAA34540
FBpp0078761 EAA32761
FBpp0086207 EAA32128
FBpp0079946 EAA28054
FBpp0076312 EAA34642
FBpp0074835 ESA42407
FBpp0312391 ESA42407
FBpp0072744 EAA32294
FBpp0072743 EAA32294
FBpp0081351 EAA31789
FBpp0081385 EAA28079
FBpp0079711 EAA35923
FBpp0073853 EAA27217
FBpp0292854 EAA33030
FBpp0085822 EAA33030
FBpp0085821 EAA33030
FBpp0088565 EAA29637
FBpp0082019 EAA29637
FBpp0081834 EAA30207
FBpp0086400 EAA28906
FBpp0074348 EAA28245
FBpp0077415 EAA34354
FBpp0077401 EAA34354
FBpp0081978 EAA31320
FBpp0307417 EAA31320
FBpp0297636 EAA31320
FBpp0081980 EAA31320
FBpp0082172 EAA27223
FBpp0086844 EAA28743
FBpp0086842 EAA28743
FBpp0086843 EAA28743
FBpp0083022 EAA27006
FBpp0075560 EAA33101
FBpp0084252 EAA35683
FBpp0087069 EAA35683
FBpp0087070 EAA35683
FBpp0087071 EAA35683
FBpp0087068 EAA35683
FBpp0080256 EAA35646
FBpp0077694 EAA32944
FBpp0086393 EAA30260
FBpp0304358 ESA42288
FBpp0271748 ESA42288
FBpp0271749 ESA42288
FBpp0304356 ESA42288
FBpp0304355 ESA42288
FBpp0304357 ESA42288
FBpp0289451 EAA26820
FBpp0077328 ESA44085
FBpp0075595 EAA35211
FBpp0311496 EAA35211
FBpp0075534 EDO65204
FBpp0083629 EAA35144
FBpp0293863 EAA35144
FBpp0076686 EAA36112
FBpp0076685 EAA36112
FBpp0086749 EAA33470
FBpp0310305 EAA30271
FBpp0079483 EAA30271
FBpp0079481 EAA30271
FBpp0079482 EAA30271
FBpp0310304 EAA30271
FBpp0082737 EAA29571
FBpp0070624 EAA35391
FBpp0310174 EAA35391
FBpp0082813 EDO65046
FBpp0072117 EAA31207
FBpp0078318 EAA28127
FBpp0078319 EAA28127
FBpp0087219 EAA35853
FBpp0308563 EAA35853
FBpp0293218 EAA35853
FBpp0072143 ESA42600
FBpp0309943 ESA42600
FBpp0079699 EAA31333
FBpp0071049 EAA29765
FBpp0076244 EDO65231
FBpp0077909 EAA28304
FBpp0081508 EAA28027
FBpp0083514 EAA33895
FBpp0290061 EAA34052
FBpp0079154 EAA34052
FBpp0310037 EAA34052
FBpp0390631 AGG16007
FBpp0309229 EAA35753
FBpp0079391 EAA35753
FBpp0071144 EAA36000
FBpp0308525 EAA36000
FBpp0111875 EAA36000
FBpp0111874 EAA36000
FBpp0288528 EAA35381
FBpp0072178 EAA35381
FBpp0309973 EAA35381
FBpp0073081 EAA31037
FBpp0073082 EAA31037
FBpp0081078 EAA28785
FBpp0312037 EAA28785
FBpp0073284 EAA28785
FBpp0300670 EDO65387
FBpp0074285 EDO65387
FBpp0074314 EAA32711
FBpp0310228 EAA33879
FBpp0074458 EAA33879
FBpp0310227 EAA33879
FBpp0074615 EAA29611
FBpp0075839 EAA32172
FBpp0079894 EAA32000
FBpp0079893 EAA32000
FBpp0079895 EAA32000
FBpp0307147 EAA31625
FBpp0080989 EAA31625
FBpp0081593 EAA35108
FBpp0301703 ESA42858
FBpp0301704 ESA42858
FBpp0082381 ESA42858
FBpp0082380 ESA42858
FBpp0301705 ESA42858
FBpp0310570 ESA42858
FBpp0082382 ESA42858
FBpp0084909 EAA35604
FBpp0303329 EAA35604
FBpp0086507 EAA28162
FBpp0086508 EAA28162
FBpp0086509 EAA28162
FBpp0086510 EAA28162
FBpp0086511 EAA28162
FBpp0288908 EAA31096
FBpp0288908 EAA30860
FBpp0288908 EAA29739
FBpp0288908 EAA34947
FBpp0288908 EAA32435
FBpp0288908 ESA42026
FBpp0311138 EAA34496
FBpp0311139 EAA34496
FBpp0080872 EAA26819
FBpp0076372 EAA33625
FBpp0078894 EAA28583
FBpp0083872 EAA35901
FBpp0112507 EAA28057
FBpp0086707 EAA35272
FBpp0072142 EAA36096
FBpp0303723 EAA34718
FBpp0077626 EAA34718
FBpp0070308 EAA27165
FBpp0084375 EAA33301
FBpp0298343 EAA33301
FBpp0083128 ESA42865
FBpp0076998 ESA44393
FBpp0076998 EAA36161
FBpp0311241 ESA44393
FBpp0311241 EAA36161
FBpp0076360 EAA28835
FBpp0076361 EAA28835
FBpp0303198 EAA28835
FBpp0289431 EAA28835
FBpp0084827 EAA30391
FBpp0303511 EAA28911
FBpp0271886 EAA28911
FBpp0301022 EAA28911
FBpp0303236 EAA28911
FBpp0076380 ESA44341
FBpp0087511 EAA29824
FBpp0071046 EAA33300
FBpp0081317 EAA31737
FBpp0077698 EAA28411
FBpp0306844 EAA28411
FBpp0071681 ESA41929
FBpp0073098 EAA27737
FBpp0078448 EAA28757
FBpp0078449 EAA28757
FBpp0112471 EAA30827
FBpp0306953 EAA30827
FBpp0081786 EAA34657
FBpp0088995 EAA34820
FBpp0072615 EAA34820
FBpp0082148 ESA41961
FBpp0072065 EAA35080
FBpp0074971 ESA44056
FBpp0309825 EAA36121
FBpp0078822 EAA36121
FBpp0070087 EAA35465
FBpp0070088 EAA35465
FBpp0076723 EAA34891
FBpp0081001 EAA35357
FBpp0087806 EAA27237
FBpp0308450 EAA27237
FBpp0087347 EAA28739
FBpp0112453 EAA29994
FBpp0079575 EDO64938
FBpp0079109 EAA33878
FBpp0089041 EAA35851
FBpp0291513 EAA31876
FBpp0083007 EAA31876
FBpp0308997 EAA31876
FBpp0070952 EAA30549
FBpp0290264 EAA33891
FBpp0290263 EAA33891
FBpp0088519 EAA35262
FBpp0070719 EAA28536
FBpp0070205 EAA27818
FBpp0070623 ESA42249
FBpp0302813 EAA34278
FBpp0083920 EAA34278
FBpp0308257 EAA30387
FBpp0086348 EAA27248
FBpp0071145 EAA31975
FBpp0078897 ESA43569
FBpp0292321 ESA43569
FBpp0086555 ESA42172
FBpp0081401 EAA29703
FBpp0071259 EAA28570
FBpp0076918 EAA34590
FBpp0084638 EAA32297
FBpp0076819 EAA30805
FBpp0072216 EAA34523
FBpp0310092 EAA34523
FBpp0086974 EAA36097
FBpp0084818 EAA29207
FBpp0075104 EAA30644
FBpp0309961 EAA30704
FBpp0074325 EAA30704
FBpp0090943 EAA31483
FBpp0082177 EAA33111
FBpp0072720 EAA32089
FBpp0075106 EAA28960
FBpp0090982 EAA35872
FBpp0075087 ESA43924
FBpp0297079 ESA43924
FBpp0071744 EAA35852
FBpp0271806 ESA42019
FBpp0309237 ESA42019
FBpp0304031 EAA35938
FBpp0079607 EAA35938
FBpp0082525 EAA30730
FBpp0086096 EAA32384
FBpp0071226 EAA30290
FBpp0071598 EAA30584
FBpp0071597 EAA30584
FBpp0079815 EAA29171
