ENSMUSP00000048802 EAA35509
ENSMUSP00000119105 ESA43385
ENSMUSP00000100973 EAA33634
ENSMUSP00000116581 EAA33634
ENSMUSP00000142886 ESA44081
ENSMUSP00000142693 ESA44081
ENSMUSP00000143585 ESA44081
ENSMUSP00000044432 ESA44081
ENSMUSP00000143761 ESA44081
ENSMUSP00000143570 ESA44081
ENSMUSP00000107430 EAA33099
ENSMUSP00000080325 EAA33099
ENSMUSP00000044276 EAA33099
ENSMUSP00000121104 ESA44203
ENSMUSP00000001544 ESA44203
ENSMUSP00000113596 ESA44203
ENSMUSP00000117328 ESA44203
ENSMUSP00000042582 ESA44203
ENSMUSP00000113212 ESA44203
ENSMUSP00000085986 EAA33549
ENSMUSP00000096677 EAA33549
ENSMUSP00000131572 EAA33549
ENSMUSP00000097543 EAA27043
ENSMUSP00000020851 EAA27043
ENSMUSP00000055455 EAA27013
ENSMUSP00000148293 EAA26677
ENSMUSP00000112640 EAA26677
ENSMUSP00000059533 EAA35605
ENSMUSP00000102384 EAA33138
ENSMUSP00000116620 EAA33138
ENSMUSP00000026480 EAA33138
ENSMUSP00000155413 EAA27888
ENSMUSP00000043691 EAA27888
ENSMUSP00000155138 EAA27888
ENSMUSP00000153936 EAA27888
ENSMUSP00000047445 EAA27888
ENSMUSP00000126586 EAA31205
ENSMUSP00000024823 EAA31205
ENSMUSP00000123753 EAA32877
ENSMUSP00000123899 EAA32877
ENSMUSP00000142966 EAA32877
ENSMUSP00000045351 EAA32877
ENSMUSP00000123772 EAA32877
ENSMUSP00000100534 EAA32791
ENSMUSP00000000365 EAA32791
ENSMUSP00000093955 EAA31979
ENSMUSP00000117947 EAA33128
ENSMUSP00000032723 EAA33128
ENSMUSP00000151586 EAA28087
ENSMUSP00000151271 EAA28087
ENSMUSP00000151305 EAA28087
ENSMUSP00000083973 EAA28087
ENSMUSP00000073581 EAA28087
ENSMUSP00000003123 EAA31884
ENSMUSP00000056765 EAA28244
ENSMUSP00000026170 EAA28244
ENSMUSP00000084082 ESA42568
ENSMUSP00000156755 ESA42568
ENSMUSP00000110838 EAA28454
ENSMUSP00000135447 EAA28454
ENSMUSP00000079627 EAA28454
ENSMUSP00000100057 EAA28454
ENSMUSP00000039420 EAA28545
ENSMUSP00000029214 EAA36450
ENSMUSP00000119356 EAA36450
ENSMUSP00000031725 EAA36450
ENSMUSP00000143067 EAA29344
ENSMUSP00000102445 EAA29344
ENSMUSP00000067695 EAA29344
ENSMUSP00000029435 EAA29344
ENSMUSP00000102447 EAA29344
ENSMUSP00000151655 EAA32116
ENSMUSP00000020397 EAA32116
ENSMUSP00000027071 EAA30561
ENSMUSP00000109257 ESA43163
ENSMUSP00000152842 EAA27369
ENSMUSP00000152144 EAA27369
ENSMUSP00000152879 EAA27369
ENSMUSP00000022089 EAA27369
ENSMUSP00000105556 EAA30004
ENSMUSP00000063272 EAA30004
ENSMUSP00000124444 EAA26769
ENSMUSP00000015892 EAA26769
ENSMUSP00000124950 EAA26769
ENSMUSP00000124302 EAA26769
ENSMUSP00000017572 EAA27271
ENSMUSP00000133571 EAA27271
ENSMUSP00000141733 EAA30367
ENSMUSP00000022781 EAA29924
ENSMUSP00000122366 EAA29924
ENSMUSP00000034615 ESA43611
ENSMUSP00000113382 ESA43611
ENSMUSP00000079926 EAA35374
ENSMUSP00000095314 EAA35374
ENSMUSP00000103068 EAA32389
ENSMUSP00000030090 EAA32389
ENSMUSP00000098076 EAA30291
ENSMUSP00000033749 EAA27068
ENSMUSP00000118045 EAA27068
ENSMUSP00000098205 EAA32570
ENSMUSP00000022977 EAA32570
ENSMUSP00000128927 EAA36560
ENSMUSP00000111478 EAA36560
ENSMUSP00000089601 EAA36560
ENSMUSP00000111479 EAA36560
ENSMUSP00000062039 EAA29276
ENSMUSP00000143805 EAA36081
ENSMUSP00000005431 EAA36081
ENSMUSP00000138476 EAA34833
ENSMUSP00000062046 EAA34833
ENSMUSP00000143206 EAA34833
ENSMUSP00000140906 EAA29196
ENSMUSP00000115630 EAA34999
ENSMUSP00000019986 EAA34999
ENSMUSP00000131519 EAA34999
ENSMUSP00000128866 EAA32088
ENSMUSP00000025752 EAA32088
ENSMUSP00000143989 EAA29241
ENSMUSP00000038382 EAA29241
ENSMUSP00000064158 ESA42757
ENSMUSP00000026137 EAA33966
ENSMUSP00000050335 EAA33966
ENSMUSP00000101760 EAA33966
ENSMUSP00000116592 EAA28580
ENSMUSP00000029179 EAA28580
ENSMUSP00000105148 EAA28580
ENSMUSP00000121991 EAA28438
ENSMUSP00000112606 EAA28438
ENSMUSP00000117616 EAA28438
ENSMUSP00000116012 EAA28438
ENSMUSP00000107894 EAA35793
ENSMUSP00000114140 EAA35793
ENSMUSP00000031587 EAA35793
ENSMUSP00000099644 EAA35793
ENSMUSP00000060218 EAA36239
ENSMUSP00000060218 EAA33565
ENSMUSP00000153324 EAA36239
ENSMUSP00000153324 EAA33565
ENSMUSP00000105494 EAA36239
ENSMUSP00000105494 EAA33565
ENSMUSP00000001059 EAA30285
ENSMUSP00000033153 EAA30285
ENSMUSP00000145716 EAA30285
ENSMUSP00000151659 EAA28594
ENSMUSP00000020382 EAA28594
ENSMUSP00000122817 EAA35896
ENSMUSP00000041388 EAA35356
ENSMUSP00000041388 EAA27642
ENSMUSP00000059320 EAA35356
ENSMUSP00000059320 EAA27642
ENSMUSP00000035157 EAA30071
ENSMUSP00000151899 EAA30071
ENSMUSP00000110556 EAA26816
ENSMUSP00000110556 EAA29370
ENSMUSP00000110557 EAA26816
ENSMUSP00000110557 EAA29370
ENSMUSP00000110559 EAA26816
ENSMUSP00000110559 EAA29370
ENSMUSP00000026888 EAA26816
ENSMUSP00000026888 EAA29370
ENSMUSP00000018549 EAA31348
ENSMUSP00000131489 EAA36538
ENSMUSP00000150756 EAA36538
ENSMUSP00000109797 EAA33748
ENSMUSP00000152187 EAA33748
ENSMUSP00000046980 EAA33748
ENSMUSP00000127856 EAA33697
ENSMUSP00000007993 EAA33697
ENSMUSP00000030914 EAA28102
ENSMUSP00000115532 EAA36597
ENSMUSP00000030003 EAA36597
ENSMUSP00000116082 EAA32939
ENSMUSP00000126713 EAA32939
ENSMUSP00000054980 EAA32939
ENSMUSP00000143043 EDO65346
ENSMUSP00000107395 EDO65346
ENSMUSP00000031414 EDO65346
ENSMUSP00000128915 EAA34304
ENSMUSP00000046759 EAA34887
ENSMUSP00000081782 EAA34887
ENSMUSP00000052849 EAA35222
ENSMUSP00000033871 EAA35222
ENSMUSP00000117461 EAA32167
ENSMUSP00000152267 EAA31624
ENSMUSP00000021522 EAA31624
ENSMUSP00000118407 EAA35781
ENSMUSP00000051221 EAA35781
ENSMUSP00000142767 EAA35781
ENSMUSP00000101925 EAA35781
ENSMUSP00000101928 EAA35781
ENSMUSP00000118818 EAA32988
ENSMUSP00000119260 EAA32988
ENSMUSP00000035879 EAA32988
ENSMUSP00000025979 EAA31599
ENSMUSP00000135426 EAA31599
ENSMUSP00000106365 EAA34384
ENSMUSP00000072382 EAA34384
ENSMUSP00000071214 EAA32669
ENSMUSP00000122906 EAA31874
ENSMUSP00000099986 EAA31874
ENSMUSP00000003183 EAA26757
ENSMUSP00000122783 EAA26757
ENSMUSP00000032585 EAA32725
ENSMUSP00000067681 EAA36046
ENSMUSP00000126887 EAA36046
ENSMUSP00000028650 EAA34648
ENSMUSP00000149923 EDO65366
ENSMUSP00000034541 EDO65366
ENSMUSP00000050532 EAA36465
ENSMUSP00000140172 EAA36465
ENSMUSP00000114150 EDO65325
ENSMUSP00000094239 EAA29085
ENSMUSP00000075395 EAA29085
ENSMUSP00000111143 EAA29085
ENSMUSP00000022962 EAA29958
ENSMUSP00000151973 ESA42544
ENSMUSP00000151327 ESA42544
ENSMUSP00000125960 ESA42544
ENSMUSP00000157360 ESA44334
ENSMUSP00000157119 ESA44334
ENSMUSP00000113238 EAA31951
ENSMUSP00000021203 EAA31951
ENSMUSP00000132836 EAA31951
ENSMUSP00000123281 EAA31951
ENSMUSP00000004206 EAA33480
ENSMUSP00000033010 EDO65449
ENSMUSP00000114890 EDO65449
ENSMUSP00000137061 ESA43223
ENSMUSP00000046046 ESA43223
ENSMUSP00000121909 ESA43223
ENSMUSP00000035456 EAA34504
ENSMUSP00000138581 EAA34504
ENSMUSP00000138425 EAA34504
ENSMUSP00000138646 EAA34504
ENSMUSP00000138750 EAA34504
ENSMUSP00000139184 EAA26715
ENSMUSP00000039688 EAA26715
ENSMUSP00000005503 EAA30442
ENSMUSP00000095346 EAA33455
ENSMUSP00000029900 EAA27606
ENSMUSP00000013304 EAA27606
ENSMUSP00000156350 EAA32736
ENSMUSP00000024620 EAA32736
ENSMUSP00000113371 EAA27772
ENSMUSP00000090593 EAA27772
ENSMUSP00000023510 EAA26639
ENSMUSP00000024851 EAA28302
ENSMUSP00000156492 EAA28302
ENSMUSP00000156954 EAA28302
ENSMUSP00000123878 EAA32307
ENSMUSP00000098901 EAA32307
ENSMUSP00000048222 EAA32307
ENSMUSP00000156707 EAA32191
ENSMUSP00000156644 EAA32191
ENSMUSP00000156747 EAA32191
ENSMUSP00000063976 EAA32191
ENSMUSP00000045284 EAA33112
ENSMUSP00000130666 EAA35402
ENSMUSP00000037446 EAA35402
ENSMUSP00000023455 EAA27168
ENSMUSP00000155861 EAA27168
ENSMUSP00000131422 EAA27168
ENSMUSP00000123155 EAA35808
ENSMUSP00000105206 EAA32302
ENSMUSP00000006221 EAA32302
ENSMUSP00000116739 EAA32302
ENSMUSP00000115896 ESA43355
ENSMUSP00000121953 ESA43355
ENSMUSP00000051515 ESA43355
ENSMUSP00000124999 EAA28067
ENSMUSP00000125564 EAA28067
ENSMUSP00000125590 EAA28067
ENSMUSP00000125738 EAA28067
ENSMUSP00000099904 ESA43942
ENSMUSP00000020018 EAA35121
ENSMUSP00000118498 EAA35121
ENSMUSP00000119829 EAA35121
ENSMUSP00000004507 EAA31099
ENSMUSP00000122554 ESA43843
ENSMUSP00000108345 ESA43843
ENSMUSP00000108347 ESA43843
ENSMUSP00000108339 ESA43843
ENSMUSP00000108341 ESA43843
ENSMUSP00000108340 ESA43843
ENSMUSP00000026303 ESA43843
ENSMUSP00000102857 EAA36132
ENSMUSP00000071589 EAA36132
ENSMUSP00000113554 EAA36132
ENSMUSP00000125006 EAA33932
ENSMUSP00000108308 EAA33932
ENSMUSP00000027626 EAA33932
ENSMUSP00000034607 EAA26942
ENSMUSP00000118876 EAA28897
ENSMUSP00000120014 EAA31439
ENSMUSP00000031113 EAA28886
ENSMUSP00000084480 EAA28886
ENSMUSP00000133467 EAA28886
ENSMUSP00000157070 EAA33890
ENSMUSP00000025137 EAA33890
ENSMUSP00000152280 EAA31920
ENSMUSP00000152056 EAA31920
ENSMUSP00000082011 EAA31920
ENSMUSP00000133128 EAA31920
ENSMUSP00000117391 ESA42456
ENSMUSP00000117747 ESA42456
ENSMUSP00000027173 ESA42456
ENSMUSP00000113148 ESA42456
ENSMUSP00000113494 ESA42456
ENSMUSP00000084837 EAA34557
ENSMUSP00000153364 EAA34557
ENSMUSP00000153420 EAA34557
ENSMUSP00000110399 EAA34822
ENSMUSP00000086027 EAA34822
ENSMUSP00000119335 EAA36220
ENSMUSP00000103777 EAA36220
ENSMUSP00000048319 EAA36220
ENSMUSP00000132986 EAA30553
ENSMUSP00000023221 EAA30553
ENSMUSP00000021049 EAA34118
ENSMUSP00000067579 EAA36212
ENSMUSP00000152361 EAA29052
ENSMUSP00000110199 EAA34200
ENSMUSP00000117725 EAA34200
ENSMUSP00000113377 EAA31964
ENSMUSP00000086816 EAA31964
ENSMUSP00000113925 EAA31964
ENSMUSP00000113007 EAA31964
ENSMUSP00000154300 EAA31964
ENSMUSP00000002735 EAA29043
ENSMUSP00000152839 EAA26803
ENSMUSP00000136259 EAA26803
ENSMUSP00000040551 EAA26803
ENSMUSP00000151394 EAA26803
ENSMUSP00000152275 EAA26803
ENSMUSP00000127001 EAA29434
ENSMUSP00000136880 EAA29372
ENSMUSP00000040956 EAA29372
ENSMUSP00000121285 EAA29372
ENSMUSP00000115769 EAA29372
ENSMUSP00000003946 EAA28740
ENSMUSP00000126868 EAA28740
ENSMUSP00000129298 EAA28740
ENSMUSP00000153459 EAA33853
ENSMUSP00000153076 EAA33853
ENSMUSP00000016115 EAA33853
ENSMUSP00000059192 EAA33443
ENSMUSP00000119359 ESA42474
ENSMUSP00000107329 ESA42474
ENSMUSP00000027881 ESA42474
ENSMUSP00000083300 ESA42474
ENSMUSP00000155308 EAA35373
ENSMUSP00000071794 EAA35373
ENSMUSP00000151489 EAA30402
ENSMUSP00000000384 EAA30402
ENSMUSP00000152048 EAA30402
ENSMUSP00000026990 EAA34610
ENSMUSP00000130807 EAA33632
ENSMUSP00000093130 EAA33632
ENSMUSP00000038775 EAA32495
ENSMUSP00000156299 EAA32495
ENSMUSP00000060779 EAA35636
ENSMUSP00000018841 EAA31177
ENSMUSP00000147487 EAA29721
ENSMUSP00000148133 EAA29721
ENSMUSP00000033920 EAA29721
ENSMUSP00000142220 ESA41970
ENSMUSP00000142315 ESA41970
ENSMUSP00000142067 ESA41970
ENSMUSP00000141547 ESA41970
ENSMUSP00000028351 ESA41970
ENSMUSP00000141890 ESA41970
ENSMUSP00000033159 EAA27549
ENSMUSP00000048472 EAA33664
ENSMUSP00000114649 EAA33664
ENSMUSP00000141204 EAA33664
ENSMUSP00000115512 EAA33664
ENSMUSP00000153408 EAA30485
ENSMUSP00000152845 EAA30489
ENSMUSP00000020959 EAA30489
ENSMUSP00000117583 EAA27899
ENSMUSP00000007482 EAA30645
ENSMUSP00000145053 ESA43048
ENSMUSP00000031805 ESA43048
ENSMUSP00000144696 ESA43048
ENSMUSP00000132289 EAA35848
ENSMUSP00000126716 EAA35848
ENSMUSP00000028072 EAA35848
ENSMUSP00000129176 EAA35848
ENSMUSP00000088980 EAA35848
ENSMUSP00000126321 EAA35848
ENSMUSP00000144226 ESA42449
ENSMUSP00000031053 ESA42449
ENSMUSP00000144050 ESA42449
ENSMUSP00000143850 ESA42449
ENSMUSP00000082302 EAA36311
ENSMUSP00000101311 EAA36311
ENSMUSP00000043821 EAA34933
ENSMUSP00000125334 EAA28680
ENSMUSP00000125348 EAA28680
ENSMUSP00000027040 EAA28680
ENSMUSP00000124676 EAA28680
ENSMUSP00000120197 EAA33426
ENSMUSP00000121148 EAA33426
ENSMUSP00000050783 EAA33426
ENSMUSP00000157139 EAA33131
ENSMUSP00000157344 EAA33131
ENSMUSP00000157361 EAA33131
ENSMUSP00000046517 EAA33131
ENSMUSP00000157285 EAA33131
ENSMUSP00000022189 EAA30203
ENSMUSP00000119209 EAA32673
ENSMUSP00000028963 EAA32673
ENSMUSP00000122542 EAA32673
ENSMUSP00000025417 EAA36085
ENSMUSP00000131423 EAA36085
ENSMUSP00000044389 EAA36085
ENSMUSP00000154228 EAA33356
ENSMUSP00000154662 EAA33356
ENSMUSP00000154485 EAA33356
ENSMUSP00000154323 EAA33356
ENSMUSP00000107466 EAA33356
ENSMUSP00000154148 EAA33356
ENSMUSP00000153854 EAA33356
ENSMUSP00000094153 EAA33356
ENSMUSP00000154699 EAA34888
ENSMUSP00000006701 EAA34888
ENSMUSP00000154178 EAA34888
ENSMUSP00000137179 EAA35270
ENSMUSP00000135971 EAA35270
ENSMUSP00000136163 EAA35270
ENSMUSP00000134663 EAA28246
ENSMUSP00000032307 EAA28246
ENSMUSP00000030348 EAA28246
ENSMUSP00000123935 EAA34515
ENSMUSP00000043480 EAA34515
ENSMUSP00000125534 EAA34515
ENSMUSP00000006900 EAA31248
ENSMUSP00000120833 EAA33129
ENSMUSP00000087197 EAA33129
ENSMUSP00000066907 EAA28627
ENSMUSP00000115353 EAA28627
ENSMUSP00000045141 EAA28627
ENSMUSP00000072729 EAA30224
ENSMUSP00000077753 EAA32646
ENSMUSP00000029090 EAA32646
ENSMUSP00000025774 EAA34207
ENSMUSP00000117579 EAA31652
ENSMUSP00000142976 EAA31652
ENSMUSP00000113502 EAA31652
ENSMUSP00000029476 EAA31652
ENSMUSP00000026576 EAA35058
ENSMUSP00000147332 EAA35058
ENSMUSP00000025918 EAA35312
ENSMUSP00000076816 EAA35514
ENSMUSP00000126236 EAA35514
ENSMUSP00000107492 EAA30631
ENSMUSP00000107492 EAA33435
ENSMUSP00000035086 EAA30631
ENSMUSP00000035086 EAA33435
ENSMUSP00000031621 EAA29605
ENSMUSP00000024957 EAA31674
ENSMUSP00000152327 EAA34300
ENSMUSP00000129767 EAA34300
ENSMUSP00000041022 EAA27276
ENSMUSP00000147348 EAA27276
ENSMUSP00000157180 EAA33305
ENSMUSP00000127142 EAA33305
ENSMUSP00000044178 EAA29271
ENSMUSP00000145568 EAA29271
ENSMUSP00000022842 EAA27329
ENSMUSP00000021669 EAA32079
ENSMUSP00000131190 EAA32079
ENSMUSP00000023882 ESA44123
ENSMUSP00000090155 EAA34297
ENSMUSP00000112975 EAA34297
ENSMUSP00000117848 EAA34297
ENSMUSP00000132996 EAA33068
ENSMUSP00000020182 EAA33068
ENSMUSP00000003572 EAA28055
ENSMUSP00000104906 EAA34084
ENSMUSP00000130012 EAA34805
ENSMUSP00000044556 EAA28241
ENSMUSP00000044556 EAA31889
ENSMUSP00000026092 EAA29990
ENSMUSP00000036162 EAA34541
ENSMUSP00000156049 EAA34541
ENSMUSP00000081547 EAA35210
ENSMUSP00000146334 EAA35210
ENSMUSP00000001439 ESA44150
ENSMUSP00000085581 ESA44150
ENSMUSP00000035033 EAA33241
ENSMUSP00000051968 EAA27683
ENSMUSP00000136975 EAA27683
ENSMUSP00000016087 EAA34866
ENSMUSP00000102716 EAA34866
ENSMUSP00000134765 EAA34866
ENSMUSP00000029405 EAA30515
ENSMUSP00000027303 EAA31998
ENSMUSP00000022528 EAA36423
ENSMUSP00000028852 EAA27242
ENSMUSP00000119674 EAA27242
ENSMUSP00000144884 ESA44022
ENSMUSP00000057238 ESA44022
ENSMUSP00000074347 EAA31723
ENSMUSP00000136222 EAA28123
ENSMUSP00000071569 EAA28123
ENSMUSP00000070279 EAA27591
ENSMUSP00000107065 EAA27591
ENSMUSP00000143932 EAA31980
ENSMUSP00000056855 EAA31980
ENSMUSP00000037173 ESA42825
ENSMUSP00000021428 EAA31952
ENSMUSP00000019937 EAA33660
ENSMUSP00000019937 EAA27446
ENSMUSP00000097072 EAA29212
ENSMUSP00000106232 EAA29212
ENSMUSP00000028676 EAA29212
ENSMUSP00000106234 EAA29212
ENSMUSP00000139025 EAA32918
ENSMUSP00000139404 EAA32918
ENSMUSP00000027264 EAA32918
ENSMUSP00000108244 EAA26563
ENSMUSP00000022311 EAA26563
ENSMUSP00000108243 EAA26563
ENSMUSP00000002400 EAA33243
ENSMUSP00000037614 EAA30648
ENSMUSP00000150823 EAA30648
ENSMUSP00000151200 EAA30648
ENSMUSP00000034689 EAA33800
ENSMUSP00000139143 EAA33800
ENSMUSP00000132376 EAA33152
ENSMUSP00000127164 EAA33152
ENSMUSP00000128400 EAA33152
ENSMUSP00000100050 EAA31137
ENSMUSP00000027980 EAA31137
ENSMUSP00000019283 EAA31677
ENSMUSP00000148077 EAA31677
ENSMUSP00000153839 EAA28401
ENSMUSP00000059678 EAA28401
ENSMUSP00000101477 EAA34287
ENSMUSP00000117150 EAA34287
ENSMUSP00000119005 EAA34287
ENSMUSP00000099953 EAA35690
ENSMUSP00000117585 EAA35690
ENSMUSP00000103182 EAA35690
ENSMUSP00000107258 ESA44226
ENSMUSP00000028470 ESA44226
ENSMUSP00000058355 EAA28069
ENSMUSP00000051569 EAA28389
ENSMUSP00000155738 EAA28389
ENSMUSP00000155224 EAA28389
ENSMUSP00000155428 EAA28389
ENSMUSP00000029909 EAA29399
ENSMUSP00000104877 ESA43814
ENSMUSP00000011398 ESA43814
ENSMUSP00000106017 EAA34549
ENSMUSP00000133837 EAA33795
ENSMUSP00000133782 EAA33795
ENSMUSP00000044457 EAA33795
ENSMUSP00000146629 EAA33795
ENSMUSP00000107285 EAA35489
ENSMUSP00000120075 EAA35489
ENSMUSP00000152323 EAA32023
ENSMUSP00000021938.10 EAA32023
ENSMUSP00000152675 EAA32023
ENSMUSP00000152238 EAA32023
ENSMUSP00000152062 EAA32023
ENSMUSP00000135441 EAA28247
ENSMUSP00000064926 EAA28247
ENSMUSP00000115899 EAA33636
ENSMUSP00000028900 EAA33636
ENSMUSP00000043981 EAA32657
ENSMUSP00000043245 EAA26814
ENSMUSP00000048636 EAA35913
ENSMUSP00000107116 EAA35913
ENSMUSP00000113888 EAA30981
ENSMUSP00000029386 EAA30981
ENSMUSP00000073832 EAA33883
ENSMUSP00000141291 EAA33883
ENSMUSP00000155554 EAA34550
ENSMUSP00000023396 EAA34550
ENSMUSP00000023112 EAA34550
ENSMUSP00000038367 EAA30286
ENSMUSP00000157172 EAA30286
ENSMUSP00000048204 EAA28805
ENSMUSP00000021040 EAA29712
ENSMUSP00000098288 EAA29712
ENSMUSP00000055277 EAA36180
ENSMUSP00000125252 EAA36180
ENSMUSP00000124606 EAA36180
ENSMUSP00000029178 EAA27867
ENSMUSP00000036725 ESA41889
ENSMUSP00000029643 ESA42808
ENSMUSP00000118752 ESA42808
ENSMUSP00000115191 ESA42808
ENSMUSP00000040005 EAA35722
ENSMUSP00000103776 EAA35722
ENSMUSP00000025476 EAA36415
ENSMUSP00000143208 EAA32392
ENSMUSP00000142985 EAA32392
ENSMUSP00000019803 EAA32392
ENSMUSP00000051250 EAA31688
ENSMUSP00000062660 EAA31688
ENSMUSP00000136527 EAA31688
ENSMUSP00000054084 EAA28571
ENSMUSP00000152435 EAA28571
ENSMUSP00000152410 EAA28571
ENSMUSP00000138737 EAA34552
ENSMUSP00000026297 EAA34552
ENSMUSP00000108311 EAA34552
ENSMUSP00000117281 EAA34552
ENSMUSP00000122720 EAA31440
ENSMUSP00000122954 EAA31440
ENSMUSP00000004910 EAA31440
ENSMUSP00000105083 EAA34950
ENSMUSP00000105082 EAA34950
ENSMUSP00000043053 EAA34950
ENSMUSP00000105081 EAA34950
ENSMUSP00000086418 EAA26670
ENSMUSP00000116108 EAA26670
ENSMUSP00000000137 EAA28160
ENSMUSP00000030742 ESA44289
ENSMUSP00000114543 ESA44289
ENSMUSP00000125329 EAA32210
ENSMUSP00000041220 EAA32210
ENSMUSP00000122869 EAA32210
ENSMUSP00000033433 EAA35825
ENSMUSP00000025228 EAA32304
ENSMUSP00000122420 EAA32304
ENSMUSP00000126232 EDO65389
ENSMUSP00000006973 EDO65389
ENSMUSP00000099407 EDO65389
ENSMUSP00000000724 EDO65389
ENSMUSP00000004379 ESA41948
ENSMUSP00000144730 ESA41948
ENSMUSP00000072534 EAA32553
ENSMUSP00000120386 EAA32553
ENSMUSP00000122952 EAA32553
ENSMUSP00000113112 EAA32553
ENSMUSP00000116074 EAA32553
ENSMUSP00000036656 EAA26605
ENSMUSP00000151268 EAA26605
ENSMUSP00000021450 EAA26605
ENSMUSP00000046528 EAA34449
ENSMUSP00000016138 EAA32123
ENSMUSP00000141306 EAA27901
ENSMUSP00000043033 EAA27901
ENSMUSP00000143405 EAA36195
ENSMUSP00000031420 EAA36195
ENSMUSP00000099482 EAA26727
ENSMUSP00000131690 EAA36313
ENSMUSP00000114839 EAA36313
ENSMUSP00000028917 EAA26628
ENSMUSP00000025617 EAA26876
ENSMUSP00000025617 EAA28373
ENSMUSP00000143745 EAA26943
ENSMUSP00000143055 EAA26943
ENSMUSP00000031072 EAA26943
ENSMUSP00000114475 EAA26943
ENSMUSP00000071493 EAA35989
ENSMUSP00000071493 EAA32534
ENSMUSP00000034204 EAA28912
ENSMUSP00000148597 EAA28912
ENSMUSP00000148485 EAA28912
ENSMUSP00000031707 EAA31859
ENSMUSP00000055619 EAA35966
ENSMUSP00000022980 EDO65273
ENSMUSP00000032915 EAA27100
ENSMUSP00000145752 EAA27100
ENSMUSP00000097882 ESA43000
ENSMUSP00000154997 ESA43000
ENSMUSP00000109235 EAA28010
ENSMUSP00000070821 EAA28010
ENSMUSP00000139739 EAA28010
ENSMUSP00000140864 EAA28010
ENSMUSP00000140035 EAA28010
ENSMUSP00000002502 EAA33409
ENSMUSP00000116570 EAA33409
ENSMUSP00000118775 EAA33409
ENSMUSP00000001460 EAA35056
ENSMUSP00000128737 EAA35056
ENSMUSP00000127317 EAA35056
ENSMUSP00000154050 EAA30807
ENSMUSP00000154587 EAA30807
ENSMUSP00000064153 EAA30807
ENSMUSP00000065113 EAA32357
ENSMUSP00000102361 EAA36187
ENSMUSP00000102363 EAA36187
ENSMUSP00000021063 EAA36187
ENSMUSP00000124012 EAA34719
ENSMUSP00000125434 EAA34719
ENSMUSP00000030140 ESA43682
ENSMUSP00000068103 EAA36168
ENSMUSP00000099501 ESA43518
ENSMUSP00000134452 ESA43518
ENSMUSP00000134556 ESA43518
ENSMUSP00000114917 EAA27912
ENSMUSP00000095713 EAA27912
ENSMUSP00000069749 EAA27912
ENSMUSP00000033901 EAA36408
ENSMUSP00000136363 EAA36408
ENSMUSP00000137488 EAA36408
ENSMUSP00000136535 EAA36408
ENSMUSP00000097793 EAA36501
ENSMUSP00000021772 EAA35672
ENSMUSP00000095752 EAA32828
ENSMUSP00000033179 EAA32828
ENSMUSP00000035222 EAA32881
ENSMUSP00000148473 EAA29667
ENSMUSP00000048450 EAA29667
ENSMUSP00000033950 EAA35460
ENSMUSP00000096670 EAA35153
ENSMUSP00000146674 EAA31431
ENSMUSP00000036541 EAA31431
ENSMUSP00000068562 EAA35782
ENSMUSP00000021345 EAA35782
ENSMUSP00000025714 EAA36035
ENSMUSP00000026625 EAA35883
ENSMUSP00000030535 EAA36026
ENSMUSP00000055757 EAA28983
ENSMUSP00000055757 EAA36577
ENSMUSP00000055757 EAA30582
ENSMUSP00000055757 EAA28148
ENSMUSP00000131743 EAA28892
ENSMUSP00000127235 EAA28892
ENSMUSP00000026013 EAA28892
ENSMUSP00000040550 EAA28892
ENSMUSP00000152868 EAA31811
ENSMUSP00000104827 EAA31811
ENSMUSP00000096753 EAA31811
ENSMUSP00000070564 EAA31811
ENSMUSP00000129704 EAA33843
ENSMUSP00000031268 EAA33843
ENSMUSP00000039289 EAA31160
ENSMUSP00000151751 EAA31160
ENSMUSP00000106308 EAA31160
ENSMUSP00000030030 ESA43787
ENSMUSP00000132498 ESA43787
ENSMUSP00000114669 ESA43787
ENSMUSP00000093581 EAA28668
ENSMUSP00000114025 EAA28668
ENSMUSP00000114073 EAA28668
ENSMUSP00000115624 EAA28668
ENSMUSP00000069230 EAA28672
ENSMUSP00000142949 EAA28672
ENSMUSP00000030345 EAA27286
ENSMUSP00000102330 EAA27286
ENSMUSP00000143910 EAA27540
ENSMUSP00000048833 EAA27540
ENSMUSP00000021285 EAA26976
ENSMUSP00000021286 EAA26976
ENSMUSP00000104315 EAA26976
ENSMUSP00000151696 EAA33859
ENSMUSP00000151557 EAA33859
ENSMUSP00000020440 EAA33859
ENSMUSP00000039301 ESA43260
ENSMUSP00000119457 EAA26933
ENSMUSP00000152073 EAA26933
ENSMUSP00000022097 EAA26933
ENSMUSP00000152495 EAA26933
ENSMUSP00000123513 EAA26887
ENSMUSP00000115300 EAA26887
ENSMUSP00000122435 EAA26887
ENSMUSP00000029741 EAA26887
ENSMUSP00000119236 EAA26887
ENSMUSP00000090227 EAA28533
ENSMUSP00000150416 EAA28533
ENSMUSP00000142381 EAA28628
ENSMUSP00000136987 EAA28628
ENSMUSP00000029769 EAA28628
ENSMUSP00000123683 EAA28628
ENSMUSP00000134906 EAA28628
ENSMUSP00000034466 EDO65235
ENSMUSP00000125323 EDO65235
ENSMUSP00000043167 EAA30568
ENSMUSP00000141146 EAA36482
ENSMUSP00000021523 EAA36482
