FBpp0074936 ENSMUSP00000048802
FBpp0304850 ENSMUSP00000113230
FBpp0304850 ENSMUSP00000029800
FBpp0304850 ENSMUSP00000115287
FBpp0304850 ENSMUSP00000026993
FBpp0304850 ENSMUSP00000128568
FBpp0304850 ENSMUSP00000097102
FBpp0304850 ENSMUSP00000119687
FBpp0304850 ENSMUSP00000131671
FBpp0111937 ENSMUSP00000113359
FBpp0111937 ENSMUSP00000113230
FBpp0111937 ENSMUSP00000029800
FBpp0111937 ENSMUSP00000115287
FBpp0111937 ENSMUSP00000026993
FBpp0111937 ENSMUSP00000128568
FBpp0111937 ENSMUSP00000097102
FBpp0111937 ENSMUSP00000119687
FBpp0111937 ENSMUSP00000131671
FBpp0298301 ENSMUSP00000113359
FBpp0298301 ENSMUSP00000113230
FBpp0298301 ENSMUSP00000029800
FBpp0298301 ENSMUSP00000115287
FBpp0298301 ENSMUSP00000026993
FBpp0298301 ENSMUSP00000128568
FBpp0298301 ENSMUSP00000097102
FBpp0298301 ENSMUSP00000119687
FBpp0298301 ENSMUSP00000131671
FBpp0310905 ENSMUSP00000136888
FBpp0310905 ENSMUSP00000082156
FBpp0310905 ENSMUSP00000098659
FBpp0310905 ENSMUSP00000137320
FBpp0310905 ENSMUSP00000136332
FBpp0290907 ENSMUSP00000136888
FBpp0290907 ENSMUSP00000082156
FBpp0290907 ENSMUSP00000098659
FBpp0290907 ENSMUSP00000137320
FBpp0290907 ENSMUSP00000136332
FBpp0290906 ENSMUSP00000136888
FBpp0290906 ENSMUSP00000082156
FBpp0290906 ENSMUSP00000098659
FBpp0290906 ENSMUSP00000137320
FBpp0290906 ENSMUSP00000136332
FBpp0310906 ENSMUSP00000136888
FBpp0310906 ENSMUSP00000082156
FBpp0310906 ENSMUSP00000098659
FBpp0310906 ENSMUSP00000137320
FBpp0310906 ENSMUSP00000136332
FBpp0290908 ENSMUSP00000136888
FBpp0290908 ENSMUSP00000082156
FBpp0290908 ENSMUSP00000098659
FBpp0290908 ENSMUSP00000137320
FBpp0290908 ENSMUSP00000136332
FBpp0294011 ENSMUSP00000033025
FBpp0294011 ENSMUSP00000145539
FBpp0294011 ENSMUSP00000097085
FBpp0294011 ENSMUSP00000106302
FBpp0080320 ENSMUSP00000033025
FBpp0080320 ENSMUSP00000145539
FBpp0080320 ENSMUSP00000097085
FBpp0080320 ENSMUSP00000106302
FBpp0074532 ENSMUSP00000127844
FBpp0074532 ENSMUSP00000132857
FBpp0074532 ENSMUSP00000105627
FBpp0074532 ENSMUSP00000002805
FBpp0304759 ENSMUSP00000127844
FBpp0304759 ENSMUSP00000132857
FBpp0304759 ENSMUSP00000105627
FBpp0304759 ENSMUSP00000002805
FBpp0304760 ENSMUSP00000127844
FBpp0304760 ENSMUSP00000132857
FBpp0304760 ENSMUSP00000105627
FBpp0304760 ENSMUSP00000002805
FBpp0304758 ENSMUSP00000127844
FBpp0304758 ENSMUSP00000132857
FBpp0304758 ENSMUSP00000105627
FBpp0304758 ENSMUSP00000002805
FBpp0311700 ENSMUSP00000127844
FBpp0311700 ENSMUSP00000132857
FBpp0311700 ENSMUSP00000105627
FBpp0311700 ENSMUSP00000002805
FBpp0080033 ENSMUSP00000127844
FBpp0080033 ENSMUSP00000132857
FBpp0080033 ENSMUSP00000105627
FBpp0080033 ENSMUSP00000002805
FBpp0080059 ENSMUSP00000127844
FBpp0080059 ENSMUSP00000132857
FBpp0080059 ENSMUSP00000105627
FBpp0080059 ENSMUSP00000002805
FBpp0084614 ENSMUSP00000025183
FBpp0084614 ENSMUSP00000075476
FBpp0084614 ENSMUSP00000139676
FBpp0084614 ENSMUSP00000140594
FBpp0084614 ENSMUSP00000140896
FBpp0303512 ENSMUSP00000034377
FBpp0080897 ENSMUSP00000034377
FBpp0305187 ENSMUSP00000034377
FBpp0080896 ENSMUSP00000034377
FBpp0078416 ENSMUSP00000110728
FBpp0078416 ENSMUSP00000110727
FBpp0078416 ENSMUSP00000110730
FBpp0078416 ENSMUSP00000077857
FBpp0078416 ENSMUSP00000110731
FBpp0080616 ENSMUSP00000148704
FBpp0080616 ENSMUSP00000148471
FBpp0080616 ENSMUSP00000131850
FBpp0080616 ENSMUSP00000148713
FBpp0080616 ENSMUSP00000008594
FBpp0111920 ENSMUSP00000148704
FBpp0111920 ENSMUSP00000148471
FBpp0111920 ENSMUSP00000131850
FBpp0111920 ENSMUSP00000148713
FBpp0111920 ENSMUSP00000008594
FBpp0076934 ENSMUSP00000148704
FBpp0076934 ENSMUSP00000148471
FBpp0076934 ENSMUSP00000131850
FBpp0076934 ENSMUSP00000148713
FBpp0076934 ENSMUSP00000008594
FBpp0305904 ENSMUSP00000148704
FBpp0305904 ENSMUSP00000148471
FBpp0305904 ENSMUSP00000131850
FBpp0305904 ENSMUSP00000148713
FBpp0305904 ENSMUSP00000008594
FBpp0305902 ENSMUSP00000148704
FBpp0305902 ENSMUSP00000148471
FBpp0305902 ENSMUSP00000131850
FBpp0305902 ENSMUSP00000148713
FBpp0305902 ENSMUSP00000008594
FBpp0077144 ENSMUSP00000127767
FBpp0077144 ENSMUSP00000127273
FBpp0077144 ENSMUSP00000120657
FBpp0077144 ENSMUSP00000101582
FBpp0077144 ENSMUSP00000101580
FBpp0077144 ENSMUSP00000030730
FBpp0072455 ENSMUSP00000099600
FBpp0072455 ENSMUSP00000099599
FBpp0297771 ENSMUSP00000099600
FBpp0297771 ENSMUSP00000099599
FBpp0077832 ENSMUSP00000025218
FBpp0077833 ENSMUSP00000025218
FBpp0077834 ENSMUSP00000025218
FBpp0077835 ENSMUSP00000025218
FBpp0077836 ENSMUSP00000025218
FBpp0077831 ENSMUSP00000025218
FBpp0304201 ENSMUSP00000025218
FBpp0304202 ENSMUSP00000025218
FBpp0074076 ENSMUSP00000037476
FBpp0074076 ENSMUSP00000114042
FBpp0074076 ENSMUSP00000034878
FBpp0310007 ENSMUSP00000037476
FBpp0310007 ENSMUSP00000114042
FBpp0310007 ENSMUSP00000034878
FBpp0074530 ENSMUSP00000135721
FBpp0074530 ENSMUSP00000057858
FBpp0074530 ENSMUSP00000028494
FBpp0074530 ENSMUSP00000136471
FBpp0074530 ENSMUSP00000107885
FBpp0074530 ENSMUSP00000118021
FBpp0074511 ENSMUSP00000135721
FBpp0074511 ENSMUSP00000057858
FBpp0074511 ENSMUSP00000028494
FBpp0074511 ENSMUSP00000136471
FBpp0074511 ENSMUSP00000107885
FBpp0074511 ENSMUSP00000118021
FBpp0080675 ENSMUSP00000141870
FBpp0080675 ENSMUSP00000141624
FBpp0080675 ENSMUSP00000141568
FBpp0080675 ENSMUSP00000141526
FBpp0080675 ENSMUSP00000039376
FBpp0080675 ENSMUSP00000141770
FBpp0082139 ENSMUSP00000006435
FBpp0082139 ENSMUSP00000145710
FBpp0082139 ENSMUSP00000006431
FBpp0082140 ENSMUSP00000006435
FBpp0082140 ENSMUSP00000145710
FBpp0082140 ENSMUSP00000006431
FBpp0290875 ENSMUSP00000006435
FBpp0290875 ENSMUSP00000145710
FBpp0290875 ENSMUSP00000006431
FBpp0083891 ENSMUSP00000092658
FBpp0083891 ENSMUSP00000109226
FBpp0083891 ENSMUSP00000109230
FBpp0083891 ENSMUSP00000109228
FBpp0083891 ENSMUSP00000109227
FBpp0300835 ENSMUSP00000092658
FBpp0300835 ENSMUSP00000109226
FBpp0300835 ENSMUSP00000109230
FBpp0300835 ENSMUSP00000109228
FBpp0300835 ENSMUSP00000109227
FBpp0300836 ENSMUSP00000092658
FBpp0300836 ENSMUSP00000109226
FBpp0300836 ENSMUSP00000109230
FBpp0300836 ENSMUSP00000109228
FBpp0300836 ENSMUSP00000109227
FBpp0312099 ENSMUSP00000006764
FBpp0312098 ENSMUSP00000006764
FBpp0088438 ENSMUSP00000006764
FBpp0297109 ENSMUSP00000152299
FBpp0297109 ENSMUSP00000052107
FBpp0297109 ENSMUSP00000115351
FBpp0297109 ENSMUSP00000040771
FBpp0085344 ENSMUSP00000152299
FBpp0085344 ENSMUSP00000052107
FBpp0085344 ENSMUSP00000115351
FBpp0085344 ENSMUSP00000040771
FBpp0086103 ENSMUSP00000148665
FBpp0086103 ENSMUSP00000148723
FBpp0086103 ENSMUSP00000148671
FBpp0086103 ENSMUSP00000058368
FBpp0086103 ENSMUSP00000148529
FBpp0086103 ENSMUSP00000148743
FBpp0311691 ENSMUSP00000116492
FBpp0311691 ENSMUSP00000140895
FBpp0305165 ENSMUSP00000116492
FBpp0305165 ENSMUSP00000140895
FBpp0082573 ENSMUSP00000109482
FBpp0082573 ENSMUSP00000042026
FBpp0082573 ENSMUSP00000109481
FBpp0306657 ENSMUSP00000109482
FBpp0306657 ENSMUSP00000042026
FBpp0306657 ENSMUSP00000109481
FBpp0087562 ENSMUSP00000125374
FBpp0087562 ENSMUSP00000066715
FBpp0087562 ENSMUSP00000106620
FBpp0087562 ENSMUSP00000035804
FBpp0087562 ENSMUSP00000139716
FBpp0303858 ENSMUSP00000147942
FBpp0303858 ENSMUSP00000011526
FBpp0292146 ENSMUSP00000147942
FBpp0292146 ENSMUSP00000011526
FBpp0077468 ENSMUSP00000147942
FBpp0077468 ENSMUSP00000011526
FBpp0304015 ENSMUSP00000147942
FBpp0304015 ENSMUSP00000011526
FBpp0080485 ENSMUSP00000147942
FBpp0080485 ENSMUSP00000011526
FBpp0303517 ENSMUSP00000147942
FBpp0303517 ENSMUSP00000011526
FBpp0077469 ENSMUSP00000147942
FBpp0077469 ENSMUSP00000011526
FBpp0074426 ENSMUSP00000056195
FBpp0077333 ENSMUSP00000147671
FBpp0077333 ENSMUSP00000147599
FBpp0077333 ENSMUSP00000075655
FBpp0077333 ENSMUSP00000122649
FBpp0077333 ENSMUSP00000113282
FBpp0077333 ENSMUSP00000023745
FBpp0077333 ENSMUSP00000115869
FBpp0087313 ENSMUSP00000138110
FBpp0087313 ENSMUSP00000121573
FBpp0087313 ENSMUSP00000112741
FBpp0111977 ENSMUSP00000138110
FBpp0111977 ENSMUSP00000121573
FBpp0111977 ENSMUSP00000112741
FBpp0308551 ENSMUSP00000138110
FBpp0308551 ENSMUSP00000121573
FBpp0308551 ENSMUSP00000112741
FBpp0087311 ENSMUSP00000138110
FBpp0087311 ENSMUSP00000121573
FBpp0087311 ENSMUSP00000112741
FBpp0087314 ENSMUSP00000138110
FBpp0087314 ENSMUSP00000121573
FBpp0087314 ENSMUSP00000112741
FBpp0087312 ENSMUSP00000138110
FBpp0087312 ENSMUSP00000121573
FBpp0087312 ENSMUSP00000112741
FBpp0072056 ENSMUSP00000045580
FBpp0072056 ENSMUSP00000099137
FBpp0072056 ENSMUSP00000118940
FBpp0074548 ENSMUSP00000150342
FBpp0074548 ENSMUSP00000124658
FBpp0074548 ENSMUSP00000150000
FBpp0074548 ENSMUSP00000123860
FBpp0074548 ENSMUSP00000149009
FBpp0074548 ENSMUSP00000027783
FBpp0311859 ENSMUSP00000150342
FBpp0311859 ENSMUSP00000124658
FBpp0311859 ENSMUSP00000150000
FBpp0311859 ENSMUSP00000123860
FBpp0311859 ENSMUSP00000149009
FBpp0311859 ENSMUSP00000027783
FBpp0087318 ENSMUSP00000150342
FBpp0087318 ENSMUSP00000124658
FBpp0087318 ENSMUSP00000150000
FBpp0087318 ENSMUSP00000123860
FBpp0087318 ENSMUSP00000149009
FBpp0087318 ENSMUSP00000027783
FBpp0087307 ENSMUSP00000025120
FBpp0087307 ENSMUSP00000157109
FBpp0085414 ENSMUSP00000152229
FBpp0085414 ENSMUSP00000021611
FBpp0085414 ENSMUSP00000152053
FBpp0085413 ENSMUSP00000152229
FBpp0085413 ENSMUSP00000021611
FBpp0085413 ENSMUSP00000152053
FBpp0311260 ENSMUSP00000152229
FBpp0311260 ENSMUSP00000021611
FBpp0311260 ENSMUSP00000152053
FBpp0110537 ENSMUSP00000152229
FBpp0110537 ENSMUSP00000021611
FBpp0110537 ENSMUSP00000152053
FBpp0081743 ENSMUSP00000112897
FBpp0081743 ENSMUSP00000036178
FBpp0081743 ENSMUSP00000112870
FBpp0081743 ENSMUSP00000151500
FBpp0081743 ENSMUSP00000021443
FBpp0081742 ENSMUSP00000112897
FBpp0081742 ENSMUSP00000036178
FBpp0081742 ENSMUSP00000112870
FBpp0081742 ENSMUSP00000151500
FBpp0081742 ENSMUSP00000021443
FBpp0296942 ENSMUSP00000112897
FBpp0296942 ENSMUSP00000036178
FBpp0296942 ENSMUSP00000112870
FBpp0296942 ENSMUSP00000151500
FBpp0296942 ENSMUSP00000021443
FBpp0099494 ENSMUSP00000112897
FBpp0099494 ENSMUSP00000036178
FBpp0099494 ENSMUSP00000112870
FBpp0099494 ENSMUSP00000151500
FBpp0099494 ENSMUSP00000021443
FBpp0081741 ENSMUSP00000112897
FBpp0081741 ENSMUSP00000036178
FBpp0081741 ENSMUSP00000112870
FBpp0081741 ENSMUSP00000151500
FBpp0081741 ENSMUSP00000021443
FBpp0083774 ENSMUSP00000022322
FBpp0083774 ENSMUSP00000130934
FBpp0088988 ENSMUSP00000022322
FBpp0088988 ENSMUSP00000130934
FBpp0088990 ENSMUSP00000022322
FBpp0088990 ENSMUSP00000130934
FBpp0307192 ENSMUSP00000022322
FBpp0307192 ENSMUSP00000130934
FBpp0088496 ENSMUSP00000022322
FBpp0088496 ENSMUSP00000130934
FBpp0111743 ENSMUSP00000044268
FBpp0111743 ENSMUSP00000144092
FBpp0111743 ENSMUSP00000098379
FBpp0077985 ENSMUSP00000044268
FBpp0077985 ENSMUSP00000144092
FBpp0077985 ENSMUSP00000098379
FBpp0077984 ENSMUSP00000044268
FBpp0077984 ENSMUSP00000144092
FBpp0077984 ENSMUSP00000098379
FBpp0305479 ENSMUSP00000044268
FBpp0305479 ENSMUSP00000144092
FBpp0305479 ENSMUSP00000098379
FBpp0086676 ENSMUSP00000103271
FBpp0086676 ENSMUSP00000006774
FBpp0086677 ENSMUSP00000103271
FBpp0086677 ENSMUSP00000006774
FBpp0294063 ENSMUSP00000103271
FBpp0294063 ENSMUSP00000006774
FBpp0086678 ENSMUSP00000103271
FBpp0086678 ENSMUSP00000006774
FBpp0072407 ENSMUSP00000080614
FBpp0312448 ENSMUSP00000080614
FBpp0070474 ENSMUSP00000080614
FBpp0085289 ENSMUSP00000080614
FBpp0085201 ENSMUSP00000025723
FBpp0085201 ENSMUSP00000114843
FBpp0085201 ENSMUSP00000114960
FBpp0085201 ENSMUSP00000121885
FBpp0085201 ENSMUSP00000118698
FBpp0303146 ENSMUSP00000025723
FBpp0303146 ENSMUSP00000114843
FBpp0303146 ENSMUSP00000114960
FBpp0303146 ENSMUSP00000121885
FBpp0303146 ENSMUSP00000118698
FBpp0072569 ENSMUSP00000033157
FBpp0072569 ENSMUSP00000116177
FBpp0072569 ENSMUSP00000102079
FBpp0072569 ENSMUSP00000114756
FBpp0304248 ENSMUSP00000033157
FBpp0304248 ENSMUSP00000116177
FBpp0304248 ENSMUSP00000102079
FBpp0304248 ENSMUSP00000114756
FBpp0072570 ENSMUSP00000033157
FBpp0072570 ENSMUSP00000116177
FBpp0072570 ENSMUSP00000102079
FBpp0072570 ENSMUSP00000114756
FBpp0073874 ENSMUSP00000145787
FBpp0073874 ENSMUSP00000145841
FBpp0073874 ENSMUSP00000032920
FBpp0073874 ENSMUSP00000145918
FBpp0073874 ENSMUSP00000146137
FBpp0073874 ENSMUSP00000145579
FBpp0073874 ENSMUSP00000146256
FBpp0073875 ENSMUSP00000145787
FBpp0073875 ENSMUSP00000145841
FBpp0073875 ENSMUSP00000032920
FBpp0073875 ENSMUSP00000145918
FBpp0073875 ENSMUSP00000146137
FBpp0073875 ENSMUSP00000145579
FBpp0073875 ENSMUSP00000146256
FBpp0079631 ENSMUSP00000028796
FBpp0307937 ENSMUSP00000028796
FBpp0079630 ENSMUSP00000028796
FBpp0079629 ENSMUSP00000028796
FBpp0079622 ENSMUSP00000028796
FBpp0307933 ENSMUSP00000028796
FBpp0293073 ENSMUSP00000028796
FBpp0307932 ENSMUSP00000028796
FBpp0300988 ENSMUSP00000129492
FBpp0300988 ENSMUSP00000062066
FBpp0300988 ENSMUSP00000132443
FBpp0070443 ENSMUSP00000129492
FBpp0070443 ENSMUSP00000062066
FBpp0070443 ENSMUSP00000132443
FBpp0075801 ENSMUSP00000022062
FBpp0075801 ENSMUSP00000152298
FBpp0085738 ENSMUSP00000022062
FBpp0085738 ENSMUSP00000152298
FBpp0085737 ENSMUSP00000022062
FBpp0085737 ENSMUSP00000152298
FBpp0085736 ENSMUSP00000022062
FBpp0085736 ENSMUSP00000152298
FBpp0076600 ENSMUSP00000102575
FBpp0076600 ENSMUSP00000091452
FBpp0076600 ENSMUSP00000102574
FBpp0305561 ENSMUSP00000102575
FBpp0305561 ENSMUSP00000091452
FBpp0305561 ENSMUSP00000102574
FBpp0086789 ENSMUSP00000123544
FBpp0086789 ENSMUSP00000120644
FBpp0086789 ENSMUSP00000121137
FBpp0086789 ENSMUSP00000121902
FBpp0086789 ENSMUSP00000041374
FBpp0086789 ENSMUSP00000123425
FBpp0290602 ENSMUSP00000123544
FBpp0290602 ENSMUSP00000120644
FBpp0290602 ENSMUSP00000121137
FBpp0290602 ENSMUSP00000121902
FBpp0290602 ENSMUSP00000041374
FBpp0290602 ENSMUSP00000123425
FBpp0087583 ENSMUSP00000035216
FBpp0087583 ENSMUSP00000109000
FBpp0087583 ENSMUSP00000035328
FBpp0087583 ENSMUSP00000135553
FBpp0087583 ENSMUSP00000140543
FBpp0087583 ENSMUSP00000111560
FBpp0087583 ENSMUSP00000086626
FBpp0087583 ENSMUSP00000001989
FBpp0308600 ENSMUSP00000035216
FBpp0308600 ENSMUSP00000109000
FBpp0308600 ENSMUSP00000035328
FBpp0308600 ENSMUSP00000135553
FBpp0308600 ENSMUSP00000140543
FBpp0308600 ENSMUSP00000111560
FBpp0308600 ENSMUSP00000086626
FBpp0308600 ENSMUSP00000001989
FBpp0303780 ENSMUSP00000090305
FBpp0303780 ENSMUSP00000150431
FBpp0303780 ENSMUSP00000155305
FBpp0303780 ENSMUSP00000120418
FBpp0303780 ENSMUSP00000102870
FBpp0303778 ENSMUSP00000090305
FBpp0303778 ENSMUSP00000150431
FBpp0303778 ENSMUSP00000155305
FBpp0303778 ENSMUSP00000120418
FBpp0303778 ENSMUSP00000102870
FBpp0084306 ENSMUSP00000090305
FBpp0084306 ENSMUSP00000150431
FBpp0084306 ENSMUSP00000155305
FBpp0084306 ENSMUSP00000120418
FBpp0084306 ENSMUSP00000102870
FBpp0303779 ENSMUSP00000090305
FBpp0303779 ENSMUSP00000150431
FBpp0303779 ENSMUSP00000155305
FBpp0303779 ENSMUSP00000120418
FBpp0303779 ENSMUSP00000102870
FBpp0072625 ENSMUSP00000109566
FBpp0072625 ENSMUSP00000044280
FBpp0072625 ENSMUSP00000110793
FBpp0072625 ENSMUSP00000130056
FBpp0072625 ENSMUSP00000078721
FBpp0072625 ENSMUSP00000110790
FBpp0082803 ENSMUSP00000135490
FBpp0082803 ENSMUSP00000138942
FBpp0082803 ENSMUSP00000135831
FBpp0082803 ENSMUSP00000135214
FBpp0082803 ENSMUSP00000135073
FBpp0082803 ENSMUSP00000135741
FBpp0071533 ENSMUSP00000072717
FBpp0071533 ENSMUSP00000063325
FBpp0071533 ENSMUSP00000122185
FBpp0071533 ENSMUSP00000022271
FBpp0071533 ENSMUSP00000126464
FBpp0088517 ENSMUSP00000072717
FBpp0088517 ENSMUSP00000063325
FBpp0088517 ENSMUSP00000122185
FBpp0088517 ENSMUSP00000022271
FBpp0088517 ENSMUSP00000126464
FBpp0070963 ENSMUSP00000072717
FBpp0070963 ENSMUSP00000063325
FBpp0070963 ENSMUSP00000122185
FBpp0070963 ENSMUSP00000022271
FBpp0070963 ENSMUSP00000126464
FBpp0293575 ENSMUSP00000153060
FBpp0293575 ENSMUSP00000153339
FBpp0293575 ENSMUSP00000153685
FBpp0293575 ENSMUSP00000153703
FBpp0293575 ENSMUSP00000048124
FBpp0301888 ENSMUSP00000153060
FBpp0301888 ENSMUSP00000153339
FBpp0301888 ENSMUSP00000153685
FBpp0301888 ENSMUSP00000153703
FBpp0301888 ENSMUSP00000048124
FBpp0309610 ENSMUSP00000153060
FBpp0309610 ENSMUSP00000153339
FBpp0309610 ENSMUSP00000153685
FBpp0309610 ENSMUSP00000153703
FBpp0309610 ENSMUSP00000048124
FBpp0309611 ENSMUSP00000153060
FBpp0309611 ENSMUSP00000153339
FBpp0309611 ENSMUSP00000153685
FBpp0309611 ENSMUSP00000153703
FBpp0309611 ENSMUSP00000048124
FBpp0073417 ENSMUSP00000153060
FBpp0073417 ENSMUSP00000153339
FBpp0073417 ENSMUSP00000153685
FBpp0073417 ENSMUSP00000153703
FBpp0073417 ENSMUSP00000048124
FBpp0079462 ENSMUSP00000138050
FBpp0079462 ENSMUSP00000137904
FBpp0079462 ENSMUSP00000137681
FBpp0079462 ENSMUSP00000138006
FBpp0079462 ENSMUSP00000048285
FBpp0079462 ENSMUSP00000138083
FBpp0311454 ENSMUSP00000138050
FBpp0311454 ENSMUSP00000137904
FBpp0311454 ENSMUSP00000137681
FBpp0311454 ENSMUSP00000138006
FBpp0311454 ENSMUSP00000048285
FBpp0311454 ENSMUSP00000138083
FBpp0307472 ENSMUSP00000138050
FBpp0307472 ENSMUSP00000137904
FBpp0307472 ENSMUSP00000137681
FBpp0307472 ENSMUSP00000138006
FBpp0307472 ENSMUSP00000048285
FBpp0307472 ENSMUSP00000138083
FBpp0292404 ENSMUSP00000137871
FBpp0292404 ENSMUSP00000045559
FBpp0081412 ENSMUSP00000123237
FBpp0081412 ENSMUSP00000107931
FBpp0081412 ENSMUSP00000107930
FBpp0081412 ENSMUSP00000026937
FBpp0075245 ENSMUSP00000029464
FBpp0099609 ENSMUSP00000028704
FBpp0087733 ENSMUSP00000117875
FBpp0087733 ENSMUSP00000027339
FBpp0087733 ENSMUSP00000035800
FBpp0077357 ENSMUSP00000066977
FBpp0077357 ENSMUSP00000099766
FBpp0077357 ENSMUSP00000099765
FBpp0088069 ENSMUSP00000029907
FBpp0088069 ENSMUSP00000099449
FBpp0088069 ENSMUSP00000086542
FBpp0088069 ENSMUSP00000028949
FBpp0070057 ENSMUSP00000093965
FBpp0070057 ENSMUSP00000116898
FBpp0070058 ENSMUSP00000093965
FBpp0070058 ENSMUSP00000116898
FBpp0070059 ENSMUSP00000093965
FBpp0070059 ENSMUSP00000116898
FBpp0070060 ENSMUSP00000093965
FBpp0070060 ENSMUSP00000116898
FBpp0070061 ENSMUSP00000093965
FBpp0070061 ENSMUSP00000116898
FBpp0080389 ENSMUSP00000134854
FBpp0080389 ENSMUSP00000073136
FBpp0080389 ENSMUSP00000134951
FBpp0080389 ENSMUSP00000135416
FBpp0080389 ENSMUSP00000010254
FBpp0080389 ENSMUSP00000134794
FBpp0080389 ENSMUSP00000134892
FBpp0080389 ENSMUSP00000135468
FBpp0080390 ENSMUSP00000134854
FBpp0080390 ENSMUSP00000073136
FBpp0080390 ENSMUSP00000134951
FBpp0080390 ENSMUSP00000135416
FBpp0080390 ENSMUSP00000010254
FBpp0080390 ENSMUSP00000134794
FBpp0080390 ENSMUSP00000134892
FBpp0080390 ENSMUSP00000135468
FBpp0309143 ENSMUSP00000133515
FBpp0074058 ENSMUSP00000133515
FBpp0082303 ENSMUSP00000021148
FBpp0303976 ENSMUSP00000021148
FBpp0303975 ENSMUSP00000021148
FBpp0110481 ENSMUSP00000021148
FBpp0078983 ENSMUSP00000074160
FBpp0078983 ENSMUSP00000147368
FBpp0078983 ENSMUSP00000147682
FBpp0078983 ENSMUSP00000147400
FBpp0078983 ENSMUSP00000147636
FBpp0303793 ENSMUSP00000074160
FBpp0303793 ENSMUSP00000147368
FBpp0303793 ENSMUSP00000147682
FBpp0303793 ENSMUSP00000147400
FBpp0303793 ENSMUSP00000147636
FBpp0080564 ENSMUSP00000106757
FBpp0080564 ENSMUSP00000038505
FBpp0080564 ENSMUSP00000106759
FBpp0086773 ENSMUSP00000156835
FBpp0086773 ENSMUSP00000125337
FBpp0086773 ENSMUSP00000123961
FBpp0086773 ENSMUSP00000124138
FBpp0086773 ENSMUSP00000156876
FBpp0086773 ENSMUSP00000125419
FBpp0086773 ENSMUSP00000007007
FBpp0086773 ENSMUSP00000124205
FBpp0293239 ENSMUSP00000156835
FBpp0293239 ENSMUSP00000125337
FBpp0293239 ENSMUSP00000123961
FBpp0293239 ENSMUSP00000124138
FBpp0293239 ENSMUSP00000156876
FBpp0293239 ENSMUSP00000125419
FBpp0293239 ENSMUSP00000007007
FBpp0293239 ENSMUSP00000124205
FBpp0293240 ENSMUSP00000156835
FBpp0293240 ENSMUSP00000125337
FBpp0293240 ENSMUSP00000123961
FBpp0293240 ENSMUSP00000124138
FBpp0293240 ENSMUSP00000156876
FBpp0293240 ENSMUSP00000125419
FBpp0293240 ENSMUSP00000007007
FBpp0293240 ENSMUSP00000124205
FBpp0086774 ENSMUSP00000156835
FBpp0086774 ENSMUSP00000125337
FBpp0086774 ENSMUSP00000123961
FBpp0086774 ENSMUSP00000124138
FBpp0086774 ENSMUSP00000156876
FBpp0086774 ENSMUSP00000125419
FBpp0086774 ENSMUSP00000007007
FBpp0086774 ENSMUSP00000124205
FBpp0084110 ENSMUSP00000144584
FBpp0084110 ENSMUSP00000110093
FBpp0084110 ENSMUSP00000144238
FBpp0074609 ENSMUSP00000120979
FBpp0074609 ENSMUSP00000028926
FBpp0074609 ENSMUSP00000006181
FBpp0079549 ENSMUSP00000155445
FBpp0079549 ENSMUSP00000155159
FBpp0079549 ENSMUSP00000155062
FBpp0079549 ENSMUSP00000154927
FBpp0079549 ENSMUSP00000155110
FBpp0079549 ENSMUSP00000155808
FBpp0079549 ENSMUSP00000023088
FBpp0079549 ENSMUSP00000033621
FBpp0086315 ENSMUSP00000155445
FBpp0086315 ENSMUSP00000155159
FBpp0086315 ENSMUSP00000155062
FBpp0086315 ENSMUSP00000154927
FBpp0086315 ENSMUSP00000155110
FBpp0086315 ENSMUSP00000155808
FBpp0086315 ENSMUSP00000023088
FBpp0086315 ENSMUSP00000033621
FBpp0086316 ENSMUSP00000155445
FBpp0086316 ENSMUSP00000155159
FBpp0086316 ENSMUSP00000155062
FBpp0086316 ENSMUSP00000154927
FBpp0086316 ENSMUSP00000155110
FBpp0086316 ENSMUSP00000155808
FBpp0086316 ENSMUSP00000023088
FBpp0086316 ENSMUSP00000033621
FBpp0293141 ENSMUSP00000120441
FBpp0293141 ENSMUSP00000121957
FBpp0293141 ENSMUSP00000117706
FBpp0099583 ENSMUSP00000033776
FBpp0072166 ENSMUSP00000033776
FBpp0289464 ENSMUSP00000033776
FBpp0290083 ENSMUSP00000033776
FBpp0085539 ENSMUSP00000113620
FBpp0085539 ENSMUSP00000072344
FBpp0085539 ENSMUSP00000113014
FBpp0085539 ENSMUSP00000114211
FBpp0085539 ENSMUSP00000113202
FBpp0085540 ENSMUSP00000113620
FBpp0085540 ENSMUSP00000072344
FBpp0085540 ENSMUSP00000113014
FBpp0085540 ENSMUSP00000114211
FBpp0085540 ENSMUSP00000113202
FBpp0071283 ENSMUSP00000117047
FBpp0071283 ENSMUSP00000080081
FBpp0079443 ENSMUSP00000091840
FBpp0307465 ENSMUSP00000091840
FBpp0081812 ENSMUSP00000023116
FBpp0289654 ENSMUSP00000023116
FBpp0312178 ENSMUSP00000023116
FBpp0081002 ENSMUSP00000023116
FBpp0310408 ENSMUSP00000023116
FBpp0303526 ENSMUSP00000031131
FBpp0303526 ENSMUSP00000002289
FBpp0303526 ENSMUSP00000154032
FBpp0303526 ENSMUSP00000045208
FBpp0077516 ENSMUSP00000031131
FBpp0077516 ENSMUSP00000002289
FBpp0077516 ENSMUSP00000154032
FBpp0077516 ENSMUSP00000045208
