ENSMUSP00000048802 YGL171W_mRNA
ENSMUSP00000145969 YML002W_mRNA
ENSMUSP00000147913 YKL006C-A_mRNA
ENSMUSP00000147377 YKL006C-A_mRNA
ENSMUSP00000147378 YKL006C-A_mRNA
ENSMUSP00000026557 YKL006C-A_mRNA
ENSMUSP00000147777 YKL006C-A_mRNA
ENSMUSP00000147264 YKL006C-A_mRNA
ENSMUSP00000148146 YKL006C-A_mRNA
ENSMUSP00000099383 YJR019C_mRNA
ENSMUSP00000017451 YJR019C_mRNA
ENSMUSP00000048742 YDR068W_mRNA
ENSMUSP00000122257 YDR068W_mRNA
ENSMUSP00000118770 YHR069C_mRNA
ENSMUSP00000043519 YHR069C_mRNA
ENSMUSP00000141404 YHR069C_mRNA
ENSMUSP00000155181 YKL144C_mRNA
ENSMUSP00000023113 YKL144C_mRNA
ENSMUSP00000090119 YHR164C_mRNA
ENSMUSP00000115750 YHR164C_mRNA
ENSMUSP00000028608 YNL132W_mRNA
ENSMUSP00000065601 YBR004C_mRNA
ENSMUSP00000050647 YBR004C_mRNA
ENSMUSP00000058168 YPL247C_mRNA
ENSMUSP00000029804 YLR244C_mRNA
ENSMUSP00000134762 YJR031C_mRNA
ENSMUSP00000134762 YEL022W_mRNA
ENSMUSP00000026254 YJR031C_mRNA
ENSMUSP00000026254 YEL022W_mRNA
ENSMUSP00000135062 YJR031C_mRNA
ENSMUSP00000135062 YEL022W_mRNA
ENSMUSP00000135847 YJR031C_mRNA
ENSMUSP00000135847 YEL022W_mRNA
ENSMUSP00000156376 YDR330W_mRNA
ENSMUSP00000110804 YDR330W_mRNA
ENSMUSP00000002198 YJL203W_mRNA
ENSMUSP00000046506 YDR500C_mRNA
ENSMUSP00000046506 YLR185W_mRNA
ENSMUSP00000096932 YDR092W_mRNA
ENSMUSP00000113588 YKR035W-A_mRNA
ENSMUSP00000147285 YKR035W-A_mRNA
ENSMUSP00000000759 YKR035W-A_mRNA
ENSMUSP00000153369 YDL108W_mRNA
ENSMUSP00000088845 YDL108W_mRNA
ENSMUSP00000006035 YAL042W_mRNA
ENSMUSP00000119051 YAL042W_mRNA
ENSMUSP00000115912 YAL042W_mRNA
ENSMUSP00000086025 YAL042W_mRNA
ENSMUSP00000032114 YGL027C_mRNA
ENSMUSP00000109450 YNR035C_mRNA
ENSMUSP00000109451 YNR035C_mRNA
ENSMUSP00000006467 YNR035C_mRNA
ENSMUSP00000025836 YNL185C_mRNA
ENSMUSP00000004505 YPL006W_mRNA
ENSMUSP00000025279 YPL006W_mRNA
ENSMUSP00000019944 YJL035C_mRNA
ENSMUSP00000049186 YGR029W_mRNA
ENSMUSP00000157329 YGR029W_mRNA
ENSMUSP00000157116 YGR029W_mRNA
ENSMUSP00000157249 YGR029W_mRNA
ENSMUSP00000157365 YGR029W_mRNA
ENSMUSP00000050153 YML077W_mRNA
ENSMUSP00000099662 YML077W_mRNA
ENSMUSP00000099661 YML077W_mRNA
ENSMUSP00000104302 YML077W_mRNA
ENSMUSP00000125266 YDL033C_mRNA
ENSMUSP00000023019 YDL033C_mRNA
ENSMUSP00000019917 YDR152W_mRNA
ENSMUSP00000118760 YKR026C_mRNA
ENSMUSP00000122923 YKR026C_mRNA
ENSMUSP00000031334 YKR026C_mRNA
ENSMUSP00000065645 YMR227C_mRNA
ENSMUSP00000096867 YMR227C_mRNA
ENSMUSP00000108849 YMR227C_mRNA
ENSMUSP00000009740 YMR227C_mRNA
ENSMUSP00000138565 YGR013W_mRNA
ENSMUSP00000138572 YGR013W_mRNA
ENSMUSP00000048470 YGR013W_mRNA
ENSMUSP00000106999 YOL069W_mRNA
ENSMUSP00000028000 YOL069W_mRNA
ENSMUSP00000141427 YOL069W_mRNA
ENSMUSP00000141319 YOL069W_mRNA
ENSMUSP00000092121 YEL012W_mRNA
ENSMUSP00000100058 YEL012W_mRNA
ENSMUSP00000025421 YGL100W_mRNA
ENSMUSP00000122142 YDR088C_mRNA
ENSMUSP00000113039 YIL064W_mRNA
ENSMUSP00000140096 YIL064W_mRNA
ENSMUSP00000140277 YIL064W_mRNA
ENSMUSP00000033257 YIL064W_mRNA
ENSMUSP00000124230 YFL036W_mRNA
ENSMUSP00000124936 YFL036W_mRNA
ENSMUSP00000124556 YFL036W_mRNA
ENSMUSP00000020580 YFL036W_mRNA
ENSMUSP00000044417 YGL068W_mRNA
ENSMUSP00000123327 YOR336W_mRNA
ENSMUSP00000137887 YDR117C_mRNA
ENSMUSP00000138061 YDR117C_mRNA
ENSMUSP00000063894 YDR117C_mRNA
ENSMUSP00000137678 YDR117C_mRNA
ENSMUSP00000108065 YDR117C_mRNA
ENSMUSP00000067461 YDR117C_mRNA
ENSMUSP00000139411 YIR012W_mRNA
ENSMUSP00000136644 YIR012W_mRNA
ENSMUSP00000006462 YIR012W_mRNA
ENSMUSP00000140427 YIR012W_mRNA
ENSMUSP00000121596 YPR058W_mRNA
ENSMUSP00000122076 YPR058W_mRNA
ENSMUSP00000121602 YPR058W_mRNA
ENSMUSP00000025732 YPR058W_mRNA
ENSMUSP00000117220 YPR058W_mRNA
ENSMUSP00000099568 YHR165C_mRNA
ENSMUSP00000115635 YHR165C_mRNA
ENSMUSP00000018449 YHR165C_mRNA
ENSMUSP00000124781 YGL011C_mRNA
ENSMUSP00000021412 YGL011C_mRNA
ENSMUSP00000129049 YEL053C_mRNA
ENSMUSP00000132674 YEL053C_mRNA
ENSMUSP00000126079 YEL053C_mRNA
ENSMUSP00000022038 YEL053C_mRNA
ENSMUSP00000128097 YEL053C_mRNA
ENSMUSP00000127270 YEL053C_mRNA
ENSMUSP00000127466 YEL053C_mRNA
ENSMUSP00000034896 YGL236C_mRNA
ENSMUSP00000109237 YNL287W_mRNA
ENSMUSP00000038368 YNL287W_mRNA
ENSMUSP00000126726 YNL287W_mRNA
ENSMUSP00000148977 YGR027C_mRNA
ENSMUSP00000148977 YLR333C_mRNA
ENSMUSP00000149401 YGR027C_mRNA
ENSMUSP00000149401 YLR333C_mRNA
ENSMUSP00000079180 YGR027C_mRNA
ENSMUSP00000079180 YLR333C_mRNA
ENSMUSP00000082090 YFL046W_mRNA
ENSMUSP00000032842 YFL046W_mRNA
ENSMUSP00000021800 YFL046W_mRNA
ENSMUSP00000005714 YLR306W_mRNA
ENSMUSP00000122638 YLR306W_mRNA
ENSMUSP00000120234 YLR306W_mRNA
ENSMUSP00000132604 YLR306W_mRNA
ENSMUSP00000028858 YGR188C_mRNA
ENSMUSP00000111241 YGR048W_mRNA
ENSMUSP00000005394 YGR048W_mRNA
ENSMUSP00000154282 YJR010C-A_mRNA
ENSMUSP00000139654 YJR010C-A_mRNA
ENSMUSP00000154167 YJR010C-A_mRNA
ENSMUSP00000154169 YJR010C-A_mRNA
ENSMUSP00000154732 YJR010C-A_mRNA
ENSMUSP00000001081 YDR255C_mRNA
ENSMUSP00000118594 YDR255C_mRNA
ENSMUSP00000115130 YDR255C_mRNA
ENSMUSP00000002292 YDR255C_mRNA
ENSMUSP00000137416 YFL017W-A_mRNA
ENSMUSP00000086987 YFL017W-A_mRNA
ENSMUSP00000123780 YNL312W_mRNA
ENSMUSP00000099621 YNL312W_mRNA
ENSMUSP00000110886 YJL189W_mRNA
ENSMUSP00000041794 YJL189W_mRNA
ENSMUSP00000112791 YJL189W_mRNA
ENSMUSP00000050603 YOR004W_mRNA
ENSMUSP00000124832 YOR004W_mRNA
ENSMUSP00000119261 YOR004W_mRNA
ENSMUSP00000027384 YLR028C_mRNA
ENSMUSP00000027384 YMR120C_mRNA
ENSMUSP00000153695 YMR274C_mRNA
ENSMUSP00000153448 YMR274C_mRNA
ENSMUSP00000025823 YMR274C_mRNA
ENSMUSP00000153303 YMR274C_mRNA
ENSMUSP00000153100 YMR274C_mRNA
ENSMUSP00000153024 YMR274C_mRNA
ENSMUSP00000142513 YGL105W_mRNA
ENSMUSP00000142914 YGL105W_mRNA
ENSMUSP00000142534 YGL105W_mRNA
ENSMUSP00000029663 YGL105W_mRNA
ENSMUSP00000142365 YGL105W_mRNA
ENSMUSP00000030427 YNL230C_mRNA
ENSMUSP00000122738 YNL245C_mRNA
ENSMUSP00000018685 YNL245C_mRNA
ENSMUSP00000103205 YNL245C_mRNA
ENSMUSP00000095901 YOR067C_mRNA
ENSMUSP00000138961 YLL045C_mRNA
ENSMUSP00000138961 YHL033C_mRNA
ENSMUSP00000099962 YLL045C_mRNA
ENSMUSP00000099962 YHL033C_mRNA
ENSMUSP00000103656 YBL057C_mRNA
ENSMUSP00000103657 YBL057C_mRNA
ENSMUSP00000060730 YLR143W_mRNA
ENSMUSP00000028640 YLR143W_mRNA
ENSMUSP00000099601 YLR143W_mRNA
ENSMUSP00000124625 YOL097C_mRNA
ENSMUSP00000105474 YOL097C_mRNA
ENSMUSP00000125320 YOL097C_mRNA
ENSMUSP00000028475 YOR250C_mRNA
ENSMUSP00000129300 YOR250C_mRNA
ENSMUSP00000114588 YOR243C_mRNA
ENSMUSP00000113801 YOR243C_mRNA
ENSMUSP00000123129 YOR243C_mRNA
ENSMUSP00000122033 YOR243C_mRNA
ENSMUSP00000020118 YBR276C_mRNA
ENSMUSP00000133511 YBR276C_mRNA
ENSMUSP00000126984 YBR276C_mRNA
ENSMUSP00000140918 YDR438W_mRNA
ENSMUSP00000140918 YML018C_mRNA
ENSMUSP00000139639 YDR438W_mRNA
ENSMUSP00000139639 YML018C_mRNA
ENSMUSP00000027580 YDR438W_mRNA
ENSMUSP00000027580 YML018C_mRNA
ENSMUSP00000054834 YGL200C_mRNA
ENSMUSP00000115169 YGL200C_mRNA
ENSMUSP00000120809 YGL200C_mRNA
ENSMUSP00000116441 YMR035W_mRNA
ENSMUSP00000079055 YMR035W_mRNA
ENSMUSP00000118779 YMR035W_mRNA
ENSMUSP00000110846 YGR285C_mRNA
ENSMUSP00000110847 YGR285C_mRNA
ENSMUSP00000110849 YGR285C_mRNA
ENSMUSP00000030771 YGR285C_mRNA
ENSMUSP00000090808 YDR037W_mRNA
ENSMUSP00000126268 YDR037W_mRNA
ENSMUSP00000034426 YDR037W_mRNA
ENSMUSP00000154606 YAR018C_mRNA
ENSMUSP00000108523 YAR018C_mRNA
ENSMUSP00000027931 YAR018C_mRNA
ENSMUSP00000149034 YAR018C_mRNA
ENSMUSP00000109304 YER159C_mRNA
ENSMUSP00000025853 YER159C_mRNA
ENSMUSP00000121162 YER159C_mRNA
ENSMUSP00000109303 YER159C_mRNA
ENSMUSP00000133692 YER159C_mRNA
ENSMUSP00000018337 YLR418C_mRNA
ENSMUSP00000032992 YMR309C_mRNA
ENSMUSP00000094753 YLR103C_mRNA
ENSMUSP00000000028 YLR103C_mRNA
ENSMUSP00000111248 YLR103C_mRNA
ENSMUSP00000010007 YLL041C_mRNA
ENSMUSP00000034369 YOR157C_mRNA
ENSMUSP00000028083 YOR157C_mRNA
ENSMUSP00000035823 YHR098C_mRNA
ENSMUSP00000153434 YHR098C_mRNA
ENSMUSP00000045955 YHR098C_mRNA
ENSMUSP00000099979 YFR031C_mRNA
ENSMUSP00000113940 YFR031C_mRNA
ENSMUSP00000073061 YPL170W_mRNA
ENSMUSP00000056643 YPL170W_mRNA
ENSMUSP00000001331 YER156C_mRNA
ENSMUSP00000109312 YER156C_mRNA
ENSMUSP00000129494 YER156C_mRNA
ENSMUSP00000157022 YOL038W_mRNA
ENSMUSP00000042590 YOL038W_mRNA
ENSMUSP00000156190 YOL038W_mRNA
ENSMUSP00000029082 YOL038W_mRNA
ENSMUSP00000114434 YDR101C_mRNA
ENSMUSP00000026425 YDR101C_mRNA
ENSMUSP00000147396 YDR182W-A_mRNA
ENSMUSP00000147396 YMR034C_mRNA
ENSMUSP00000147724 YDR182W-A_mRNA
ENSMUSP00000147724 YMR034C_mRNA
ENSMUSP00000147659 YDR182W-A_mRNA
ENSMUSP00000147659 YMR034C_mRNA
ENSMUSP00000034111 YDR182W-A_mRNA
ENSMUSP00000034111 YMR034C_mRNA
ENSMUSP00000148199 YDR182W-A_mRNA
ENSMUSP00000148199 YMR034C_mRNA
ENSMUSP00000106726 YIL065C_mRNA
ENSMUSP00000106723 YIL065C_mRNA
ENSMUSP00000019198 YIL065C_mRNA
ENSMUSP00000045841 YHR020W_mRNA
ENSMUSP00000045841 YGL245W_mRNA
ENSMUSP00000028835 YDL142C_mRNA
ENSMUSP00000132682 YDL142C_mRNA
ENSMUSP00000129137 YDL142C_mRNA
ENSMUSP00000120594 YDL091C_mRNA
ENSMUSP00000120594 YML013W_mRNA
ENSMUSP00000080531 YJL167W_mRNA
ENSMUSP00000142770 YJL167W_mRNA
ENSMUSP00000142669 YJL167W_mRNA
ENSMUSP00000103715 YJL091C_mRNA
ENSMUSP00000064547 YJL091C_mRNA
ENSMUSP00000102901 YJR102C_mRNA
ENSMUSP00000131026 YJR102C_mRNA
ENSMUSP00000097981 YJR102C_mRNA
ENSMUSP00000007533 YJR102C_mRNA
ENSMUSP00000042088 YJR102C_mRNA
ENSMUSP00000114100 YJR102C_mRNA
ENSMUSP00000029171 YMR149W_mRNA
ENSMUSP00000112081 YMR149W_mRNA
ENSMUSP00000141203 YFR005C_mRNA
ENSMUSP00000064515 YFR005C_mRNA
ENSMUSP00000006217 YPL002C_mRNA
ENSMUSP00000103328 YPL002C_mRNA
ENSMUSP00000069962 YGR028W_mRNA
ENSMUSP00000156629 YML114C_mRNA
ENSMUSP00000063201 YML114C_mRNA
ENSMUSP00000156668 YML114C_mRNA
ENSMUSP00000068086 YDL174C_mRNA
ENSMUSP00000117678 YMR077C_mRNA
ENSMUSP00000114645 YMR077C_mRNA
ENSMUSP00000026434 YMR077C_mRNA
ENSMUSP00000116677 YMR077C_mRNA
ENSMUSP00000145634 YHR156C_mRNA
ENSMUSP00000145549 YHR156C_mRNA
ENSMUSP00000145779 YHR156C_mRNA
ENSMUSP00000132963 YHR156C_mRNA
ENSMUSP00000146167 YHR156C_mRNA
ENSMUSP00000044790 YHR156C_mRNA
ENSMUSP00000145888 YHR156C_mRNA
ENSMUSP00000146087 YHR156C_mRNA
ENSMUSP00000025264 YNL317W_mRNA
ENSMUSP00000080936 YNL317W_mRNA
ENSMUSP00000157157 YNL317W_mRNA
ENSMUSP00000157238 YNL317W_mRNA
ENSMUSP00000072390 YEL058W_mRNA
ENSMUSP00000070871 YEL058W_mRNA
ENSMUSP00000102056 YOR260W_mRNA
ENSMUSP00000070334 YOR260W_mRNA
ENSMUSP00000102055 YOR260W_mRNA
ENSMUSP00000131136 YPR025C_mRNA
ENSMUSP00000129349 YPR025C_mRNA
ENSMUSP00000130839 YPR025C_mRNA
ENSMUSP00000022030 YPR025C_mRNA
ENSMUSP00000130820 YPR025C_mRNA
ENSMUSP00000138600 YHR171W_mRNA
ENSMUSP00000032457 YHR171W_mRNA
ENSMUSP00000138137 YHR171W_mRNA
ENSMUSP00000138651 YHR171W_mRNA
ENSMUSP00000133215 YHR171W_mRNA
ENSMUSP00000138779 YHR171W_mRNA
ENSMUSP00000035196 YNL063W_mRNA
ENSMUSP00000112882 YNL063W_mRNA
ENSMUSP00000034836 YGL156W_mRNA
ENSMUSP00000124020 YGL156W_mRNA
ENSMUSP00000124005 YGL156W_mRNA
ENSMUSP00000124304 YGL156W_mRNA
ENSMUSP00000124124 YGL156W_mRNA
ENSMUSP00000125478 YGL156W_mRNA
ENSMUSP00000095695 YOR125C_mRNA
ENSMUSP00000146797 YOR125C_mRNA
ENSMUSP00000032887 YOR125C_mRNA
ENSMUSP00000110879 YNL127W_mRNA
ENSMUSP00000119506 YNL127W_mRNA
ENSMUSP00000036477 YNL127W_mRNA
ENSMUSP00000068587 YNL127W_mRNA
ENSMUSP00000156471 YDR469W_mRNA
ENSMUSP00000126702 YDR469W_mRNA
ENSMUSP00000156795 YDR469W_mRNA
ENSMUSP00000108190 YDR469W_mRNA
ENSMUSP00000156830 YDR469W_mRNA
ENSMUSP00000156790 YDR469W_mRNA
ENSMUSP00000117494 YML061C_mRNA
ENSMUSP00000117494 YHR031C_mRNA
ENSMUSP00000122060 YML061C_mRNA
ENSMUSP00000122060 YHR031C_mRNA
ENSMUSP00000049046 YML061C_mRNA
ENSMUSP00000049046 YHR031C_mRNA
ENSMUSP00000117085 YML061C_mRNA
ENSMUSP00000117085 YHR031C_mRNA
ENSMUSP00000114389 YHR123W_mRNA
ENSMUSP00000114389 YNL130C_mRNA
ENSMUSP00000118368 YHR123W_mRNA
ENSMUSP00000118368 YNL130C_mRNA
ENSMUSP00000117343 YHR123W_mRNA
ENSMUSP00000117343 YNL130C_mRNA
ENSMUSP00000113201 YGL243W_mRNA
ENSMUSP00000034427 YGL243W_mRNA
ENSMUSP00000117279 YGL243W_mRNA
ENSMUSP00000022218 YOR236W_mRNA
ENSMUSP00000121973 YCL004W_mRNA
ENSMUSP00000017859 YCL004W_mRNA
ENSMUSP00000097760 YCL004W_mRNA
ENSMUSP00000074129 YLR403W_mRNA
ENSMUSP00000139413 YDR141C_mRNA
ENSMUSP00000034987 YDR141C_mRNA
ENSMUSP00000140740 YDR141C_mRNA
ENSMUSP00000140040 YDR141C_mRNA
ENSMUSP00000154446 YDR141C_mRNA
ENSMUSP00000038739 YJL046W_mRNA
ENSMUSP00000115465 YJL046W_mRNA
ENSMUSP00000122160 YJL046W_mRNA
ENSMUSP00000119243 YJL046W_mRNA
ENSMUSP00000142394 YMR004W_mRNA
ENSMUSP00000031539 YMR004W_mRNA
ENSMUSP00000142556 YMR004W_mRNA
ENSMUSP00000142390 YMR004W_mRNA
ENSMUSP00000142491 YMR004W_mRNA
ENSMUSP00000142866 YMR004W_mRNA
ENSMUSP00000088094 YDL106C_mRNA
ENSMUSP00000019749 YDL106C_mRNA
ENSMUSP00000118904 YDL106C_mRNA
ENSMUSP00000052496 YDL106C_mRNA
ENSMUSP00000120351 YDL106C_mRNA
ENSMUSP00000128136 YDL106C_mRNA
ENSMUSP00000099753 YJR073C_mRNA
ENSMUSP00000000310 YJR073C_mRNA
ENSMUSP00000120364 YJR073C_mRNA
ENSMUSP00000099754 YJR073C_mRNA
ENSMUSP00000116314 YJR073C_mRNA
ENSMUSP00000099692 YBL017C_mRNA
ENSMUSP00000099692 YIL173W_mRNA
ENSMUSP00000099692 YJL222W_mRNA
ENSMUSP00000099692 YNR065C_mRNA
ENSMUSP00000099692 YCR099C_mRNA
ENSMUSP00000099692 YCR100C_mRNA
ENSMUSP00000099692 YNR066C_mRNA
ENSMUSP00000099692 YCR101C_mRNA
ENSMUSP00000123564 YBL017C_mRNA
ENSMUSP00000123564 YIL173W_mRNA
ENSMUSP00000123564 YJL222W_mRNA
ENSMUSP00000123564 YNR065C_mRNA
ENSMUSP00000123564 YCR099C_mRNA
ENSMUSP00000123564 YCR100C_mRNA
ENSMUSP00000123564 YNR066C_mRNA
ENSMUSP00000123564 YCR101C_mRNA
ENSMUSP00000131930 YMR072W_mRNA
ENSMUSP00000131930 YKL032C_mRNA
ENSMUSP00000078539 YMR072W_mRNA
ENSMUSP00000078539 YKL032C_mRNA
ENSMUSP00000133611 YMR072W_mRNA
ENSMUSP00000133611 YKL032C_mRNA
ENSMUSP00000133844 YMR072W_mRNA
ENSMUSP00000133844 YKL032C_mRNA
ENSMUSP00000102740 YMR072W_mRNA
ENSMUSP00000102740 YKL032C_mRNA
ENSMUSP00000006754 YMR072W_mRNA
ENSMUSP00000006754 YKL032C_mRNA
ENSMUSP00000134665 YMR072W_mRNA
ENSMUSP00000134665 YKL032C_mRNA
ENSMUSP00000109024 YHR079C-A_mRNA
ENSMUSP00000139369 YHR079C-A_mRNA
ENSMUSP00000057512 YHR079C-A_mRNA
ENSMUSP00000109027 YHR079C-A_mRNA
ENSMUSP00000139299 YHR079C-A_mRNA
ENSMUSP00000109022 YHR079C-A_mRNA
ENSMUSP00000007266 YBL026W_mRNA
ENSMUSP00000134403 YBL026W_mRNA
ENSMUSP00000109644 YBL026W_mRNA
ENSMUSP00000117545 YGR060W_mRNA
ENSMUSP00000034015 YGR060W_mRNA
ENSMUSP00000153436 YPL008W_mRNA
ENSMUSP00000130440 YPL008W_mRNA
ENSMUSP00000152412 YPL093W_mRNA
ENSMUSP00000121590 YPL109C_mRNA
ENSMUSP00000144149 YPL109C_mRNA
ENSMUSP00000050256 YPL109C_mRNA
ENSMUSP00000123563 YPL109C_mRNA
ENSMUSP00000144288 YPL109C_mRNA
ENSMUSP00000030385 YIL083C_mRNA
ENSMUSP00000101923 YIL083C_mRNA
ENSMUSP00000085578 YJR065C_mRNA
ENSMUSP00000121629 YJR065C_mRNA
ENSMUSP00000137503 YJR065C_mRNA
ENSMUSP00000027579.10 YJR065C_mRNA
ENSMUSP00000036337 YMR130W_mRNA
ENSMUSP00000155093 YER105C_mRNA
ENSMUSP00000155093 YBL079W_mRNA
ENSMUSP00000128819 YER105C_mRNA
ENSMUSP00000128819 YBL079W_mRNA
ENSMUSP00000010536 YHL031C_mRNA
ENSMUSP00000097770 YBR110W_mRNA
ENSMUSP00000046534 YBR110W_mRNA
ENSMUSP00000031018 YCR036W_mRNA
ENSMUSP00000059211 YDR030C_mRNA
ENSMUSP00000118154 YDR030C_mRNA
ENSMUSP00000112746 YDR030C_mRNA
ENSMUSP00000116226 YDR030C_mRNA
ENSMUSP00000119212 YDR030C_mRNA
ENSMUSP00000096671 YPR183W_mRNA
ENSMUSP00000118776 YPR183W_mRNA
ENSMUSP00000139070 YPR183W_mRNA
ENSMUSP00000104816 YPR183W_mRNA
ENSMUSP00000099909 YLR167W_mRNA
ENSMUSP00000099908 YLR167W_mRNA
ENSMUSP00000022268 YBR221C_mRNA
ENSMUSP00000148588 YPR133C_mRNA
ENSMUSP00000116377 YBR227C_mRNA
ENSMUSP00000109455 YBR227C_mRNA
ENSMUSP00000015501 YBR227C_mRNA
ENSMUSP00000035010 YGL022W_mRNA
ENSMUSP00000141554 YGL187C_mRNA
ENSMUSP00000038961 YGL187C_mRNA
ENSMUSP00000079944 YGL187C_mRNA
ENSMUSP00000141224 YGL187C_mRNA
ENSMUSP00000125663 YDR531W_mRNA
ENSMUSP00000030931 YDR531W_mRNA
ENSMUSP00000064330 YDR531W_mRNA
ENSMUSP00000031654 YBR173C_mRNA
ENSMUSP00000144685 YBR173C_mRNA
ENSMUSP00000144196 YBR173C_mRNA
ENSMUSP00000151324 YJL115W_mRNA
ENSMUSP00000151729 YJL115W_mRNA
ENSMUSP00000020004 YJL115W_mRNA
ENSMUSP00000005607 YJL115W_mRNA
ENSMUSP00000153844 YML130C_mRNA
ENSMUSP00000022378 YML130C_mRNA
ENSMUSP00000071864 YML130C_mRNA
ENSMUSP00000152543 YML130C_mRNA
ENSMUSP00000152393 YML130C_mRNA
ENSMUSP00000116801 YIL049W_mRNA
ENSMUSP00000109134 YIL049W_mRNA
ENSMUSP00000109135 YIL049W_mRNA
ENSMUSP00000031143 YIL049W_mRNA
ENSMUSP00000116865 YNL227C_mRNA
ENSMUSP00000132155 YLR450W_mRNA
ENSMUSP00000132155 YML075C_mRNA
ENSMUSP00000128939 YLR450W_mRNA
ENSMUSP00000128939 YML075C_mRNA
ENSMUSP00000022176 YLR450W_mRNA
ENSMUSP00000022176 YML075C_mRNA
ENSMUSP00000015891 YGL095C_mRNA
ENSMUSP00000127456 YOR150W_mRNA
ENSMUSP00000125887 YOR150W_mRNA
ENSMUSP00000130722 YOR150W_mRNA
ENSMUSP00000047950 YKL022C_mRNA
ENSMUSP00000040591 YBR006W_mRNA
ENSMUSP00000143937 YMR092C_mRNA
ENSMUSP00000005234 YMR092C_mRNA
ENSMUSP00000065764 YDR205W_mRNA
ENSMUSP00000153587 YDR205W_mRNA
ENSMUSP00000065254 YDR205W_mRNA
ENSMUSP00000005122 YPR118W_mRNA
ENSMUSP00000122623 YPR118W_mRNA
ENSMUSP00000117115 YPR118W_mRNA
ENSMUSP00000146157 YGR095C_mRNA
ENSMUSP00000078580 YGR095C_mRNA
ENSMUSP00000145948 YGR095C_mRNA
ENSMUSP00000145921 YGR095C_mRNA
ENSMUSP00000123684 YKR030W_mRNA
ENSMUSP00000141651 YKR030W_mRNA
ENSMUSP00000141818 YKR030W_mRNA
ENSMUSP00000027285 YKR030W_mRNA
ENSMUSP00000110575 YKR030W_mRNA
ENSMUSP00000113135 YKR030W_mRNA
ENSMUSP00000068491 YBL071W-A_mRNA
ENSMUSP00000022461 YBL071W-A_mRNA
ENSMUSP00000127944 YBL071W-A_mRNA
ENSMUSP00000120583 YBL071W-A_mRNA
ENSMUSP00000120632 YMR300C_mRNA
ENSMUSP00000140008 YPL126W_mRNA
ENSMUSP00000003029 YIL022W_mRNA
ENSMUSP00000113228 YOR196C_mRNA
ENSMUSP00000031101 YOR196C_mRNA
ENSMUSP00000144278 YPL199C_mRNA
ENSMUSP00000084519 YPL199C_mRNA
ENSMUSP00000143807 YPL199C_mRNA
ENSMUSP00000020957 YMR009W_mRNA
ENSMUSP00000118827 YDR196C_mRNA
ENSMUSP00000021313 YDR196C_mRNA
ENSMUSP00000032440 YLR208W_mRNA
ENSMUSP00000046877 YOR070C_mRNA
ENSMUSP00000065721 YOR070C_mRNA
ENSMUSP00000131320 YEL011W_mRNA
ENSMUSP00000023393 YEL011W_mRNA
ENSMUSP00000132603 YEL011W_mRNA
ENSMUSP00000127642 YEL011W_mRNA
ENSMUSP00000115278 YDR228C_mRNA
ENSMUSP00000113717 YDR228C_mRNA
ENSMUSP00000146885 YDR228C_mRNA
ENSMUSP00000146556 YDR228C_mRNA
ENSMUSP00000121679 YPR051W_mRNA
ENSMUSP00000041450 YPR051W_mRNA
ENSMUSP00000119775 YPR051W_mRNA
ENSMUSP00000100054 YLR195C_mRNA
ENSMUSP00000080600 YLR195C_mRNA
ENSMUSP00000089085 YLR195C_mRNA
ENSMUSP00000021314 YLR195C_mRNA
ENSMUSP00000099748 YGR002C_mRNA
ENSMUSP00000037597 YLR275W_mRNA
ENSMUSP00000130438 YLR056W_mRNA
ENSMUSP00000057354 YLR056W_mRNA
ENSMUSP00000149891 YLR056W_mRNA
ENSMUSP00000105178 YGR218W_mRNA
ENSMUSP00000020538 YGR218W_mRNA
ENSMUSP00000099934 YGR218W_mRNA
ENSMUSP00000099933 YGR218W_mRNA
ENSMUSP00000075289 YDL065C_mRNA
ENSMUSP00000106883 YDL065C_mRNA
ENSMUSP00000147761 YOR370C_mRNA
ENSMUSP00000147889 YOR370C_mRNA
ENSMUSP00000100600 YOR370C_mRNA
ENSMUSP00000026607 YOR370C_mRNA
ENSMUSP00000109015 YOR370C_mRNA
ENSMUSP00000087405 YGR267C_mRNA
ENSMUSP00000103788 YBR204C_mRNA
ENSMUSP00000103788 YGL130W_mRNA
ENSMUSP00000029942 YBR204C_mRNA
ENSMUSP00000029942 YGL130W_mRNA
ENSMUSP00000133398 YMR304W_mRNA
ENSMUSP00000124382 YMR304W_mRNA
ENSMUSP00000124093 YMR304W_mRNA
ENSMUSP00000001818 YLR117C_mRNA
ENSMUSP00000061835 YDR140W_mRNA
ENSMUSP00000113217 YDR140W_mRNA
ENSMUSP00000113229 YDR140W_mRNA
ENSMUSP00000112510 YDR140W_mRNA
ENSMUSP00000079379 YDR091C_mRNA
ENSMUSP00000116530 YKL213C_mRNA
ENSMUSP00000102724 YKL213C_mRNA
ENSMUSP00000044877 YIL004C_mRNA
ENSMUSP00000030265 YKL191W_mRNA
ENSMUSP00000138948 YKL191W_mRNA
ENSMUSP00000059861 YHL013C_mRNA
ENSMUSP00000120430 YHL013C_mRNA
ENSMUSP00000113553 YHL013C_mRNA
ENSMUSP00000052149 YML093W_mRNA
ENSMUSP00000121391 YML093W_mRNA
ENSMUSP00000079538 YML093W_mRNA
ENSMUSP00000109585 YBR175W_mRNA
ENSMUSP00000148144 YDR098C_mRNA
