AT3G09720.1 FBpp0074936
AT3G12210.2 FBpp0292402
AT3G12210.2 FBpp0073456
AT3G12210.2 FBpp0073455
AT3G12210.2 FBpp0073454
AT3G12210.2 FBpp0073453
AT3G12210.2 FBpp0073452
AT3G12210.2 FBpp0292400
AT3G12210.2 FBpp0305930
AT3G12210.2 FBpp0311374
AT3G12480.1 FBpp0071583
AT5G19490.1 FBpp0071583
AT3G13050.1 FBpp0072106
AT3G13050.1 FBpp0310004
AT3G20390.2 FBpp0080305
AT3G20390.2 FBpp0304650
AT3G20740.1 FBpp0079870
AT3G20740.1 FBpp0309536
AT3G20740.1 FBpp0079907
AT3G22590.1 FBpp0086776
AT3G22590.1 FBpp0289644
AT3G22590.1 FBpp0081448
AT3G56150.1 FBpp0086013
AT3G56150.1 FBpp0309235
AT3G22860.1 FBpp0086013
AT3G22860.1 FBpp0309235
AT3G25100.1 FBpp0070175
AT5G65165.1 FBpp0311226
AT5G65165.1 FBpp0074419
AT5G65165.1 FBpp0085489
AT3G27380.1 FBpp0311226
AT3G27380.1 FBpp0074419
AT3G27380.1 FBpp0085489
AT5G40650.1 FBpp0311226
AT5G40650.1 FBpp0074419
AT5G40650.1 FBpp0085489
AT3G27430.2 FBpp0075382
AT3G27430.2 FBpp0078473
AT3G27430.2 FBpp0070782
AT5G40580.1 FBpp0075382
AT5G40580.1 FBpp0078473
AT5G40580.1 FBpp0070782
AT3G28430.1 FBpp0307946
AT3G28430.1 FBpp0082766
AT3G28430.1 FBpp0100104
AT3G28700.1 FBpp0081828
AT4G32640.1 FBpp0302999
AT4G32640.1 FBpp0077487
AT4G32640.1 FBpp0303000
AT3G44340.1 FBpp0302999
AT3G44340.1 FBpp0077487
AT3G44340.1 FBpp0303000
AT5G62410.1 FBpp0086591
AT3G47460.2 FBpp0086591
AT5G52240.1 FBpp0073959
AT5G52240.1 FBpp0290813
AT5G52240.1 FBpp0305868
AT3G48890.1 FBpp0073959
AT3G48890.1 FBpp0290813
AT3G48890.1 FBpp0305868
AT5G41970.1 FBpp0081444
AT5G41970.1 FBpp0081442
AT5G41970.1 FBpp0081443
AT3G49320.1 FBpp0081444
AT3G49320.1 FBpp0081442
AT3G49320.1 FBpp0081443
AT3G51260.1 FBpp0073989
AT5G66140.1 FBpp0073989
AT3G51800.2 FBpp0311675
AT3G51800.2 FBpp0076827
AT3G51800.2 FBpp0311825
AT3G57090.1 FBpp0271719
AT3G57090.1 FBpp0271717
AT3G57090.1 FBpp0085409
AT3G57090.1 FBpp0311263
AT3G57090.1 FBpp0271718
AT3G57090.1 FBpp0271716
AT5G12390.1 FBpp0271719
AT5G12390.1 FBpp0271717
AT5G12390.1 FBpp0085409
AT5G12390.1 FBpp0311263
AT5G12390.1 FBpp0271718
AT5G12390.1 FBpp0271716
AT3G61140.1 FBpp0074841
AT5G52520.1 FBpp0083898
AT5G52520.1 FBpp0083899
AT5G10880.1 FBpp0083898
AT5G10880.1 FBpp0083899
AT3G62120.1 FBpp0083898
AT3G62120.1 FBpp0083899
AT5G26710.1 FBpp0083898
AT5G26710.1 FBpp0083899
AT3G63480.1 FBpp0086328
AT4G02580.1 FBpp0309486
AT4G02580.1 FBpp0074226
AT4G02580.1 FBpp0075010
AT4G04870.1 FBpp0084304
AT4G04870.1 FBpp0084305
AT4G04870.1 FBpp0084303
AT4G04870.1 FBpp0303777
AT4G10790.1 FBpp0309814
AT4G10790.1 FBpp0080670
AT4G11970.1 FBpp0072941
AT4G11970.1 FBpp0072940
AT4G17190.1 FBpp0087266
AT5G47770.1 FBpp0087266
AT4G17910.4 FBpp0077448
AT4G17910.4 FBpp0306201
AT4G17910.4 FBpp0072678
AT4G19003.1 FBpp0087774
AT4G21150.1 FBpp0309240
AT4G21150.1 FBpp0088527
AT4G22350.2 FBpp0074414
AT4G22285.1 FBpp0074414
AT4G22410.1 FBpp0074414
AT4G27040.1 FBpp0083533
AT5G53540.1 FBpp0079654
AT5G53540.1 FBpp0310207
AT5G53540.1 FBpp0310206
AT5G53540.1 FBpp0080234
AT4G27680.1 FBpp0079654
AT4G27680.1 FBpp0310207
AT4G27680.1 FBpp0310206
AT4G27680.1 FBpp0080234
AT4G33410.1 FBpp0084283
AT4G33410.1 FBpp0084285
AT4G33410.1 FBpp0084284
AT4G33410.1 FBpp0310535
AT4G33410.1 FBpp0290044
AT4G33410.1 FBpp0290043
AT4G34340.1 FBpp0074288
AT4G38120.3 FBpp0309983
AT4G38120.3 FBpp0070135
AT5G05970.2 FBpp0080649
AT5G08630.1 FBpp0085204
AT5G09260.1 FBpp0071767
AT5G09260.1 FBpp0300826
AT5G63880.2 FBpp0071767
AT5G63880.2 FBpp0300826
AT5G09390.1 FBpp0079616
AT5G13480.2 FBpp0078362
AT5G13480.2 FBpp0078363
AT5G14250.1 FBpp0077927
AT5G17070.1 FBpp0071387
AT5G17070.1 FBpp0089154
AT5G17070.1 FBpp0071386
AT5G17070.1 FBpp0307839
AT5G17290.1 FBpp0071023
AT5G18070.1 FBpp0075699
AT5G19485.1 FBpp0086469
AT5G19950.1 FBpp0075441
AT5G54600.1 FBpp0078694
AT5G23535.1 FBpp0078694
AT5G27620.2 FBpp0078093
AT5G38840.1 FBpp0083082
AT5G45900.1 FBpp0085890
AT5G45900.1 FBpp0085891
AT5G51170.1 FBpp0081590
AT5G51170.1 FBpp0305030
AT5G55960.1 FBpp0307213
AT5G55960.1 FBpp0081280
AT5G55960.1 FBpp0307212
AT5G55960.1 FBpp0300418
AT5G55960.1 FBpp0307214
AT5G55960.1 FBpp0300419
AT5G55960.1 FBpp0307215
AT5G60620.1 FBpp0309994
AT5G60620.1 FBpp0291375
AT5G60620.1 FBpp0309995
AT5G60620.1 FBpp0072088
AT5G60620.1 FBpp0076972
AT5G62760.1 FBpp0300808
AT5G62760.1 FBpp0071418
AT5G62760.1 FBpp0300807
AT5G62760.1 FBpp0300806
AT5G64150.1 FBpp0078900
AT5G64150.1 FBpp0303612
AT1G03330.1 FBpp0075686
AT1G04850.1 FBpp0076470
AT5G48690.1 FBpp0076470
AT4G14950.1 FBpp0289796
AT4G14950.1 FBpp0312071
AT4G14950.1 FBpp0071429
AT4G14950.1 FBpp0071430
AT4G14950.1 FBpp0306533
AT4G14950.1 FBpp0071428
AT4G14950.1 FBpp0075848
AT1G05360.1 FBpp0289796
AT1G05360.1 FBpp0312071
AT1G05360.1 FBpp0071429
AT1G05360.1 FBpp0071430
AT1G05360.1 FBpp0306533
AT1G05360.1 FBpp0071428
AT1G05360.1 FBpp0075848
AT2G38010.2 FBpp0085009
AT2G38010.2 FBpp0085011
AT2G38010.2 FBpp0085010
AT2G38010.2 FBpp0085007
AT2G38010.2 FBpp0303775
AT2G38010.2 FBpp0085008
AT5G58980.1 FBpp0085009
AT5G58980.1 FBpp0085011
AT5G58980.1 FBpp0085010
AT5G58980.1 FBpp0085007
AT5G58980.1 FBpp0303775
AT5G58980.1 FBpp0085008
AT1G07380.2 FBpp0085009
AT1G07380.2 FBpp0085011
AT1G07380.2 FBpp0085010
AT1G07380.2 FBpp0085007
AT1G07380.2 FBpp0303775
AT1G07380.2 FBpp0085008
AT1G09230.1 FBpp0308248
AT1G79890.1 FBpp0070235
AT1G09995.1 FBpp0070235
AT1G50920.1 FBpp0087637
AT1G50920.1 FBpp0289874
AT1G10300.1 FBpp0087637
AT1G10300.1 FBpp0289874
AT1G12350.1 FBpp0083166
AT1G12350.1 FBpp0312439
AT1G12350.1 FBpp0303077
AT5G02080.5 FBpp0083166
AT5G02080.5 FBpp0312439
AT5G02080.5 FBpp0303077
AT1G13180.1 FBpp0076460
AT1G13180.1 FBpp0306212
AT3G53640.1 FBpp0311155
AT3G53640.1 FBpp0072427
AT3G53640.1 FBpp0311157
AT3G53640.1 FBpp0303824
AT3G53640.1 FBpp0311156
AT1G13350.3 FBpp0311155
AT1G13350.3 FBpp0072427
AT1G13350.3 FBpp0311157
AT1G13350.3 FBpp0303824
AT1G13350.3 FBpp0311156
AT3G25840.1 FBpp0311155
AT3G25840.1 FBpp0072427
AT3G25840.1 FBpp0311157
AT3G25840.1 FBpp0303824
AT3G25840.1 FBpp0311156
AT1G14310.1 FBpp0072460
AT1G14310.1 FBpp0070645
AT2G41250.1 FBpp0072460
AT2G41250.1 FBpp0070645
AT5G44730.1 FBpp0072460
AT5G44730.1 FBpp0070645
AT1G14520.3 FBpp0288569
AT1G14520.3 FBpp0305574
AT2G19800.1 FBpp0288569
AT2G19800.1 FBpp0305574
AT5G56640.1 FBpp0288569
AT5G56640.1 FBpp0305574
AT4G26260.2 FBpp0288569
AT4G26260.2 FBpp0305574
AT1G14850.1 FBpp0088820
AT1G14850.1 FBpp0309200
AT1G14850.1 FBpp0309199
AT2G45200.2 FBpp0083076
AT1G15880.1 FBpp0083076
AT1G16570.2 FBpp0082947
AT1G16650.3 FBpp0111965
AT1G16650.3 FBpp0293656
AT1G16900.1 FBpp0084183
AT2G42330.1 FBpp0311644
AT2G42330.1 FBpp0078765
AT1G17070.1 FBpp0311644
AT1G17070.1 FBpp0078765
AT1G17160.1 FBpp0070110
AT1G17160.1 FBpp0079936
AT1G20575.1 FBpp0080817
AT1G23230.1 FBpp0071814
AT1G23410.1 FBpp0079606
AT2G47110.1 FBpp0079606
AT3G62250.1 FBpp0079606
AT1G23740.1 FBpp0307453
AT1G23740.1 FBpp0077340
AT1G23740.1 FBpp0077339
AT4G13010.1 FBpp0307453
AT4G13010.1 FBpp0077340
AT4G13010.1 FBpp0077339
AT3G15090.1 FBpp0307453
AT3G15090.1 FBpp0077340
AT3G15090.1 FBpp0077339
AT1G29850.3 FBpp0075238
AT2G34590.1 FBpp0084735
AT2G34590.1 FBpp0084738
AT1G30120.1 FBpp0084735
AT1G30120.1 FBpp0084738
AT5G50850.1 FBpp0084735
AT5G50850.1 FBpp0084738
AT1G30480.1 FBpp0110573
AT1G30480.1 FBpp0110506
AT1G30480.1 FBpp0110561
AT2G34840.1 FBpp0078891
AT1G30630.1 FBpp0078891
AT1G32130.1 FBpp0111905
AT1G32130.1 FBpp0307918
AT4G19000.1 FBpp0111905
AT4G19000.1 FBpp0307918
AT1G33360.1 FBpp0310666
AT1G33360.1 FBpp0083264
AT1G33360.1 FBpp0310667
AT5G53350.1 FBpp0310666
AT5G53350.1 FBpp0083264
AT5G53350.1 FBpp0310667
AT5G49840.1 FBpp0310666
AT5G49840.1 FBpp0083264
AT5G49840.1 FBpp0310667
AT3G24180.1 FBpp0310264
AT3G24180.1 FBpp0310266
AT3G24180.1 FBpp0080197
AT3G24180.1 FBpp0310265
AT1G33700.1 FBpp0310264
AT1G33700.1 FBpp0310266
AT1G33700.1 FBpp0080197
AT1G33700.1 FBpp0310265
AT4G10060.1 FBpp0310264
AT4G10060.1 FBpp0310266
AT4G10060.1 FBpp0080197
AT4G10060.1 FBpp0310265
AT5G49900.1 FBpp0310264
AT5G49900.1 FBpp0310266
AT5G49900.1 FBpp0080197
AT5G49900.1 FBpp0310265
AT5G19690.1 FBpp0084161
AT1G34130.1 FBpp0076956
AT1G34130.1 FBpp0311838
AT3G09910.1 FBpp0070814
AT5G03530.1 FBpp0070814
AT1G43890.1 FBpp0070814
AT1G51510.1 FBpp0087648
AT1G80230.1 FBpp0309852
AT1G80230.1 FBpp0078918
AT1G80230.1 FBpp0078919
AT3G15640.1 FBpp0309852
AT3G15640.1 FBpp0078918
AT3G15640.1 FBpp0078919
AT1G52710.1 FBpp0309852
AT1G52710.1 FBpp0078918
AT1G52710.1 FBpp0078919
AT3G15355.1 FBpp0306810
AT3G15355.1 FBpp0083867
AT3G15355.1 FBpp0083868
AT1G53025.2 FBpp0306810
AT1G53025.2 FBpp0083867
AT1G53025.2 FBpp0083868
AT1G53023.1 FBpp0306810
AT1G53023.1 FBpp0083867
AT1G53023.1 FBpp0083868
AT2G16920.1 FBpp0306810
AT2G16920.1 FBpp0083867
AT2G16920.1 FBpp0083868
AT2G33770.1 FBpp0306810
AT2G33770.1 FBpp0083867
AT2G33770.1 FBpp0083868
AT4G25900.1 FBpp0312212
AT4G25900.1 FBpp0310255
AT4G25900.1 FBpp0080153
AT5G57330.1 FBpp0312212
AT5G57330.1 FBpp0310255
AT5G57330.1 FBpp0080153
AT3G61610.1 FBpp0312212
AT3G61610.1 FBpp0310255
AT3G61610.1 FBpp0080153
AT4G23730.3 FBpp0312212
AT4G23730.3 FBpp0310255
AT4G23730.3 FBpp0080153
AT5G14500.2 FBpp0312212
AT5G14500.2 FBpp0310255
AT5G14500.2 FBpp0080153
AT3G01590.1 FBpp0312212
AT3G01590.1 FBpp0310255
AT3G01590.1 FBpp0080153
AT1G55370.2 FBpp0312212
AT1G55370.2 FBpp0310255
AT1G55370.2 FBpp0080153
AT5G38650.1 FBpp0080943
AT5G38660.2 FBpp0080943
AT1G67250.1 FBpp0080943
AT1G62920.1 FBpp0080943
AT1G66740.1 FBpp0074715
AT1G66740.1 FBpp0291576
AT5G38110.1 FBpp0074715
AT5G38110.1 FBpp0291576
AT4G29780.1 FBpp0293413
AT5G12010.1 FBpp0293413
AT3G19120.1 FBpp0293413
AT1G72275.1 FBpp0293413
AT3G63270.1 FBpp0293413
AT3G55350.1 FBpp0293413
AT2G38960.3 FBpp0073073
AT1G72280.1 FBpp0073073
AT3G43840.1 FBpp0079218
AT1G72590.1 FBpp0079218
AT2G16530.3 FBpp0079218
AT3G18500.3 FBpp0071992
AT1G73875.1 FBpp0071992
AT5G11350.4 FBpp0071992
AT1G74250.1 FBpp0072315
AT1G76490.1 FBpp0083842
AT2G17370.1 FBpp0083842
AT1G77140.1 FBpp0081548
AT1G78630.1 FBpp0088360
AT3G01790.1 FBpp0088360
AT1G78770.1 FBpp0083769
AT1G79440.1 FBpp0100025
AT1G79440.1 FBpp0100024
AT1G79440.1 FBpp0100026
AT1G79440.1 FBpp0289952
AT1G79440.1 FBpp0084265
AT1G79810.1 FBpp0076329
AT3G18060.1 FBpp0075581
AT3G18060.1 FBpp0075582
AT2G01330.1 FBpp0075581
AT2G01330.1 FBpp0075582
AT2G04620.1 FBpp0081847
AT4G26970.1 FBpp0083720
AT4G26970.1 FBpp0081736
AT5G54950.1 FBpp0083720
AT5G54950.1 FBpp0081736
AT2G05710.1 FBpp0083720
AT2G05710.1 FBpp0081736
AT4G35830.1 FBpp0083720
AT4G35830.1 FBpp0081736
AT2G05830.1 FBpp0085169
AT2G05830.1 FBpp0306623
AT2G05830.1 FBpp0085170
AT3G46210.1 FBpp0081725
AT2G07110.1 FBpp0081725
ATMG00580.1 FBpp0390632
AT2G14835.1 FBpp0083630
AT2G15240.1 FBpp0081434
AT3G44150.1 FBpp0081829
AT3G11800.1 FBpp0081829
AT2G15910.1 FBpp0081829
AT3G48630.1 FBpp0081829
AT2G16570.1 FBpp0076654
AT2G16570.1 FBpp0076655
AT2G16570.1 FBpp0293248
AT2G16570.1 FBpp0081261
AT4G34740.1 FBpp0076654
AT4G34740.1 FBpp0076655
AT4G34740.1 FBpp0293248
AT4G34740.1 FBpp0081261
AT4G38880.1 FBpp0076654
AT4G38880.1 FBpp0076655
AT4G38880.1 FBpp0293248
AT4G38880.1 FBpp0081261
AT3G19970.1 FBpp0085372
AT2G18245.1 FBpp0085372
AT2G18900.1 FBpp0113107
AT3G26480.1 FBpp0113107
AT4G29350.1 FBpp0301152
AT4G29350.1 FBpp0078864
AT4G29350.1 FBpp0078865
AT4G29350.1 FBpp0078866
AT4G29350.1 FBpp0301151
AT4G29350.1 FBpp0089196
AT2G19760.1 FBpp0301152
AT2G19760.1 FBpp0078864
AT2G19760.1 FBpp0078865
AT2G19760.1 FBpp0078866
AT2G19760.1 FBpp0301151
AT2G19760.1 FBpp0089196
AT5G56600.1 FBpp0301152
AT5G56600.1 FBpp0078864
AT5G56600.1 FBpp0078865
AT5G56600.1 FBpp0078866
AT5G56600.1 FBpp0301151
AT5G56600.1 FBpp0089196
AT4G29340.1 FBpp0301152
AT4G29340.1 FBpp0078864
AT4G29340.1 FBpp0078865
AT4G29340.1 FBpp0078866
AT4G29340.1 FBpp0301151
AT4G29340.1 FBpp0089196
AT2G19770.1 FBpp0301152
AT2G19770.1 FBpp0078864
AT2G19770.1 FBpp0078865
AT2G19770.1 FBpp0078866
AT2G19770.1 FBpp0301151
AT2G19770.1 FBpp0089196
AT2G20510.2 FBpp0307026
AT2G20510.2 FBpp0083164
AT2G20510.2 FBpp0083163
AT2G36070.1 FBpp0307026
AT2G36070.1 FBpp0083164
AT2G36070.1 FBpp0083163
AT5G08415.1 FBpp0288705
AT2G20860.1 FBpp0288705
AT2G24440.1 FBpp0080541
AT2G24440.1 FBpp0073637
AT4G31360.1 FBpp0080541
AT4G31360.1 FBpp0073637
AT5G43850.1 FBpp0112333
AT2G26400.2 FBpp0112333
AT4G14716.1 FBpp0112333
AT4G14710.5 FBpp0112333
AT2G27490.1 FBpp0081152
AT2G27920.1 FBpp0072504
AT2G27920.1 FBpp0072505
AT2G27920.1 FBpp0080368
AT2G30050.1 FBpp0311988
AT2G30050.1 FBpp0083801
AT3G01340.1 FBpp0311988
AT3G01340.1 FBpp0083801
AT2G30710.1 FBpp0083411
AT2G32415.3 FBpp0300531
AT2G32415.3 FBpp0081878
AT2G33470.1 FBpp0310435
AT2G33470.1 FBpp0311351
AT2G33470.1 FBpp0073849
AT2G33470.1 FBpp0073850
AT2G33470.1 FBpp0310436
AT2G34560.2 FBpp0070511
AT3G20440.2 FBpp0086845
AT2G36390.1 FBpp0086845
AT5G03650.1 FBpp0086845
AT2G36480.1 FBpp0291319
AT2G38130.1 FBpp0072598
AT2G38130.1 FBpp0302739
AT2G38130.1 FBpp0070202
AT2G41220.1 FBpp0297083
AT2G41220.1 FBpp0305785
AT2G41220.1 FBpp0075100
AT2G41220.1 FBpp0075103
AT2G41220.1 FBpp0311304
AT2G41220.1 FBpp0305786
AT2G41220.1 FBpp0297082
AT5G04140.2 FBpp0297083
AT5G04140.2 FBpp0305785
AT5G04140.2 FBpp0075100
AT5G04140.2 FBpp0075103
AT5G04140.2 FBpp0311304
AT5G04140.2 FBpp0305786
AT5G04140.2 FBpp0297082
AT5G53460.1 FBpp0297083
AT5G53460.1 FBpp0305785
AT5G53460.1 FBpp0075100
AT5G53460.1 FBpp0075103
AT5G53460.1 FBpp0311304
AT5G53460.1 FBpp0305786
AT5G53460.1 FBpp0297082
AT2G43760.1 FBpp0084157
AT5G57020.1 FBpp0076451
AT2G44175.1 FBpp0076451
AT2G47210.1 FBpp0085546
AT3G62840.1 FBpp0081234
AT2G47640.1 FBpp0081234
AT2G47960.1 FBpp0079574
AT3G02220.1 FBpp0074220
AT3G02950.1 FBpp0072425
AT3G02950.1 FBpp0072426
AT5G16790.1 FBpp0072425
AT5G16790.1 FBpp0072426
AT5G17020.1 FBpp0312321
AT5G17020.1 FBpp0079278
AT3G03110.1 FBpp0312321
AT3G03110.1 FBpp0079278
AT3G03490.1 FBpp0079908
AT3G03490.1 FBpp0309544
AT5G17550.1 FBpp0079908
AT5G17550.1 FBpp0309544
AT3G06540.1 FBpp0085658
AT3G07270.1 FBpp0071507
AT3G07270.1 FBpp0071506
AT3G07270.1 FBpp0071505
AT5G01290.1 FBpp0073739
AT3G09100.2 FBpp0073739
AT5G28210.1 FBpp0073739
AT3G10220.1 FBpp0085690
AT5G06600.1 FBpp0309600
AT5G06600.1 FBpp0073474
AT3G11910.1 FBpp0309600
AT3G11910.1 FBpp0073474
AT3G12280.1 FBpp0070141
AT5G45990.2 FBpp0070402
AT3G51110.1 FBpp0070402
AT3G13210.1 FBpp0070402
AT5G41770.1 FBpp0070402
AT3G13440.1 FBpp0099795
AT4G19210.1 FBpp0076285
AT4G19210.1 FBpp0076284
AT3G13640.1 FBpp0076285
AT3G13640.1 FBpp0076284
AT4G30300.1 FBpp0076285
AT4G30300.1 FBpp0076284
AT3G14120.1 FBpp0079710
AT3G17880.1 FBpp0070572
AT3G17880.1 FBpp0070573
AT3G17880.1 FBpp0070575
AT3G17880.1 FBpp0305905
AT4G22670.1 FBpp0070572
AT4G22670.1 FBpp0070573
AT4G22670.1 FBpp0070575
AT4G22670.1 FBpp0305905
AT3G18860.1 FBpp0293253
AT3G18860.1 FBpp0310466
AT3G18860.1 FBpp0077645
AT3G25900.1 FBpp0309710
AT3G25900.1 FBpp0080732
AT3G25900.1 FBpp0309709
AT3G25900.1 FBpp0080731
AT3G25900.1 FBpp0311160
AT3G25900.1 FBpp0311159
AT3G63250.1 FBpp0309710
AT3G63250.1 FBpp0080732
AT3G63250.1 FBpp0309709
AT3G63250.1 FBpp0080731
AT3G63250.1 FBpp0311160
AT3G63250.1 FBpp0311159
AT3G22740.1 FBpp0309710
AT3G22740.1 FBpp0080732
AT3G22740.1 FBpp0309709
AT3G22740.1 FBpp0080731
AT3G22740.1 FBpp0311160
AT3G22740.1 FBpp0311159
AT3G22950.1 FBpp0076438
AT3G24315.1 FBpp0078315
AT3G24315.1 FBpp0310534
AT3G49180.1 FBpp0070299
AT3G51130.1 FBpp0076331
AT3G52120.3 FBpp0112321
AT3G52120.3 FBpp0352245
AT3G52120.3 FBpp0307746
AT3G52120.3 FBpp0078333
AT3G53690.1 FBpp0087349
AT3G53690.1 FBpp0291679
AT3G56840.1 FBpp0309285
AT3G56840.1 FBpp0309284
AT3G56840.1 FBpp0080728
AT3G58170.1 FBpp0074757
AT3G58170.1 FBpp0074758
AT4G14455.1 FBpp0074757
AT4G14455.1 FBpp0074758
AT3G59630.1 FBpp0082468
AT3G62940.2 FBpp0075358
AT5G08600.2 FBpp0075317
AT4G02400.1 FBpp0075317
AT5G36980.1 FBpp0075317
AT4G02730.1 FBpp0088514
AT4G02730.1 FBpp0070422
AT4G02730.1 FBpp0300790
AT4G04950.1 FBpp0080044
AT4G32580.1 FBpp0080044
AT4G14590.1 FBpp0110478
AT4G18900.1 FBpp0087323
AT4G18905.2 FBpp0087323
AT4G35370.1 FBpp0087323
AT4G20850.1 FBpp0086888
AT4G20850.1 FBpp0310608
AT4G20850.1 FBpp0308802
AT4G20850.1 FBpp0086887
AT4G21800.1 FBpp0070181
AT4G22720.1 FBpp0075139
AT4G24330.1 FBpp0077214
AT4G24330.1 FBpp0305448
AT5G49945.1 FBpp0077214
AT5G49945.1 FBpp0305448
AT4G28020.1 FBpp0087917
AT4G28020.1 FBpp0087918
AT4G28020.1 FBpp0088442
AT4G30490.1 FBpp0087037
AT4G30490.1 FBpp0292314
AT4G28070.2 FBpp0087037
AT4G28070.2 FBpp0292314
AT4G35910.1 FBpp0303745
AT4G35910.1 FBpp0080822
AT4G35987.1 FBpp0307726
AT4G35987.1 FBpp0080901
AT4G35987.1 FBpp0080902
AT4G39370.3 FBpp0070793
AT4G39370.3 FBpp0310141
AT5G01340.1 FBpp0099892
AT5G01340.1 FBpp0099890
AT5G01340.1 FBpp0099888
AT5G01340.1 FBpp0099889
AT5G07660.1 FBpp0083958
AT5G61460.1 FBpp0083958
ATCG00480.1 FBpp0075203
ATCG00480.1 FBpp0305828
ATCG00480.1 FBpp0088250
ATCG00480.1 FBpp0311086
AT5G08690.1 FBpp0075203
AT5G08690.1 FBpp0305828
AT5G08690.1 FBpp0088250
AT5G08690.1 FBpp0311086
AT5G08670.1 FBpp0075203
AT5G08670.1 FBpp0305828
AT5G08670.1 FBpp0088250
AT5G08670.1 FBpp0311086
AT5G08680.1 FBpp0075203
AT5G08680.1 FBpp0305828
AT5G08680.1 FBpp0088250
AT5G08680.1 FBpp0311086
AT5G10810.1 FBpp0071210
AT5G10810.1 FBpp0305781
AT5G10810.1 FBpp0305782
AT5G10810.1 FBpp0301768
AT5G10810.1 FBpp0071209
AT5G11040.1 FBpp0080933
AT5G14520.1 FBpp0079445
AT5G14850.1 FBpp0073008
AT5G14850.1 FBpp0073009
AT5G16280.1 FBpp0306028
AT5G16280.1 FBpp0074734
AT5G16630.1 FBpp0086505
AT5G16630.1 FBpp0086506
AT5G16630.1 FBpp0300906
AT5G24840.1 FBpp0070317
AT5G59240.1 FBpp0099686
AT5G59240.1 FBpp0301957
AT5G59240.1 FBpp0311987
AT5G59240.1 FBpp0311986
AT5G20290.1 FBpp0099686
AT5G20290.1 FBpp0301957
AT5G20290.1 FBpp0311987
AT5G20290.1 FBpp0311986
AT5G22120.1 FBpp0072851
AT5G22120.1 FBpp0311278
AT5G22120.1 FBpp0311279
AT5G26680.1 FBpp0086223
AT5G26760.2 FBpp0111291
AT5G27470.1 FBpp0077351
AT5G27470.1 FBpp0307454
AT5G40670.1 FBpp0083750
AT5G40670.1 FBpp0310702
AT5G41880.1 FBpp0076330
AT5G42970.1 FBpp0087935
AT5G42970.1 FBpp0290448
AT5G47030.1 FBpp0071373
AT5G47030.1 FBpp0305117
AT5G47030.1 FBpp0310433
AT5G49110.2 FBpp0087756
AT5G49930.1 FBpp0290492
AT5G49930.1 FBpp0290493
AT5G50310.1 FBpp0075697
AT5G50320.1 FBpp0077129
AT5G59440.3 FBpp0303030
AT5G59440.3 FBpp0085966
AT5G62600.1 FBpp0077399
AT5G62600.1 FBpp0307125
AT5G67590.1 FBpp0074481
ATCG00900.1 FBpp0304503
ATCG00900.1 FBpp0079597
ATCG01240.1 FBpp0304503
ATCG01240.1 FBpp0079597
ATMG00513.1 FBpp0390633
ATMG00510.1 FBpp0271773
ATMG00510.1 FBpp0088174
ATMG00510.1 FBpp0305832
AT5G66360.2 FBpp0084729
AT2G47420.1 FBpp0084729
AT1G03110.1 FBpp0070862
AT5G19070.1 FBpp0078180
AT1G03260.1 FBpp0078180
AT1G22850.1 FBpp0078180
AT1G44960.1 FBpp0078180
AT5G28900.1 FBpp0300985
AT5G28900.1 FBpp0290339
AT5G28900.1 FBpp0300986
AT5G28900.1 FBpp0310665
AT5G28850.2 FBpp0300985
AT5G28850.2 FBpp0290339
AT5G28850.2 FBpp0300986
AT5G28850.2 FBpp0310665
AT1G54450.1 FBpp0300985
AT1G54450.1 FBpp0290339
AT1G54450.1 FBpp0300986
AT1G54450.1 FBpp0310665
AT1G03960.1 FBpp0300985
AT1G03960.1 FBpp0290339
AT1G03960.1 FBpp0300986
AT1G03960.1 FBpp0310665
AT5G44090.2 FBpp0300985
AT5G44090.2 FBpp0290339
AT5G44090.2 FBpp0300986
AT5G44090.2 FBpp0310665
AT1G04510.1 FBpp0085902
AT2G33340.1 FBpp0085902
AT2G33220.2 FBpp0070885
AT2G33220.2 FBpp0309040
AT2G33220.2 FBpp0312526
AT1G04630.1 FBpp0070885
AT1G04630.1 FBpp0309040
AT1G04630.1 FBpp0312526
AT1G04810.1 FBpp0306599
AT1G04810.1 FBpp0084754
AT1G04810.1 FBpp0303405
AT2G32730.1 FBpp0306599
AT2G32730.1 FBpp0084754
AT2G32730.1 FBpp0303405
AT1G05720.1 FBpp0074949
AT1G06900.1 FBpp0073438
AT5G01440.1 FBpp0073438
AT1G07025.1 FBpp0084635
AT2G30160.1 FBpp0084635
AT1G07030.1 FBpp0084635
AT4G12890.1 FBpp0082228
AT4G12870.1 FBpp0082228
AT4G12900.1 FBpp0082228
AT4G12960.2 FBpp0082228
AT5G01580.1 FBpp0082228
AT1G07080.1 FBpp0082228
AT5G04210.1 FBpp0078624
AT5G07060.1 FBpp0078624
AT2G29580.1 FBpp0078624
AT1G07360.1 FBpp0078624
AT2G29570.1 FBpp0080803
AT2G29570.1 FBpp0089395
AT2G29570.1 FBpp0085619
AT1G07370.1 FBpp0080803
AT1G07370.1 FBpp0089395
AT1G07370.1 FBpp0085619
AT1G08370.1 FBpp0072132
AT1G08370.1 FBpp0290862
AT1G08780.1 FBpp0076858
AT1G10170.4 FBpp0304749
AT1G10170.4 FBpp0080266
AT1G10170.4 FBpp0080265
AT1G10170.4 FBpp0304750
