Orthogroup	arabidopsis	fly
OG0005741	AT5G58790.2, AT3G47120.1	FBpp0080829, FBpp0304487
OG0005742	AT3G48150.1	FBpp0080894, FBpp0305185, FBpp0291434, FBpp0305184
OG0005744	AT3G49725.1	FBpp0084251, FBpp0309866
OG0005745	AT3G55580.1, AT3G53830.4	FBpp0083546
OG0005746	AT3G54610.1	FBpp0075701
OG0005747	AT3G57000.1	FBpp0070646
OG0005748	AT3G58180.1	FBpp0085222
OG0005751	AT3G59380.1	FBpp0077106, FBpp0307904
OG0005752	AT3G60300.2	FBpp0086712, FBpp0308975
OG0005756	AT4G12790.1	FBpp0081087
OG0005757	AT4G13720.2	FBpp0078684
OG0005758	AT4G14147.2	FBpp0078831
OG0005759	AT4G14970.1	FBpp0083399
OG0005760	AT4G17100.2	FBpp0082654, FBpp0073243, FBpp0310188
OG0005761	AT4G18460.1	FBpp0308465, FBpp0290123
OG0005763	AT4G20760.2	FBpp0311239, FBpp0071131
OG0005764	AT4G21470.1	FBpp0081260, FBpp0308769
OG0005766	AT4G24380.3, AT5G65400.2	FBpp0083317
OG0005768	AT4G25180.1, AT5G09380.2	FBpp0074902
OG0005769	AT4G25550.1, AT4G29820.1	FBpp0110163, FBpp0076184
OG0005770	AT4G26850.1, AT5G55120.1	FBpp0076191, FBpp0112920
OG0005771	AT4G33150.1	FBpp0310050, FBpp0079118
OG0005772	ATCG00050.1, AT5G56940.1, AT4G34620.1	FBpp0086704
OG0005773	AT4G34700.1	FBpp0309567, FBpp0080051
OG0005775	AT5G02410.1	FBpp0075946
OG0005778	AT5G07350.2, AT5G61780.1	FBpp0072419, FBpp0304417
OG0005779	AT5G07630.1	FBpp0070811
OG0005780	AT5G08300.1, AT5G23250.1	FBpp0292215, FBpp0073010, FBpp0083183
OG0005781	AT5G09900.3, AT5G64760.1	FBpp0078278
OG0005783	AT5G12370.1	FBpp0083932
OG0005784	AT5G13680.1	FBpp0307426, FBpp0081896, FBpp0307425
OG0005785	AT5G14050.1	FBpp0086314
OG0005786	AT5G15400.1	FBpp0080009, FBpp0290465
OG0005788	AT5G17250.1	FBpp0085870
OG0005789	AT5G19150.1	FBpp0074800
OG0005790	AT5G19300.1	FBpp0087482, FBpp0087481
OG0005792	AT5G23590.1	FBpp0081841
OG0005794	AT5G40530.3	FBpp0085693
OG0005796	AT5G46800.1	FBpp0089377, FBpp0077414, FBpp0079017
OG0005797	AT5G46840.1	FBpp0080510
OG0005798	AT5G49010.1	FBpp0084348
OG0005799	AT5G49480.1	FBpp0309720, FBpp0309721, FBpp0309722, FBpp0309723
OG0005800	AT5G51340.1	FBpp0082507
OG0005801	AT5G51720.1	FBpp0084774
OG0005802	AT5G52910.2	FBpp0082180
OG0005803	AT5G54830.1	FBpp0311484, FBpp0312595, FBpp0271723, FBpp0297661, FBpp0081672, FBpp0296944, FBpp0296946, FBpp0296943, FBpp0296945
OG0005804	AT5G55130.1	FBpp0079295, FBpp0305606, FBpp0305605
OG0005805	AT5G58030.1	FBpp0086599
OG0005806	AT5G58070.1	FBpp0302979, FBpp0310390, FBpp0077607
OG0005807	AT5G59230.1	FBpp0084526, FBpp0084525, FBpp0084524
OG0005808	AT5G59980.2	FBpp0307924, FBpp0077802
OG0005810	AT5G62290.1	FBpp0086010
OG0005811	AT5G63080.1	FBpp0310373, FBpp0080615
OG0006378	AT5G06420.1, AT1G01350.1	FBpp0083244
OG0006384	AT1G04635.1	FBpp0075046, FBpp0289942
OG0006391	AT1G07840.1	FBpp0304812, FBpp0078766
OG0006394	AT1G08600.2	FBpp0311052, FBpp0084212, FBpp0084213, FBpp0311051
OG0006395	AT1G08830.1, AT5G18100.1	FBpp0305736, FBpp0075958
OG0006397	AT1G09620.1	FBpp0311704, FBpp0077251
OG0006398	AT1G09794.1	FBpp0289266
OG0006399	AT1G10095.1	FBpp0311476, FBpp0070398
OG0006402	AT1G61700.1, AT1G11475.1	FBpp0084067
OG0006403	AT1G12050.1	FBpp0073134
OG0006404	AT1G12520.1	FBpp0290166, FBpp0305282
OG0006405	AT4G31520.1, AT1G13160.1	FBpp0087709
OG0006407	AT1G14620.1	FBpp0072659
OG0006409	AT1G15390.1	FBpp0081794, FBpp0310552, FBpp0081795
OG0006411	AT3G15610.1, AT1G52730.1, AT1G15470.1	FBpp0072023, FBpp0112025
OG0006413	AT1G80620.1, AT1G15810.1, ATCG01120.1	FBpp0071771
OG0006418	AT1G17690.1	FBpp0309945, FBpp0072119
OG0006419	AT1G17760.1	FBpp0297503, FBpp0297502, FBpp0112456
OG0006421	AT2G42670.2, AT3G58670.1, AT1G18490.1, AT5G15120.1, AT5G39890.1	FBpp0076459
OG0006424	AT1G20200.1, AT1G75990.1	FBpp0291495, FBpp0307804
OG0006425	AT1G20410.1	FBpp0077806
OG0006427	AT1G20920.1, AT3G09620.2	FBpp0073828
OG0006429	AT1G21170.2, AT1G76850.1	FBpp0077208
OG0006430	AT1G77440.1, AT1G21720.1	FBpp0081488
OG0006433	AT5G20840.1, AT3G43220.1, AT3G14205.1, AT1G22620.1	FBpp0077133
OG0006434	AT1G24050.1, AT1G70220.1	FBpp0073458
OG0006437	AT1G26170.1	FBpp0081862, FBpp0312218
OG0006440	AT1G28350.1, AT2G33840.1	FBpp0075168
OG0006442	AT1G30070.2	FBpp0070953
OG0006443	AT1G30550.2, AT1G30545.2, AT1G45231.2	FBpp0310356
OG0006444	AT1G31170.4	FBpp0292779, FBpp0074266, FBpp0292781, FBpp0292780
OG0006446	AT1G33400.2	FBpp0087232, FBpp0075717, FBpp0087091
OG0006451	AT1G48550.1	FBpp0311797, FBpp0077938
OG0006452	AT1G50670.1	FBpp0076867, FBpp0304189, FBpp0303184
OG0006454	AT1G53780.2, AT1G53750.1	FBpp0088021
OG0006455	AT1G53850.1, AT3G14290.1	FBpp0086066, FBpp0086067
OG0006458	AT1G54150.1, AT1G63900.1, AT1G59560.1	FBpp0312381, FBpp0073049
OG0006459	AT1G54490.1, AT5G42540.2, AT1G75660.1	FBpp0078973, FBpp0304602
OG0006461	AT5G30495.1, AT1G54770.1	FBpp0081082
OG0006462	AT5G24340.2	FBpp0081027
OG0006463	AT1G59600.1	FBpp0078377, FBpp0306967, FBpp0306968
OG0006464	AT1G60660.1, AT5G09680.3	FBpp0085713
OG0006465	AT1G61040.1	FBpp0070467, FBpp0309752, FBpp0071731
OG0006468	AT1G63210.1, AT1G65440.1	FBpp0070861, FBpp0309041
OG0006475	AT1G73960.1	FBpp0076090, FBpp0304934
OG0006477	AT1G75850.1, AT3G51310.1, AT2G17790.1	FBpp0071685, FBpp0071686
OG0006478	AT1G76170.7, AT2G44270.1	FBpp0087712
OG0006479	AT2G01720.1, AT1G76400.1	FBpp0079642, FBpp0304506
OG0006483	AT2G02560.1	FBpp0079643, FBpp0304507
OG0006488	ATMG00730.1, AT2G07687.1	FBpp0100180
OG0006489	AT2G07690.1	FBpp0081756
OG0006492	AT2G15270.1	FBpp0293290, FBpp0086385
OG0006494	AT2G16370.1, AT2G21550.1, AT4G34570.1	FBpp0077363, FBpp0310349
OG0006495	AT2G17250.1	FBpp0070562, FBpp0305927, FBpp0070561
OG0006496	AT2G17630.1, AT4G35630.1	FBpp0084759
OG0006497	AT2G19540.1	FBpp0307248, FBpp0085379
OG0006499	AT2G20580.1, AT4G28470.1	FBpp0074662
OG0006500	AT2G21790.1	FBpp0079648
OG0006502	AT2G24990.1, AT5G37350.1	FBpp0075866, FBpp0075865
OG0006503	AT2G25730.2	FBpp0081863
OG0006505	AT5G64370.1	FBpp0081276
OG0006506	AT2G27900.1	FBpp0086024
OG0006510	AT2G32600.1	FBpp0075676
OG0006511	AT4G20870.1, AT2G34770.1	FBpp0290181
OG0006512	AT2G35720.1	FBpp0086667
OG0006513	AT2G39260.1	FBpp0071072
OG0006514	AT2G39990.1	FBpp0078532, FBpp0085334
OG0006515	AT2G41490.1, AT3G57220.1	FBpp0080017
OG0006516	AT2G44510.1, AT5G03830.1	FBpp0082298
OG0006517	AT2G45695.1, AT3G61113.1	FBpp0113022
OG0006518	AT2G45730.1	FBpp0078961, FBpp0309858, FBpp0309857
OG0006519	AT2G47300.2	FBpp0070748
OG0006520	AT3G03750.2	FBpp0112128
OG0006521	AT3G03960.1	FBpp0087764
OG0006522	AT3G05480.3	FBpp0111830, FBpp0074847
OG0006523	AT3G05760.1	FBpp0073099, FBpp0305745
OG0006524	AT5G18800.1, AT3G06310.1	FBpp0072232, FBpp0072231, FBpp0290258, FBpp0072233
OG0006525	AT5G49020.1, AT3G06930.2	FBpp0081628, FBpp0305840
OG0006528	AT3G08850.1, AT5G01770.1	FBpp0311819, FBpp0305180
OG0006529	AT3G08960.1	FBpp0086416
OG0006530	AT3G10380.1	FBpp0078326
OG0006531	AT3G10640.1, AT5G04850.2	FBpp0305334, FBpp0074964
OG0006534	AT3G12170.2, AT5G06910.1	FBpp0307760, FBpp0081843
OG0006535	AT3G12530.1	FBpp0303867, FBpp0303866
OG0006537	AT3G13235.1	FBpp0074054, FBpp0310006
OG0006539	AT3G14700.1, AT5G16780.1	FBpp0088538, FBpp0088537
OG0006540	AT3G18940.1	FBpp0083036
OG0006542	AT5G27990.1, AT3G22510.1	FBpp0084341
OG0006544	AT3G22990.1	FBpp0085442
OG0006545	AT3G25660.1	FBpp0083132
OG0006546	AT3G27240.1, AT5G40810.1	FBpp0297223, FBpp0076848
OG0006547	AT3G27530.1	FBpp0071045, FBpp0309148
OG0006550	AT3G33520.1	FBpp0073983
OG0006554	AT3G49100.1	FBpp0076467
OG0006555	AT3G55400.1	FBpp0307950, FBpp0082356, FBpp0312479
OG0006557	AT3G57660.1	FBpp0086640
OG0006558	AT3G57910.1	FBpp0081095, FBpp0308784
OG0006559	AT4G27650.1, AT3G58390.1	FBpp0079444
OG0006560	AT3G62080.2	FBpp0077896
OG0006562	AT4G00590.1	FBpp0075253, FBpp0305777
OG0006563	AT4G04940.1	FBpp0082231
OG0006565	AT4G09012.1, AT5G39800.1, AT5G40080.1	FBpp0086531
OG0006566	AT4G09980.1	FBpp0079219
OG0006567	AT4G10050.1	FBpp0076246, FBpp0306036
OG0006568	AT4G10110.1	FBpp0077775
OG0006569	AT4G10180.1	FBpp0079757
OG0006570	AT4G23330.1, AT4G11420.1	FBpp0312226, FBpp0078584
OG0006571	AT4G14110.1	FBpp0079262
OG0006572	AT4G14790.1, AT5G39840.1	FBpp0271517, FBpp0312545
OG0006575	AT4G28450.1	FBpp0075302
OG0006576	AT4G28830.1	FBpp0310826, FBpp0074759
OG0006577	AT4G29380.1	FBpp0081466, FBpp0290464, FBpp0305822
OG0006578	AT4G30480.2	FBpp0307945, FBpp0082765
OG0006579	AT4G30840.1	FBpp0082998
OG0006580	AT4G31160.1	FBpp0293270, FBpp0071575
OG0006581	AT4G31200.1	FBpp0075048, FBpp0311297, FBpp0290769
OG0006582	AT4G32050.1	FBpp0081226
OG0006584	AT4G34270.1	FBpp0070007
OG0006585	AT4G38890.1	FBpp0080828
OG0006587	AT5G05560.2	FBpp0073893
OG0006588	AT5G05660.1	FBpp0073100
OG0006589	AT5G05920.1	FBpp0076418
OG0006590	AT5G07370.1, AT5G61760.1	FBpp0077734
OG0006592	AT5G08335.1, AT5G23320.2	FBpp0075610, FBpp0304385
OG0006593	AT5G23575.1, AT5G08500.1	FBpp0077166, FBpp0306838
OG0006594	AT5G09230.7	FBpp0070816, FBpp0070815, FBpp0070817
OG0006596	AT5G09920.1	FBpp0302530
OG0006597	AT5G10940.1	FBpp0085923, FBpp0309249
OG0006598	AT5G11900.1	FBpp0074121, FBpp0302657
OG0006600	AT5G12410.1	FBpp0073196
OG0006601	AT5G14530.1, AT5G66240.2	FBpp0079266
OG0006602	AT5G16750.1	FBpp0087461
OG0006604	AT5G18420.2	FBpp0310002, FBpp0072099, FBpp0072098
OG0006605	AT5G19180.1	FBpp0086711
OG0006607	AT5G20600.1	FBpp0080052
OG0006608	AT5G23395.1	FBpp0290849, FBpp0084930
OG0006609	AT5G25754.1, AT5G25757.1	FBpp0075754
OG0006610	AT5G26180.1	FBpp0289234
OG0006611	AT5G27740.1	FBpp0079812, FBpp0311114
OG0006612	AT5G37055.1	FBpp0078673
OG0006613	AT5G37370.1	FBpp0073588, FBpp0308968, FBpp0302613
OG0006614	AT5G37630.1	FBpp0290540, FBpp0288780
OG0006615	AT5G37830.1	FBpp0071743
OG0006616	AT5G37850.1	FBpp0111673
OG0006617	AT5G40820.2	FBpp0074047
OG0006618	AT5G44740.2	FBpp0078142
OG0006619	AT5G47010.1	FBpp0309612, FBpp0073433
OG0006620	AT5G47720.2, AT5G48230.2	FBpp0071095, FBpp0311869
OG0006621	AT5G49030.3	FBpp0291534
OG0006622	AT5G49510.1	FBpp0081882
OG0006623	AT5G51130.1	FBpp0078369, FBpp0310438, FBpp0310437
OG0006624	AT5G51410.1	FBpp0070951
OG0006625	AT5G51540.1	FBpp0085393
OG0006626	AT5G52820.1	FBpp0077735
OG0006627	AT5G53000.1	FBpp0080045
OG0006628	AT5G53850.5	FBpp0304097, FBpp0073649
OG0006629	AT5G58220.1	FBpp0087336
OG0006630	AT5G58450.1	FBpp0083238
OG0006631	AT5G61500.1	FBpp0074822
OG0006632	AT5G63440.2	FBpp0304016, FBpp0080117
OG0006634	AT5G65950.1	FBpp0072906
OG0006635	AT5G66180.1	FBpp0077624
OG0006636	AT5G66680.1	FBpp0071279
OG0006637	ATMG00160.1	FBpp0100177
OG0006638	ATMG01360.1	FBpp0100176
OG0007388	AT1G01210.1, AT4G07950.1	FBpp0085563
OG0007397	AT5G56720.1, AT5G43330.1, AT1G04410.1	FBpp0079640, FBpp0311560
OG0007403	AT1G06570.1	FBpp0077883, FBpp0077884
OG0007406	AT1G07830.1	FBpp0081599
OG0007407	AT2G27120.2, AT1G08260.1	FBpp0083800
OG0007408	AT1G08400.1, AT3G47700.1	FBpp0076549
OG0007409	AT1G08410.1, AT2G27200.1	FBpp0308653, FBpp0070284
OG0007411	AT1G09800.1	FBpp0110275
OG0007413	AT1G10580.1	FBpp0083581
OG0007416	AT1G11780.1	FBpp0402790, FBpp0089414
OG0007418	AT1G62886.1, AT1G12400.3	FBpp0290353
OG0007421	AT1G12650.1	FBpp0082445
OG0007424	AT4G05523.1, AT1G13120.1	FBpp0087775
OG0007426	AT1G13690.1	FBpp0086101
OG0007427	AT1G14140.1	FBpp0074238, FBpp0292605, FBpp0308798
OG0007431	AT1G15440.1	FBpp0311844, FBpp0087322
OG0007435	AT2G19950.2	FBpp0084013
OG0007442	AT1G76140.1, AT1G20380.1	FBpp0079637, FBpp0312578, FBpp0310618
OG0007443	AT1G22800.1	FBpp0086721, FBpp0303475
OG0007447	AT1G23280.1	FBpp0311991, FBpp0071198
OG0007453	AT1G28320.1	FBpp0072282
OG0007458	AT1G31870.1	FBpp0084051
OG0007459	AT1G33390.1	FBpp0070403, FBpp0309621
OG0007466	AT1G42440.1	FBpp0077998
OG0007471	AT1G50030.1	FBpp0307598, FBpp0080003
OG0007474	AT1G55460.1, AT5G51795.1	FBpp0077839
OG0007477	AT1G56290.1	FBpp0073887, FBpp0309306
OG0007480	AT1G63810.1	FBpp0082727
OG0007481	AT1G65030.1	FBpp0073835, FBpp0073836
OG0007482	AT1G65280.1	FBpp0082458
OG0007483	AT1G65470.1	FBpp0071172
OG0007484	AT3G12930.1, AT1G67620.1	FBpp0301845, FBpp0072573
OG0007485	AT1G67960.1	FBpp0310956, FBpp0083043
OG0007489	AT1G72440.1	FBpp0075937
OG0007493	AT1G75980.1	FBpp0082297
OG0007494	AT2G01320.3	FBpp0075149
OG0007495	AT2G02050.1	FBpp0309371, FBpp0073777, FBpp0309370
OG0007497	AT2G03820.1	FBpp0070409
OG0007502	AT2G07741.1, ATMG00410.1, ATMG01170.1	FBpp0390630
OG0007503	ATMG00990.1, AT2G07751.1	FBpp0100181
OG0007507	AT2G18510.1	FBpp0070859
OG0007509	AT4G29870.1, AT2G19340.1	FBpp0077282, FBpp0304680
OG0007510	AT2G21470.2	FBpp0076457
OG0007514	AT4G32130.1, AT2G25310.1	FBpp0086399
OG0007515	AT4G32990.1, AT2G26060.1	FBpp0086590
OG0007517	AT2G26460.1	FBpp0081475
OG0007521	AT2G36740.1	FBpp0079735, FBpp0309447
OG0007522	AT2G37020.3	FBpp0087398
OG0007523	AT2G37560.1	FBpp0082329
OG0007527	AT2G39550.1	FBpp0303558, FBpp0078630
OG0007528	AT3G55620.1, AT2G39820.1	FBpp0072144
OG0007529	AT2G41750.1	FBpp0081096
OG0007530	AT2G42770.1	FBpp0311617, FBpp0308652, FBpp0289581, FBpp0070243, FBpp0308651, FBpp0070244, FBpp0290527
OG0007532	AT2G43210.1	FBpp0076481
OG0007533	AT2G43770.1	FBpp0077778, FBpp0309501
OG0007534	AT2G44860.1	FBpp0081879
OG0007535	AT3G26680.1, AT2G45700.1	FBpp0078337
OG0007536	AT5G57650.1, AT2G46280.1, AT2G46290.1	FBpp0078689
OG0007537	AT2G46520.1	FBpp0080484
OG0007539	AT3G03420.1	FBpp0080537
OG0007540	AT3G06610.1	FBpp0082333, FBpp0306412
OG0007541	AT3G06850.1	FBpp0073781
OG0007543	AT5G20920.1, AT3G07920.1	FBpp0075700
OG0007544	AT3G11964.2	FBpp0084016
OG0007545	AT3G12380.2	FBpp0082979, FBpp0307571
OG0007546	AT3G13230.1	FBpp0076990
OG0007547	AT3G13882.2	FBpp0110310
OG0007548	AT3G14910.1	FBpp0079885, FBpp0079886
OG0007549	AT3G15150.1	FBpp0301753, FBpp0312001, FBpp0088643, FBpp0301752, FBpp0074985, FBpp0288957, FBpp0288958
OG0007553	AT3G18100.1, AT3G60460.1	FBpp0081282
OG0007554	AT3G18190.1	FBpp0079992
OG0007556	AT3G21480.1	FBpp0075526
OG0007557	AT3G22480.1	FBpp0304954, FBpp0075967
OG0007558	AT3G22630.1, AT4G14800.2	FBpp0080490, FBpp0307141
OG0007559	AT3G22660.1	FBpp0085119
OG0007561	AT3G27640.1	FBpp0071994
OG0007564	AT3G28730.1	FBpp0072151
OG0007565	AT3G42660.1	FBpp0086732
OG0007566	AT3G44530.1	FBpp0071028
OG0007569	AT3G48380.3	FBpp0075316
OG0007573	AT3G54280.2	FBpp0310842, FBpp0290929
OG0007574	AT5G24800.1, AT3G54620.1, AT4G02640.2	FBpp0085417, FBpp0085415, FBpp0085416
OG0007575	AT3G55220.1, AT3G55200.1	FBpp0072494, FBpp0303821
OG0007576	AT3G56990.1	FBpp0080211
OG0007578	AT3G58470.1	FBpp0309827, FBpp0078844
OG0007579	AT3G59390.1	FBpp0073888, FBpp0309307
OG0007580	AT3G60820.1	FBpp0075119
OG0007581	AT3G62810.1	FBpp0290226
OG0007582	AT4G00026.1	FBpp0078761
OG0007583	AT4G01320.1	FBpp0086207
OG0007584	AT4G01560.1	FBpp0079946
OG0007586	AT4G02060.1	FBpp0076312
OG0007587	AT4G02485.1	FBpp0088636, FBpp0075763
OG0007588	AT4G03430.1	FBpp0074835, FBpp0312391
OG0007589	AT4G04780.1	FBpp0112463, FBpp0112462
OG0007591	AT4G10670.1, AT4G10710.1	FBpp0072744, FBpp0072743
OG0007592	AT4G23570.3, AT4G11260.1	FBpp0081351
OG0007593	AT4G12130.1	FBpp0081385
OG0007594	AT4G12590.1	FBpp0079711
OG0007595	AT4G14965.1	FBpp0071240
OG0007596	AT4G16570.1	FBpp0113056
OG0007598	AT4G18230.1	FBpp0073853
OG0007600	AT4G20310.4	FBpp0087169
OG0007601	AT4G20930.1	FBpp0292854, FBpp0085822, FBpp0085821
OG0007602	AT5G44320.1, AT4G20980.1	FBpp0088565, FBpp0082019
OG0007603	AT4G22550.1	FBpp0079567, FBpp0305601
OG0007604	AT5G55070.1, AT4G26910.1	FBpp0081834
OG0007606	AT4G31300.2	FBpp0086400
OG0007607	AT4G31480.3, AT4G31490.1	FBpp0074348
OG0007608	AT4G31720.1	FBpp0077415, FBpp0077401
OG0007609	AT4G33670.1	FBpp0081978, FBpp0307417, FBpp0297636, FBpp0081980
OG0007610	AT4G34900.1, AT4G34890.1	FBpp0082172
OG0007611	AT4G36480.1	FBpp0086844, FBpp0086842, FBpp0086843
OG0007612	AT4G36630.1	FBpp0083022
OG0007613	AT5G04920.1	FBpp0075560
OG0007614	AT5G07360.1	FBpp0084252, FBpp0087069, FBpp0087070, FBpp0087071, FBpp0087068
OG0007615	AT5G23090.1, AT5G08190.1	FBpp0080256
OG0007616	AT5G08420.1	FBpp0077694
OG0007618	AT5G25060.1, AT5G10800.1	FBpp0071455
OG0007619	AT5G11010.2	FBpp0086393
OG0007620	AT5G11680.1	FBpp0304358, FBpp0271748, FBpp0271749, FBpp0304356, FBpp0304355, FBpp0304357
OG0007623	AT5G19660.1	FBpp0078120
OG0007624	AT5G20165.3	FBpp0289451
OG0007625	AT5G20520.1	FBpp0077328
OG0007626	AT5G22370.1	FBpp0075595, FBpp0311496
OG0007627	AT5G23080.1	FBpp0075534
OG0007628	AT5G23710.1	FBpp0083629, FBpp0293863
OG0007630	AT5G25480.1	FBpp0110211, FBpp0309545
OG0007631	AT5G25800.2	FBpp0076686, FBpp0076685
OG0007632	AT5G27395.1	FBpp0083665
OG0007633	AT5G28740.1	FBpp0086749
OG0007634	AT5G37290.1	FBpp0082738, FBpp0082739
OG0007635	AT5G39590.1	FBpp0310305, FBpp0079483, FBpp0079481, FBpp0079482, FBpp0310304
OG0007636	AT5G40280.2	FBpp0082737
OG0007637	AT5G41150.1	FBpp0070624, FBpp0310174
OG0007638	AT5G42620.2	FBpp0081659
OG0007639	AT5G47790.1	FBpp0086206
OG0007641	AT5G49650.1	FBpp0082813
OG0007642	AT5G51200.2	FBpp0074568, FBpp0074567
OG0007643	AT5G58510.1, AT5G55060.1	FBpp0077582
OG0007644	AT5G56090.1	FBpp0072117
OG0007645	AT5G56740.1	FBpp0078318, FBpp0078319
OG0007646	AT5G56900.2	FBpp0087219, FBpp0308563, FBpp0293218
OG0007647	AT5G57370.1	FBpp0072143, FBpp0309943
OG0007648	AT5G58020.1	FBpp0079699
OG0007649	AT5G58180.1, AT5G58060.2	FBpp0071049
OG0007650	AT5G60940.1	FBpp0085224
OG0007652	AT5G61970.1	FBpp0076244
OG0007654	AT5G62810.1	FBpp0077909
OG0007656	AT5G65290.1	FBpp0081508
OG0007657	AT5G66005.3	FBpp0077982
OG0007658	AT5G67100.1	FBpp0083514
OG0007659	AT5G67490.1	FBpp0290061, FBpp0079154, FBpp0310037
OG0007660	ATCG00750.1	FBpp0088833
OG0007661	ATMG01120.1	FBpp0390631
OG0008647	AT1G02680.1	FBpp0080872
OG0008649	AT1G04200.1	FBpp0087755
OG0008652	AT4G13730.1, AT1G04830.2	FBpp0076372
OG0008656	AT2G30000.1, AT1G07170.1	FBpp0078894
OG0008660	AT1G56340.1, AT1G09210.1, AT1G08450.1	FBpp0081581, FBpp0306685
OG0008661	AT1G08630.1, AT3G04520.1	FBpp0083872
OG0008662	AT5G11850.1, AT1G18160.1, AT1G73660.1, AT1G08720.1	FBpp0086978
OG0008667	AT1G09450.1	FBpp0112507
OG0008671	AT1G10865.1	FBpp0086707
OG0008674	AT1G11400.1	FBpp0072142
OG0008677	AT1G11755.1	FBpp0303723, FBpp0077626
OG0008681	AT1G13870.1	FBpp0070308
OG0008683	AT1G14300.2	FBpp0084375, FBpp0298343
OG0008688	AT1G16210.1	FBpp0083128
OG0008690	AT1G16540.3	FBpp0076998, FBpp0311241
OG0008692	AT1G73650.3, AT1G18180.1	FBpp0076360, FBpp0076361, FBpp0303198, FBpp0289431
OG0008693	AT1G18335.2	FBpp0084827
OG0008697	AT1G76260.1, AT1G20540.1	FBpp0075704
OG0008700	AT1G21065.1	FBpp0303511, FBpp0271886, FBpp0301022, FBpp0303236
OG0008701	AT1G21580.1	FBpp0076380
OG0008704	AT5G47850.1, AT3G23750.1, AT1G24650.1, AT2G01820.1, AT1G66150.1	FBpp0084549, FBpp0306780
OG0008705	AT1G25260.1	FBpp0087511
OG0008708	AT1G26660.2	FBpp0302578, FBpp0080268
OG0008714	AT1G31660.1	FBpp0071046
OG0008728	AT1G44900.1	FBpp0081317
OG0008734	AT1G49590.1	FBpp0077698, FBpp0306844
OG0008737	AT1G51550.1	FBpp0071681
OG0008738	AT1G51610.1	FBpp0086958, FBpp0086957
OG0008739	AT1G52930.1, AT3G15460.1	FBpp0073098
OG0008747	AT1G56450.1	FBpp0078448, FBpp0078449
OG0008753	AT1G64790.2	FBpp0112471, FBpp0306953
OG0008760	AT1G72090.1	FBpp0086116
OG0008763	AT3G52270.1, AT1G75510.1	FBpp0081786
OG0008768	AT1G79730.1	FBpp0078508, FBpp0306920
OG0008770	AT1G80190.5	FBpp0088995, FBpp0072615
OG0008771	AT2G01690.2	FBpp0082148
OG0008774	AT2G04660.1	FBpp0072065
OG0008775	AT2G05720.1, AT2G41500.1	FBpp0074971
OG0008777	AT2G07340.1	FBpp0309825, FBpp0078822
OG0008778	AT2G12550.1	FBpp0084254, FBpp0302762, FBpp0302763, FBpp0076942, FBpp0302764, FBpp0302761
OG0008779	AT2G14045.1	FBpp0082059
OG0008780	AT2G14170.1	FBpp0070087, FBpp0070088
OG0008781	AT5G12190.1, AT2G14870.1	FBpp0076723
OG0008784	AT2G18220.1	FBpp0081001
OG0008788	AT2G20280.1	FBpp0087806, FBpp0308450
OG0008789	AT2G20490.1	FBpp0087347
OG0008792	AT3G20550.1, AT2G24410.1	FBpp0112453
OG0008793	AT2G25110.1	FBpp0078450
OG0008794	AT2G25830.1	FBpp0079575
OG0008796	AT2G26230.1	FBpp0079109
OG0008797	AT2G27020.2	FBpp0089041
OG0008801	AT3G54710.1, AT2G31270.1	FBpp0309018, FBpp0086519
OG0008803	AT2G32900.1	FBpp0070425
OG0008804	AT4G13885.1, AT4G13870.2, AT2G34110.1	FBpp0291513, FBpp0083007, FBpp0308997
OG0008806	AT2G36930.1	FBpp0070952
OG0008809	AT2G38770.1	FBpp0290264, FBpp0290263
OG0008812	AT2G40360.1	FBpp0088519
OG0008814	AT3G28230.2, AT2G43650.1	FBpp0070719
OG0008815	AT5G06260.1, AT4G34070.1, AT2G45380.1, AT2G44850.1, AT4G22740.1	FBpp0079093
OG0008817	AT3G01160.1	FBpp0070205
OG0008819	AT3G02260.1	FBpp0079167, FBpp0305301
OG0008821	AT5G18790.1, AT3G06320.1	FBpp0070623
OG0008822	AT4G01000.1, AT3G06455.1	FBpp0302813, FBpp0083920
OG0008823	AT3G07180.1	FBpp0308257
OG0008824	AT3G07750.1	FBpp0086348
OG0008825	AT3G07790.1	FBpp0071145
OG0008826	AT3G07950.1	FBpp0078897, FBpp0292321
OG0008828	AT5G05520.1, AT3G11070.1	FBpp0086555
OG0008829	AT3G11830.1	FBpp0081401
OG0008830	AT3G13200.1	FBpp0071259
OG0008832	AT3G16810.1	FBpp0076918
OG0008833	AT3G17810.1	FBpp0071273
OG0008834	AT3G18165.1	FBpp0084638
OG0008838	AT3G25980.1	FBpp0076819
OG0008840	AT3G44600.1	FBpp0072216, FBpp0310092
OG0008841	AT5G66280.1, AT3G51160.1	FBpp0078685
OG0008843	AT3G52730.2	FBpp0086974
OG0008846	AT3G57060.2	FBpp0084818
OG0008847	AT3G57290.1	FBpp0075104
OG0008848	AT3G62600.1	FBpp0077720
OG0008852	AT4G04955.1	FBpp0309961, FBpp0074325
OG0008853	AT4G21130.1, AT4G05410.1	FBpp0090943
OG0008854	AT4G21100.1, AT4G05420.1	FBpp0082177
OG0008856	AT4G08580.1, AT5G17900.1	FBpp0072720
OG0008858	AT4G15840.1	FBpp0087789, FBpp0308437
OG0008859	AT4G15850.1	FBpp0075106
OG0008860	AT4G16566.1	FBpp0077490, FBpp0099426
