Orthogroup	human	yeast
OG0005776	ENSP00000429468	YHR113W_mRNA
OG0005779	ENSP00000420325, ENSP00000296292, ENSP00000378223	YBL020W_mRNA
OG0005780	ENSP00000377446	YOR142W_mRNA
OG0005781	ENSP00000349667, ENSP00000348442	YDL147W_mRNA
OG0005783	ENSP00000342100, ENSP00000484855, ENSP00000389934, ENSP00000451082	YLR166C_mRNA
OG0005784	ENSP00000363779, ENSP00000433514, ENSP00000439367	YLR384C_mRNA
OG0005785	ENSP00000463499, ENSP00000464194, ENSP00000462614, ENSP00000464095, ENSP00000225298	YJL069C_mRNA
OG0005786	ENSP00000343001, ENSP00000253251	YDL190C_mRNA
OG0005788	ENSP00000354678, ENSP00000298004, ENSP00000367880	YLL031C_mRNA
OG0005789	ENSP00000311984, ENSP00000413191	YKL151C_mRNA
OG0005790	ENSP00000354812, ENSP00000473640	YGR283C_mRNA, YMR310C_mRNA
OG0005791	ENSP00000387441, ENSP00000274747, ENSP00000367637, ENSP00000399585, ENSP00000367604	YOR334W_mRNA, YPL060W_mRNA
OG0005794	ENSP00000436960, ENSP00000254605, ENSP00000436246, ENSP00000435873	YDR083W_mRNA
OG0005796	ENSP00000388563, ENSP00000388986, ENSP00000326305	YOR100C_mRNA
OG0005797	ENSP00000420236, ENSP00000413409, ENSP00000400000, ENSP00000386226	YOL041C_mRNA
OG0005798	ENSP00000429581, ENSP00000429894, ENSP00000428901, ENSP00000276533, ENSP00000428754	YDR489W_mRNA
OG0005804	ENSP00000244051	YHR111W_mRNA
OG0005805	ENSP00000470703, ENSP00000399025, ENSP00000470262, ENSP00000316990	YDR472W_mRNA
OG0005808	ENSP00000277882, ENSP00000407972, ENSP00000389182, ENSP00000360768	YHR062C_mRNA
OG0005813	ENSP00000364212	YLR245C_mRNA
OG0005814	ENSP00000303208	YEL060C_mRNA, YOR003W_mRNA, YCR045C_mRNA
OG0005817	ENSP00000427209, ENSP00000483615, ENSP00000422005, ENSP00000273920	YEL038W_mRNA
OG0005819	ENSP00000329452, ENSP00000451873	YOR222W_mRNA, YPL134C_mRNA
OG0005830	ENSP00000399872, ENSP00000444555, ENSP00000364037	YHR085W_mRNA
OG0005841	ENSP00000444121, ENSP00000356263	YMR027W_mRNA
OG0005853	ENSP00000490399, ENSP00000490492, ENSP00000490867, ENSP00000489631, ENSP00000360541	YAR035W_mRNA
OG0005878	ENSP00000464881, ENSP00000215570	YGR181W_mRNA
OG0005889	ENSP00000413489, ENSP00000413050, ENSP00000410752, ENSP00000384088, ENSP00000339881, ENSP00000407518	YBL104C_mRNA
OG0005954	ENSP00000261245, ENSP00000451017, ENSP00000451379, ENSP00000446437	YDR460W_mRNA
OG0005956	ENSP00000469161, ENSP00000473152, ENSP00000469392, ENSP00000222008, ENSP00000471877	YNL044W_mRNA
OG0005959	ENSP00000362092, ENSP00000358423, ENSP00000352131	YGR163W_mRNA
OG0005969	ENSP00000401413, ENSP00000356470, ENSP00000356471	YOR166C_mRNA
OG0005985	ENSP00000479686, ENSP00000355574, ENSP00000355572, ENSP00000355571	YMR244C-A_mRNA
OG0005986	ENSP00000421657, ENSP00000427097, ENSP00000426351, ENSP00000302114, ENSP00000423873	YLR193C_mRNA
OG0005999	ENSP00000431881, ENSP00000387185, ENSP00000380780, ENSP00000386297, ENSP00000387099	YPR026W_mRNA
OG0006003	ENSP00000355515, ENSP00000355517, ENSP00000355513, ENSP00000355516	YBL098W_mRNA
OG0006079	ENSP00000428768, ENSP00000430546, ENSP00000429660, ENSP00000492772, ENSP00000276416, ENSP00000430423, ENSP00000382859	YCR009C_mRNA
OG0006107	ENSP00000476789, ENSP00000295908, ENSP00000477241, ENSP00000477341, ENSP00000476452, ENSP00000477051	YCR079W_mRNA
OG0006165	ENSP00000391300, ENSP00000407553, ENSP00000339563, ENSP00000327323, ENSP00000366464	YCR053W_mRNA
OG0006175	ENSP00000386714, ENSP00000387234, ENSP00000335041, ENSP00000386302, ENSP00000388482	YKR074W_mRNA
OG0006209	ENSP00000400785, ENSP00000350078	YPL016W_mRNA
OG0006216	ENSP00000352282, ENSP00000451407, ENSP00000451439, ENSP00000452543, ENSP00000450595, ENSP00000451819, ENSP00000422034	YHR158C_mRNA
OG0006378	ENSP00000360497, ENSP00000267291	YLR323C_mRNA
OG0006384	ENSP00000341791, ENSP00000350098	YAL033W_mRNA
OG0006395	ENSP00000270142, ENSP00000374645	YJR104C_mRNA
OG0006397	ENSP00000426005, ENSP00000274562.10, ENSP00000377954	YPL160W_mRNA
OG0006398	ENSP00000358491, ENSP00000358496	YMR194C-B_mRNA
OG0006402	ENSP00000432807, ENSP00000324124	YOR210W_mRNA
OG0006404	ENSP00000307870, ENSP00000436318, ENSP00000433609	YMR038C_mRNA
OG0006405	ENSP00000348596, ENSP00000379061	YGR245C_mRNA
OG0006407	ENSP00000453881, ENSP00000477676, ENSP00000312311, ENSP00000477583	YNL252C_mRNA
OG0006413	ENSP00000362208	YDR337W_mRNA
OG0006416	ENSP00000409143	YLR430W_mRNA, YER176W_mRNA
OG0006418	ENSP00000419005	YIL091C_mRNA
OG0006419	ENSP00000431355, ENSP00000315791	YMR061W_mRNA
OG0006424	ENSP00000264639	YER021W_mRNA
OG0006429	ENSP00000406400, ENSP00000230449	YDR166C_mRNA
OG0006430	ENSP00000483956, ENSP00000483688	YER094C_mRNA
OG0006433	ENSP00000230124	YNL325C_mRNA
OG0006434	ENSP00000293406, ENSP00000466718, ENSP00000466074	YHR121W_mRNA
OG0006435	ENSP00000370146, ENSP00000370141, ENSP00000370150, ENSP00000370148, ENSP00000477551	YNL218W_mRNA
OG0006437	ENSP00000354742	YGL241W_mRNA
OG0006440	ENSP00000484192, ENSP00000362576	YGR185C_mRNA
OG0006443	ENSP00000430467, ENSP00000260129	YPL157W_mRNA
OG0006444	ENSP00000371388	YKL086W_mRNA
OG0006452	ENSP00000356051, ENSP00000326813	YFL044C_mRNA
OG0006454	ENSP00000491883, ENSP00000292644, ENSP00000391211	YKL145W_mRNA
OG0006455	ENSP00000271308	YGR253C_mRNA
OG0006459	ENSP00000366396	YOR048C_mRNA
OG0006461	ENSP00000434261, ENSP00000352137, ENSP00000411010	YLR051C_mRNA
OG0006464	ENSP00000358693, ENSP00000358695	YMR073C_mRNA
OG0006465	ENSP00000452973, ENSP00000374280	YGL244W_mRNA
OG0006468	ENSP00000338143, ENSP00000319104	YGR116W_mRNA
OG0006474	ENSP00000327821, ENSP00000383722, ENSP00000441376	YKL205W_mRNA
OG0006475	ENSP00000436750, ENSP00000367406, ENSP00000430832	YCR042C_mRNA
OG0006476	ENSP00000039007, ENSP00000496606	YJL088W_mRNA
OG0006477	ENSP00000299138	YJL154C_mRNA
OG0006478	ENSP00000390011	YGL211W_mRNA
OG0006479	ENSP00000417529, ENSP00000296255	YJL002C_mRNA
OG0006482	ENSP00000378782, ENSP00000455183, ENSP00000404873	YFR047C_mRNA
OG0006488	ENSP00000354982	Q0275_mRNA
OG0006489	ENSP00000371441, ENSP00000216122	YLR274W_mRNA
OG0006490	ENSP00000302620	YFL030W_mRNA
OG0006494	ENSP00000315644.10	YOR074C_mRNA
OG0006495	ENSP00000438255, ENSP00000328854	YPR144C_mRNA
OG0006496	ENSP00000317606, ENSP00000365773	YOR184W_mRNA
OG0006497	ENSP00000468943, ENSP00000253237	YMR131C_mRNA
OG0006499	ENSP00000402618, ENSP00000416028, ENSP00000310129	YHR027C_mRNA
OG0006500	ENSP00000431464, ENSP00000300738	YER070W_mRNA, YIL066C_mRNA
OG0006502	ENSP00000369162	YOR119C_mRNA
OG0006510	ENSP00000466634	YDL043C_mRNA
OG0006511	ENSP00000464576, ENSP00000219368, ENSP00000455126	YMR272C_mRNA
OG0006513	ENSP00000380244, ENSP00000350221, ENSP00000348708	YHR077C_mRNA
OG0006515	ENSP00000491336, ENSP00000346142, ENSP00000386597	YBR243C_mRNA
OG0006516	ENSP00000299130, ENSP00000357748, ENSP00000278100	YDR361C_mRNA
OG0006517	ENSP00000361944, ENSP00000412922, ENSP00000361941	YIL008W_mRNA
OG0006518	ENSP00000203001, ENSP00000392070	YNL062C_mRNA
OG0006519	ENSP00000428945, ENSP00000339529, ENSP00000385787	YNL221C_mRNA
OG0006521	ENSP00000286788, ENSP00000442730, ENSP00000486921	YJL008C_mRNA
OG0006523	ENSP00000473397, ENSP00000473644, ENSP00000274712	YDL098C_mRNA
OG0006528	ENSP00000307272, ENSP00000442479	YHR186C_mRNA
OG0006529	ENSP00000395685, ENSP00000386992, ENSP00000316651	YPL125W_mRNA
OG0006530	ENSP00000376868, ENSP00000253861	YPR055W_mRNA
OG0006531	ENSP00000442725, ENSP00000223500	YDR486C_mRNA
OG0006535	ENSP00000469346, ENSP00000470984, ENSP00000253462	YJL072C_mRNA
OG0006537	ENSP00000302805, ENSP00000417748	YER143W_mRNA
OG0006539	ENSP00000436218	YOR308C_mRNA
OG0006540	ENSP00000468103, ENSP00000467060, ENSP00000477442, ENSP00000476763, ENSP00000325919	YKL206C_mRNA
OG0006542	ENSP00000364293	YLR435W_mRNA
OG0006545	ENSP00000358040, ENSP00000358042	YMR293C_mRNA
OG0006546	ENSP00000317159	YOR065W_mRNA
OG0006547	ENSP00000444850, ENSP00000264904	YDL058W_mRNA
OG0006550	ENSP00000188312, ENSP00000448669, ENSP00000448356, ENSP00000447237	YLR085C_mRNA
OG0006552	ENSP00000382745, ENSP00000337358, ENSP00000155674	YKR070W_mRNA
OG0006555	ENSP00000282276	YGR171C_mRNA
OG0006557	ENSP00000386300, ENSP00000263857	YOR341W_mRNA
OG0006558	ENSP00000281932, ENSP00000386772	YLR271W_mRNA
OG0006559	ENSP00000274311	YCL001W-A_mRNA, YNL001W_mRNA
OG0006561	ENSP00000385624, ENSP00000491659, ENSP00000391117, ENSP00000370449, ENSP00000252934	YCR054C_mRNA
OG0006563	ENSP00000424628, ENSP00000479950, ENSP00000423067	YLR409C_mRNA
OG0006565	ENSP00000360498	YBR282W_mRNA
OG0006566	ENSP00000373474, ENSP00000424111	YCL055W_mRNA
OG0006567	ENSP00000329867, ENSP00000381461	YHR075C_mRNA
OG0006570	ENSP00000358140, ENSP00000438178	YBR079C_mRNA
OG0006572	ENSP00000352678	YPL029W_mRNA
OG0006575	ENSP00000477526, ENSP00000297579, ENSP00000484962	YLL011W_mRNA
OG0006577	ENSP00000349205	YBR097W_mRNA
OG0006585	ENSP00000315558, ENSP00000467987, ENSP00000468075, ENSP00000311977	YLR401C_mRNA
OG0006587	ENSP00000494863, ENSP00000396695, ENSP00000339109	YNL172W_mRNA
OG0006589	ENSP00000210060, ENSP00000482709, ENSP00000471886	YHR068W_mRNA
OG0006590	ENSP00000363046	YDR173C_mRNA
OG0006592	ENSP00000343552	YDR410C_mRNA
OG0006596	ENSP00000387323, ENSP00000272645, ENSP00000387117	YJL140W_mRNA
OG0006598	ENSP00000413661, ENSP00000280557	YJR014W_mRNA
OG0006600	ENSP00000455033, ENSP00000379392, ENSP00000370741, ENSP00000490841	YGL232W_mRNA
OG0006601	ENSP00000420779, ENSP00000417313, ENSP00000296490	YKL018W_mRNA
OG0006602	ENSP00000331815, ENSP00000481995, ENSP00000454836	YLR222C_mRNA
OG0006603	ENSP00000309572, ENSP00000334346, ENSP00000425003	YLR318W_mRNA
OG0006605	ENSP00000400294, ENSP00000340041, ENSP00000354340	YPR066W_mRNA
OG0006607	ENSP00000417464, ENSP00000339145	YDR087C_mRNA
OG0006608	ENSP00000295767, ENSP00000380122	YKL195W_mRNA
OG0006610	ENSP00000309126, ENSP00000388464, ENSP00000252594, ENSP00000393081	YNL022C_mRNA
OG0006611	ENSP00000484747, ENSP00000401001, ENSP00000369411	YBR087W_mRNA
OG0006614	ENSP00000425625, ENSP00000423042, ENSP00000251496	YDR325W_mRNA
OG0006615	ENSP00000480476	YKL215C_mRNA
OG0006616	ENSP00000418359, ENSP00000291565, ENSP00000420708	YEL029C_mRNA, YNR027W_mRNA
OG0006617	ENSP00000425897	YBR136W_mRNA
OG0006618	ENSP00000361310, ENSP00000361300, ENSP00000405320	YDR419W_mRNA
OG0006619	ENSP00000470142, ENSP00000262803	YMR080C_mRNA
OG0006620	ENSP00000265838	YPL028W_mRNA
OG0006621	ENSP00000355889	YPL040C_mRNA
OG0006622	ENSP00000438694, ENSP00000486053, ENSP00000286428	YGR078C_mRNA
OG0006625	ENSP00000371607	YKL134C_mRNA
OG0006626	ENSP00000466588, ENSP00000466764, ENSP00000413572, ENSP00000354075	YCR072C_mRNA
OG0006627	ENSP00000348784, ENSP00000363661, ENSP00000492384	YMR028W_mRNA
OG0006628	ENSP00000474191, ENSP00000379133	YJR024C_mRNA
OG0006630	ENSP00000448200, ENSP00000447676, ENSP00000261745	YOL076W_mRNA
OG0006631	ENSP00000420259, ENSP00000420378, ENSP00000385943, ENSP00000283290	YNR007C_mRNA
OG0006633	ENSP00000466341, ENSP00000403536, ENSP00000492031, ENSP00000252288	YDR465C_mRNA
OG0006636	ENSP00000473655, ENSP00000475634, ENSP00000364188, ENSP00000399457	YEL002C_mRNA
OG0006637	ENSP00000354876	Q0250_mRNA
OG0006638	ENSP00000354499	Q0045_mRNA, Q0070_mRNA
OG0006647	ENSP00000360327	YER087W_mRNA
OG0006650	ENSP00000492623, ENSP00000357066, ENSP00000349446, ENSP00000261783	YPL111W_mRNA
OG0006655	ENSP00000433006, ENSP00000364270	YMR201C_mRNA
OG0006658	ENSP00000367770, ENSP00000405445, ENSP00000485857	YEL004W_mRNA
OG0006673	ENSP00000475757, ENSP00000410335, ENSP00000475641, ENSP00000272438	YHR181W_mRNA
OG0006675	ENSP00000229379, ENSP00000287490	YGL191W_mRNA
OG0006694	ENSP00000265229, ENSP00000411177, ENSP00000429039, ENSP00000431040, ENSP00000430648	YNL177C_mRNA
OG0006717	ENSP00000424978, ENSP00000394583, ENSP00000425261, ENSP00000295890	YGR062C_mRNA
OG0006730	ENSP00000489905	YER155C_mRNA
OG0006744	ENSP00000497684, ENSP00000263579	YOR173W_mRNA, YLR270W_mRNA
OG0006745	ENSP00000367318	YDR137W_mRNA
OG0006771	ENSP00000440502, ENSP00000435284, ENSP00000432782, ENSP00000436941	YOL057W_mRNA
OG0006772	ENSP00000410630, ENSP00000369899, ENSP00000364077, ENSP00000262850	YML121W_mRNA
OG0006818	ENSP00000426777, ENSP00000397598, ENSP00000421297	YDL117W_mRNA
OG0006834	ENSP00000385203, ENSP00000482963, ENSP00000361970, ENSP00000351214	YNL070W_mRNA
OG0006899	ENSP00000431281, ENSP00000227868, ENSP00000389404, ENSP00000432277	YGR193C_mRNA
OG0006923	ENSP00000468239, ENSP00000250615, ENSP00000376282, ENSP00000468717	YDR071C_mRNA
OG0006932	ENSP00000476930, ENSP00000356892, ENSP00000436334, ENSP00000356889, ENSP00000254521	YLR100W_mRNA
OG0007186	ENSP00000476365, ENSP00000407025, ENSP00000477469, ENSP00000359904	YGL050W_mRNA
OG0007288	ENSP00000460973, ENSP00000418236, ENSP00000459381, ENSP00000445768	YKL047W_mRNA
OG0007289	ENSP00000421059, ENSP00000486748, ENSP00000486503, ENSP00000486127, ENSP00000489786	YGR232W_mRNA
OG0007388	ENSP00000293860	YDR045C_mRNA
OG0007406	ENSP00000417602, ENSP00000376427, ENSP00000259038	YLR439W_mRNA
OG0007407	ENSP00000445753, ENSP00000322570	YNL262W_mRNA
OG0007409	ENSP00000265245	YGL099W_mRNA
OG0007413	ENSP00000357926, ENSP00000304370, ENSP00000357928	YDR364C_mRNA
OG0007418	ENSP00000476100	YDR079C-A_mRNA
OG0007424	ENSP00000308622, ENSP00000361856	YDL207W_mRNA
OG0007431	ENSP00000482107, ENSP00000291576	YCR057C_mRNA
OG0007447	ENSP00000430403, ENSP00000353246	YAL025C_mRNA
OG0007458	ENSP00000364594, ENSP00000260210	YGL174W_mRNA
OG0007459	ENSP00000311135, ENSP00000439009	YMR128W_mRNA
OG0007466	ENSP00000301364, ENSP00000459012, ENSP00000461192	YDL060W_mRNA
OG0007471	ENSP00000354558	YJR066W_mRNA, YKL203C_mRNA
OG0007474	ENSP00000473950, ENSP00000368881	YOR077W_mRNA
OG0007480	ENSP00000297990, ENSP00000368784, ENSP00000313978	YGR090W_mRNA
OG0007481	ENSP00000496482, ENSP00000368887	YKL021C_mRNA
OG0007485	ENSP00000423359, ENSP00000385347	YER140W_mRNA
OG0007487	ENSP00000462310, ENSP00000413190, ENSP00000383940, ENSP00000226105	YJR074W_mRNA
OG0007489	ENSP00000234170, ENSP00000391881	YDR060W_mRNA
OG0007496	ENSP00000255078	YKL017C_mRNA
OG0007497	ENSP00000307525, ENSP00000419004, ENSP00000417559	YHR170W_mRNA
OG0007499	ENSP00000418439, ENSP00000417366, ENSP00000412684, ENSP00000232744	YIL001W_mRNA
OG0007502	ENSP00000354632	Q0085_mRNA
OG0007510	ENSP00000246548, ENSP00000437484, ENSP00000468756	YDR390C_mRNA
OG0007523	ENSP00000234296	YBR060C_mRNA
OG0007527	ENSP00000404676, ENSP00000368935	YGL155W_mRNA
OG0007528	ENSP00000363559, ENSP00000363574	YPR016C_mRNA
OG0007531	ENSP00000419161, ENSP00000410396, ENSP00000417293, ENSP00000418762	YLR003C_mRNA
OG0007534	ENSP00000260443, ENSP00000455291	YLR009W_mRNA
OG0007535	ENSP00000355185, ENSP00000358311	YMR137C_mRNA
OG0007536	ENSP00000362688	YMR146C_mRNA
OG0007537	ENSP00000379495, ENSP00000262982	YGL238W_mRNA
OG0007539	ENSP00000460944, ENSP00000300145	YNR020C_mRNA
OG0007543	ENSP00000364119	YPL237W_mRNA
OG0007544	ENSP00000358812, ENSP00000498205, ENSP00000474606	YMR229C_mRNA
OG0007545	ENSP00000243903	YNL059C_mRNA
OG0007546	ENSP00000405892, ENSP00000263657	YOR145C_mRNA
OG0007547	ENSP00000472266, ENSP00000469581, ENSP00000252602, ENSP00000471820	YDR115W_mRNA
OG0007554	ENSP00000443061, ENSP00000377958	YDL143W_mRNA
OG0007557	ENSP00000356989	YEL003W_mRNA
OG0007558	ENSP00000362334	YER012W_mRNA
OG0007559	ENSP00000407323, ENSP00000236051	YKL172W_mRNA
OG0007562	ENSP00000359454	YGL251C_mRNA
OG0007564	ENSP00000278412	YML069W_mRNA
OG0007566	ENSP00000263208, ENSP00000345350	YBL008W_mRNA
OG0007570	ENSP00000457461, ENSP00000456383, ENSP00000262319	YGR099W_mRNA
OG0007573	ENSP00000439924, ENSP00000265990	YPL082C_mRNA
OG0007575	ENSP00000305790	YML049C_mRNA
OG0007576	ENSP00000371101, ENSP00000439663, ENSP00000263837	YGR145W_mRNA
OG0007578	ENSP00000372202, ENSP00000372206	YGR001C_mRNA
OG0007580	ENSP00000262193	YBL041W_mRNA
OG0007582	ENSP00000464228, ENSP00000169551, ENSP00000462028	YGR033C_mRNA
OG0007583	ENSP00000361845	YJR117W_mRNA
OG0007584	ENSP00000359688	YHR088W_mRNA
OG0007586	ENSP00000346171, ENSP00000483795, ENSP00000307288	YBR202W_mRNA
OG0007588	ENSP00000266079	YBR055C_mRNA
OG0007591	ENSP00000216297	YGL207W_mRNA
OG0007592	ENSP00000308067, ENSP00000367208	YOR057W_mRNA
OG0007593	ENSP00000355672	YJR122W_mRNA
OG0007594	ENSP00000408803, ENSP00000474771, ENSP00000245046	YKL207W_mRNA
OG0007597	ENSP00000263187	YFL003C_mRNA
OG0007598	ENSP00000359224	YBR070C_mRNA
OG0007604	ENSP00000335304	YDR148C_mRNA
OG0007605	ENSP00000425500, ENSP00000427559, ENSP00000477758, ENSP00000422933, ENSP00000240488	YGL183C_mRNA
OG0007606	ENSP00000460811, ENSP00000485006, ENSP00000270586	YJL001W_mRNA
OG0007607	ENSP00000249923, ENSP00000397873	YDR238C_mRNA
OG0007608	ENSP00000480402, ENSP00000299424	YDR167W_mRNA
OG0007611	ENSP00000262554	YMR296C_mRNA
OG0007612	ENSP00000326534, ENSP00000335193	YDL077C_mRNA
OG0007613	ENSP00000484968, ENSP00000367299, ENSP00000497484	YLR417W_mRNA
OG0007615	ENSP00000359295, ENSP00000359290	YDR397C_mRNA
OG0007616	ENSP00000411740, ENSP00000229214	YCL059C_mRNA
OG0007617	ENSP00000295326, ENSP00000331369	YAL046C_mRNA
OG0007619	ENSP00000366934	YLL035W_mRNA
OG0007621	ENSP00000483593, ENSP00000370288	YPL222W_mRNA
OG0007624	ENSP00000424707	YNL024C-A_mRNA
OG0007625	ENSP00000365063	YNL320W_mRNA
OG0007626	ENSP00000363250	YOR262W_mRNA
OG0007628	ENSP00000366828	YNR003C_mRNA
OG0007631	ENSP00000455677	YGR276C_mRNA
OG0007633	ENSP00000351137	YDR416W_mRNA
OG0007636	ENSP00000246166, ENSP00000447121	YDL090C_mRNA
OG0007637	ENSP00000310520	YPL022W_mRNA
OG0007641	ENSP00000497023, ENSP00000207870, ENSP00000496840	YGR194C_mRNA
OG0007644	ENSP00000016171, ENSP00000359514, ENSP00000497114	YER141W_mRNA
OG0007645	ENSP00000264108	YPL001W_mRNA
OG0007646	ENSP00000326411	YGR093W_mRNA
OG0007649	ENSP00000223369, ENSP00000420805	YKL196C_mRNA
OG0007654	ENSP00000349016, ENSP00000465473	YGL153W_mRNA
OG0007658	ENSP00000368358, ENSP00000368349, ENSP00000478401	YNL102W_mRNA
OG0007659	ENSP00000359505	YBR269C_mRNA
OG0007664	ENSP00000446410, ENSP00000370734, ENSP00000370718	YOR111W_mRNA
OG0007679	ENSP00000261714	YNL239W_mRNA
OG0007688	ENSP00000265354	YMR042W_mRNA, YMR043W_mRNA
OG0007692	ENSP00000262432, ENSP00000309610, ENSP00000479905, ENSP00000418402	YOR239W_mRNA
OG0007717	ENSP00000296782, ENSP00000349959	YER093C_mRNA
OG0007721	ENSP00000412675, ENSP00000396076, ENSP00000407471, ENSP00000404923	YER046W_mRNA
OG0007733	ENSP00000417342, ENSP00000417077, ENSP00000418808, ENSP00000283875	YKL028W_mRNA
OG0007779	ENSP00000284320	YHR117W_mRNA, YNL121C_mRNA
OG0007790	ENSP00000417452, ENSP00000315182, ENSP00000418398	YIL104C_mRNA
OG0007796	ENSP00000424643, ENSP00000374387, ENSP00000434207	YPL030W_mRNA
OG0007827	ENSP00000293883, ENSP00000497264, ENSP00000248142	YOL138C_mRNA
OG0007916	ENSP00000365373, ENSP00000497465, ENSP00000251127	YGR217W_mRNA
OG0007918	ENSP00000007414, ENSP00000376295, ENSP00000463599, ENSP00000479827	YHR073W_mRNA
OG0007920	ENSP00000175756, ENSP00000387031, ENSP00000310092, ENSP00000411750	YER075C_mRNA
OG0007943	ENSP00000466987, ENSP00000462924, ENSP00000462827, ENSP00000226230, ENSP00000466211	YLR050C_mRNA
OG0008045	ENSP00000434453, ENSP00000420022, ENSP00000277010, ENSP00000368170	YMR202W_mRNA
OG0008080	ENSP00000412601, ENSP00000294973	YJR025C_mRNA
OG0008115	ENSP00000425523, ENSP00000424572, ENSP00000302843, ENSP00000427700, ENSP00000426819	YMR161W_mRNA
OG0008136	ENSP00000454886, ENSP00000308831, ENSP00000456566, ENSP00000325794	YDR143C_mRNA
OG0008182	ENSP00000323183, ENSP00000451046	YDR043C_mRNA, YBR066C_mRNA
OG0008507	ENSP00000426447, ENSP00000443432	YJR078W_mRNA
OG0008647	ENSP00000433883, ENSP00000355051	YML098W_mRNA
OG0008656	ENSP00000216252	YPR094W_mRNA
OG0008667	ENSP00000325290	YGL021W_mRNA, YBL009W_mRNA
OG0008671	ENSP00000330730, ENSP00000386934	YJR034W_mRNA
OG0008675	ENSP00000406757, ENSP00000394268, ENSP00000003100	YHR007C_mRNA
OG0008677	ENSP00000357480	YDL193W_mRNA
OG0008681	ENSP00000360676, ENSP00000498140	YKL110C_mRNA
OG0008683	ENSP00000321320	YGR187C_mRNA
OG0008705	ENSP00000364320	YKL009W_mRNA
OG0008714	ENSP00000417813, ENSP00000230340	YBR247C_mRNA
OG0008728	ENSP00000420528, ENSP00000265056	YBL023C_mRNA
OG0008731	ENSP00000401318, ENSP00000375978, ENSP00000375977	YMR106C_mRNA
OG0008739	ENSP00000338862	YOL077C_mRNA
OG0008747	ENSP00000290541	YFR050C_mRNA
OG0008753	ENSP00000300648	YGL195W_mRNA
OG0008763	ENSP00000340823	YGR005C_mRNA
OG0008770	ENSP00000262460	YDR013W_mRNA
OG0008771	ENSP00000261776	YLR386W_mRNA
OG0008774	ENSP00000314004	YLR127C_mRNA
OG0008784	ENSP00000317992	YOR206W_mRNA
OG0008787	ENSP00000293404, ENSP00000465408	YER069W_mRNA
OG0008788	ENSP00000338788	YOR091W_mRNA
OG0008789	ENSP00000453475	YHR072W-A_mRNA
OG0008792	ENSP00000296215	YLR016C_mRNA
OG0008794	ENSP00000258975	YGR021W_mRNA
OG0008797	ENSP00000390491, ENSP00000216455	YOR362C_mRNA
OG0008806	ENSP00000270812, ENSP00000363384	YLR074C_mRNA
OG0008812	ENSP00000455106, ENSP00000495401	YMR049C_mRNA
OG0008814	ENSP00000254803	YDL153C_mRNA
OG0008817	ENSP00000480783, ENSP00000202816	YDR365C_mRNA
OG0008823	ENSP00000309430, ENSP00000378755	YDR434W_mRNA
OG0008824	ENSP00000265564	YDL111C_mRNA
OG0008826	ENSP00000266025	YOL107W_mRNA
OG0008828	ENSP00000345445	YNL026W_mRNA
OG0008829	ENSP00000258091	YJL111W_mRNA
OG0008831	ENSP00000374643	YFL007W_mRNA
OG0008832	ENSP00000380982, ENSP00000474467	YDR496C_mRNA
OG0008838	ENSP00000296509	YJL030W_mRNA
OG0008843	ENSP00000332887, ENSP00000384962	YGR183C_mRNA
OG0008846	ENSP00000325017, ENSP00000371895	YLR272C_mRNA
OG0008851	ENSP00000429771, ENSP00000329858	YML005W_mRNA
OG0008853	ENSP00000232888	YPR137W_mRNA
OG0008859	ENSP00000380495	YNR038W_mRNA
OG0008867	ENSP00000427528, ENSP00000166345	YBR186W_mRNA
OG0008869	ENSP00000310803	YBL102W_mRNA
OG0008874	ENSP00000261637	YBL004W_mRNA
OG0008876	ENSP00000449795	YKL053C-A_mRNA
OG0008877	ENSP00000483484	YER126C_mRNA
OG0008880	ENSP00000007390	YOR006C_mRNA
OG0008881	ENSP00000298746	YNL292W_mRNA
OG0008883	ENSP00000326981, ENSP00000385217	YHR148W_mRNA
OG0008884	ENSP00000424521, ENSP00000230792	YGL067W_mRNA
OG0008885	ENSP00000445471, ENSP00000299300	YIL142W_mRNA
OG0008886	ENSP00000357069	YJR013W_mRNA
OG0008887	ENSP00000291503, ENSP00000349877	YEL031W_mRNA
OG0008888	ENSP00000298875, ENSP00000451390	YLR115W_mRNA
OG0008889	ENSP00000283882	YBR231C_mRNA
