Orthogroup	human	neurospora
OG0004979	ENSP00000452034, ENSP00000451975, ENSP00000425299, ENSP00000256383	EAA32669
OG0004980	ENSP00000386105, ENSP00000480186, ENSP00000223361, ENSP00000416203, ENSP00000395231	EAA31874
OG0004981	ENSP00000434329, ENSP00000012443, ENSP00000375786	EAA26757
OG0004982	ENSP00000465456, ENSP00000221770, ENSP00000467990, ENSP00000468215, ENSP00000465213, ENSP00000468718	EAA32725
OG0004984	ENSP00000223641, ENSP00000474122	EAA36046
OG0004985	ENSP00000431132, ENSP00000432486, ENSP00000368024, ENSP00000241041, ENSP00000433045, ENSP00000434654, ENSP00000431309	EAA34648
OG0004986	ENSP00000328023, ENSP00000435508	EDO65366
OG0004987	ENSP00000451702, ENSP00000378399, ENSP00000267522, ENSP00000480112	EAA36465
OG0004991	ENSP00000392586, ENSP00000323720, ENSP00000411357	EAA29085
OG0004992	ENSP00000428040, ENSP00000430122, ENSP00000220853	EAA29958
OG0004993	ENSP00000408934, ENSP00000291688, ENSP00000380820	ESA42544
OG0004994	ENSP00000463676	ESA44334
OG0004996	ENSP00000482204, ENSP00000478463, ENSP00000320236	EAA31951
OG0004997	ENSP00000467187, ENSP00000253108, ENSP00000466860, ENSP00000465882	EAA33480
OG0005003	ENSP00000454215, ENSP00000456107, ENSP00000456901, ENSP00000286096, ENSP00000398410	EDO65449
OG0005004	ENSP00000268206, ENSP00000352418, ENSP00000497919, ENSP00000452825	ESA43223
OG0005005	ENSP00000414026, ENSP00000402338	EAA34504
OG0005006	ENSP00000442213, ENSP00000445789, ENSP00000438000, ENSP00000412919, ENSP00000320917	EAA26715
OG0005007	ENSP00000438580, ENSP00000477844, ENSP00000446475, ENSP00000480261, ENSP00000234420	EAA30442
OG0005008	ENSP00000415405, ENSP00000390555, ENSP00000386802, ENSP00000363870, ENSP00000387028, ENSP00000346809	EAA33455
OG0005009	ENSP00000285393, ENSP00000473515, ENSP00000441282, ENSP00000290949	EAA27606
OG0005014	ENSP00000422772, ENSP00000421830, ENSP00000283109, ENSP00000420932	EAA32736
OG0005015	ENSP00000464732, ENSP00000458986, ENSP00000388872, ENSP00000459540	EAA27772
OG0005017	ENSP00000232607, ENSP00000420348, ENSP00000420754	EAA26639
OG0005018	ENSP00000476919, ENSP00000261597, ENSP00000455969, ENSP00000461227, ENSP00000458236	EAA28302
OG0005019	ENSP00000431071, ENSP00000428046, ENSP00000280969, ENSP00000325425, ENSP00000397371	EAA32307
OG0005022	ENSP00000363129, ENSP00000244520, ENSP00000363130	EAA32191
OG0005023	ENSP00000306397	EAA33112
OG0005024	ENSP00000449071, ENSP00000262027, ENSP00000446168, ENSP00000447914	EAA35402
OG0005025	ENSP00000486725, ENSP00000381812, ENSP00000384299, ENSP00000334553	EAA27168
OG0005028	ENSP00000460841, ENSP00000460085, ENSP00000459449, ENSP00000461545, ENSP00000332103, ENSP00000460172	EAA35808
OG0005029	ENSP00000386980, ENSP00000272322, ENSP00000346499, ENSP00000414725	EAA32302
OG0005030	ENSP00000436742, ENSP00000474158, ENSP00000368152, ENSP00000252984	ESA43355
OG0005031	ENSP00000386023, ENSP00000395269, ENSP00000222969	EAA28067
OG0005033	ENSP00000361469, ENSP00000361471, ENSP00000253004	ESA43942
OG0005034	ENSP00000395767, ENSP00000356593, ENSP00000356602, ENSP00000481525	EAA35121
OG0005037	ENSP00000411456, ENSP00000392139, ENSP00000393488, ENSP00000390553, ENSP00000258772	EAA31099
OG0005038	ENSP00000364126	ESA43843
OG0005040	ENSP00000357879, ENSP00000357876, ENSP00000414499	EAA36132
OG0005043	ENSP00000390174, ENSP00000406227, ENSP00000285814, ENSP00000398116	EAA33932
OG0005044	ENSP00000482114, ENSP00000431676, ENSP00000352385, ENSP00000376599, ENSP00000264028	EAA26942
OG0005046	ENSP00000216027, ENSP00000406284, ENSP00000416679, ENSP00000381914	EAA28897
OG0005047	ENSP00000366276, ENSP00000423803, ENSP00000431126, ENSP00000423849, ENSP00000274606	EAA31439
OG0005049	ENSP00000281543, ENSP00000422681	EAA28886
OG0005050	ENSP00000473499, ENSP00000261600, ENSP00000481599, ENSP00000462757, ENSP00000480460, ENSP00000473276	EAA33890
OG0005053	ENSP00000299202, ENSP00000374399	EAA31920
OG0005054	ENSP00000261015	ESA42456
OG0005055	ENSP00000354957	EAA34557
OG0005056	ENSP00000412420, ENSP00000411381, ENSP00000218364, ENSP00000442699	EAA34822
OG0005057	ENSP00000475988, ENSP00000444695, ENSP00000257789, ENSP00000376586	EAA36220
OG0005058	ENSP00000435119, ENSP00000434544, ENSP00000434485, ENSP00000354316, ENSP00000347206	EAA30553
OG0005060	ENSP00000463938, ENSP00000462495, ENSP00000364970, ENSP00000310572	EAA34118
OG0005061	ENSP00000371169, ENSP00000412000, ENSP00000388096, ENSP00000371149, ENSP00000371147, ENSP00000413381	EAA36212
OG0005062	ENSP00000475468	EAA29052
OG0005063	ENSP00000394495, ENSP00000227322, ENSP00000415505, ENSP00000390391	EAA34200
OG0005065	ENSP00000385844, ENSP00000371729, ENSP00000406565, ENSP00000390925	EAA31964
OG0005066	ENSP00000245816, ENSP00000472227	EAA29043
OG0005067	ENSP00000404502, ENSP00000332448	EAA26803
OG0005068	ENSP00000405547	EAA29434
OG0005069	ENSP00000355467	EAA29372
OG0005070	ENSP00000268802, ENSP00000457760, ENSP00000456710	EAA28740
OG0005072	ENSP00000417781, ENSP00000419429, ENSP00000417230, ENSP00000336842	EAA33853
OG0005073	ENSP00000472940, ENSP00000470057, ENSP00000480987, ENSP00000388647, ENSP00000229854	EAA33443
OG0005074	ENSP00000435101, ENSP00000475522, ENSP00000431727, ENSP00000308339	ESA42474
OG0005075	ENSP00000495020, ENSP00000484669, ENSP00000495102, ENSP00000478145	EAA35373
OG0005076	ENSP00000369570, ENSP00000402221, ENSP00000485615, ENSP00000291574	EAA30402
OG0005077	ENSP00000425039, ENSP00000424967, ENSP00000394166, ENSP00000425781, ENSP00000422243, ENSP00000265097	EAA34610
OG0005078	ENSP00000480814, ENSP00000402030, ENSP00000385955, ENSP00000484288, ENSP00000349393	EAA33632
OG0005079	ENSP00000354977, ENSP00000478783, ENSP00000373846, ENSP00000373847, ENSP00000474690	EAA32495
OG0005080	ENSP00000418321, ENSP00000420026, ENSP00000419928, ENSP00000417885, ENSP00000443900, ENSP00000418787	EAA35636
OG0005081	ENSP00000487925, ENSP00000477881, ENSP00000488221, ENSP00000480472, ENSP00000481894, ENSP00000477848	EAA31177
OG0005082	ENSP00000421471, ENSP00000423798, ENSP00000264595	EAA29721
OG0005083	ENSP00000277540	ESA41970
OG0005084	ENSP00000457107, ENSP00000456218, ENSP00000456467, ENSP00000395196	EAA27549
OG0005085	ENSP00000428581, ENSP00000429252, ENSP00000260102	EAA33664
OG0005086	ENSP00000433778, ENSP00000391367	EAA30485
OG0005094	ENSP00000404926, ENSP00000411646, ENSP00000313350, ENSP00000440272	EAA30489
OG0005117	ENSP00000478278, ENSP00000473403, ENSP00000473550, ENSP00000325562, ENSP00000497006	EAA27899
OG0005130	ENSP00000434222, ENSP00000436740, ENSP00000437177, ENSP00000434190, ENSP00000434052, ENSP00000279242	EAA30645
OG0005131	ENSP00000395134, ENSP00000387011, ENSP00000315568, ENSP00000492594	ESA43048
OG0005137	ENSP00000431248, ENSP00000366179	EAA35848
OG0005140	ENSP00000260599, ENSP00000260598, ENSP00000404741	ESA42449
OG0005158	ENSP00000391521, ENSP00000401938, ENSP00000320688, ENSP00000306328	EAA36311
OG0005161	ENSP00000442988, ENSP00000290597, ENSP00000364490	EAA34933
OG0005165	ENSP00000025008, ENSP00000396067, ENSP00000430792	EAA28680
OG0005192	ENSP00000360513, ENSP00000490652, ENSP00000360515, ENSP00000436411, ENSP00000360514	EAA33426
OG0005216	ENSP00000250535	EAA33131
OG0005221	ENSP00000424733, ENSP00000316109, ENSP00000495089	EAA30203
OG0005243	ENSP00000432280, ENSP00000346139	EAA32673
OG0005311	ENSP00000425919, ENSP00000422535, ENSP00000424149, ENSP00000261369, ENSP00000378837, ENSP00000452692, ENSP00000323435	EAA36085
OG0005448	ENSP00000346599, ENSP00000403214	EAA33356
OG0005452	ENSP00000418652, ENSP00000422941, ENSP00000347195, ENSP00000422189, ENSP00000418967, ENSP00000420219	EAA34888
OG0005568	ENSP00000394359, ENSP00000321617, ENSP00000386337, ENSP00000386815	EAA35270
OG0005569	ENSP00000360525, ENSP00000437462, ENSP00000319240, ENSP00000360521	EAA28246
OG0005570	ENSP00000417387, ENSP00000420630, ENSP00000333813	EAA34515
OG0005576	ENSP00000445552, ENSP00000230048	EAA31248
OG0005584	ENSP00000428697, ENSP00000430484, ENSP00000430003, ENSP00000220913	EAA33129
OG0005585	ENSP00000361174, ENSP00000361186	EAA28627
OG0005586	ENSP00000379297, ENSP00000309457	EAA30224
OG0005591	ENSP00000266069	EAA32646
OG0005594	ENSP00000436757, ENSP00000432655, ENSP00000318861	EAA34207
OG0005595	ENSP00000463393	EAA31652
OG0005596	ENSP00000437098, ENSP00000321259	EAA35058
OG0005598	ENSP00000445957, ENSP00000305958, ENSP00000351646	EAA35312
OG0005599	ENSP00000395755, ENSP00000363953, ENSP00000217446	EAA35514
OG0005603	ENSP00000307387, ENSP00000411825	EAA30631, EAA33435
OG0005605	ENSP00000487253, ENSP00000486988, ENSP00000390078, ENSP00000314544, ENSP00000325681	EAA29605
OG0005606	ENSP00000410361, ENSP00000302663, ENSP00000281382, ENSP00000413202, ENSP00000429355	EAA31674
OG0005608	ENSP00000404858, ENSP00000223321, ENSP00000455744	EAA34300
OG0005609	ENSP00000310596, ENSP00000428307, ENSP00000430021	EAA27276
OG0005611	ENSP00000477089, ENSP00000460774, ENSP00000320349, ENSP00000458290, ENSP00000458415	EAA33305
OG0005613	ENSP00000302160	EAA29271
OG0005620	ENSP00000423318, ENSP00000427297, ENSP00000280326, ENSP00000426923	EAA27329
OG0005622	ENSP00000344393, ENSP00000444939, ENSP00000452497	EAA32079
OG0005624	ENSP00000473136, ENSP00000478599, ENSP00000479480, ENSP00000245934	ESA44123
OG0005625	ENSP00000362298	EAA34297
OG0005627	ENSP00000356730, ENSP00000441004, ENSP00000315680	EAA33068
OG0005628	ENSP00000373918	EAA28055
OG0005630	ENSP00000370239, ENSP00000280871	EAA34084
OG0005638	ENSP00000457680, ENSP00000484956, ENSP00000354497, ENSP00000455573, ENSP00000455983, ENSP00000454544, ENSP00000454223	EAA34805
OG0005639	ENSP00000432539, ENSP00000459382, ENSP00000378360	EAA28241, EAA31889
OG0005641	ENSP00000456006, ENSP00000423436, ENSP00000454502, ENSP00000441077, ENSP00000403987, ENSP00000307071	EAA29990
OG0005642	ENSP00000382162, ENSP00000255882	EAA34541
OG0005643	ENSP00000357851, ENSP00000357858, ENSP00000383941	EAA35210
OG0005645	ENSP00000361649, ENSP00000348838, ENSP00000333975	ESA44150
OG0005647	ENSP00000329419, ENSP00000422295, ENSP00000426682	EAA33241
OG0005650	ENSP00000342889, ENSP00000430106	EAA27683
OG0005654	ENSP00000358149, ENSP00000358148, ENSP00000358146	EAA34866
OG0005658	ENSP00000295920, ENSP00000419851	EAA30515
OG0005659	ENSP00000386716, ENSP00000389701, ENSP00000409371, ENSP00000259239, ENSP00000386411	EAA31998
OG0005660	ENSP00000428853, ENSP00000428242, ENSP00000428728, ENSP00000318966	EAA36423
OG0005662	ENSP00000272418, ENSP00000341660	EAA27242
OG0005664	ENSP00000395263, ENSP00000408267, ENSP00000403811, ENSP00000249299	ESA44022
OG0005665	ENSP00000457257, ENSP00000443754, ENSP00000452646, ENSP00000220058	EAA31723
OG0005666	ENSP00000469327, ENSP00000409664, ENSP00000486270, ENSP00000358400	EAA28123
OG0005669	ENSP00000238146, ENSP00000443114, ENSP00000442332	EAA27591
OG0005670	ENSP00000477882, ENSP00000482221	EAA30676
OG0005672	ENSP00000388885, ENSP00000258455	EAA31980
OG0005673	ENSP00000352645, ENSP00000478959, ENSP00000482502, ENSP00000480534, ENSP00000484480	ESA42825
OG0005674	ENSP00000452473, ENSP00000451129, ENSP00000261531, ENSP00000452059	EAA31952
OG0005677	ENSP00000403144, ENSP00000357998	EAA33660, EAA27446
OG0005678	ENSP00000404665, ENSP00000370645, ENSP00000263795	EAA29212
OG0005680	ENSP00000475970, ENSP00000406790, ENSP00000260952	EAA32918
OG0005682	ENSP00000280701	EAA26563
OG0005683	ENSP00000431482, ENSP00000494449, ENSP00000494235, ENSP00000288087, ENSP00000493831, ENSP00000380045	EAA33243
OG0005684	ENSP00000376373, ENSP00000341657, ENSP00000376374, ENSP00000341452	EAA30648
OG0005685	ENSP00000247970, ENSP00000466656, ENSP00000466962, ENSP00000466780	EAA33800
OG0005686	ENSP00000400591, ENSP00000356176	EAA33152
OG0005687	ENSP00000367986, ENSP00000367966, ENSP00000418268, ENSP00000417094	EAA31137
OG0005688	ENSP00000337746, ENSP00000415458	EAA31677
OG0005689	ENSP00000310042	EAA28401
OG0005691	ENSP00000246151, ENSP00000405957, ENSP00000363648	EAA34287
OG0005693	ENSP00000259335, ENSP00000339889, ENSP00000473399	EAA35690
OG0005696	ENSP00000257245, ENSP00000433627, ENSP00000435678	ESA44226
OG0005697	ENSP00000382603, ENSP00000495898, ENSP00000302478	EAA28069
OG0005698	ENSP00000290429, ENSP00000331306	EAA28389
OG0005699	ENSP00000358243, ENSP00000254759	EAA29399
OG0005700	ENSP00000428387, ENSP00000231198	ESA43814
OG0005701	ENSP00000401227, ENSP00000415162, ENSP00000400774, ENSP00000407308, ENSP00000405237, ENSP00000240423	EAA34549
OG0005702	ENSP00000434529, ENSP00000332407, ENSP00000473474, ENSP00000492215	EAA33795
OG0005703	ENSP00000420714	EAA35489
OG0005704	ENSP00000398933, ENSP00000364382, ENSP00000412378	EAA32023
OG0005705	ENSP00000365523, ENSP00000268719, ENSP00000466908, ENSP00000466085	EAA28247
OG0005706	ENSP00000369810, ENSP00000409840, ENSP00000417031, ENSP00000369836	EAA33636
OG0005708	ENSP00000470773, ENSP00000470190, ENSP00000470263, ENSP00000468948, ENSP00000246802	EAA32657
OG0005709	ENSP00000402249, ENSP00000365623, ENSP00000347928, ENSP00000383911, ENSP00000481260	EAA26814
OG0005711	ENSP00000307975, ENSP00000402305, ENSP00000307077	EAA35913
OG0005712	ENSP00000422735, ENSP00000303552, ENSP00000426638	EAA30981
OG0005713	ENSP00000323076, ENSP00000402465, ENSP00000378843, ENSP00000323003	EAA33883
OG0005714	ENSP00000457956, ENSP00000268261, ENSP00000216259	EAA34550
OG0005715	ENSP00000456128, ENSP00000455308, ENSP00000455882	EAA30286
OG0005716	ENSP00000424902, ENSP00000296792, ENSP00000424609, ENSP00000421669, ENSP00000440796	EAA28805
OG0005718	ENSP00000352019, ENSP00000275603, ENSP00000327191	EAA29712
OG0005719	ENSP00000320658, ENSP00000447710	EAA36180
OG0005720	ENSP00000478532, ENSP00000487198, ENSP00000384355, ENSP00000362568, ENSP00000362572, ENSP00000355050	EAA27867
OG0005721	ENSP00000400082, ENSP00000241600, ENSP00000360850	ESA41889
OG0005722	ENSP00000378127, ENSP00000226796	ESA42808
OG0005723	ENSP00000467614, ENSP00000467278, ENSP00000466044, ENSP00000468060, ENSP00000262633	EAA35722
OG0005724	ENSP00000467317, ENSP00000466558, ENSP00000217515, ENSP00000468165, ENSP00000464918, ENSP00000465606	EAA36415
OG0005725	ENSP00000473887, ENSP00000387490, ENSP00000292314, ENSP00000416263	EAA32392
OG0005726	ENSP00000427463	EAA31688
OG0005728	ENSP00000355540, ENSP00000355541, ENSP00000355538	EAA28571
OG0005729	ENSP00000338573, ENSP00000354091	EAA34552
OG0005730	ENSP00000452311, ENSP00000451681, ENSP00000266126	EAA31440
OG0005731	ENSP00000398092, ENSP00000362354, ENSP00000487971	EAA34950
OG0005734	ENSP00000390159, ENSP00000376008, ENSP00000317334	EAA26670
OG0005736	ENSP00000437383, ENSP00000367220, ENSP00000260641	EAA28160
OG0005738	ENSP00000263702, ENSP00000362896, ENSP00000436831	ESA44289
OG0005739	ENSP00000399600, ENSP00000380467, ENSP00000384174, ENSP00000424127	EAA32210
OG0005741	ENSP00000491200, ENSP00000339090	EAA35825
OG0005742	ENSP00000378350	EAA32304
OG0005746	ENSP00000225916, ENSP00000263754	EDO65389
OG0005747	ENSP00000479546, ENSP00000480420, ENSP00000476966, ENSP00000470560	ESA41948
OG0005748	ENSP00000398882	EAA32553
OG0005749	ENSP00000315137, ENSP00000496280, ENSP00000247225	EAA26605
OG0005750	ENSP00000433783, ENSP00000434307, ENSP00000436785, ENSP00000364834	EAA34449
OG0005751	ENSP00000432411, ENSP00000434430, ENSP00000473479, ENSP00000303423	EAA32123
OG0005754	ENSP00000368178, ENSP00000398724, ENSP00000415806, ENSP00000281141, ENSP00000391851	EAA27901
OG0005756	ENSP00000447480, ENSP00000228827, ENSP00000442770, ENSP00000443068	EAA36195
OG0005757	ENSP00000413282, ENSP00000382732, ENSP00000369456	EAA26727
OG0005758	ENSP00000388169, ENSP00000380431, ENSP00000393764, ENSP00000412284	EAA36313
OG0005761	ENSP00000493969, ENSP00000495845, ENSP00000366672, ENSP00000482916	EAA26628
OG0005764	ENSP00000417215, ENSP00000365926	EAA26876, EAA28373
OG0005765	ENSP00000426654, ENSP00000318775, ENSP00000421840, ENSP00000426512	EAA26943
OG0005766	ENSP00000461388	EAA35989, EAA32534
OG0005769	ENSP00000300291, ENSP00000454790	EAA28912
OG0005771	ENSP00000403768, ENSP00000377040, ENSP00000351834, ENSP00000414001	EAA31859
OG0005772	ENSP00000362031, ENSP00000362036	EAA35966
OG0005773	ENSP00000428282, ENSP00000497750, ENSP00000431115, ENSP00000430322, ENSP00000276689	EDO65273
OG0005774	ENSP00000460077, ENSP00000160827, ENSP00000454957, ENSP00000456165, ENSP00000383562, ENSP00000455702	EAA27100
OG0005775	ENSP00000310120, ENSP00000266483, ENSP00000448819, ENSP00000444084	ESA43000
OG0005776	ENSP00000429468	EAA28010
OG0005777	ENSP00000420106, ENSP00000420745, ENSP00000308944, ENSP00000376644, ENSP00000420429	EAA33409
OG0005778	ENSP00000419327, ENSP00000346762	EAA35056
OG0005779	ENSP00000420325, ENSP00000296292, ENSP00000378223	EAA30807
OG0005780	ENSP00000377446	EAA32357
OG0005781	ENSP00000349667, ENSP00000348442	EAA36187
OG0005783	ENSP00000342100, ENSP00000484855, ENSP00000389934, ENSP00000451082	EAA34719
OG0005784	ENSP00000363779, ENSP00000433514, ENSP00000439367	ESA43682
OG0005785	ENSP00000463499, ENSP00000464194, ENSP00000462614, ENSP00000464095, ENSP00000225298	EAA36168
OG0005786	ENSP00000343001, ENSP00000253251	ESA43518
OG0005788	ENSP00000354678, ENSP00000298004, ENSP00000367880	EAA27912
OG0005789	ENSP00000311984, ENSP00000413191	EAA36408
OG0005790	ENSP00000354812, ENSP00000473640	EAA36501
OG0005791	ENSP00000387441, ENSP00000274747, ENSP00000367637, ENSP00000399585, ENSP00000367604	EAA35672
OG0005794	ENSP00000436960, ENSP00000254605, ENSP00000436246, ENSP00000435873	EAA32828
OG0005796	ENSP00000388563, ENSP00000388986, ENSP00000326305	EAA32881
OG0005797	ENSP00000420236, ENSP00000413409, ENSP00000400000, ENSP00000386226	EAA29667
OG0005798	ENSP00000429581, ENSP00000429894, ENSP00000428901, ENSP00000276533, ENSP00000428754	EAA35460
OG0005804	ENSP00000244051	EAA35153
OG0005805	ENSP00000470703, ENSP00000399025, ENSP00000470262, ENSP00000316990	EAA31431
OG0005807	ENSP00000409492, ENSP00000452454, ENSP00000298173	EAA35782
OG0005808	ENSP00000277882, ENSP00000407972, ENSP00000389182, ENSP00000360768	EAA36035
OG0005812	ENSP00000389062, ENSP00000401586, ENSP00000403408, ENSP00000396574, ENSP00000365532, ENSP00000365533, ENSP00000342991	EAA35883
OG0005813	ENSP00000364212	EAA36026
OG0005814	ENSP00000303208	EAA28983, EAA36577, EAA30582, EAA28148
OG0005815	ENSP00000440846, ENSP00000340684, ENSP00000367309	EAA28892
OG0005816	ENSP00000421674, ENSP00000264663, ENSP00000343873, ENSP00000426343	EAA31811
OG0005817	ENSP00000427209, ENSP00000483615, ENSP00000422005, ENSP00000273920	EAA33843
OG0005819	ENSP00000329452, ENSP00000451873	EAA31160
OG0005830	ENSP00000399872, ENSP00000444555, ENSP00000364037	ESA43787
OG0005841	ENSP00000444121, ENSP00000356263	EAA28668
OG0005852	ENSP00000350011, ENSP00000380286, ENSP00000380288, ENSP00000420130, ENSP00000396542, ENSP00000407380	EAA28672
OG0005853	ENSP00000490399, ENSP00000490492, ENSP00000490867, ENSP00000489631, ENSP00000360541	EAA27286
OG0005863	ENSP00000265753, ENSP00000265754	EAA27540
OG0005868	ENSP00000305255, ENSP00000467749, ENSP00000460073, ENSP00000460355, ENSP00000468093	EAA26976
OG0005878	ENSP00000464881, ENSP00000215570	EAA33859
OG0005889	ENSP00000413489, ENSP00000413050, ENSP00000410752, ENSP00000384088, ENSP00000339881, ENSP00000407518	ESA43260
OG0005895	ENSP00000422557, ENSP00000274137	EAA26933
OG0005914	ENSP00000334564, ENSP00000358300	EAA26887
OG0005915	ENSP00000466213, ENSP00000357844, ENSP00000483868, ENSP00000399601, ENSP00000387501	EAA28533
OG0005925	ENSP00000359258, ENSP00000484507	EAA28628
OG0005926	ENSP00000496537, ENSP00000402811, ENSP00000411640, ENSP00000355607	EDO65235
OG0005952	ENSP00000437782, ENSP00000438497, ENSP00000444819, ENSP00000258145, ENSP00000413130, ENSP00000445055	EAA30568
OG0005954	ENSP00000261245, ENSP00000451017, ENSP00000451379, ENSP00000446437	EAA36482
OG0005956	ENSP00000469161, ENSP00000473152, ENSP00000469392, ENSP00000222008, ENSP00000471877	EDO65328
OG0005959	ENSP00000362092, ENSP00000358423, ENSP00000352131	ESA43353
OG0005985	ENSP00000479686, ENSP00000355574, ENSP00000355572, ENSP00000355571	EAA30701
OG0005986	ENSP00000421657, ENSP00000427097, ENSP00000426351, ENSP00000302114, ENSP00000423873	EAA31663
OG0006003	ENSP00000355515, ENSP00000355517, ENSP00000355513, ENSP00000355516	EAA30035
OG0006022	ENSP00000417891, ENSP00000419936, ENSP00000402491, ENSP00000235835, ENSP00000339084, ENSP00000355377, ENSP00000406430, ENSP00000411913	ESA42723
OG0006023	ENSP00000236192, ENSP00000356714, ENSP00000435933	EAA35491
