Orthogroup	fly	mouse
OG0005209	FBpp0307419, FBpp0085027	ENSMUSP00000102201, ENSMUSP00000079568, ENSMUSP00000095533, ENSMUSP00000118551, ENSMUSP00000102202
OG0005210	FBpp0085082	ENSMUSP00000155578, ENSMUSP00000155011, ENSMUSP00000151533, ENSMUSP00000132078, ENSMUSP00000041915, ENSMUSP00000155296
OG0005211	FBpp0085137	ENSMUSP00000029707, ENSMUSP00000141786, ENSMUSP00000132699, ENSMUSP00000141477
OG0005212	FBpp0085192	ENSMUSP00000122180, ENSMUSP00000026987, ENSMUSP00000114954
OG0005213	FBpp0085778, FBpp0085777, FBpp0099475, FBpp0309399, FBpp0309401, FBpp0309400, FBpp0085217	ENSMUSP00000106940, ENSMUSP00000026613
OG0005214	FBpp0085691, FBpp0085692, FBpp0309397, FBpp0309396, FBpp0309398	ENSMUSP00000106196, ENSMUSP00000025089, ENSMUSP00000108008, ENSMUSP00000157308
OG0005215	FBpp0085764, FBpp0085765	ENSMUSP00000122331, ENSMUSP00000122763, ENSMUSP00000053558
OG0005216	FBpp0298350, FBpp0298348, FBpp0085892, FBpp0298349	ENSMUSP00000157139, ENSMUSP00000157344, ENSMUSP00000157361, ENSMUSP00000046517, ENSMUSP00000157285
OG0005217	FBpp0085893	ENSMUSP00000038305
OG0005219	FBpp0086052	ENSMUSP00000033730, ENSMUSP00000033464, ENSMUSP00000140223, ENSMUSP00000139612, ENSMUSP00000020015, ENSMUSP00000140754, ENSMUSP00000139695
OG0005220	FBpp0086110	ENSMUSP00000112982
OG0005220	FBpp0302894, FBpp0302895, FBpp0302897, FBpp0302896	ENSMUSP00000127892, ENSMUSP00000033485
OG0005221	FBpp0309013, FBpp0309012, FBpp0086500, FBpp0086499, FBpp0309014	ENSMUSP00000022189
OG0005222	FBpp0086606, FBpp0311552	ENSMUSP00000042701, ENSMUSP00000144416
OG0005224	FBpp0086668	ENSMUSP00000126539, ENSMUSP00000128771, ENSMUSP00000120571, ENSMUSP00000030266, ENSMUSP00000102029, ENSMUSP00000081352
OG0005225	FBpp0086695, FBpp0086698, FBpp0086697	ENSMUSP00000113906, ENSMUSP00000119878, ENSMUSP00000112919, ENSMUSP00000114132
OG0005226	FBpp0086771	ENSMUSP00000120696, ENSMUSP00000009728, ENSMUSP00000009727, ENSMUSP00000121716
OG0005227	FBpp0086917, FBpp0086916, FBpp0086918	ENSMUSP00000115386, ENSMUSP00000118439, ENSMUSP00000102129, ENSMUSP00000147253, ENSMUSP00000095686, ENSMUSP00000058968
OG0005228	FBpp0087273	ENSMUSP00000134319, ENSMUSP00000133752, ENSMUSP00000058980, ENSMUSP00000127145, ENSMUSP00000103562, ENSMUSP00000103561
OG0005229	FBpp0308503, FBpp0308502, FBpp0087484, FBpp0087485, FBpp0308501	ENSMUSP00000119276, ENSMUSP00000117385, ENSMUSP00000115419
OG0005230	FBpp0290999, FBpp0290998, FBpp0290997, FBpp0305217, FBpp0087782, FBpp0306005, FBpp0310229	ENSMUSP00000052395, ENSMUSP00000077744
OG0005232	FBpp0087909, FBpp0087908, FBpp0300982	ENSMUSP00000056784, ENSMUSP00000108218, ENSMUSP00000088453, ENSMUSP00000108220
OG0005233	FBpp0087945	ENSMUSP00000038014, ENSMUSP00000019924
OG0005234	FBpp0290004, FBpp0088014, FBpp0088013, FBpp0290003, FBpp0305132, FBpp0305131	ENSMUSP00000106028, ENSMUSP00000072662, ENSMUSP00000126522
OG0005235	FBpp0302677, FBpp0302678, FBpp0088160, FBpp0302676	ENSMUSP00000134222, ENSMUSP00000089463
OG0005236	FBpp0088195, FBpp0311451, FBpp0088194, FBpp0306551, FBpp0298368	ENSMUSP00000124489, ENSMUSP00000020478, ENSMUSP00000124472
OG0005237	FBpp0088332, FBpp0288427, FBpp0304494, FBpp0088331, FBpp0304493	ENSMUSP00000131480, ENSMUSP00000025202, ENSMUSP00000124938
OG0005240	FBpp0309015, FBpp0089409	ENSMUSP00000153451, ENSMUSP00000153365, ENSMUSP00000022287, ENSMUSP00000156375
OG0005241	FBpp0099392, FBpp0099393, FBpp0302985	ENSMUSP00000140325, ENSMUSP00000039761, ENSMUSP00000139762, ENSMUSP00000140967
OG0005242	FBpp0110094	ENSMUSP00000053972
OG0005243	FBpp0110592, FBpp0307005, FBpp0307006, FBpp0110549	ENSMUSP00000119209, ENSMUSP00000028963
OG0005244	FBpp0111402, FBpp0308370, FBpp0309193, FBpp0111302	ENSMUSP00000062794, ENSMUSP00000131241, ENSMUSP00000053671
OG0005245	FBpp0111469	ENSMUSP00000029891
OG0005247	FBpp0112136	ENSMUSP00000124152, ENSMUSP00000144642, ENSMUSP00000124787, ENSMUSP00000144607, ENSMUSP00000144057, ENSMUSP00000054033
OG0005248	FBpp0305872, FBpp0112355, FBpp0302580, FBpp0303425, FBpp0302581, FBpp0290842	ENSMUSP00000071399, ENSMUSP00000031287
OG0005249	FBpp0112541, FBpp0112540, FBpp0306001	ENSMUSP00000048714, ENSMUSP00000120783
OG0005251	FBpp0289214, FBpp0289213	ENSMUSP00000107821, ENSMUSP00000107822, ENSMUSP00000107825, ENSMUSP00000107826, ENSMUSP00000107830, ENSMUSP00000022521, ENSMUSP00000107829
OG0005252	FBpp0289611, FBpp0307132	ENSMUSP00000050314, ENSMUSP00000097060
OG0005255	FBpp0291849, FBpp0291850, FBpp0291851	ENSMUSP00000125251, ENSMUSP00000124169
OG0005260	FBpp0309848, FBpp0293881, FBpp0293880	ENSMUSP00000058344, ENSMUSP00000140721, ENSMUSP00000139431, ENSMUSP00000141074
OG0005261	FBpp0297088	ENSMUSP00000113333, ENSMUSP00000109813, ENSMUSP00000109809, ENSMUSP00000143106, ENSMUSP00000039058
OG0005262	FBpp0303142, FBpp0303144, FBpp0303143, FBpp0303141, FBpp0303145	ENSMUSP00000109641, ENSMUSP00000117070, ENSMUSP00000053692, ENSMUSP00000148517
OG0005266	FBpp0310583, FBpp0310582, FBpp0311962, FBpp0311961, FBpp0310584, FBpp0310585	ENSMUSP00000003850, ENSMUSP00000028758
OG0005267	FBpp0310878, FBpp0311708	ENSMUSP00000152071, ENSMUSP00000152757, ENSMUSP00000021372, ENSMUSP00000152430
OG0005269	FBpp0401556	ENSMUSP00000117917, ENSMUSP00000053235, ENSMUSP00000135185, ENSMUSP00000135277, ENSMUSP00000104257
OG0005567	FBpp0076879	ENSMUSP00000151650, ENSMUSP00000151898, ENSMUSP00000132098, ENSMUSP00000151310
OG0005569	FBpp0071497	ENSMUSP00000134663, ENSMUSP00000032307, ENSMUSP00000030348
OG0005570	FBpp0081608	ENSMUSP00000123935, ENSMUSP00000043480, ENSMUSP00000125534
OG0005572	FBpp0304607, FBpp0078999	ENSMUSP00000033326
OG0005576	FBpp0291626, FBpp0072807, FBpp0072806	ENSMUSP00000006900
OG0005579	FBpp0078203, FBpp0078204	ENSMUSP00000110361, ENSMUSP00000110363, ENSMUSP00000141924, ENSMUSP00000075766, ENSMUSP00000028034
OG0005584	FBpp0308688, FBpp0073475	ENSMUSP00000120833, ENSMUSP00000087197
OG0005585	FBpp0076883	ENSMUSP00000066907, ENSMUSP00000115353, ENSMUSP00000045141
OG0005586	FBpp0110417, FBpp0305699, FBpp0310509, FBpp0110415	ENSMUSP00000072729
OG0005591	FBpp0086074, FBpp0074386	ENSMUSP00000077753, ENSMUSP00000029090
OG0005594	FBpp0307457, FBpp0077353	ENSMUSP00000025774
OG0005595	FBpp0301847, FBpp0070136	ENSMUSP00000117579, ENSMUSP00000142976, ENSMUSP00000113502, ENSMUSP00000029476
OG0005596	FBpp0072050	ENSMUSP00000026576, ENSMUSP00000147332
OG0005598	FBpp0077790	ENSMUSP00000025918
OG0005599	FBpp0079294	ENSMUSP00000076816, ENSMUSP00000126236
OG0005603	FBpp0084610	ENSMUSP00000107492, ENSMUSP00000035086
OG0005605	FBpp0073036	ENSMUSP00000031621
OG0005606	FBpp0074714	ENSMUSP00000024957
OG0005608	FBpp0082062	ENSMUSP00000152327, ENSMUSP00000129767
OG0005609	FBpp0071553	ENSMUSP00000041022, ENSMUSP00000147348
OG0005611	FBpp0307589	ENSMUSP00000157180, ENSMUSP00000127142
OG0005613	FBpp0289873, FBpp0083893	ENSMUSP00000044178, ENSMUSP00000145568
OG0005620	FBpp0087096, FBpp0087095	ENSMUSP00000022842
OG0005622	FBpp0079470	ENSMUSP00000021669, ENSMUSP00000131190
OG0005624	FBpp0078372	ENSMUSP00000023882
OG0005625	FBpp0086158, FBpp0086159	ENSMUSP00000090155, ENSMUSP00000112975, ENSMUSP00000117848
OG0005627	FBpp0076295, FBpp0271836	ENSMUSP00000132996, ENSMUSP00000020182
OG0005628	FBpp0306062, FBpp0075386, FBpp0075385	ENSMUSP00000003572
OG0005631	FBpp0082163	ENSMUSP00000021183
OG0005633	FBpp0078008, FBpp0078007	ENSMUSP00000020174, ENSMUSP00000151638
OG0005634	FBpp0074418, FBpp0309678	ENSMUSP00000114789, ENSMUSP00000028105, ENSMUSP00000121265
OG0005637	FBpp0078631	ENSMUSP00000114848, ENSMUSP00000137833, ENSMUSP00000047589
OG0005641	FBpp0072970	ENSMUSP00000026092
OG0005642	FBpp0297987, FBpp0303977	ENSMUSP00000036162, ENSMUSP00000156049
OG0005643	FBpp0308293, FBpp0084831	ENSMUSP00000081547, ENSMUSP00000146334
OG0005644	FBpp0074373	ENSMUSP00000084433, ENSMUSP00000084430, ENSMUSP00000120020
OG0005645	FBpp0075690	ENSMUSP00000001439, ENSMUSP00000085581
OG0005647	FBpp0080048	ENSMUSP00000035033
OG0005649	FBpp0088192, FBpp0305836	ENSMUSP00000030284, ENSMUSP00000063798, ENSMUSP00000115779
OG0005650	FBpp0111294	ENSMUSP00000051968, ENSMUSP00000136975
OG0005654	FBpp0084043	ENSMUSP00000016087, ENSMUSP00000102716, ENSMUSP00000134765
OG0005658	FBpp0290556, FBpp0310411	ENSMUSP00000029405
OG0005659	FBpp0084144	ENSMUSP00000027303
OG0005660	FBpp0085566, FBpp0309594	ENSMUSP00000022528
OG0005662	FBpp0110439, FBpp0110438, FBpp0110436	ENSMUSP00000028852, ENSMUSP00000119674
OG0005663	FBpp0289334, FBpp0289335	ENSMUSP00000113509, ENSMUSP00000116293, ENSMUSP00000113141
OG0005664	FBpp0072674	ENSMUSP00000144884, ENSMUSP00000057238
OG0005665	FBpp0085129	ENSMUSP00000074347
OG0005666	FBpp0302006	ENSMUSP00000136222, ENSMUSP00000071569
OG0005670	FBpp0077262	ENSMUSP00000154131, ENSMUSP00000045016
OG0005672	FBpp0081263	ENSMUSP00000143932, ENSMUSP00000056855
OG0005674	FBpp0071285, FBpp0305943	ENSMUSP00000021428
OG0005677	FBpp0076558	ENSMUSP00000019937
OG0005680	FBpp0289202	ENSMUSP00000139025, ENSMUSP00000139404, ENSMUSP00000027264
OG0005682	FBpp0078358	ENSMUSP00000108244, ENSMUSP00000022311, ENSMUSP00000108243
OG0005685	FBpp0076894	ENSMUSP00000034689, ENSMUSP00000139143
OG0005686	FBpp0079182	ENSMUSP00000132376, ENSMUSP00000127164, ENSMUSP00000128400
OG0005687	FBpp0081004	ENSMUSP00000100050, ENSMUSP00000027980
OG0005688	FBpp0088368	ENSMUSP00000019283, ENSMUSP00000148077
OG0005689	FBpp0074267, FBpp0306150	ENSMUSP00000153839, ENSMUSP00000059678
OG0005690	FBpp0081652	ENSMUSP00000144723
OG0005691	FBpp0309440, FBpp0079975	ENSMUSP00000101477, ENSMUSP00000117150, ENSMUSP00000119005
OG0005693	FBpp0087116	ENSMUSP00000099953, ENSMUSP00000117585, ENSMUSP00000103182
OG0005694	FBpp0312400, FBpp0100046	ENSMUSP00000114021, ENSMUSP00000113499, ENSMUSP00000055519, ENSMUSP00000030434
OG0005696	FBpp0071594, FBpp0071593	ENSMUSP00000107258, ENSMUSP00000028470
OG0005697	FBpp0080704, FBpp0304829, FBpp0307611	ENSMUSP00000058355
OG0005698	FBpp0075038	ENSMUSP00000051569, ENSMUSP00000155738, ENSMUSP00000155224, ENSMUSP00000155428
OG0005699	FBpp0290456, FBpp0081028	ENSMUSP00000029909
OG0005700	FBpp0292594, FBpp0080286	ENSMUSP00000104877, ENSMUSP00000011398
OG0005703	FBpp0311888, FBpp0074554	ENSMUSP00000107285, ENSMUSP00000120075
OG0005706	FBpp0081459	ENSMUSP00000115899, ENSMUSP00000028900
OG0005707	FBpp0070908, FBpp0070907	ENSMUSP00000113928, ENSMUSP00000031422, ENSMUSP00000112658
OG0005708	FBpp0071193	ENSMUSP00000043981
OG0005711	FBpp0077335	ENSMUSP00000048636, ENSMUSP00000107116
OG0005712	FBpp0087472, FBpp0300657	ENSMUSP00000113888, ENSMUSP00000029386
OG0005713	FBpp0072037	ENSMUSP00000073832, ENSMUSP00000141291
OG0005714	FBpp0075693	ENSMUSP00000155554, ENSMUSP00000023396, ENSMUSP00000023112
OG0005715	FBpp0072214	ENSMUSP00000038367, ENSMUSP00000157172
OG0005716	FBpp0070382	ENSMUSP00000048204
OG0005718	FBpp0073902	ENSMUSP00000021040, ENSMUSP00000098288
OG0005719	FBpp0072334	ENSMUSP00000055277, ENSMUSP00000125252, ENSMUSP00000124606
OG0005720	FBpp0081493	ENSMUSP00000029178
OG0005721	FBpp0077099	ENSMUSP00000036725
OG0005722	FBpp0071562	ENSMUSP00000029643, ENSMUSP00000118752, ENSMUSP00000115191
OG0005723	FBpp0078402	ENSMUSP00000040005, ENSMUSP00000103776
OG0005724	FBpp0076804	ENSMUSP00000025476
OG0005725	FBpp0084929	ENSMUSP00000143208, ENSMUSP00000142985, ENSMUSP00000019803
OG0005726	FBpp0293581, FBpp0083949	ENSMUSP00000051250, ENSMUSP00000062660, ENSMUSP00000136527
OG0005727	FBpp0071946	ENSMUSP00000063188, ENSMUSP00000058078, ENSMUSP00000103943
OG0005728	FBpp0078971	ENSMUSP00000054084, ENSMUSP00000152435, ENSMUSP00000152410
OG0005729	FBpp0082867	ENSMUSP00000138737, ENSMUSP00000026297, ENSMUSP00000108311, ENSMUSP00000117281
OG0005730	FBpp0070457	ENSMUSP00000122720, ENSMUSP00000122954, ENSMUSP00000004910
OG0005732	FBpp0082647, FBpp0306662	ENSMUSP00000066842, ENSMUSP00000028831
OG0005733	FBpp0074206, FBpp0074205	ENSMUSP00000117538, ENSMUSP00000125886
OG0005734	FBpp0083684, FBpp0083683	ENSMUSP00000086418, ENSMUSP00000116108
OG0005735	FBpp0082183	ENSMUSP00000134270, ENSMUSP00000088349, ENSMUSP00000088358
OG0005736	FBpp0302793, FBpp0074070, FBpp0111781	ENSMUSP00000000137
OG0005737	FBpp0079578	ENSMUSP00000020463, ENSMUSP00000112744
OG0005738	FBpp0086748, FBpp0308976	ENSMUSP00000030742, ENSMUSP00000114543
OG0005739	FBpp0075567	ENSMUSP00000125329, ENSMUSP00000041220, ENSMUSP00000122869
OG0005741	FBpp0080829, FBpp0304487	ENSMUSP00000033433
OG0005742	FBpp0080894, FBpp0305185, FBpp0291434, FBpp0305184	ENSMUSP00000025228, ENSMUSP00000122420
OG0005744	FBpp0084251, FBpp0309866	ENSMUSP00000117817, ENSMUSP00000076458
OG0005745	FBpp0083546	ENSMUSP00000121884, ENSMUSP00000048043, ENSMUSP00000113273
OG0005746	FBpp0075701	ENSMUSP00000126232, ENSMUSP00000006973, ENSMUSP00000099407, ENSMUSP00000000724
OG0005747	FBpp0070646	ENSMUSP00000004379, ENSMUSP00000144730
OG0005748	FBpp0085222	ENSMUSP00000072534, ENSMUSP00000120386, ENSMUSP00000122952, ENSMUSP00000113112, ENSMUSP00000116074
OG0005751	FBpp0077106, FBpp0307904	ENSMUSP00000016138
OG0005752	FBpp0086712, FBpp0308975	ENSMUSP00000115350, ENSMUSP00000116973, ENSMUSP00000109350, ENSMUSP00000027357, ENSMUSP00000120646, ENSMUSP00000117692
OG0005756	FBpp0081087	ENSMUSP00000143405, ENSMUSP00000031420
OG0005757	FBpp0078684	ENSMUSP00000099482
OG0005758	FBpp0078831	ENSMUSP00000131690, ENSMUSP00000114839
OG0005759	FBpp0083399	ENSMUSP00000122091, ENSMUSP00000144928, ENSMUSP00000045667
OG0005760	FBpp0082654, FBpp0073243, FBpp0310188	ENSMUSP00000023105, ENSMUSP00000097820, ENSMUSP00000155246
OG0005761	FBpp0308465, FBpp0290123	ENSMUSP00000028917
OG0005764	FBpp0081260, FBpp0308769	ENSMUSP00000025617
OG0005766	FBpp0083317	ENSMUSP00000071493
OG0005768	FBpp0074902	ENSMUSP00000000793, ENSMUSP00000137614
OG0005769	FBpp0110163, FBpp0076184	ENSMUSP00000034204, ENSMUSP00000148597, ENSMUSP00000148485
OG0005770	FBpp0076191, FBpp0112920	ENSMUSP00000061808
OG0005771	FBpp0310050, FBpp0079118	ENSMUSP00000031707
OG0005772	FBpp0086704	ENSMUSP00000055619
OG0005773	FBpp0309567, FBpp0080051	ENSMUSP00000022980
OG0005775	FBpp0075946	ENSMUSP00000097882, ENSMUSP00000154997
OG0005778	FBpp0072419, FBpp0304417	ENSMUSP00000001460, ENSMUSP00000128737, ENSMUSP00000127317
OG0005779	FBpp0070811	ENSMUSP00000154050, ENSMUSP00000154587, ENSMUSP00000064153
OG0005780	FBpp0292215, FBpp0073010, FBpp0083183	ENSMUSP00000065113
OG0005781	FBpp0078278	ENSMUSP00000102361, ENSMUSP00000102363, ENSMUSP00000021063
OG0005783	FBpp0083932	ENSMUSP00000124012, ENSMUSP00000125434
OG0005784	FBpp0307426, FBpp0081896, FBpp0307425	ENSMUSP00000030140
OG0005785	FBpp0086314	ENSMUSP00000068103
OG0005786	FBpp0080009, FBpp0290465	ENSMUSP00000099501, ENSMUSP00000134452, ENSMUSP00000134556
OG0005788	FBpp0085870	ENSMUSP00000114917, ENSMUSP00000095713, ENSMUSP00000069749
OG0005789	FBpp0074800	ENSMUSP00000033901, ENSMUSP00000136363, ENSMUSP00000137488, ENSMUSP00000136535
OG0005790	FBpp0087482, FBpp0087481	ENSMUSP00000097793
OG0005792	FBpp0081841	ENSMUSP00000041841
OG0005794	FBpp0085693	ENSMUSP00000095752, ENSMUSP00000033179
OG0005796	FBpp0089377, FBpp0077414, FBpp0079017	ENSMUSP00000035222
OG0005797	FBpp0080510	ENSMUSP00000148473, ENSMUSP00000048450
OG0005798	FBpp0084348	ENSMUSP00000033950
OG0005799	FBpp0309720, FBpp0309721, FBpp0309722, FBpp0309723	ENSMUSP00000071191
OG0005800	FBpp0082507	ENSMUSP00000148479, ENSMUSP00000054763, ENSMUSP00000131966, ENSMUSP00000148601
OG0005801	FBpp0084774	ENSMUSP00000043559, ENSMUSP00000113842, ENSMUSP00000029815
OG0005802	FBpp0082180	ENSMUSP00000132079, ENSMUSP00000100877, ENSMUSP00000100876, ENSMUSP00000100879, ENSMUSP00000058021, ENSMUSP00000100878
OG0005804	FBpp0079295, FBpp0305606, FBpp0305605	ENSMUSP00000096670
OG0005805	FBpp0086599	ENSMUSP00000146674, ENSMUSP00000036541
OG0005806	FBpp0302979, FBpp0310390, FBpp0077607	ENSMUSP00000110885, ENSMUSP00000119827
OG0005807	FBpp0084526, FBpp0084525, FBpp0084524	ENSMUSP00000068562, ENSMUSP00000021345
OG0005808	FBpp0307924, FBpp0077802	ENSMUSP00000025714
OG0005810	FBpp0086010	ENSMUSP00000026506
OG0005811	FBpp0310373, FBpp0080615	ENSMUSP00000043473, ENSMUSP00000123531, ENSMUSP00000104407
OG0005813	FBpp0088874, FBpp0304687, FBpp0079214, FBpp0304688, FBpp0079215	ENSMUSP00000030535
OG0005817	FBpp0078463	ENSMUSP00000129704, ENSMUSP00000031268
OG0005818	FBpp0074680	ENSMUSP00000144875, ENSMUSP00000145460, ENSMUSP00000145392, ENSMUSP00000032419
OG0005819	FBpp0310321, FBpp0070129	ENSMUSP00000039289, ENSMUSP00000151751, ENSMUSP00000106308
OG0005820	FBpp0070173, FBpp0070166, FBpp0305559, FBpp0076546	ENSMUSP00000116778, ENSMUSP00000046388, ENSMUSP00000113166, ENSMUSP00000113872
OG0005821	FBpp0089095, FBpp0304567, FBpp0070227	ENSMUSP00000157305, ENSMUSP00000157237, ENSMUSP00000025077, ENSMUSP00000156990
OG0005822	FBpp0070302	ENSMUSP00000142096, ENSMUSP00000141503, ENSMUSP00000141331, ENSMUSP00000141530
OG0005823	FBpp0070346, FBpp0070347	ENSMUSP00000043874, ENSMUSP00000133482, ENSMUSP00000133941
OG0005825	FBpp0070650	ENSMUSP00000142168, ENSMUSP00000027256, ENSMUSP00000141654, ENSMUSP00000141693
OG0005826	FBpp0309407, FBpp0070770, FBpp0309406, FBpp0289806	ENSMUSP00000156938, ENSMUSP00000156695, ENSMUSP00000024906
OG0005827	FBpp0070802, FBpp0070804, FBpp0292066, FBpp0300801	ENSMUSP00000016672, ENSMUSP00000035194
OG0005828	FBpp0312199, FBpp0071024	ENSMUSP00000103930, ENSMUSP00000002127, ENSMUSP00000098318
OG0005829	FBpp0071058, FBpp0290891, FBpp0290893, FBpp0071057	ENSMUSP00000026445, ENSMUSP00000142509, ENSMUSP00000031565
OG0005830	FBpp0071102, FBpp0308752	ENSMUSP00000030030, ENSMUSP00000132498, ENSMUSP00000114669
OG0005833	FBpp0289916, FBpp0071498	ENSMUSP00000027775
OG0005834	FBpp0071571, FBpp0071570	ENSMUSP00000099948, ENSMUSP00000020329
OG0005835	FBpp0071580, FBpp0289903, FBpp0112015, FBpp0112014, FBpp0289904	ENSMUSP00000027193
OG0005837	FBpp0071627, FBpp0288415, FBpp0297999	ENSMUSP00000123009, ENSMUSP00000027257
OG0005838	FBpp0071672	ENSMUSP00000138002, ENSMUSP00000095320, ENSMUSP00000120872
OG0005839	FBpp0071698, FBpp0071697	ENSMUSP00000135453, ENSMUSP00000030560, ENSMUSP00000101620, ENSMUSP00000101621, ENSMUSP00000134900
OG0005840	FBpp0071703	ENSMUSP00000109004, ENSMUSP00000080374
OG0005841	FBpp0071715, FBpp0292778	ENSMUSP00000093581, ENSMUSP00000114025, ENSMUSP00000114073, ENSMUSP00000115624
OG0005843	FBpp0072070	ENSMUSP00000131647, ENSMUSP00000046526, ENSMUSP00000076153
OG0005844	FBpp0072165, FBpp0310078, FBpp0310079	ENSMUSP00000139601, ENSMUSP00000085329, ENSMUSP00000140838, ENSMUSP00000140871
OG0005845	FBpp0072194	ENSMUSP00000095059, ENSMUSP00000148469, ENSMUSP00000106746, ENSMUSP00000095062, ENSMUSP00000075980
OG0005848	FBpp0072555, FBpp0072554, FBpp0072553	ENSMUSP00000147052, ENSMUSP00000146689, ENSMUSP00000005678, ENSMUSP00000146568, ENSMUSP00000146380, ENSMUSP00000146822, ENSMUSP00000146647
OG0005849	FBpp0072641, FBpp0303213, FBpp0072643	ENSMUSP00000105021, ENSMUSP00000105022, ENSMUSP00000105019, ENSMUSP00000059382
OG0005850	FBpp0072671, FBpp0305099, FBpp0305098	ENSMUSP00000113763, ENSMUSP00000029546
OG0005851	FBpp0072703	ENSMUSP00000077951, ENSMUSP00000102856, ENSMUSP00000146855, ENSMUSP00000112750, ENSMUSP00000119806
OG0005852	FBpp0072777	ENSMUSP00000069230, ENSMUSP00000142949
OG0005853	FBpp0072848	ENSMUSP00000030345, ENSMUSP00000102330
OG0005856	FBpp0073074	ENSMUSP00000123417, ENSMUSP00000023694, ENSMUSP00000120107
OG0005857	FBpp0073084	ENSMUSP00000115895, ENSMUSP00000152715, ENSMUSP00000054462
OG0005858	FBpp0082993, FBpp0073489, FBpp0082343, FBpp0082326	ENSMUSP00000053361, ENSMUSP00000046026
OG0005859	FBpp0309260, FBpp0073558, FBpp0309259	ENSMUSP00000028225, ENSMUSP00000116880
OG0005860	FBpp0289662, FBpp0289661, FBpp0073763, FBpp0073764	ENSMUSP00000032736
OG0005861	FBpp0074009	ENSMUSP00000119864, ENSMUSP00000133771, ENSMUSP00000099404, ENSMUSP00000105088, ENSMUSP00000134720
OG0005862	FBpp0074037, FBpp0076123	ENSMUSP00000113338, ENSMUSP00000095584, ENSMUSP00000147330, ENSMUSP00000148257, ENSMUSP00000114178, ENSMUSP00000105847, ENSMUSP00000028801
OG0005863	FBpp0074055, FBpp0310226, FBpp0074056, FBpp0089381, FBpp0310225	ENSMUSP00000143910, ENSMUSP00000048833
OG0005864	FBpp0074616	ENSMUSP00000033999
OG0005866	FBpp0305332, FBpp0074947	ENSMUSP00000114294, ENSMUSP00000107675, ENSMUSP00000107674, ENSMUSP00000075788
OG0005867	FBpp0305844, FBpp0074984, FBpp0291671, FBpp0291672	ENSMUSP00000104647, ENSMUSP00000053145, ENSMUSP00000104649
OG0005868	FBpp0075124	ENSMUSP00000021285, ENSMUSP00000021286, ENSMUSP00000104315
OG0005871	FBpp0075212	ENSMUSP00000025515
OG0005872	FBpp0075267	ENSMUSP00000068567, ENSMUSP00000112589, ENSMUSP00000112380, ENSMUSP00000112492, ENSMUSP00000024976, ENSMUSP00000126878
OG0005873	FBpp0075443, FBpp0305288, FBpp0305287	ENSMUSP00000102357, ENSMUSP00000074533, ENSMUSP00000097878, ENSMUSP00000117498
OG0005874	FBpp0075535, FBpp0303219, FBpp0075536, FBpp0075537, FBpp0075538	ENSMUSP00000107490, ENSMUSP00000107488, ENSMUSP00000027760
OG0005875	FBpp0075596, FBpp0311570, FBpp0078969	ENSMUSP00000128052, ENSMUSP00000028156
OG0005876	FBpp0304359, FBpp0075667, FBpp0311498	ENSMUSP00000142674, ENSMUSP00000059896
OG0005877	FBpp0289788, FBpp0075677	ENSMUSP00000004920, ENSMUSP00000143308, ENSMUSP00000143536, ENSMUSP00000031490
OG0005878	FBpp0288960, FBpp0075820, FBpp0110179	ENSMUSP00000151696, ENSMUSP00000151557, ENSMUSP00000020440
OG0005881	FBpp0311671, FBpp0076383	ENSMUSP00000115000, ENSMUSP00000099477, ENSMUSP00000028800, ENSMUSP00000138853
OG0005882	FBpp0076621	ENSMUSP00000055321
OG0005883	FBpp0311831, FBpp0076653, FBpp0312430, FBpp0312431, FBpp0303092	ENSMUSP00000052088, ENSMUSP00000077354
OG0005885	FBpp0077011, FBpp0309350	ENSMUSP00000040307, ENSMUSP00000079734, ENSMUSP00000103818, ENSMUSP00000103819
OG0005888	FBpp0077492	ENSMUSP00000021668
OG0005889	FBpp0077507	ENSMUSP00000039301
OG0005891	FBpp0077893	ENSMUSP00000020922, ENSMUSP00000152535, ENSMUSP00000112828, ENSMUSP00000068834
OG0005892	FBpp0304963, FBpp0078043	ENSMUSP00000130327, ENSMUSP00000003404, ENSMUSP00000131355
OG0005893	FBpp0293538, FBpp0078424, FBpp0293539	ENSMUSP00000085264, ENSMUSP00000047980
OG0005894	FBpp0303669, FBpp0078635	ENSMUSP00000115369, ENSMUSP00000025014
OG0005895	FBpp0078662, FBpp0311489, FBpp0311490	ENSMUSP00000119457, ENSMUSP00000152073, ENSMUSP00000022097, ENSMUSP00000152495
OG0005897	FBpp0302974, FBpp0302973, FBpp0078930, FBpp0078931, FBpp0302975	ENSMUSP00000138312, ENSMUSP00000126233
OG0005898	FBpp0079210	ENSMUSP00000043389, ENSMUSP00000115669, ENSMUSP00000102593, ENSMUSP00000091590
OG0005899	FBpp0079849	ENSMUSP00000149496, ENSMUSP00000034876, ENSMUSP00000148864
OG0005900	FBpp0309441, FBpp0079977, FBpp0309443, FBpp0309442, FBpp0079976	ENSMUSP00000128126, ENSMUSP00000129468, ENSMUSP00000018295
OG0005901	FBpp0310259, FBpp0080129, FBpp0080130	ENSMUSP00000001964
OG0005902	FBpp0312201, FBpp0080261	ENSMUSP00000143846, ENSMUSP00000040694, ENSMUSP00000109496, ENSMUSP00000143866, ENSMUSP00000084618
