Orthogroup	arabidopsis	human
OG0005680	AT2G03667.1	ENSP00000475970, ENSP00000406790, ENSP00000260952
OG0005682	AT5G46290.3, AT2G04540.1	ENSP00000280701
OG0005683	AT2G14110.1	ENSP00000431482, ENSP00000494449, ENSP00000494235, ENSP00000288087, ENSP00000493831, ENSP00000380045
OG0005684	AT2G14660.1	ENSP00000376373, ENSP00000341657, ENSP00000376374, ENSP00000341452
OG0005685	AT2G18040.1	ENSP00000247970, ENSP00000466656, ENSP00000466962, ENSP00000466780
OG0005686	AT2G18740.1, AT4G30330.1	ENSP00000400591, ENSP00000356176
OG0005687	AT2G20980.1	ENSP00000367986, ENSP00000367966, ENSP00000418268, ENSP00000417094
OG0005688	AT5G10170.1, AT2G22240.1, AT4G39800.1	ENSP00000337746, ENSP00000415458
OG0005689	AT2G24500.1, AT4G31420.2	ENSP00000310042
OG0005690	AT2G25740.1	ENSP00000412499, ENSP00000411047, ENSP00000231948, ENSP00000491442, ENSP00000392073
OG0005691	AT2G25950.1	ENSP00000246151, ENSP00000405957, ENSP00000363648
OG0005692	AT3G33530.3, AT2G26610.1	ENSP00000475076, ENSP00000474595, ENSP00000474880, ENSP00000263461
OG0005693	AT2G26780.1	ENSP00000259335, ENSP00000339889, ENSP00000473399
OG0005694	AT2G28100.1	ENSP00000398119, ENSP00000002165, ENSP00000363603
OG0005696	AT2G29530.3	ENSP00000257245, ENSP00000433627, ENSP00000435678
OG0005697	AT2G29540.3	ENSP00000382603, ENSP00000495898, ENSP00000302478
OG0005698	AT2G30200.1	ENSP00000290429, ENSP00000331306
OG0005699	AT2G30920.1	ENSP00000358243, ENSP00000254759
OG0005700	AT2G32320.2, AT2G31580.1	ENSP00000428387, ENSP00000231198
OG0005701	AT2G32590.1	ENSP00000401227, ENSP00000415162, ENSP00000400774, ENSP00000407308, ENSP00000405237, ENSP00000240423
OG0005702	AT2G33630.1	ENSP00000434529, ENSP00000332407, ENSP00000473474, ENSP00000492215
OG0005703	ATCG00330.1, AT2G34520.1	ENSP00000420714
OG0005704	AT2G37240.1	ENSP00000398933, ENSP00000364382, ENSP00000412378
OG0005705	AT2G37680.2	ENSP00000365523, ENSP00000268719, ENSP00000466908, ENSP00000466085
OG0005706	AT2G38020.1	ENSP00000369810, ENSP00000409840, ENSP00000417031, ENSP00000369836
OG0005707	AT2G39090.1	ENSP00000450293, ENSP00000394394, ENSP00000402314, ENSP00000450405
OG0005708	AT2G40430.2	ENSP00000470773, ENSP00000470190, ENSP00000470263, ENSP00000468948, ENSP00000246802
OG0005709	AT3G56740.1, AT2G41160.1	ENSP00000402249, ENSP00000365623, ENSP00000347928, ENSP00000383911, ENSP00000481260
OG0005710	AT2G42700.2	ENSP00000384182, ENSP00000373592, ENSP00000478569, ENSP00000427202
OG0005711	AT2G43320.1, AT4G14000.1	ENSP00000307975, ENSP00000402305, ENSP00000307077
OG0005712	AT2G43400.1	ENSP00000422735, ENSP00000303552, ENSP00000426638
OG0005713	AT3G60150.1, AT2G44525.1	ENSP00000323076, ENSP00000402465, ENSP00000378843, ENSP00000323003
OG0005714	AT2G45790.1	ENSP00000457956, ENSP00000268261, ENSP00000216259
OG0005715	AT2G47090.1, AT3G62240.1	ENSP00000456128, ENSP00000455308, ENSP00000455882
OG0005716	AT2G47990.1	ENSP00000424902, ENSP00000296792, ENSP00000424609, ENSP00000421669, ENSP00000440796
OG0005718	AT3G02530.1, AT5G16070.1	ENSP00000352019, ENSP00000275603, ENSP00000327191
OG0005719	AT3G02660.1	ENSP00000320658, ENSP00000447710
OG0005720	AT3G02710.1	ENSP00000478532, ENSP00000487198, ENSP00000384355, ENSP00000362568, ENSP00000362572, ENSP00000355050
OG0005721	ATCG00160.1, AT3G03600.1	ENSP00000400082, ENSP00000241600, ENSP00000360850
OG0005722	AT5G18180.1, AT3G03920.1	ENSP00000378127, ENSP00000226796
OG0005723	AT3G04500.1	ENSP00000467614, ENSP00000467278, ENSP00000466044, ENSP00000468060, ENSP00000262633
OG0005724	AT3G04780.1	ENSP00000467317, ENSP00000466558, ENSP00000217515, ENSP00000468165, ENSP00000464918, ENSP00000465606
OG0005725	AT3G05070.1	ENSP00000473887, ENSP00000387490, ENSP00000292314, ENSP00000416263
OG0005726	AT5G27430.1, AT3G05230.1	ENSP00000427463
OG0005727	AT3G05680.1	ENSP00000428784, ENSP00000398390, ENSP00000297591, ENSP00000429909, ENSP00000430857
OG0005728	AT3G06530.4	ENSP00000355540, ENSP00000355541, ENSP00000355538
OG0005729	AT3G07050.1	ENSP00000338573, ENSP00000354091
OG0005730	AT3G07300.3	ENSP00000452311, ENSP00000451681, ENSP00000266126
OG0005731	AT3G09560.1	ENSP00000398092, ENSP00000362354, ENSP00000487971
OG0005732	AT3G09660.1	ENSP00000265187, ENSP00000368174, ENSP00000478141, ENSP00000368161, ENSP00000368164
OG0005733	AT3G61010.1, AT3G11040.3, AT5G05460.1	ENSP00000308158, ENSP00000300682.10, ENSP00000462333
OG0005734	AT3G20050.1	ENSP00000390159, ENSP00000376008, ENSP00000317334
OG0005735	AT4G14040.1, AT4G14030.1, AT3G23800.1	ENSP00000413960, ENSP00000357861, ENSP00000397261
OG0005736	AT3G27000.1	ENSP00000437383, ENSP00000367220, ENSP00000260641
OG0005737	AT3G44330.1	ENSP00000467693, ENSP00000467011, ENSP00000466296, ENSP00000466300, ENSP00000466678, ENSP00000246117
OG0005738	AT3G45770.1	ENSP00000263702, ENSP00000362896, ENSP00000436831
OG0005739	AT3G45880.1	ENSP00000399600, ENSP00000380467, ENSP00000384174, ENSP00000424127
OG0005740	AT3G46200.1	ENSP00000443127, ENSP00000407970, ENSP00000279206, ENSP00000401085, ENSP00000444022, ENSP00000442014, ENSP00000440166
OG0005741	AT5G58790.2	ENSP00000359985
OG0005741	AT3G47120.1	ENSP00000491200, ENSP00000339090
OG0005742	AT3G48150.1	ENSP00000378350
OG0005743	AT3G49600.1	ENSP00000363862, ENSP00000431949, ENSP00000309262, ENSP00000363864, ENSP00000383157, ENSP00000406256
OG0005744	AT3G49725.1	ENSP00000316598
OG0005745	AT3G55580.1, AT3G53830.4	ENSP00000451365, ENSP00000450678, ENSP00000377801, ENSP00000451963
OG0005746	AT3G54610.1	ENSP00000225916, ENSP00000263754
OG0005747	AT3G57000.1	ENSP00000479546, ENSP00000480420, ENSP00000476966, ENSP00000470560
OG0005748	AT3G58180.1	ENSP00000398882
OG0005749	AT3G58490.1	ENSP00000315137, ENSP00000496280, ENSP00000247225
OG0005750	AT3G59310.2, AT3G59340.2, AT3G59330.3, AT3G59320.1	ENSP00000433783, ENSP00000434307, ENSP00000436785, ENSP00000364834
OG0005751	AT3G59380.1	ENSP00000432411, ENSP00000434430, ENSP00000473479, ENSP00000303423
OG0005752	AT3G60300.2	ENSP00000295704
OG0005753	AT3G61800.1	ENSP00000422795, ENSP00000423340, ENSP00000427701, ENSP00000421741, ENSP00000374501, ENSP00000425130
OG0005754	AT4G05440.1	ENSP00000368178, ENSP00000398724, ENSP00000415806, ENSP00000281141, ENSP00000391851
OG0005755	AT4G12230.1	ENSP00000204566, ENSP00000456365, ENSP00000394846, ENSP00000404111, ENSP00000453541, ENSP00000452728
OG0005756	AT4G12790.1	ENSP00000447480, ENSP00000228827, ENSP00000442770, ENSP00000443068
OG0005757	AT4G13720.2	ENSP00000413282, ENSP00000382732, ENSP00000369456
OG0005758	AT4G14147.2	ENSP00000388169, ENSP00000380431, ENSP00000393764, ENSP00000412284
OG0005759	AT4G14970.1	ENSP00000287647, ENSP00000389936, ENSP00000398754, ENSP00000373318, ENSP00000399354
OG0005760	AT4G17100.2	ENSP00000397679, ENSP00000445004, ENSP00000229003
OG0005761	AT4G18460.1	ENSP00000493969, ENSP00000495845, ENSP00000366672, ENSP00000482916
OG0005764	AT4G21470.1	ENSP00000417215, ENSP00000365926
OG0005765	AT4G21530.1	ENSP00000426654, ENSP00000318775, ENSP00000421840, ENSP00000426512
OG0005766	AT4G24380.3, AT5G65400.2	ENSP00000461388
OG0005767	AT4G24550.2	ENSP00000412185, ENSP00000403663, ENSP00000391585, ENSP00000393723, ENSP00000406676, ENSP00000352603, ENSP00000401613, ENSP00000414286
OG0005768	AT4G25180.1, AT5G09380.2	ENSP00000429677, ENSP00000303088, ENSP00000380904, ENSP00000429821
OG0005769	AT4G25550.1, AT4G29820.1	ENSP00000300291, ENSP00000454790
OG0005770	AT4G26850.1, AT5G55120.1	ENSP00000453822, ENSP00000492952, ENSP00000452793, ENSP00000368405, ENSP00000453037
OG0005771	AT4G33150.1	ENSP00000403768, ENSP00000377040, ENSP00000351834, ENSP00000414001
OG0005772	ATCG00050.1, AT5G56940.1, AT4G34620.1	ENSP00000362031, ENSP00000362036
OG0005773	AT4G34700.1	ENSP00000428282, ENSP00000497750, ENSP00000431115, ENSP00000430322, ENSP00000276689
OG0005774	AT5G02370.1	ENSP00000460077, ENSP00000160827, ENSP00000454957, ENSP00000456165, ENSP00000383562, ENSP00000455702
OG0005775	AT5G02410.1	ENSP00000310120, ENSP00000266483, ENSP00000448819, ENSP00000444084
OG0005776	AT5G60160.1, AT5G04710.1	ENSP00000429468
OG0005777	AT5G05130.1	ENSP00000420106, ENSP00000420745, ENSP00000308944, ENSP00000376644, ENSP00000420429
OG0005778	AT5G07350.2, AT5G61780.1	ENSP00000419327, ENSP00000346762
OG0005779	AT5G07630.1	ENSP00000420325, ENSP00000296292, ENSP00000378223
OG0005780	AT5G08300.1, AT5G23250.1	ENSP00000377446
OG0005781	AT5G09900.3, AT5G64760.1	ENSP00000349667, ENSP00000348442
OG0005782	AT5G11490.2	ENSP00000358580, ENSP00000358582, ENSP00000256658
OG0005783	AT5G12370.1	ENSP00000342100, ENSP00000484855, ENSP00000389934, ENSP00000451082
OG0005784	AT5G13680.1	ENSP00000363779, ENSP00000433514, ENSP00000439367
OG0005785	AT5G14050.1	ENSP00000463499, ENSP00000464194, ENSP00000462614, ENSP00000464095, ENSP00000225298
OG0005786	AT5G15400.1	ENSP00000343001, ENSP00000253251
OG0005787	AT5G16210.1	ENSP00000464995, ENSP00000381198, ENSP00000256858, ENSP00000494314, ENSP00000468816
OG0005788	AT5G17250.1	ENSP00000354678, ENSP00000298004, ENSP00000367880
OG0005789	AT5G19150.1	ENSP00000311984, ENSP00000413191
OG0005790	AT5G19300.1	ENSP00000354812, ENSP00000473640
OG0005791	AT5G22830.1	ENSP00000387441, ENSP00000274747, ENSP00000367637, ENSP00000399585, ENSP00000367604
OG0005792	AT5G23590.1	ENSP00000453354, ENSP00000453298, ENSP00000473912, ENSP00000452716, ENSP00000454082, ENSP00000485700, ENSP00000220496
OG0005793	AT5G24350.2	ENSP00000402458, ENSP00000392421, ENSP00000391476, ENSP00000403119, ENSP00000390920, ENSP00000396501, ENSP00000398411, ENSP00000281513
OG0005794	AT5G40530.3	ENSP00000436960, ENSP00000254605, ENSP00000436246, ENSP00000435873
OG0005795	AT5G45760.1	ENSP00000410677, ENSP00000396668, ENSP00000328079, ENSP00000408087, ENSP00000396248
OG0005796	AT5G46800.1	ENSP00000388563, ENSP00000388986, ENSP00000326305
OG0005797	AT5G46840.1	ENSP00000420236, ENSP00000413409, ENSP00000400000, ENSP00000386226
OG0005798	AT5G49010.1	ENSP00000429581, ENSP00000429894, ENSP00000428901, ENSP00000276533, ENSP00000428754
OG0005799	AT5G49480.1	ENSP00000341892, ENSP00000354871, ENSP00000419273
OG0005800	AT5G51340.1	ENSP00000477034, ENSP00000262815, ENSP00000477436
OG0005801	AT5G51720.1	ENSP00000494068, ENSP00000363041, ENSP00000423716, ENSP00000273986, ENSP00000497201
OG0005802	AT5G52910.2	ENSP00000229201, ENSP00000450607
OG0005804	AT5G55130.1	ENSP00000244051
OG0005805	AT5G58030.1	ENSP00000470703, ENSP00000399025, ENSP00000470262, ENSP00000316990
OG0005806	AT5G58070.1	ENSP00000391597, ENSP00000393076, ENSP00000345179, ENSP00000415235
OG0005807	AT5G59230.1	ENSP00000409492, ENSP00000452454, ENSP00000298173
OG0005808	AT5G59980.2	ENSP00000277882, ENSP00000407972, ENSP00000389182, ENSP00000360768
OG0005809	AT5G60335.1	ENSP00000477762, ENSP00000478964, ENSP00000481678, ENSP00000482940, ENSP00000481593, ENSP00000484277
OG0005810	AT5G62290.1	ENSP00000432570, ENSP00000433741, ENSP00000434963, ENSP00000263309, ENSP00000434311, ENSP00000433919, ENSP00000475218
OG0005811	AT5G63080.1	ENSP00000355720, ENSP00000387830, ENSP00000484088, ENSP00000477669
OG0006378	AT5G06420.1, AT1G01350.1	ENSP00000360497, ENSP00000267291
OG0006383	AT1G03750.1	ENSP00000288985
OG0006384	AT1G04635.1	ENSP00000341791, ENSP00000350098
OG0006387	AT1G05460.1	ENSP00000350028, ENSP00000358659, ENSP00000399797, ENSP00000358658
OG0006388	AT2G01900.3, AT2G37440.1, AT3G63240.1, AT2G32010.1, AT1G05470.1, AT5G65090.1, AT5G04980.2	ENSP00000493809
OG0006391	AT1G07840.1	ENSP00000451942, ENSP00000451779, ENSP00000450659, ENSP00000386134, ENSP00000380340
OG0006394	AT1G08600.2	ENSP00000378967, ENSP00000362441
OG0006395	AT1G08830.1, AT5G18100.1	ENSP00000270142, ENSP00000374645
OG0006397	AT1G09620.1	ENSP00000426005, ENSP00000274562.10, ENSP00000377954
OG0006398	AT1G09794.1	ENSP00000358491, ENSP00000358496
OG0006399	AT1G10095.1	ENSP00000405943, ENSP00000366405, ENSP00000344299, ENSP00000440164
OG0006402	AT1G61700.1, AT1G11475.1	ENSP00000432807, ENSP00000324124
OG0006403	AT1G12050.1	ENSP00000453152, ENSP00000453347, ENSP00000261755, ENSP00000385080
OG0006404	AT1G12520.1	ENSP00000307870, ENSP00000436318, ENSP00000433609
OG0006405	AT4G31520.1, AT1G13160.1	ENSP00000348596, ENSP00000379061
OG0006407	AT1G14620.1	ENSP00000453881, ENSP00000477676, ENSP00000312311, ENSP00000477583
OG0006409	AT1G15390.1	ENSP00000288022
OG0006411	AT3G15610.1, AT1G52730.1, AT1G15470.1	ENSP00000025399, ENSP00000392270
OG0006413	AT1G80620.1, AT1G15810.1, ATCG01120.1	ENSP00000362208
OG0006416	AT4G15570.1, AT4G30100.1, AT2G19120.1, AT1G16800.2	ENSP00000409143
OG0006418	AT1G17690.1	ENSP00000419005
OG0006419	AT1G17760.1	ENSP00000431355, ENSP00000315791
OG0006421	AT2G42670.2, AT3G58670.1, AT1G18490.1, AT5G15120.1, AT5G39890.1	ENSP00000362888
OG0006424	AT1G20200.1, AT1G75990.1	ENSP00000264639
OG0006425	AT1G20410.1	ENSP00000326003, ENSP00000386074
OG0006426	AT5G55040.1, AT1G20670.1, AT1G76380.2	ENSP00000419765, ENSP00000420722
OG0006427	AT1G20920.1, AT3G09620.2	ENSP00000346236, ENSP00000416534
OG0006429	AT1G21170.2, AT1G76850.1	ENSP00000406400, ENSP00000230449
OG0006430	AT1G77440.1, AT1G21720.1	ENSP00000483956, ENSP00000483688
OG0006433	AT5G20840.1, AT3G43220.1, AT3G14205.1, AT1G22620.1	ENSP00000230124
OG0006434	AT1G24050.1, AT1G70220.1	ENSP00000293406, ENSP00000466718, ENSP00000466074
OG0006435	AT1G24290.1	ENSP00000370146, ENSP00000370141, ENSP00000370150, ENSP00000370148, ENSP00000477551
OG0006437	AT1G26170.1	ENSP00000354742
OG0006440	AT1G28350.1, AT2G33840.1	ENSP00000484192, ENSP00000362576
OG0006441	AT2G34080.1, AT1G29090.1, AT1G29110.1, AT1G29080.1, AT3G49340.1, AT2G27420.1	ENSP00000405083, ENSP00000271651
OG0006442	AT1G30070.2	ENSP00000384139, ENSP00000403674, ENSP00000356652, ENSP00000385771, ENSP00000479414
OG0006443	AT1G30550.2, AT1G30545.2, AT1G45231.2	ENSP00000430467, ENSP00000260129
OG0006444	AT1G31170.4	ENSP00000371388
OG0006446	AT1G33400.2	ENSP00000461089, ENSP00000459819, ENSP00000460921, ENSP00000304360
OG0006451	AT1G48550.1	ENSP00000381964, ENSP00000381967, ENSP00000419496, ENSP00000311399
OG0006452	AT1G50670.1	ENSP00000356051, ENSP00000326813
OG0006454	AT1G53780.2, AT1G53750.1	ENSP00000491883, ENSP00000292644, ENSP00000391211
OG0006455	AT1G53850.1, AT3G14290.1	ENSP00000271308
OG0006458	AT1G54150.1, AT1G63900.1, AT1G59560.1	ENSP00000264198
OG0006459	AT1G54490.1, AT5G42540.2, AT1G75660.1	ENSP00000366396
OG0006461	AT5G30495.1, AT1G54770.1	ENSP00000434261, ENSP00000352137, ENSP00000411010
OG0006462	AT1G56310.1	ENSP00000433010
OG0006462	AT5G24340.2	ENSP00000431859, ENSP00000340474, ENSP00000436717, ENSP00000435830, ENSP00000432895
OG0006463	AT1G59600.1	ENSP00000324827, ENSP00000435479, ENSP00000370660
OG0006464	AT1G60660.1, AT5G09680.3	ENSP00000358693, ENSP00000358695
OG0006465	AT1G61040.1	ENSP00000452973, ENSP00000374280
OG0006468	AT1G63210.1, AT1G65440.1	ENSP00000338143, ENSP00000319104
OG0006471	AT1G65820.3	ENSP00000356863, ENSP00000356864, ENSP00000356859, ENSP00000356860, ENSP00000356858, ENSP00000487151
OG0006474	AT1G72560.1	ENSP00000327821, ENSP00000383722, ENSP00000441376
OG0006475	AT1G73960.1	ENSP00000436750, ENSP00000367406, ENSP00000430832
OG0006476	AT1G75330.1	ENSP00000039007, ENSP00000496606
OG0006477	AT1G75850.1, AT3G51310.1, AT2G17790.1	ENSP00000299138
OG0006478	AT1G76170.7, AT2G44270.1	ENSP00000390011
OG0006479	AT2G01720.1, AT1G76400.1	ENSP00000417529, ENSP00000296255
OG0006480	AT1G79260.2	ENSP00000384352, ENSP00000385931, ENSP00000482312, ENSP00000385006
OG0006482	AT2G01350.1	ENSP00000378782, ENSP00000455183, ENSP00000404873
OG0006483	AT2G02560.1	ENSP00000387641, ENSP00000295989, ENSP00000442318
OG0006484	AT2G03390.1	ENSP00000446973, ENSP00000483508, ENSP00000328187, ENSP00000449264, ENSP00000414468
OG0006488	ATMG00730.1, AT2G07687.1	ENSP00000354982
OG0006489	AT2G07690.1	ENSP00000371441, ENSP00000216122
OG0006491	AT2G14825.1	ENSP00000448601, ENSP00000448670, ENSP00000442629, ENSP00000376806, ENSP00000258499, ENSP00000449635
OG0006492	AT2G15270.1	ENSP00000420136, ENSP00000419270, ENSP00000381010
OG0006494	AT2G16370.1, AT2G21550.1, AT4G34570.1	ENSP00000315644.10
OG0006495	AT2G17250.1	ENSP00000438255, ENSP00000328854
OG0006496	AT2G17630.1, AT4G35630.1	ENSP00000317606, ENSP00000365773
OG0006497	AT2G19540.1	ENSP00000468943, ENSP00000253237
OG0006499	AT2G20580.1, AT4G28470.1	ENSP00000402618, ENSP00000416028, ENSP00000310129
OG0006500	AT2G21790.1	ENSP00000431464, ENSP00000300738
OG0006502	AT2G24990.1, AT5G37350.1	ENSP00000369162
OG0006503	AT2G25730.2	ENSP00000450603, ENSP00000251119, ENSP00000452142, ENSP00000450431
OG0006505	AT5G64370.1	ENSP00000324343
OG0006505	AT2G27450.2	ENSP00000400684
OG0006506	AT2G27900.1	ENSP00000390584, ENSP00000307666, ENSP00000414450, ENSP00000443104
OG0006510	AT2G32600.1	ENSP00000466634, ENSP00000221494
OG0006511	AT4G20870.1, AT2G34770.1	ENSP00000464576, ENSP00000219368, ENSP00000455126
OG0006512	AT2G35720.1	ENSP00000366800, ENSP00000415871, ENSP00000410194, ENSP00000294401
OG0006513	AT2G39260.1	ENSP00000380244, ENSP00000350221, ENSP00000348708
OG0006514	AT2G39990.1	ENSP00000431800, ENSP00000485772, ENSP00000486798, ENSP00000310040
OG0006515	AT2G41490.1, AT3G57220.1	ENSP00000491336, ENSP00000346142, ENSP00000386597
OG0006516	AT2G44510.1, AT5G03830.1	ENSP00000299130, ENSP00000357748, ENSP00000278100
OG0006517	AT2G45695.1, AT3G61113.1	ENSP00000361944, ENSP00000412922, ENSP00000361941
OG0006518	AT2G45730.1	ENSP00000203001, ENSP00000392070
OG0006519	AT2G47300.2	ENSP00000428945, ENSP00000339529, ENSP00000385787
OG0006520	AT3G03750.2	ENSP00000403000, ENSP00000393044, ENSP00000403145, ENSP00000459007, ENSP00000369673, ENSP00000373354
OG0006521	AT3G03960.1	ENSP00000286788, ENSP00000442730, ENSP00000486921
OG0006522	AT3G05480.3	ENSP00000445137, ENSP00000444979, ENSP00000311360
OG0006523	AT3G05760.1	ENSP00000473397, ENSP00000473644, ENSP00000274712
OG0006524	AT5G18800.1, AT3G06310.1	ENSP00000362873
OG0006525	AT5G49020.1, AT3G06930.2	ENSP00000325690, ENSP00000340934
OG0006526	AT5G23070.1, AT3G07800.1	ENSP00000468556, ENSP00000467121, ENSP00000468278, ENSP00000468425, ENSP00000301634
OG0006527	AT3G07930.3	ENSP00000376959, ENSP00000394080, ENSP00000249910, ENSP00000422327, ENSP00000424873, ENSP00000422690
OG0006528	AT3G08850.1, AT5G01770.1	ENSP00000307272, ENSP00000442479
OG0006529	AT3G08960.1	ENSP00000395685, ENSP00000386992, ENSP00000316651
OG0006530	AT3G10380.1	ENSP00000376868, ENSP00000253861
OG0006531	AT3G10640.1, AT5G04850.2	ENSP00000442725, ENSP00000223500
OG0006533	AT3G12040.1	ENSP00000388097, ENSP00000348809, ENSP00000219431, ENSP00000380918
OG0006534	AT3G12170.2, AT5G06910.1	ENSP00000400665, ENSP00000362041
OG0006535	AT3G12530.1	ENSP00000469346, ENSP00000470984, ENSP00000253462
OG0006537	AT3G13235.1	ENSP00000302805, ENSP00000417748
OG0006539	AT3G14700.1, AT5G16780.1	ENSP00000436218, ENSP00000310448
OG0006540	AT3G18940.1	ENSP00000468103, ENSP00000467060, ENSP00000477442, ENSP00000476763, ENSP00000325919
OG0006542	AT5G27990.1, AT3G22510.1	ENSP00000364293
OG0006544	AT3G22990.1	ENSP00000481488, ENSP00000388357, ENSP00000415650, ENSP00000397307, ENSP00000335044
OG0006545	AT3G25660.1	ENSP00000358040, ENSP00000358042
OG0006546	AT3G27240.1, AT5G40810.1	ENSP00000317159
OG0006547	AT3G27530.1	ENSP00000444850, ENSP00000264904
OG0006548	AT3G28670.2	ENSP00000395084, ENSP00000287859, ENSP00000356440
OG0006549	AT3G29390.1	ENSP00000357302, ENSP00000357304, ENSP00000357303
OG0006550	AT3G33520.1	ENSP00000188312, ENSP00000448669, ENSP00000448356, ENSP00000447237
OG0006551	AT3G44050.1	ENSP00000486004, ENSP00000389982, ENSP00000487255, ENSP00000486999, ENSP00000425499, ENSP00000324020
OG0006552	AT3G45740.1	ENSP00000382745, ENSP00000337358, ENSP00000155674
OG0006554	AT3G49100.1	ENSP00000355804, ENSP00000485002, ENSP00000355803, ENSP00000485985, ENSP00000305230
OG0006555	AT3G55400.1	ENSP00000282276
OG0006556	AT3G55830.1	ENSP00000359132, ENSP00000359131, ENSP00000403363, ENSP00000392255, ENSP00000444385
OG0006557	AT3G57660.1	ENSP00000386300, ENSP00000263857
OG0006558	AT3G57910.1	ENSP00000281932, ENSP00000386772
OG0006559	AT4G27650.1, AT3G58390.1	ENSP00000274311
OG0006560	AT3G62080.2	ENSP00000430321, ENSP00000430661, ENSP00000427948, ENSP00000428233, ENSP00000380794, ENSP00000324491
OG0006561	AT4G00231.1	ENSP00000385624, ENSP00000491659, ENSP00000391117, ENSP00000370449, ENSP00000252934
OG0006562	AT4G00590.1	ENSP00000400580, ENSP00000338624
OG0006563	AT4G04940.1	ENSP00000424628, ENSP00000479950, ENSP00000423067
OG0006564	AT4G08900.1, AT4G08870.1	ENSP00000364986
OG0006565	AT4G09012.1, AT5G39800.1, AT5G40080.1	ENSP00000360498
OG0006566	AT4G09980.1	ENSP00000373474, ENSP00000424111
OG0006567	AT4G10050.1	ENSP00000329867, ENSP00000381461
OG0006568	AT4G10110.1	ENSP00000437998, ENSP00000440949, ENSP00000461728, ENSP00000440923, ENSP00000437847
OG0006569	AT4G10180.1	ENSP00000497509, ENSP00000268148, ENSP00000408994, ENSP00000456340
OG0006570	AT4G23330.1, AT4G11420.1	ENSP00000358140, ENSP00000438178
OG0006571	AT4G14110.1	ENSP00000413696, ENSP00000346340, ENSP00000387212, ENSP00000375865, ENSP00000388655
OG0006572	AT4G14790.1, AT5G39840.1	ENSP00000352678
OG0006573	AT4G15890.1	ENSP00000432532, ENSP00000435173, ENSP00000433681, ENSP00000431612, ENSP00000434168
OG0006575	AT4G28450.1	ENSP00000477526, ENSP00000297579, ENSP00000484962
OG0006576	AT4G28830.1	ENSP00000386582, ENSP00000387056, ENSP00000386703, ENSP00000376415, ENSP00000260953
OG0006577	AT4G29380.1	ENSP00000349205
OG0006578	AT4G30480.2	ENSP00000428613, ENSP00000429225, ENSP00000231238
