Orthogroup	mouse	yeast
OG0005728	ENSMUSP00000054084, ENSMUSP00000152435, ENSMUSP00000152410	YJL109C_mRNA
OG0005729	ENSMUSP00000138737, ENSMUSP00000026297, ENSMUSP00000108311, ENSMUSP00000117281	YER006W_mRNA
OG0005730	ENSMUSP00000122720, ENSMUSP00000122954, ENSMUSP00000004910	YLR291C_mRNA
OG0005731	ENSMUSP00000105083, ENSMUSP00000105082, ENSMUSP00000043053, ENSMUSP00000105081	YMR165C_mRNA
OG0005734	ENSMUSP00000086418, ENSMUSP00000116108	YDR212W_mRNA
OG0005736	ENSMUSP00000000137	YDL029W_mRNA
OG0005738	ENSMUSP00000030742, ENSMUSP00000114543	YBR026C_mRNA
OG0005741	ENSMUSP00000033433	YIR005W_mRNA
OG0005742	ENSMUSP00000025228, ENSMUSP00000122420	YHR166C_mRNA
OG0005746	ENSMUSP00000126232, ENSMUSP00000006973, ENSMUSP00000099407, ENSMUSP00000000724	YGR252W_mRNA
OG0005747	ENSMUSP00000004379, ENSMUSP00000144730	YLR186W_mRNA
OG0005748	ENSMUSP00000072534, ENSMUSP00000120386, ENSMUSP00000122952, ENSMUSP00000113112, ENSMUSP00000116074	YJR070C_mRNA
OG0005749	ENSMUSP00000036656, ENSMUSP00000151268, ENSMUSP00000021450	YKR053C_mRNA, YJL134W_mRNA
OG0005751	ENSMUSP00000016138	YKL019W_mRNA
OG0005754	ENSMUSP00000141306, ENSMUSP00000043033	YLR215C_mRNA
OG0005756	ENSMUSP00000143405, ENSMUSP00000031420	YLR243W_mRNA
OG0005757	ENSMUSP00000099482	YJR069C_mRNA
OG0005758	ENSMUSP00000131690, ENSMUSP00000114839	YKL013C_mRNA
OG0005761	ENSMUSP00000028917	YDL219W_mRNA
OG0005764	ENSMUSP00000025617	YDR236C_mRNA
OG0005766	ENSMUSP00000071493	YOR280C_mRNA, YMR222C_mRNA, YHR049W_mRNA
OG0005768	ENSMUSP00000000793, ENSMUSP00000137614	YDL150W_mRNA
OG0005771	ENSMUSP00000031707	YNR050C_mRNA
OG0005772	ENSMUSP00000055619	YPL013C_mRNA
OG0005775	ENSMUSP00000097882, ENSMUSP00000154997	YGR227W_mRNA
OG0005776	ENSMUSP00000109235, ENSMUSP00000070821, ENSMUSP00000139739, ENSMUSP00000140864, ENSMUSP00000140035	YHR113W_mRNA
OG0005779	ENSMUSP00000154050, ENSMUSP00000154587, ENSMUSP00000064153	YBL020W_mRNA
OG0005780	ENSMUSP00000065113	YOR142W_mRNA
OG0005781	ENSMUSP00000102361, ENSMUSP00000102363, ENSMUSP00000021063	YDL147W_mRNA
OG0005783	ENSMUSP00000124012, ENSMUSP00000125434	YLR166C_mRNA
OG0005784	ENSMUSP00000030140	YLR384C_mRNA
OG0005785	ENSMUSP00000068103	YJL069C_mRNA
OG0005786	ENSMUSP00000099501, ENSMUSP00000134452, ENSMUSP00000134556	YDL190C_mRNA
OG0005788	ENSMUSP00000114917, ENSMUSP00000095713, ENSMUSP00000069749	YLL031C_mRNA
OG0005789	ENSMUSP00000033901, ENSMUSP00000136363, ENSMUSP00000137488, ENSMUSP00000136535	YKL151C_mRNA
OG0005790	ENSMUSP00000097793	YGR283C_mRNA, YMR310C_mRNA
OG0005791	ENSMUSP00000021772	YOR334W_mRNA, YPL060W_mRNA
OG0005794	ENSMUSP00000095752, ENSMUSP00000033179	YDR083W_mRNA
OG0005796	ENSMUSP00000035222	YOR100C_mRNA
OG0005797	ENSMUSP00000148473, ENSMUSP00000048450	YOL041C_mRNA
OG0005798	ENSMUSP00000033950	YDR489W_mRNA
OG0005804	ENSMUSP00000096670	YHR111W_mRNA
OG0005805	ENSMUSP00000146674, ENSMUSP00000036541	YDR472W_mRNA
OG0005808	ENSMUSP00000025714	YHR062C_mRNA
OG0005813	ENSMUSP00000030535	YLR245C_mRNA
OG0005814	ENSMUSP00000055757	YEL060C_mRNA, YOR003W_mRNA, YCR045C_mRNA
OG0005817	ENSMUSP00000129704, ENSMUSP00000031268	YEL038W_mRNA
OG0005819	ENSMUSP00000039289, ENSMUSP00000151751, ENSMUSP00000106308	YOR222W_mRNA, YPL134C_mRNA
OG0005830	ENSMUSP00000030030, ENSMUSP00000132498, ENSMUSP00000114669	YHR085W_mRNA
OG0005841	ENSMUSP00000093581, ENSMUSP00000114025, ENSMUSP00000114073, ENSMUSP00000115624	YMR027W_mRNA
OG0005853	ENSMUSP00000030345, ENSMUSP00000102330	YAR035W_mRNA
OG0005878	ENSMUSP00000151696, ENSMUSP00000151557, ENSMUSP00000020440	YGR181W_mRNA
OG0005889	ENSMUSP00000039301	YBL104C_mRNA
OG0005954	ENSMUSP00000141146, ENSMUSP00000021523, ENSMUSP00000141036	YDR460W_mRNA
OG0005956	ENSMUSP00000146042, ENSMUSP00000076227	YNL044W_mRNA
OG0005959	ENSMUSP00000030399, ENSMUSP00000095792, ENSMUSP00000029946, ENSMUSP00000081799	YGR163W_mRNA
OG0005969	ENSMUSP00000117424, ENSMUSP00000120483, ENSMUSP00000107514, ENSMUSP00000067516	YOR166C_mRNA
OG0005985	ENSMUSP00000058279, ENSMUSP00000148765	YMR244C-A_mRNA
OG0005986	ENSMUSP00000021942	YLR193C_mRNA
OG0005999	ENSMUSP00000128478, ENSMUSP00000128214, ENSMUSP00000078372	YPR026W_mRNA
OG0006003	ENSMUSP00000122943, ENSMUSP00000095067, ENSMUSP00000038914	YBL098W_mRNA
OG0006041	ENSMUSP00000140413	YDR495C_mRNA
OG0006079	ENSMUSP00000022680	YCR009C_mRNA
OG0006107	ENSMUSP00000041395, ENSMUSP00000145312	YCR079W_mRNA
OG0006165	ENSMUSP00000124423, ENSMUSP00000129994, ENSMUSP00000073861	YCR053W_mRNA
OG0006175	ENSMUSP00000108263, ENSMUSP00000115887, ENSMUSP00000053335, ENSMUSP00000027637	YKR074W_mRNA
OG0006209	ENSMUSP00000119953, ENSMUSP00000115490, ENSMUSP00000110683, ENSMUSP00000110684, ENSMUSP00000110681, ENSMUSP00000117810, ENSMUSP00000095385	YPL016W_mRNA
OG0006216	ENSMUSP00000068046, ENSMUSP00000134180	YHR158C_mRNA
OG0006378	ENSMUSP00000138536, ENSMUSP00000042569	YLR323C_mRNA
OG0006384	ENSMUSP00000118408, ENSMUSP00000080215	YAL033W_mRNA
OG0006395	ENSMUSP00000023707	YJR104C_mRNA
OG0006397	ENSMUSP00000095197	YPL160W_mRNA
OG0006398	ENSMUSP00000033543, ENSMUSP00000117381, ENSMUSP00000112753	YMR194C-B_mRNA
OG0006402	ENSMUSP00000043204	YOR210W_mRNA
OG0006404	ENSMUSP00000035486	YMR038C_mRNA
OG0006405	ENSMUSP00000031364, ENSMUSP00000144446	YGR245C_mRNA
OG0006407	ENSMUSP00000032841	YNL252C_mRNA
OG0006413	ENSMUSP00000030675	YDR337W_mRNA
OG0006416	ENSMUSP00000119176	YLR430W_mRNA, YER176W_mRNA
OG0006418	ENSMUSP00000141950, ENSMUSP00000141676, ENSMUSP00000082691	YIL091C_mRNA
OG0006419	ENSMUSP00000028599	YMR061W_mRNA
OG0006424	ENSMUSP00000116968, ENSMUSP00000017365	YER021W_mRNA
OG0006429	ENSMUSP00000021785, ENSMUSP00000100010	YDR166C_mRNA
OG0006430	ENSMUSP00000089519, ENSMUSP00000099436	YER094C_mRNA
OG0006433	ENSMUSP00000039598	YNL325C_mRNA
OG0006434	ENSMUSP00000021297, ENSMUSP00000102774	YHR121W_mRNA
OG0006435	ENSMUSP00000021832	YNL218W_mRNA
OG0006437	ENSMUSP00000124210, ENSMUSP00000124779, ENSMUSP00000036093	YGL241W_mRNA
OG0006440	ENSMUSP00000101669	YGR185C_mRNA
OG0006443	ENSMUSP00000054112	YPL157W_mRNA
OG0006444	ENSMUSP00000046196	YKL086W_mRNA
OG0006452	ENSMUSP00000055318	YFL044C_mRNA
OG0006454	ENSMUSP00000030769	YKL145W_mRNA
OG0006455	ENSMUSP00000088057	YGR253C_mRNA
OG0006459	ENSMUSP00000028921	YOR048C_mRNA
OG0006461	ENSMUSP00000045043	YLR051C_mRNA
OG0006464	ENSMUSP00000133918, ENSMUSP00000126119	YMR073C_mRNA
OG0006465	ENSMUSP00000028767	YGL244W_mRNA
OG0006468	ENSMUSP00000002121	YGR116W_mRNA
OG0006474	ENSMUSP00000043488, ENSMUSP00000151722, ENSMUSP00000151828	YKL205W_mRNA
OG0006475	ENSMUSP00000043733	YCR042C_mRNA
OG0006476	ENSMUSP00000111190, ENSMUSP00000056152	YJL088W_mRNA
OG0006477	ENSMUSP00000034131	YJL154C_mRNA
OG0006478	ENSMUSP00000036770	YGL211W_mRNA
OG0006479	ENSMUSP00000032143	YJL002C_mRNA
OG0006482	ENSMUSP00000032912	YFR047C_mRNA
OG0006488	ENSMUSP00000080997	Q0275_mRNA
OG0006489	ENSMUSP00000126135, ENSMUSP00000148525, ENSMUSP00000148648	YLR274W_mRNA
OG0006490	ENSMUSP00000027491	YFL030W_mRNA
OG0006494	ENSMUSP00000026846	YOR074C_mRNA
OG0006495	ENSMUSP00000038263	YPR144C_mRNA
OG0006496	ENSMUSP00000025542, ENSMUSP00000125340	YOR184W_mRNA
OG0006497	ENSMUSP00000103351, ENSMUSP00000116252	YMR131C_mRNA
OG0006499	ENSMUSP00000007212	YHR027C_mRNA
OG0006500	ENSMUSP00000033283	YER070W_mRNA, YIL066C_mRNA
OG0006502	ENSMUSP00000021866	YOR119C_mRNA
OG0006510	ENSMUSP00000116478	YDL043C_mRNA
OG0006511	ENSMUSP00000043597	YMR272C_mRNA
OG0006513	ENSMUSP00000119348, ENSMUSP00000058375	YHR077C_mRNA
OG0006515	ENSMUSP00000056282	YBR243C_mRNA
OG0006516	ENSMUSP00000033282	YDR361C_mRNA
OG0006517	ENSMUSP00000088676	YIL008W_mRNA
OG0006518	ENSMUSP00000044687	YNL062C_mRNA
OG0006519	ENSMUSP00000052654, ENSMUSP00000078037	YNL221C_mRNA
OG0006521	ENSMUSP00000026704, ENSMUSP00000135651	YJL008C_mRNA
OG0006523	ENSMUSP00000001419	YDL098C_mRNA
OG0006528	ENSMUSP00000026671	YHR186C_mRNA
OG0006529	ENSMUSP00000079667, ENSMUSP00000140046	YPL125W_mRNA
OG0006530	ENSMUSP00000087859, ENSMUSP00000110732, ENSMUSP00000051965	YPR055W_mRNA
OG0006531	ENSMUSP00000030128	YDR486C_mRNA
OG0006535	ENSMUSP00000034278	YJL072C_mRNA
OG0006537	ENSMUSP00000053223, ENSMUSP00000099542	YER143W_mRNA
OG0006540	ENSMUSP00000025418	YKL206C_mRNA
OG0006542	ENSMUSP00000108303, ENSMUSP00000026295, ENSMUSP00000131835	YLR435W_mRNA
OG0006545	ENSMUSP00000020012	YMR293C_mRNA
OG0006546	ENSMUSP00000155655, ENSMUSP00000023210	YOR065W_mRNA
OG0006547	ENSMUSP00000031355, ENSMUSP00000144592	YDL058W_mRNA
OG0006550	ENSMUSP00000020109	YLR085C_mRNA
OG0006552	ENSMUSP00000074775	YKR070W_mRNA
OG0006555	ENSMUSP00000049770	YGR171C_mRNA
OG0006557	ENSMUSP00000145553, ENSMUSP00000146166, ENSMUSP00000060858	YOR341W_mRNA
OG0006558	ENSMUSP00000156550, ENSMUSP00000126814	YLR271W_mRNA
OG0006559	ENSMUSP00000104849	YCL001W-A_mRNA, YNL001W_mRNA
OG0006561	ENSMUSP00000132450	YCR054C_mRNA
OG0006563	ENSMUSP00000132189, ENSMUSP00000052465	YLR409C_mRNA
OG0006565	ENSMUSP00000141974, ENSMUSP00000043561	YBR282W_mRNA
OG0006566	ENSMUSP00000029759, ENSMUSP00000134198, ENSMUSP00000087848, ENSMUSP00000133741	YCL055W_mRNA
OG0006567	ENSMUSP00000146716, ENSMUSP00000032963	YHR075C_mRNA
OG0006570	ENSMUSP00000025955	YBR079C_mRNA
OG0006572	ENSMUSP00000137905, ENSMUSP00000020273	YPL029W_mRNA
OG0006575	ENSMUSP00000144194, ENSMUSP00000022909	YLL011W_mRNA
OG0006577	ENSMUSP00000067400, ENSMUSP00000139427	YBR097W_mRNA
OG0006584	ENSMUSP00000141708	YPR040W_mRNA
OG0006585	ENSMUSP00000007747	YLR401C_mRNA
OG0006587	ENSMUSP00000014499, ENSMUSP00000105962	YNL172W_mRNA
OG0006589	ENSMUSP00000077733	YHR068W_mRNA
OG0006590	ENSMUSP00000113083, ENSMUSP00000120073, ENSMUSP00000112568, ENSMUSP00000078240	YDR173C_mRNA
OG0006592	ENSMUSP00000043390	YDR410C_mRNA
OG0006596	ENSMUSP00000157052, ENSMUSP00000025106	YJL140W_mRNA
OG0006598	ENSMUSP00000126174, ENSMUSP00000023869	YJR014W_mRNA
OG0006600	ENSMUSP00000033236	YGL232W_mRNA
OG0006601	ENSMUSP00000020490	YKL018W_mRNA
OG0006602	ENSMUSP00000117818, ENSMUSP00000120911	YLR222C_mRNA
OG0006603	ENSMUSP00000152646, ENSMUSP00000152750, ENSMUSP00000022104	YLR318W_mRNA
OG0006605	ENSMUSP00000130954, ENSMUSP00000086701	YPR066W_mRNA
OG0006607	ENSMUSP00000123044, ENSMUSP00000058785, ENSMUSP00000080085	YDR087C_mRNA
OG0006608	ENSMUSP00000130711, ENSMUSP00000041380	YKL195W_mRNA
OG0006610	ENSMUSP00000000940	YNL022C_mRNA
OG0006611	ENSMUSP00000039621	YBR087W_mRNA
OG0006614	ENSMUSP00000112871	YDR325W_mRNA
OG0006615	ENSMUSP00000131967, ENSMUSP00000129100, ENSMUSP00000023222	YKL215C_mRNA
OG0006616	ENSMUSP00000038540	YEL029C_mRNA, YNR027W_mRNA
OG0006618	ENSMUSP00000024749, ENSMUSP00000156401	YDR419W_mRNA
OG0006619	ENSMUSP00000075089, ENSMUSP00000148927	YMR080C_mRNA
OG0006620	ENSMUSP00000034547	YPL028W_mRNA
OG0006621	ENSMUSP00000027921, ENSMUSP00000106603, ENSMUSP00000106601	YPL040C_mRNA
OG0006622	ENSMUSP00000033540, ENSMUSP00000109704	YGR078C_mRNA
OG0006625	ENSMUSP00000153502, ENSMUSP00000153184, ENSMUSP00000153374, ENSMUSP00000069840	YKL134C_mRNA
OG0006626	ENSMUSP00000099502	YCR072C_mRNA
OG0006627	ENSMUSP00000050818, ENSMUSP00000033570	YMR028W_mRNA
OG0006628	ENSMUSP00000011055	YJR024C_mRNA
OG0006630	ENSMUSP00000120970, ENSMUSP00000038977, ENSMUSP00000134345	YOL076W_mRNA
OG0006631	ENSMUSP00000023343	YNR007C_mRNA
OG0006633	ENSMUSP00000020359, ENSMUSP00000101002	YDR465C_mRNA
OG0006636	ENSMUSP00000030538	YEL002C_mRNA
OG0006637	ENSMUSP00000080994	Q0250_mRNA
OG0006638	ENSMUSP00000080993	Q0045_mRNA, Q0070_mRNA
OG0006647	ENSMUSP00000053160, ENSMUSP00000102394, ENSMUSP00000102393	YER087W_mRNA
OG0006650	ENSMUSP00000020161, ENSMUSP00000021550	YPL111W_mRNA
OG0006655	ENSMUSP00000138512, ENSMUSP00000030013, ENSMUSP00000050453, ENSMUSP00000121850	YMR201C_mRNA
OG0006658	ENSMUSP00000019143	YEL004W_mRNA
OG0006673	ENSMUSP00000014892	YHR181W_mRNA
OG0006675	ENSMUSP00000047661, ENSMUSP00000033049	YGL191W_mRNA
OG0006694	ENSMUSP00000020820	YNL177C_mRNA
OG0006717	ENSMUSP00000116430, ENSMUSP00000044144, ENSMUSP00000113353	YGR062C_mRNA
OG0006730	ENSMUSP00000133539	YER155C_mRNA
OG0006744	ENSMUSP00000121041, ENSMUSP00000034539, ENSMUSP00000113284	YOR173W_mRNA, YLR270W_mRNA
OG0006745	ENSMUSP00000030190, ENSMUSP00000103518, ENSMUSP00000113476	YDR137W_mRNA
OG0006771	ENSMUSP00000025851	YOL057W_mRNA
OG0006772	ENSMUSP00000088591, ENSMUSP00000039013	YML121W_mRNA
OG0006818	ENSMUSP00000036032	YDL117W_mRNA
OG0006834	ENSMUSP00000030851	YNL070W_mRNA
OG0006899	ENSMUSP00000119172, ENSMUSP00000011058, ENSMUSP00000106814	YGR193C_mRNA
OG0006923	ENSMUSP00000115999, ENSMUSP00000122895, ENSMUSP00000021160	YDR071C_mRNA
OG0006932	ENSMUSP00000106985, ENSMUSP00000027989	YLR100W_mRNA
OG0007186	ENSMUSP00000131461, ENSMUSP00000114437, ENSMUSP00000057828	YGL050W_mRNA
OG0007288	ENSMUSP00000143916, ENSMUSP00000045103, ENSMUSP00000099031	YKL047W_mRNA
OG0007289	ENSMUSP00000115788, ENSMUSP00000134749, ENSMUSP00000151330	YGR232W_mRNA
OG0007388	ENSMUSP00000044582	YDR045C_mRNA
OG0007406	ENSMUSP00000048078	YLR439W_mRNA
OG0007407	ENSMUSP00000007296	YNL262W_mRNA
OG0007409	ENSMUSP00000112860	YGL099W_mRNA
OG0007413	ENSMUSP00000044305	YDR364C_mRNA
OG0007418	ENSMUSP00000098515, ENSMUSP00000040355	YDR079C-A_mRNA
OG0007424	ENSMUSP00000019859	YDL207W_mRNA
OG0007431	ENSMUSP00000045812	YCR057C_mRNA
OG0007447	ENSMUSP00000033983	YAL025C_mRNA
OG0007458	ENSMUSP00000150076, ENSMUSP00000074490	YGL174W_mRNA
OG0007459	ENSMUSP00000131734	YMR128W_mRNA
OG0007466	ENSMUSP00000039027	YDL060W_mRNA
OG0007471	ENSMUSP00000099510	YJR066W_mRNA, YKL203C_mRNA
OG0007474	ENSMUSP00000043614	YOR077W_mRNA
OG0007480	ENSMUSP00000030138	YGR090W_mRNA
OG0007481	ENSMUSP00000040846	YKL021C_mRNA
OG0007485	ENSMUSP00000062110	YER140W_mRNA
OG0007487	ENSMUSP00000038485	YJR074W_mRNA
OG0007489	ENSMUSP00000156479, ENSMUSP00000024885	YDR060W_mRNA
OG0007496	ENSMUSP00000025751, ENSMUSP00000113438	YKL017C_mRNA
OG0007497	ENSMUSP00000029358	YHR170W_mRNA
OG0007499	ENSMUSP00000032169	YIL001W_mRNA
OG0007502	ENSMUSP00000080996	Q0085_mRNA
OG0007507	ENSMUSP00000139135	YOR319W_mRNA
OG0007510	ENSMUSP00000099807	YDR390C_mRNA
OG0007523	ENSMUSP00000139869, ENSMUSP00000027198, ENSMUSP00000109964	YBR060C_mRNA
OG0007527	ENSMUSP00000025354	YGL155W_mRNA
OG0007528	ENSMUSP00000029142	YPR016C_mRNA
OG0007531	ENSMUSP00000110011	YLR003C_mRNA
OG0007534	ENSMUSP00000034738, ENSMUSP00000126553	YLR009W_mRNA
OG0007535	ENSMUSP00000138290	YMR137C_mRNA
OG0007536	ENSMUSP00000099653	YMR146C_mRNA
OG0007537	ENSMUSP00000129983, ENSMUSP00000002790	YGL238W_mRNA
OG0007539	ENSMUSP00000026504, ENSMUSP00000128382	YNR020C_mRNA
OG0007543	ENSMUSP00000128257, ENSMUSP00000096777	YPL237W_mRNA
OG0007544	ENSMUSP00000072008	YMR229C_mRNA
OG0007545	ENSMUSP00000139110, ENSMUSP00000046658	YNL059C_mRNA
OG0007546	ENSMUSP00000020317	YOR145C_mRNA
OG0007547	ENSMUSP00000044497	YDR115W_mRNA
OG0007554	ENSMUSP00000020562, ENSMUSP00000133523	YDL143W_mRNA
OG0007557	ENSMUSP00000006579, ENSMUSP00000120106	YEL003W_mRNA
OG0007558	ENSMUSP00000030642	YER012W_mRNA
OG0007559	ENSMUSP00000114372, ENSMUSP00000030501	YKL172W_mRNA
OG0007562	ENSMUSP00000120112, ENSMUSP00000142727, ENSMUSP00000112590, ENSMUSP00000108310	YGL251C_mRNA
OG0007564	ENSMUSP00000127058, ENSMUSP00000076971, ENSMUSP00000121639	YML069W_mRNA
OG0007566	ENSMUSP00000004222, ENSMUSP00000112614	YBL008W_mRNA
OG0007570	ENSMUSP00000110835, ENSMUSP00000024987	YGR099W_mRNA
OG0007573	ENSMUSP00000097093	YPL082C_mRNA
OG0007575	ENSMUSP00000045073	YML049C_mRNA
OG0007576	ENSMUSP00000035930.10	YGR145W_mRNA
OG0007578	ENSMUSP00000022518	YGR001C_mRNA
OG0007580	ENSMUSP00000156359, ENSMUSP00000156355, ENSMUSP00000014913	YBL041W_mRNA
OG0007582	ENSMUSP00000025547	YGR033C_mRNA
OG0007583	ENSMUSP00000122588, ENSMUSP00000053900	YJR117W_mRNA
OG0007584	ENSMUSP00000142765, ENSMUSP00000143279, ENSMUSP00000029838	YHR088W_mRNA
OG0007586	ENSMUSP00000000505	YBR202W_mRNA
OG0007588	ENSMUSP00000121340, ENSMUSP00000002529	YBR055C_mRNA
OG0007591	ENSMUSP00000042283	YGL207W_mRNA
OG0007592	ENSMUSP00000052942	YOR057W_mRNA
OG0007593	ENSMUSP00000114501, ENSMUSP00000049823, ENSMUSP00000065882	YJR122W_mRNA
OG0007594	ENSMUSP00000032425	YKL207W_mRNA
OG0007597	ENSMUSP00000140190, ENSMUSP00000005630, ENSMUSP00000140265	YFL003C_mRNA
OG0007598	ENSMUSP00000142857, ENSMUSP00000142775, ENSMUSP00000038387	YBR070C_mRNA
OG0007604	ENSMUSP00000152664, ENSMUSP00000060346	YDR148C_mRNA
OG0007605	ENSMUSP00000048262	YGL183C_mRNA
OG0007606	ENSMUSP00000018430	YJL001W_mRNA
OG0007607	ENSMUSP00000033012	YDR238C_mRNA
OG0007608	ENSMUSP00000118105	YDR167W_mRNA
OG0007611	ENSMUSP00000021920	YMR296C_mRNA
OG0007612	ENSMUSP00000028752, ENSMUSP00000099559	YDL077C_mRNA
OG0007613	ENSMUSP00000033866	YLR417W_mRNA
OG0007615	ENSMUSP00000031190	YDR397C_mRNA
OG0007616	ENSMUSP00000134408, ENSMUSP00000125746	YCL059C_mRNA
OG0007617	ENSMUSP00000118348, ENSMUSP00000113439, ENSMUSP00000112582	YAL046C_mRNA
OG0007619	ENSMUSP00000146142, ENSMUSP00000099486, ENSMUSP00000081133	YLL035W_mRNA
OG0007621	ENSMUSP00000138382, ENSMUSP00000081020	YPL222W_mRNA
OG0007624	ENSMUSP00000124571, ENSMUSP00000012566, ENSMUSP00000125314	YNL024C-A_mRNA
OG0007625	ENSMUSP00000116130, ENSMUSP00000036730	YNL320W_mRNA
OG0007626	ENSMUSP00000101519, ENSMUSP00000030661	YOR262W_mRNA
OG0007628	ENSMUSP00000105644, ENSMUSP00000028914	YNR003C_mRNA
OG0007631	ENSMUSP00000146631, ENSMUSP00000081694	YGR276C_mRNA
OG0007633	ENSMUSP00000019614, ENSMUSP00000124202, ENSMUSP00000124237	YDR416W_mRNA
OG0007636	ENSMUSP00000035498, ENSMUSP00000120713	YDL090C_mRNA
OG0007637	ENSMUSP00000023206, ENSMUSP00000114639	YPL022W_mRNA
OG0007641	ENSMUSP00000047254	YGR194C_mRNA
OG0007644	ENSMUSP00000041820	YER141W_mRNA
OG0007645	ENSMUSP00000107750, ENSMUSP00000028408	YPL001W_mRNA
OG0007646	ENSMUSP00000026218	YGR093W_mRNA
OG0007649	ENSMUSP00000002818	YKL196C_mRNA
OG0007654	ENSMUSP00000099506, ENSMUSP00000116791	YGL153W_mRNA
OG0007658	ENSMUSP00000006856	YNL102W_mRNA
OG0007659	ENSMUSP00000027338	YBR269C_mRNA
OG0007679	ENSMUSP00000021197	YNL239W_mRNA
OG0007688	ENSMUSP00000015749	YMR042W_mRNA, YMR043W_mRNA
OG0007692	ENSMUSP00000021030	YOR239W_mRNA
OG0007717	ENSMUSP00000051809	YER093C_mRNA
OG0007721	ENSMUSP00000082844	YER046W_mRNA
OG0007733	ENSMUSP00000023525	YKL028W_mRNA
OG0007779	ENSMUSP00000129186	YHR117W_mRNA, YNL121C_mRNA
OG0007790	ENSMUSP00000108938, ENSMUSP00000127797, ENSMUSP00000086656	YIL104C_mRNA
OG0007796	ENSMUSP00000143908, ENSMUSP00000030980	YPL030W_mRNA
OG0007827	ENSMUSP00000026833	YOL138C_mRNA
OG0007916	ENSMUSP00000000201	YGR217W_mRNA
OG0007918	ENSMUSP00000126902, ENSMUSP00000087474, ENSMUSP00000157194	YHR073W_mRNA
OG0007920	ENSMUSP00000027302, ENSMUSP00000139885, ENSMUSP00000140436	YER075C_mRNA
OG0007943	ENSMUSP00000099532	YLR050C_mRNA
OG0008045	ENSMUSP00000071492, ENSMUSP00000056027	YMR202W_mRNA
OG0008080	ENSMUSP00000157168, ENSMUSP00000157081, ENSMUSP00000157176, ENSMUSP00000000687	YJR025C_mRNA
OG0008115	ENSMUSP00000025208, ENSMUSP00000143194	YMR161W_mRNA
OG0008136	ENSMUSP00000157129, ENSMUSP00000008626	YDR143C_mRNA
OG0008182	ENSMUSP00000097656, ENSMUSP00000097655, ENSMUSP00000135458, ENSMUSP00000135434	YDR043C_mRNA, YBR066C_mRNA
OG0008507	ENSMUSP00000033956, ENSMUSP00000106295, ENSMUSP00000113979	YJR078W_mRNA
OG0008647	ENSMUSP00000121346	YML098W_mRNA
OG0008656	ENSMUSP00000023117	YPR094W_mRNA
OG0008661	ENSMUSP00000033230	YEL046C_mRNA
OG0008667	ENSMUSP00000055806	YGL021W_mRNA, YBL009W_mRNA
OG0008671	ENSMUSP00000027286	YJR034W_mRNA
OG0008675	ENSMUSP00000001507	YHR007C_mRNA
OG0008677	ENSMUSP00000023830	YDL193W_mRNA
OG0008681	ENSMUSP00000099799	YKL110C_mRNA
OG0008683	ENSMUSP00000023213	YGR187C_mRNA
OG0008705	ENSMUSP00000030513, ENSMUSP00000099561	YKL009W_mRNA
OG0008714	ENSMUSP00000024783	YBR247C_mRNA
OG0008728	ENSMUSP00000061923	YBL023C_mRNA
OG0008731	ENSMUSP00000027379	YMR106C_mRNA
OG0008739	ENSMUSP00000022855	YOL077C_mRNA
OG0008747	ENSMUSP00000005923	YFR050C_mRNA
OG0008753	ENSMUSP00000069432	YGL195W_mRNA
OG0008763	ENSMUSP00000086312	YGR005C_mRNA
OG0008770	ENSMUSP00000028948	YDR013W_mRNA
OG0008771	ENSMUSP00000034190, ENSMUSP00000148548	YLR386W_mRNA
OG0008774	ENSMUSP00000115177, ENSMUSP00000028341	YLR127C_mRNA
OG0008784	ENSMUSP00000137253, ENSMUSP00000137183	YOR206W_mRNA
OG0008787	ENSMUSP00000050258	YER069W_mRNA
OG0008788	ENSMUSP00000080301	YOR091W_mRNA
OG0008789	ENSMUSP00000028553	YHR072W-A_mRNA
OG0008792	ENSMUSP00000060721	YLR016C_mRNA
OG0008794	ENSMUSP00000002048	YGR021W_mRNA
OG0008797	ENSMUSP00000125548	YOR362C_mRNA
OG0008806	ENSMUSP00000030644	YLR074C_mRNA
OG0008812	ENSMUSP00000023217	YMR049C_mRNA
OG0008814	ENSMUSP00000087896	YDL153C_mRNA
OG0008817	ENSMUSP00000036523	YDR365C_mRNA
OG0008823	ENSMUSP00000044871	YDR434W_mRNA
OG0008824	ENSMUSP00000150152, ENSMUSP00000026891	YDL111C_mRNA
OG0008826	ENSMUSP00000010189	YOL107W_mRNA
OG0008828	ENSMUSP00000023071	YNL026W_mRNA
OG0008829	ENSMUSP00000032078, ENSMUSP00000144893	YJL111W_mRNA
OG0008831	ENSMUSP00000114537	YFL007W_mRNA
OG0008832	ENSMUSP00000075573	YDR496C_mRNA
OG0008838	ENSMUSP00000112304, ENSMUSP00000098897	YJL030W_mRNA
OG0008843	ENSMUSP00000054856	YGR183C_mRNA
OG0008846	ENSMUSP00000042260	YLR272C_mRNA
OG0008851	ENSMUSP00000047831	YML005W_mRNA
OG0008853	ENSMUSP00000038580	YPR137W_mRNA
OG0008859	ENSMUSP00000144959, ENSMUSP00000031478	YNR038W_mRNA
OG0008867	ENSMUSP00000022053	YBR186W_mRNA
OG0008869	ENSMUSP00000100656	YBL102W_mRNA
OG0008874	ENSMUSP00000152020, ENSMUSP00000004470	YBL004W_mRNA
