Orthogroup	mouse	neurospora
OG0005005	ENSMUSP00000035456, ENSMUSP00000138581, ENSMUSP00000138425, ENSMUSP00000138646, ENSMUSP00000138750	EAA34504
OG0005006	ENSMUSP00000139184, ENSMUSP00000039688	EAA26715
OG0005007	ENSMUSP00000005503	EAA30442
OG0005008	ENSMUSP00000095346	EAA33455
OG0005009	ENSMUSP00000029900, ENSMUSP00000013304	EAA27606
OG0005014	ENSMUSP00000156350, ENSMUSP00000024620	EAA32736
OG0005015	ENSMUSP00000113371, ENSMUSP00000090593	EAA27772
OG0005017	ENSMUSP00000023510	EAA26639
OG0005018	ENSMUSP00000024851, ENSMUSP00000156492, ENSMUSP00000156954	EAA28302
OG0005019	ENSMUSP00000123878, ENSMUSP00000098901, ENSMUSP00000048222	EAA32307
OG0005022	ENSMUSP00000156707, ENSMUSP00000156644, ENSMUSP00000156747, ENSMUSP00000063976	EAA32191
OG0005023	ENSMUSP00000045284	EAA33112
OG0005024	ENSMUSP00000130666, ENSMUSP00000037446	EAA35402
OG0005025	ENSMUSP00000023455, ENSMUSP00000155861, ENSMUSP00000131422	EAA27168
OG0005028	ENSMUSP00000123155	EAA35808
OG0005029	ENSMUSP00000105206, ENSMUSP00000006221, ENSMUSP00000116739	EAA32302
OG0005030	ENSMUSP00000115896, ENSMUSP00000121953, ENSMUSP00000051515	ESA43355
OG0005031	ENSMUSP00000124999, ENSMUSP00000125564, ENSMUSP00000125590, ENSMUSP00000125738	EAA28067
OG0005033	ENSMUSP00000099904	ESA43942
OG0005034	ENSMUSP00000020018, ENSMUSP00000118498, ENSMUSP00000119829	EAA35121
OG0005037	ENSMUSP00000004507	EAA31099
OG0005038	ENSMUSP00000122554, ENSMUSP00000108345, ENSMUSP00000108347, ENSMUSP00000108339, ENSMUSP00000108341, ENSMUSP00000108340, ENSMUSP00000026303	ESA43843
OG0005040	ENSMUSP00000102857, ENSMUSP00000071589, ENSMUSP00000113554	EAA36132
OG0005043	ENSMUSP00000125006, ENSMUSP00000108308, ENSMUSP00000027626	EAA33932
OG0005044	ENSMUSP00000034607	EAA26942
OG0005046	ENSMUSP00000118876	EAA28897
OG0005047	ENSMUSP00000120014	EAA31439
OG0005049	ENSMUSP00000031113, ENSMUSP00000084480, ENSMUSP00000133467	EAA28886
OG0005050	ENSMUSP00000157070, ENSMUSP00000025137	EAA33890
OG0005053	ENSMUSP00000152280, ENSMUSP00000152056, ENSMUSP00000082011, ENSMUSP00000133128	EAA31920
OG0005054	ENSMUSP00000117391, ENSMUSP00000117747, ENSMUSP00000027173, ENSMUSP00000113148, ENSMUSP00000113494	ESA42456
OG0005055	ENSMUSP00000084837, ENSMUSP00000153364, ENSMUSP00000153420	EAA34557
OG0005056	ENSMUSP00000110399, ENSMUSP00000086027	EAA34822
OG0005057	ENSMUSP00000119335, ENSMUSP00000103777, ENSMUSP00000048319	EAA36220
OG0005058	ENSMUSP00000132986, ENSMUSP00000023221	EAA30553
OG0005060	ENSMUSP00000021049	EAA34118
OG0005061	ENSMUSP00000067579	EAA36212
OG0005062	ENSMUSP00000152361	EAA29052
OG0005063	ENSMUSP00000110199, ENSMUSP00000117725	EAA34200
OG0005065	ENSMUSP00000113377, ENSMUSP00000086816, ENSMUSP00000113925, ENSMUSP00000113007, ENSMUSP00000154300	EAA31964
OG0005066	ENSMUSP00000002735	EAA29043
OG0005067	ENSMUSP00000152839, ENSMUSP00000136259, ENSMUSP00000040551, ENSMUSP00000151394, ENSMUSP00000152275	EAA26803
OG0005068	ENSMUSP00000127001	EAA29434
OG0005069	ENSMUSP00000136880, ENSMUSP00000040956, ENSMUSP00000121285, ENSMUSP00000115769	EAA29372
OG0005070	ENSMUSP00000003946, ENSMUSP00000126868, ENSMUSP00000129298	EAA28740
OG0005072	ENSMUSP00000153459, ENSMUSP00000153076, ENSMUSP00000016115	EAA33853
OG0005073	ENSMUSP00000059192	EAA33443
OG0005074	ENSMUSP00000119359, ENSMUSP00000107329, ENSMUSP00000027881, ENSMUSP00000083300	ESA42474
OG0005075	ENSMUSP00000155308, ENSMUSP00000071794	EAA35373
OG0005076	ENSMUSP00000151489, ENSMUSP00000000384, ENSMUSP00000152048	EAA30402
OG0005077	ENSMUSP00000026990	EAA34610
OG0005078	ENSMUSP00000130807, ENSMUSP00000093130	EAA33632
OG0005079	ENSMUSP00000038775, ENSMUSP00000156299	EAA32495
OG0005080	ENSMUSP00000060779	EAA35636
OG0005081	ENSMUSP00000018841	EAA31177
OG0005082	ENSMUSP00000147487, ENSMUSP00000148133, ENSMUSP00000033920	EAA29721
OG0005083	ENSMUSP00000142220, ENSMUSP00000142315, ENSMUSP00000142067, ENSMUSP00000141547, ENSMUSP00000028351, ENSMUSP00000141890	ESA41970
OG0005084	ENSMUSP00000033159	EAA27549
OG0005085	ENSMUSP00000048472, ENSMUSP00000114649, ENSMUSP00000141204, ENSMUSP00000115512	EAA33664
OG0005086	ENSMUSP00000153408	EAA30485
OG0005094	ENSMUSP00000152845, ENSMUSP00000020959	EAA30489
OG0005117	ENSMUSP00000117583	EAA27899
OG0005130	ENSMUSP00000007482	EAA30645
OG0005131	ENSMUSP00000145053, ENSMUSP00000031805, ENSMUSP00000144696	ESA43048
OG0005137	ENSMUSP00000132289, ENSMUSP00000126716, ENSMUSP00000028072, ENSMUSP00000129176, ENSMUSP00000088980, ENSMUSP00000126321	EAA35848
OG0005140	ENSMUSP00000144226, ENSMUSP00000031053, ENSMUSP00000144050, ENSMUSP00000143850	ESA42449
OG0005158	ENSMUSP00000082302, ENSMUSP00000101311	EAA36311
OG0005161	ENSMUSP00000043821	EAA34933
OG0005165	ENSMUSP00000125334, ENSMUSP00000125348, ENSMUSP00000027040, ENSMUSP00000124676	EAA28680
OG0005192	ENSMUSP00000120197, ENSMUSP00000121148, ENSMUSP00000050783	EAA33426
OG0005216	ENSMUSP00000157139, ENSMUSP00000157344, ENSMUSP00000157361, ENSMUSP00000046517, ENSMUSP00000157285	EAA33131
OG0005221	ENSMUSP00000022189	EAA30203
OG0005243	ENSMUSP00000119209, ENSMUSP00000028963, ENSMUSP00000122542	EAA32673
OG0005311	ENSMUSP00000025417, ENSMUSP00000131423, ENSMUSP00000044389	EAA36085
OG0005448	ENSMUSP00000154228, ENSMUSP00000154662, ENSMUSP00000154485, ENSMUSP00000154323, ENSMUSP00000107466, ENSMUSP00000154148, ENSMUSP00000153854, ENSMUSP00000094153	EAA33356
OG0005452	ENSMUSP00000154699, ENSMUSP00000006701, ENSMUSP00000154178	EAA34888
OG0005568	ENSMUSP00000137179, ENSMUSP00000135971, ENSMUSP00000136163	EAA35270
OG0005569	ENSMUSP00000134663, ENSMUSP00000032307, ENSMUSP00000030348	EAA28246
OG0005570	ENSMUSP00000123935, ENSMUSP00000043480, ENSMUSP00000125534	EAA34515
OG0005576	ENSMUSP00000006900	EAA31248
OG0005584	ENSMUSP00000120833, ENSMUSP00000087197	EAA33129
OG0005585	ENSMUSP00000066907, ENSMUSP00000115353, ENSMUSP00000045141	EAA28627
OG0005586	ENSMUSP00000072729	EAA30224
OG0005591	ENSMUSP00000077753, ENSMUSP00000029090	EAA32646
OG0005594	ENSMUSP00000025774	EAA34207
OG0005595	ENSMUSP00000117579, ENSMUSP00000142976, ENSMUSP00000113502, ENSMUSP00000029476	EAA31652
OG0005596	ENSMUSP00000026576, ENSMUSP00000147332	EAA35058
OG0005598	ENSMUSP00000025918	EAA35312
OG0005599	ENSMUSP00000076816, ENSMUSP00000126236	EAA35514
OG0005603	ENSMUSP00000107492, ENSMUSP00000035086	EAA30631, EAA33435
OG0005605	ENSMUSP00000031621	EAA29605
OG0005606	ENSMUSP00000024957	EAA31674
OG0005608	ENSMUSP00000152327, ENSMUSP00000129767	EAA34300
OG0005609	ENSMUSP00000041022, ENSMUSP00000147348	EAA27276
OG0005611	ENSMUSP00000157180, ENSMUSP00000127142	EAA33305
OG0005613	ENSMUSP00000044178, ENSMUSP00000145568	EAA29271
OG0005620	ENSMUSP00000022842	EAA27329
OG0005622	ENSMUSP00000021669, ENSMUSP00000131190	EAA32079
OG0005624	ENSMUSP00000023882	ESA44123
OG0005625	ENSMUSP00000090155, ENSMUSP00000112975, ENSMUSP00000117848	EAA34297
OG0005627	ENSMUSP00000132996, ENSMUSP00000020182	EAA33068
OG0005628	ENSMUSP00000003572	EAA28055
OG0005630	ENSMUSP00000104906	EAA34084
OG0005638	ENSMUSP00000130012	EAA34805
OG0005639	ENSMUSP00000044556	EAA28241, EAA31889
OG0005641	ENSMUSP00000026092	EAA29990
OG0005642	ENSMUSP00000036162, ENSMUSP00000156049	EAA34541
OG0005643	ENSMUSP00000081547, ENSMUSP00000146334	EAA35210
OG0005645	ENSMUSP00000001439, ENSMUSP00000085581	ESA44150
OG0005647	ENSMUSP00000035033	EAA33241
OG0005650	ENSMUSP00000051968, ENSMUSP00000136975	EAA27683
OG0005654	ENSMUSP00000016087, ENSMUSP00000102716, ENSMUSP00000134765	EAA34866
OG0005658	ENSMUSP00000029405	EAA30515
OG0005659	ENSMUSP00000027303	EAA31998
OG0005660	ENSMUSP00000022528	EAA36423
OG0005662	ENSMUSP00000028852, ENSMUSP00000119674	EAA27242
OG0005664	ENSMUSP00000144884, ENSMUSP00000057238	ESA44022
OG0005665	ENSMUSP00000074347	EAA31723
OG0005666	ENSMUSP00000136222, ENSMUSP00000071569	EAA28123
OG0005669	ENSMUSP00000070279, ENSMUSP00000107065	EAA27591
OG0005672	ENSMUSP00000143932, ENSMUSP00000056855	EAA31980
OG0005673	ENSMUSP00000037173	ESA42825
OG0005674	ENSMUSP00000021428	EAA31952
OG0005677	ENSMUSP00000019937	EAA33660, EAA27446
OG0005678	ENSMUSP00000097072, ENSMUSP00000106232, ENSMUSP00000028676, ENSMUSP00000106234	EAA29212
OG0005680	ENSMUSP00000139025, ENSMUSP00000139404, ENSMUSP00000027264	EAA32918
OG0005682	ENSMUSP00000108244, ENSMUSP00000022311, ENSMUSP00000108243	EAA26563
OG0005683	ENSMUSP00000002400	EAA33243
OG0005684	ENSMUSP00000037614, ENSMUSP00000150823, ENSMUSP00000151200	EAA30648
OG0005685	ENSMUSP00000034689, ENSMUSP00000139143	EAA33800
OG0005686	ENSMUSP00000132376, ENSMUSP00000127164, ENSMUSP00000128400	EAA33152
OG0005687	ENSMUSP00000100050, ENSMUSP00000027980	EAA31137
OG0005688	ENSMUSP00000019283, ENSMUSP00000148077	EAA31677
OG0005689	ENSMUSP00000153839, ENSMUSP00000059678	EAA28401
OG0005691	ENSMUSP00000101477, ENSMUSP00000117150, ENSMUSP00000119005	EAA34287
OG0005693	ENSMUSP00000099953, ENSMUSP00000117585, ENSMUSP00000103182	EAA35690
OG0005696	ENSMUSP00000107258, ENSMUSP00000028470	ESA44226
OG0005697	ENSMUSP00000058355	EAA28069
OG0005698	ENSMUSP00000051569, ENSMUSP00000155738, ENSMUSP00000155224, ENSMUSP00000155428	EAA28389
OG0005699	ENSMUSP00000029909	EAA29399
OG0005700	ENSMUSP00000104877, ENSMUSP00000011398	ESA43814
OG0005701	ENSMUSP00000106017	EAA34549
OG0005702	ENSMUSP00000133837, ENSMUSP00000133782, ENSMUSP00000044457, ENSMUSP00000146629	EAA33795
OG0005703	ENSMUSP00000107285, ENSMUSP00000120075	EAA35489
OG0005704	ENSMUSP00000152323, ENSMUSP00000021938.10, ENSMUSP00000152675, ENSMUSP00000152238, ENSMUSP00000152062	EAA32023
OG0005705	ENSMUSP00000135441, ENSMUSP00000064926	EAA28247
OG0005706	ENSMUSP00000115899, ENSMUSP00000028900	EAA33636
OG0005708	ENSMUSP00000043981	EAA32657
OG0005709	ENSMUSP00000043245	EAA26814
OG0005711	ENSMUSP00000048636, ENSMUSP00000107116	EAA35913
OG0005712	ENSMUSP00000113888, ENSMUSP00000029386	EAA30981
OG0005713	ENSMUSP00000073832, ENSMUSP00000141291	EAA33883
OG0005714	ENSMUSP00000155554, ENSMUSP00000023396, ENSMUSP00000023112	EAA34550
OG0005715	ENSMUSP00000038367, ENSMUSP00000157172	EAA30286
OG0005716	ENSMUSP00000048204	EAA28805
OG0005718	ENSMUSP00000021040, ENSMUSP00000098288	EAA29712
OG0005719	ENSMUSP00000055277, ENSMUSP00000125252, ENSMUSP00000124606	EAA36180
OG0005720	ENSMUSP00000029178	EAA27867
OG0005721	ENSMUSP00000036725	ESA41889
OG0005722	ENSMUSP00000029643, ENSMUSP00000118752, ENSMUSP00000115191	ESA42808
OG0005723	ENSMUSP00000040005, ENSMUSP00000103776	EAA35722
OG0005724	ENSMUSP00000025476	EAA36415
OG0005725	ENSMUSP00000143208, ENSMUSP00000142985, ENSMUSP00000019803	EAA32392
OG0005726	ENSMUSP00000051250, ENSMUSP00000062660, ENSMUSP00000136527	EAA31688
OG0005728	ENSMUSP00000054084, ENSMUSP00000152435, ENSMUSP00000152410	EAA28571
OG0005729	ENSMUSP00000138737, ENSMUSP00000026297, ENSMUSP00000108311, ENSMUSP00000117281	EAA34552
OG0005730	ENSMUSP00000122720, ENSMUSP00000122954, ENSMUSP00000004910	EAA31440
OG0005731	ENSMUSP00000105083, ENSMUSP00000105082, ENSMUSP00000043053, ENSMUSP00000105081	EAA34950
OG0005734	ENSMUSP00000086418, ENSMUSP00000116108	EAA26670
OG0005736	ENSMUSP00000000137	EAA28160
OG0005738	ENSMUSP00000030742, ENSMUSP00000114543	ESA44289
OG0005739	ENSMUSP00000125329, ENSMUSP00000041220, ENSMUSP00000122869	EAA32210
OG0005741	ENSMUSP00000033433	EAA35825
OG0005742	ENSMUSP00000025228, ENSMUSP00000122420	EAA32304
OG0005746	ENSMUSP00000126232, ENSMUSP00000006973, ENSMUSP00000099407, ENSMUSP00000000724	EDO65389
OG0005747	ENSMUSP00000004379, ENSMUSP00000144730	ESA41948
OG0005748	ENSMUSP00000072534, ENSMUSP00000120386, ENSMUSP00000122952, ENSMUSP00000113112, ENSMUSP00000116074	EAA32553
OG0005749	ENSMUSP00000036656, ENSMUSP00000151268, ENSMUSP00000021450	EAA26605
OG0005750	ENSMUSP00000046528	EAA34449
OG0005751	ENSMUSP00000016138	EAA32123
OG0005754	ENSMUSP00000141306, ENSMUSP00000043033	EAA27901
OG0005756	ENSMUSP00000143405, ENSMUSP00000031420	EAA36195
OG0005757	ENSMUSP00000099482	EAA26727
OG0005758	ENSMUSP00000131690, ENSMUSP00000114839	EAA36313
OG0005761	ENSMUSP00000028917	EAA26628
OG0005764	ENSMUSP00000025617	EAA26876, EAA28373
OG0005765	ENSMUSP00000143745, ENSMUSP00000143055, ENSMUSP00000031072, ENSMUSP00000114475	EAA26943
OG0005766	ENSMUSP00000071493	EAA35989, EAA32534
OG0005769	ENSMUSP00000034204, ENSMUSP00000148597, ENSMUSP00000148485	EAA28912
OG0005771	ENSMUSP00000031707	EAA31859
OG0005772	ENSMUSP00000055619	EAA35966
OG0005773	ENSMUSP00000022980	EDO65273
OG0005774	ENSMUSP00000032915, ENSMUSP00000145752	EAA27100
OG0005775	ENSMUSP00000097882, ENSMUSP00000154997	ESA43000
OG0005776	ENSMUSP00000109235, ENSMUSP00000070821, ENSMUSP00000139739, ENSMUSP00000140864, ENSMUSP00000140035	EAA28010
OG0005777	ENSMUSP00000002502, ENSMUSP00000116570, ENSMUSP00000118775	EAA33409
OG0005778	ENSMUSP00000001460, ENSMUSP00000128737, ENSMUSP00000127317	EAA35056
OG0005779	ENSMUSP00000154050, ENSMUSP00000154587, ENSMUSP00000064153	EAA30807
OG0005780	ENSMUSP00000065113	EAA32357
OG0005781	ENSMUSP00000102361, ENSMUSP00000102363, ENSMUSP00000021063	EAA36187
OG0005783	ENSMUSP00000124012, ENSMUSP00000125434	EAA34719
OG0005784	ENSMUSP00000030140	ESA43682
OG0005785	ENSMUSP00000068103	EAA36168
OG0005786	ENSMUSP00000099501, ENSMUSP00000134452, ENSMUSP00000134556	ESA43518
OG0005788	ENSMUSP00000114917, ENSMUSP00000095713, ENSMUSP00000069749	EAA27912
OG0005789	ENSMUSP00000033901, ENSMUSP00000136363, ENSMUSP00000137488, ENSMUSP00000136535	EAA36408
OG0005790	ENSMUSP00000097793	EAA36501
OG0005791	ENSMUSP00000021772	EAA35672
OG0005794	ENSMUSP00000095752, ENSMUSP00000033179	EAA32828
OG0005796	ENSMUSP00000035222	EAA32881
OG0005797	ENSMUSP00000148473, ENSMUSP00000048450	EAA29667
OG0005798	ENSMUSP00000033950	EAA35460
OG0005804	ENSMUSP00000096670	EAA35153
OG0005805	ENSMUSP00000146674, ENSMUSP00000036541	EAA31431
OG0005807	ENSMUSP00000068562, ENSMUSP00000021345	EAA35782
OG0005808	ENSMUSP00000025714	EAA36035
OG0005812	ENSMUSP00000026625	EAA35883
OG0005813	ENSMUSP00000030535	EAA36026
OG0005814	ENSMUSP00000055757	EAA28983, EAA36577, EAA30582, EAA28148
OG0005815	ENSMUSP00000131743, ENSMUSP00000127235, ENSMUSP00000026013, ENSMUSP00000040550	EAA28892
OG0005816	ENSMUSP00000152868, ENSMUSP00000104827, ENSMUSP00000096753, ENSMUSP00000070564	EAA31811
OG0005817	ENSMUSP00000129704, ENSMUSP00000031268	EAA33843
OG0005819	ENSMUSP00000039289, ENSMUSP00000151751, ENSMUSP00000106308	EAA31160
OG0005830	ENSMUSP00000030030, ENSMUSP00000132498, ENSMUSP00000114669	ESA43787
OG0005841	ENSMUSP00000093581, ENSMUSP00000114025, ENSMUSP00000114073, ENSMUSP00000115624	EAA28668
OG0005852	ENSMUSP00000069230, ENSMUSP00000142949	EAA28672
OG0005853	ENSMUSP00000030345, ENSMUSP00000102330	EAA27286
OG0005863	ENSMUSP00000143910, ENSMUSP00000048833	EAA27540
OG0005868	ENSMUSP00000021285, ENSMUSP00000021286, ENSMUSP00000104315	EAA26976
OG0005878	ENSMUSP00000151696, ENSMUSP00000151557, ENSMUSP00000020440	EAA33859
OG0005889	ENSMUSP00000039301	ESA43260
OG0005895	ENSMUSP00000119457, ENSMUSP00000152073, ENSMUSP00000022097, ENSMUSP00000152495	EAA26933
OG0005914	ENSMUSP00000123513, ENSMUSP00000115300, ENSMUSP00000122435, ENSMUSP00000029741, ENSMUSP00000119236	EAA26887
OG0005915	ENSMUSP00000090227, ENSMUSP00000150416	EAA28533
OG0005925	ENSMUSP00000142381, ENSMUSP00000136987, ENSMUSP00000029769, ENSMUSP00000123683, ENSMUSP00000134906	EAA28628
OG0005926	ENSMUSP00000034466, ENSMUSP00000125323	EDO65235
OG0005952	ENSMUSP00000043167	EAA30568
OG0005954	ENSMUSP00000141146, ENSMUSP00000021523, ENSMUSP00000141036	EAA36482
OG0005956	ENSMUSP00000146042, ENSMUSP00000076227	EDO65328
OG0005959	ENSMUSP00000030399, ENSMUSP00000095792, ENSMUSP00000029946, ENSMUSP00000081799	ESA43353
OG0005985	ENSMUSP00000058279, ENSMUSP00000148765	EAA30701
OG0005986	ENSMUSP00000021942	EAA31663
OG0006003	ENSMUSP00000122943, ENSMUSP00000095067, ENSMUSP00000038914	EAA30035
OG0006022	ENSMUSP00000073459	ESA42723
OG0006023	ENSMUSP00000142298, ENSMUSP00000121977, ENSMUSP00000051544, ENSMUSP00000114172, ENSMUSP00000116376, ENSMUSP00000115133	EAA35491
OG0006041	ENSMUSP00000140413, ENSMUSP00000140169, ENSMUSP00000092624, ENSMUSP00000140132, ENSMUSP00000140384	EAA32045
OG0006077	ENSMUSP00000072236, ENSMUSP00000022861	EAA35597
OG0006079	ENSMUSP00000022680	EAA32445
OG0006107	ENSMUSP00000041395, ENSMUSP00000145312	EAA26646
OG0006112	ENSMUSP00000134964, ENSMUSP00000120791, ENSMUSP00000128387, ENSMUSP00000042646	ESA43585
OG0006146	ENSMUSP00000156736, ENSMUSP00000156601, ENSMUSP00000002327, ENSMUSP00000033325, ENSMUSP00000156702	EAA33573
OG0006149	ENSMUSP00000131821, ENSMUSP00000103454, ENSMUSP00000125979, ENSMUSP00000126678, ENSMUSP00000131178, ENSMUSP00000124542	ESA42403
OG0006165	ENSMUSP00000124423, ENSMUSP00000129994, ENSMUSP00000073861	EAA27475
OG0006213	ENSMUSP00000145070, ENSMUSP00000031897	EAA26768, ESA43179
OG0006232	ENSMUSP00000139774, ENSMUSP00000027754, ENSMUSP00000140404	EAA33875
OG0006378	ENSMUSP00000138536, ENSMUSP00000042569	EAA35002
OG0006383	ENSMUSP00000069488, ENSMUSP00000152142, ENSMUSP00000124912, ENSMUSP00000115796, ENSMUSP00000021925, ENSMUSP00000021926	EAA31617
OG0006384	ENSMUSP00000118408, ENSMUSP00000080215	ESA42829
OG0006394	ENSMUSP00000109203	EAA33766
OG0006395	ENSMUSP00000023707	EAA35055
OG0006397	ENSMUSP00000095197	EAA33982
OG0006398	ENSMUSP00000033543, ENSMUSP00000117381, ENSMUSP00000112753	ESA43998
OG0006399	ENSMUSP00000097156	ESA43684
OG0006402	ENSMUSP00000043204	EAA35772
OG0006403	ENSMUSP00000121439, ENSMUSP00000032865	EAA31263
OG0006404	ENSMUSP00000035486	EAA33876
OG0006405	ENSMUSP00000031364, ENSMUSP00000144446	EAA33976
OG0006407	ENSMUSP00000032841	EAA29369
OG0006411	ENSMUSP00000068267	ESA44243
OG0006413	ENSMUSP00000030675	EAA27605
OG0006416	ENSMUSP00000119176	EAA35422
OG0006418	ENSMUSP00000141950, ENSMUSP00000141676, ENSMUSP00000082691	EAA32398
OG0006419	ENSMUSP00000028599	EAA29351
OG0006424	ENSMUSP00000116968, ENSMUSP00000017365	EAA30401
OG0006427	ENSMUSP00000097078, ENSMUSP00000153328, ENSMUSP00000133245	EAA36233
OG0006429	ENSMUSP00000021785, ENSMUSP00000100010	EAA33048
OG0006430	ENSMUSP00000089519, ENSMUSP00000099436	EAA35245
OG0006433	ENSMUSP00000039598	EAA32532
OG0006435	ENSMUSP00000021832	EAA34331
OG0006437	ENSMUSP00000124210, ENSMUSP00000124779, ENSMUSP00000036093	EAA32702
OG0006440	ENSMUSP00000101669	EAA29312
OG0006443	ENSMUSP00000054112	ESA44167
OG0006452	ENSMUSP00000055318	ESA41981
OG0006454	ENSMUSP00000030769	EAA34894
OG0006455	ENSMUSP00000088057	EAA32830
OG0006459	ENSMUSP00000028921	EAA27029
OG0006461	ENSMUSP00000045043	EAA28003
OG0006464	ENSMUSP00000133918, ENSMUSP00000126119	EAA30578
OG0006465	ENSMUSP00000028767	EAA28359
OG0006468	ENSMUSP00000002121	EAA29618
OG0006471	ENSMUSP00000028005	ESA42551
OG0006474	ENSMUSP00000043488, ENSMUSP00000151722, ENSMUSP00000151828	ESA43277
OG0006475	ENSMUSP00000043733	ESA43826
OG0006476	ENSMUSP00000111190, ENSMUSP00000056152	EAA27637
OG0006477	ENSMUSP00000034131	EAA33310
OG0006478	ENSMUSP00000036770	EAA30993
OG0006479	ENSMUSP00000032143	EAA36436
OG0006482	ENSMUSP00000032912	ESA44349
OG0006483	ENSMUSP00000075377, ENSMUSP00000020315	ESA42331
OG0006488	ENSMUSP00000080997	AGG15992
OG0006489	ENSMUSP00000126135, ENSMUSP00000148525, ENSMUSP00000148648	EAA32301
OG0006490	ENSMUSP00000027491	EAA26682
OG0006494	ENSMUSP00000026846	EAA28705
OG0006495	ENSMUSP00000038263	EAA35069
OG0006496	ENSMUSP00000025542, ENSMUSP00000125340	EAA26753
OG0006497	ENSMUSP00000103351, ENSMUSP00000116252	EAA29280
OG0006499	ENSMUSP00000007212	EAA32735
OG0006500	ENSMUSP00000033283	EAA27582
OG0006502	ENSMUSP00000021866	EAA26880
OG0006510	ENSMUSP00000116478, ENSMUSP00000114164, ENSMUSP00000117160	ESA43018
OG0006511	ENSMUSP00000043597	EAA26643
OG0006513	ENSMUSP00000119348, ENSMUSP00000058375	EAA32521
OG0006514	ENSMUSP00000033342	EAA32397
OG0006515	ENSMUSP00000056282	EDO65450
OG0006516	ENSMUSP00000033282	EAA32740
OG0006517	ENSMUSP00000088676	EAA31901
OG0006518	ENSMUSP00000044687	EAA30446
OG0006519	ENSMUSP00000052654, ENSMUSP00000078037	EAA36594
OG0006521	ENSMUSP00000026704, ENSMUSP00000135651	EAA29376
OG0006522	ENSMUSP00000137976, ENSMUSP00000025740	ESA43392
OG0006523	ENSMUSP00000001419	EAA32883
OG0006524	ENSMUSP00000065352	EAA35830
OG0006527	ENSMUSP00000144930	EAA34519
OG0006528	ENSMUSP00000026671	EAA36525
OG0006529	ENSMUSP00000079667, ENSMUSP00000140046	ESA43821
OG0006530	ENSMUSP00000087859, ENSMUSP00000110732, ENSMUSP00000051965	EAA31914
OG0006531	ENSMUSP00000030128	EAA26745
OG0006534	ENSMUSP00000112703, ENSMUSP00000022345	ESA42109
OG0006535	ENSMUSP00000034278	ESA42918
OG0006537	ENSMUSP00000053223, ENSMUSP00000099542	EAA32827
OG0006539	ENSMUSP00000047397	EDO65333
OG0006542	ENSMUSP00000108303, ENSMUSP00000026295, ENSMUSP00000131835	EAA28310
OG0006545	ENSMUSP00000020012	EAA36564
OG0006546	ENSMUSP00000155655, ENSMUSP00000023210	EAA34520
OG0006547	ENSMUSP00000031355, ENSMUSP00000144592	EAA27030
OG0006549	ENSMUSP00000142760, ENSMUSP00000029696, ENSMUSP00000142353, ENSMUSP00000142773	ESA43648
OG0006550	ENSMUSP00000020109	ESA42173
OG0006552	ENSMUSP00000074775	EAA30842, EAA35343, ESA42772
OG0006555	ENSMUSP00000049770	EAA31870
OG0006557	ENSMUSP00000145553, ENSMUSP00000146166, ENSMUSP00000060858	EAA26770
OG0006558	ENSMUSP00000156550, ENSMUSP00000126814	EAA36215
OG0006559	ENSMUSP00000104849	EAA29835
OG0006561	ENSMUSP00000132450	EAA28367
OG0006562	ENSMUSP00000039546, ENSMUSP00000096907, ENSMUSP00000105706	EAA27944
OG0006563	ENSMUSP00000132189, ENSMUSP00000052465	EAA32596
OG0006564	ENSMUSP00000040853	EAA35375, EAA32198, EDO65108
OG0006565	ENSMUSP00000141974, ENSMUSP00000043561	EAA30910
OG0006567	ENSMUSP00000146716, ENSMUSP00000032963	EAA35911
OG0006570	ENSMUSP00000025955	EAA26915
OG0006572	ENSMUSP00000137905, ENSMUSP00000020273	EAA33169
OG0006575	ENSMUSP00000144194, ENSMUSP00000022909	EAA27270
OG0006577	ENSMUSP00000067400, ENSMUSP00000139427	EAA33132
OG0006578	ENSMUSP00000104901, ENSMUSP00000040779	EAA32729
OG0006581	ENSMUSP00000148273, ENSMUSP00000078469	EAA31943
OG0006584	ENSMUSP00000141708, ENSMUSP00000037514, ENSMUSP00000142327	ESA43261
OG0006585	ENSMUSP00000007747	EAA35786
OG0006587	ENSMUSP00000014499, ENSMUSP00000105962	EAA30223
OG0006589	ENSMUSP00000077733	EAA34005
OG0006591	ENSMUSP00000030895, ENSMUSP00000118548	ESA43400
OG0006592	ENSMUSP00000043390	ESA43237
OG0006593	ENSMUSP00000051293	EAA31654
OG0006594	ENSMUSP00000107698, ENSMUSP00000107697	EAA27352
OG0006596	ENSMUSP00000157052, ENSMUSP00000025106	EAA34588
OG0006598	ENSMUSP00000126174, ENSMUSP00000023869	EAA36134
OG0006599	ENSMUSP00000078901, ENSMUSP00000109495	EDO65258
OG0006600	ENSMUSP00000033236	EAA30469
OG0006601	ENSMUSP00000020490	EAA33582
OG0006602	ENSMUSP00000117818, ENSMUSP00000120911	EAA32119
OG0006603	ENSMUSP00000152646, ENSMUSP00000152750, ENSMUSP00000022104	EAA34711
OG0006605	ENSMUSP00000130954, ENSMUSP00000086701	ESA43901
OG0006607	ENSMUSP00000123044, ENSMUSP00000058785, ENSMUSP00000080085	EAA33222
