Orthogroup	human	mouse
OG0012789	ENSP00000318821	ENSMUSP00000132415, ENSMUSP00000067395, ENSMUSP00000087997
OG0012790	ENSP00000479883, ENSP00000480722	ENSMUSP00000154258, ENSMUSP00000086450
OG0012793	ENSP00000404945, ENSP00000258415, ENSP00000392671	ENSMUSP00000027356
OG0012796	ENSP00000406327, ENSP00000355486	ENSMUSP00000150663, ENSMUSP00000027781
OG0012798	ENSP00000327889	ENSMUSP00000093968
OG0012801	ENSP00000360582, ENSP00000304803, ENSP00000442308	ENSMUSP00000061546
OG0012802	ENSP00000410655, ENSP00000419279, ENSP00000339135	ENSMUSP00000124369
OG0012803	ENSP00000404203, ENSP00000254035, ENSP00000410289	ENSMUSP00000022122
OG0012804	ENSP00000425184, ENSP00000329632, ENSP00000423630	ENSMUSP00000061305
OG0012806	ENSP00000386033, ENSP00000294954	ENSMUSP00000024916
OG0012808	ENSP00000312770	ENSMUSP00000040240
OG0012809	ENSP00000367042, ENSP00000276062	ENSMUSP00000074190, ENSMUSP00000112320
OG0012814	ENSP00000361092, ENSP00000485909	ENSMUSP00000109677, ENSMUSP00000048457
OG0012815	ENSP00000358447, ENSP00000335261	ENSMUSP00000111624
OG0012816	ENSP00000366522, ENSP00000276826	ENSMUSP00000036697, ENSMUSP00000076993
OG0012817	ENSP00000259455	ENSMUSP00000103378
OG0012820	ENSP00000360483	ENSMUSP00000120365, ENSMUSP00000137180
OG0012824	ENSP00000447329, ENSP00000267102	ENSMUSP00000023736
OG0012825	ENSP00000029410	ENSMUSP00000123292, ENSMUSP00000068532, ENSMUSP00000098327
OG0012826	ENSP00000328169, ENSP00000328566	ENSMUSP00000075224
OG0012830	ENSP00000242323	ENSMUSP00000121616
OG0012830	ENSP00000366953	ENSMUSP00000117082
OG0012831	ENSP00000247178	ENSMUSP00000154124, ENSMUSP00000039047, ENSMUSP00000153718
OG0012832	ENSP00000431245, ENSP00000282249, ENSP00000344874	ENSMUSP00000111398
OG0012835	ENSP00000357979	ENSMUSP00000101137
OG0012835	ENSP00000357982	ENSMUSP00000019938
OG0012838	ENSP00000391562, ENSP00000415581, ENSP00000223324	ENSMUSP00000152345
OG0012840	ENSP00000376609	ENSMUSP00000001112, ENSMUSP00000003313
OG0012845	ENSP00000456968, ENSP00000307298	ENSMUSP00000034775
OG0012846	ENSP00000497279, ENSP00000290039	ENSMUSP00000095568, ENSMUSP00000030257
OG0012847	ENSP00000458890, ENSP00000459284, ENSP00000321386	ENSMUSP00000104144
OG0012848	ENSP00000428691, ENSP00000220562	ENSMUSP00000153547, ENSMUSP00000022550
OG0012849	ENSP00000309186	ENSMUSP00000120938
OG0012849	ENSP00000426418	ENSMUSP00000114368
OG0012850	ENSP00000460308, ENSP00000460638, ENSP00000225698	ENSMUSP00000077612
OG0012851	ENSP00000398253, ENSP00000284885	ENSMUSP00000052034, ENSMUSP00000023566
OG0012853	ENSP00000368517, ENSP00000398429, ENSP00000405584	ENSMUSP00000037371
OG0012858	ENSP00000392608, ENSP00000399971, ENSP00000384290	ENSMUSP00000047334
OG0012859	ENSP00000321805, ENSP00000467217	ENSMUSP00000114323
OG0012862	ENSP00000356211	ENSMUSP00000141012, ENSMUSP00000139821, ENSMUSP00000046786
OG0012863	ENSP00000254630	ENSMUSP00000145813, ENSMUSP00000146260, ENSMUSP00000080743
OG0012864	ENSP00000295030	ENSMUSP00000020523
OG0012866	ENSP00000305405, ENSP00000320957	ENSMUSP00000124091, ENSMUSP00000050273
OG0012868	ENSP00000361725	ENSMUSP00000015481
OG0012869	ENSP00000478366, ENSP00000318900	ENSMUSP00000040072
OG0012873	ENSP00000358739	ENSMUSP00000137392, ENSMUSP00000139930, ENSMUSP00000034988
OG0012875	ENSP00000454545	ENSMUSP00000059330
OG0012876	ENSP00000358458	ENSMUSP00000056872
OG0012891	ENSP00000376776, ENSP00000263611	ENSMUSP00000000910
OG0012893	ENSP00000492481, ENSP00000365687	ENSMUSP00000028068
OG0012894	ENSP00000476384	ENSMUSP00000043668
OG0012894	ENSP00000246080	ENSMUSP00000086511
OG0012896	ENSP00000194672	ENSMUSP00000139754
OG0012896	ENSP00000160713	ENSMUSP00000155239
OG0012898	ENSP00000261980	ENSMUSP00000021665, ENSMUSP00000131009
OG0012899	ENSP00000497483, ENSP00000266991	ENSMUSP00000155712, ENSMUSP00000023737
OG0012900	ENSP00000358899, ENSP00000299353, ENSP00000342331	ENSMUSP00000074447
OG0012901	ENSP00000439647, ENSP00000400717	ENSMUSP00000020930
OG0012902	ENSP00000261263	ENSMUSP00000020343
OG0012903	ENSP00000360593	ENSMUSP00000114906
OG0012907	ENSP00000440407, ENSP00000366915	ENSMUSP00000154786, ENSMUSP00000005279
OG0012913	ENSP00000479254, ENSP00000482504, ENSP00000479962	ENSMUSP00000034831
OG0012915	ENSP00000371535	ENSMUSP00000031069
OG0012919	ENSP00000360559, ENSP00000360560	ENSMUSP00000156920, ENSMUSP00000109175
OG0012926	ENSP00000486878, ENSP00000296121	ENSMUSP00000112461, ENSMUSP00000035154
OG0012929	ENSP00000415822	ENSMUSP00000148453, ENSMUSP00000148324, ENSMUSP00000090850
OG0012936	ENSP00000463031, ENSP00000462204, ENSP00000268711	ENSMUSP00000080641
OG0012937	ENSP00000260270	ENSMUSP00000150644, ENSMUSP00000150434, ENSMUSP00000034552
OG0012940	ENSP00000436649, ENSP00000381824, ENSP00000436704	ENSMUSP00000109161
OG0012942	ENSP00000383255	ENSMUSP00000132338
OG0012943	ENSP00000261609	ENSMUSP00000145997, ENSMUSP00000075579, ENSMUSP00000131573
OG0012944	ENSP00000497485, ENSP00000347152	ENSMUSP00000076514
OG0012947	ENSP00000467725, ENSP00000320096	ENSMUSP00000051979
OG0012953	ENSP00000467546, ENSP00000354762	ENSMUSP00000017332, ENSMUSP00000130367
OG0012956	ENSP00000261438	ENSMUSP00000142651, ENSMUSP00000128429, ENSMUSP00000129363
OG0012957	ENSP00000215885	ENSMUSP00000068699, ENSMUSP00000041571
OG0012959	ENSP00000496535, ENSP00000478010, ENSP00000321987	ENSMUSP00000090020
OG0012960	ENSP00000251691	ENSMUSP00000019999, ENSMUSP00000149210
OG0012966	ENSP00000485089, ENSP00000392329, ENSP00000383919	ENSMUSP00000020718
OG0012972	ENSP00000420849, ENSP00000313572	ENSMUSP00000136377
OG0012973	ENSP00000491875, ENSP00000491137, ENSP00000454971	ENSMUSP00000118463
OG0012977	ENSP00000413405	ENSMUSP00000057509
OG0012980	ENSP00000005587, ENSP00000408163	ENSMUSP00000145462, ENSMUSP00000145275, ENSMUSP00000077342
OG0012981	ENSP00000245862, ENSP00000376544, ENSP00000006750	ENSMUSP00000048239, ENSMUSP00000129029
OG0012982	ENSP00000013222, ENSP00000386961, ENSP00000456039, ENSP00000456833	ENSMUSP00000003569
OG0012983	ENSP00000014914, ENSP00000441627, ENSP00000439430, ENSP00000497831	ENSMUSP00000061062
OG0012984	ENSP00000016913, ENSP00000434783, ENSP00000440424, ENSP00000431959	ENSMUSP00000140981
OG0012985	ENSP00000019103, ENSP00000486930, ENSP00000486987	ENSMUSP00000139932, ENSMUSP00000072660
OG0012986	ENSP00000020673, ENSP00000384830	ENSMUSP00000152942, ENSMUSP00000093729, ENSMUSP00000039728
OG0012987	ENSP00000043402, ENSP00000396872, ENSP00000403535	ENSMUSP00000062924, ENSMUSP00000149817
OG0012988	ENSP00000390054, ENSP00000414755, ENSP00000402071, ENSP00000046087	ENSMUSP00000020413
OG0012989	ENSP00000362049, ENSP00000377784, ENSP00000053469	ENSMUSP00000060027, ENSMUSP00000154831
OG0012991	ENSP00000390541, ENSP00000412053, ENSP00000072516, ENSP00000401132	ENSMUSP00000023156
OG0012992	ENSP00000469355, ENSP00000078445, ENSP00000470119, ENSP00000472399	ENSMUSP00000112836
OG0012993	ENSP00000486865, ENSP00000469751, ENSP00000159087	ENSMUSP00000091157, ENSMUSP00000149365
OG0012995	ENSP00000160740, ENSP00000458663	ENSMUSP00000126659, ENSMUSP00000005578, ENSMUSP00000128071
OG0012996	ENSP00000171757, ENSP00000443138	ENSMUSP00000061296, ENSMUSP00000113507, ENSMUSP00000115201
OG0012997	ENSP00000172853.10, ENSP00000386259	ENSMUSP00000047763, ENSMUSP00000121411, ENSMUSP00000074773
OG0012998	ENSP00000430400, ENSP00000370166, ENSP00000175238, ENSP00000393073	ENSMUSP00000022640
OG0012999	ENSP00000483559, ENSP00000176195	ENSMUSP00000147780, ENSMUSP00000128729, ENSMUSP00000041519
OG0013000	ENSP00000177648, ENSP00000426044, ENSP00000398048	ENSMUSP00000029662, ENSMUSP00000143223
OG0013001	ENSP00000426138, ENSP00000396225, ENSP00000422686, ENSP00000194118	ENSMUSP00000025314
OG0013002	ENSP00000437974, ENSP00000197268, ENSP00000394063	ENSMUSP00000107546, ENSMUSP00000107547
OG0013003	ENSP00000201031, ENSP00000390857	ENSMUSP00000030391, ENSMUSP00000129922, ENSMUSP00000096657
OG0013005	ENSP00000215531	ENSMUSP00000100959
OG0013005	ENSP00000465692, ENSP00000467484	ENSMUSP00000113817
OG0013006	ENSP00000292729, ENSP00000414922, ENSP00000215794	ENSMUSP00000032198, ENSMUSP00000145285
OG0013007	ENSP00000215939, ENSP00000497249	ENSMUSP00000118399, ENSMUSP00000031286, ENSMUSP00000107994
OG0013008	ENSP00000215980, ENSP00000430624, ENSP00000384731	ENSMUSP00000086560, ENSMUSP00000155788
OG0013009	ENSP00000216115	ENSMUSP00000155777, ENSMUSP00000016902, ENSMUSP00000155083, ENSMUSP00000155439
OG0013010	ENSP00000452328, ENSP00000495915, ENSP00000495490, ENSP00000216274	ENSMUSP00000154235
OG0013011	ENSP00000216487, ENSP00000480603, ENSP00000450986	ENSMUSP00000060771, ENSMUSP00000122646
OG0013012	ENSP00000216733, ENSP00000340607, ENSP00000416684	ENSMUSP00000154657, ENSMUSP00000022813
OG0013013	ENSP00000216832	ENSMUSP00000021381
OG0013013	ENSP00000452217, ENSP00000452318	ENSMUSP00000151381
OG0013014	ENSP00000489456, ENSP00000216968, ENSP00000489117	ENSMUSP00000029140, ENSMUSP00000114567
OG0013015	ENSP00000415416, ENSP00000391873, ENSP00000478194, ENSP00000217233	ENSMUSP00000041747
OG0013016	ENSP00000217305, ENSP00000440185, ENSP00000442259	ENSMUSP00000028883, ENSMUSP00000114534
OG0013017	ENSP00000217957, ENSP00000402219, ENSP00000407102	ENSMUSP00000033806, ENSMUSP00000155537
OG0013018	ENSP00000444497, ENSP00000461146, ENSP00000219069	ENSMUSP00000124433, ENSMUSP00000023176
OG0013020	ENSP00000455955, ENSP00000457422, ENSP00000219334	ENSMUSP00000148282, ENSMUSP00000069255
OG0013021	ENSP00000219454, ENSP00000481580, ENSP00000456920	ENSMUSP00000148437, ENSMUSP00000024107
OG0013022	ENSP00000220616, ENSP00000429605, ENSP00000427871, ENSP00000428628	ENSMUSP00000070239
OG0013023	ENSP00000250160, ENSP00000429185, ENSP00000367093, ENSP00000220856	ENSMUSP00000005255
OG0013024	ENSP00000472216, ENSP00000221480, ENSP00000472956	ENSMUSP00000004686, ENSMUSP00000106710
OG0013025	ENSP00000221515, ENSP00000370725, ENSP00000485998	ENSMUSP00000012849, ENSMUSP00000133024
OG0013026	ENSP00000221922, ENSP00000494410	ENSMUSP00000035597, ENSMUSP00000134049, ENSMUSP00000114088
OG0013027	ENSP00000221978, ENSP00000469370, ENSP00000468910	ENSMUSP00000146071, ENSMUSP00000068946
OG0013028	ENSP00000222339, ENSP00000351939, ENSP00000469029	ENSMUSP00000057817, ENSMUSP00000136547
OG0013029	ENSP00000497112, ENSP00000222753	ENSMUSP00000039170, ENSMUSP00000110059, ENSMUSP00000125221
OG0013030	ENSP00000223129, ENSP00000379914, ENSP00000384652, ENSP00000385383	ENSMUSP00000012627
OG0013031	ENSP00000223273, ENSP00000400511, ENSP00000395777	ENSMUSP00000152693, ENSMUSP00000097324
OG0013032	ENSP00000455227, ENSP00000456047, ENSP00000223459	ENSMUSP00000119731, ENSMUSP00000101907
OG0013033	ENSP00000224756, ENSP00000353068, ENSP00000361160	ENSMUSP00000087478, ENSMUSP00000068550
OG0013034	ENSP00000465678, ENSP00000225777	ENSMUSP00000135529, ENSMUSP00000134789, ENSMUSP00000026649
OG0013035	ENSP00000463184, ENSP00000464275, ENSP00000225805	ENSMUSP00000135972, ENSMUSP00000099515
OG0013036	ENSP00000438846, ENSP00000227163, ENSP00000367799	ENSMUSP00000002180, ENSMUSP00000128457
OG0013037	ENSP00000307695, ENSP00000431669, ENSP00000227349	ENSMUSP00000034521, ENSMUSP00000124975
OG0013038	ENSP00000476959, ENSP00000228606, ENSP00000449472	ENSMUSP00000130005, ENSMUSP00000127367
OG0013039	ENSP00000228872, ENSP00000379629	ENSMUSP00000145056, ENSMUSP00000065832, ENSMUSP00000003115
OG0013040	ENSP00000228936, ENSP00000405689, ENSP00000442877, ENSP00000412735	ENSMUSP00000032341
OG0013042	ENSP00000230361	ENSMUSP00000155668, ENSMUSP00000024774, ENSMUSP00000126799, ENSMUSP00000155187
OG0013043	ENSP00000430767, ENSP00000231188, ENSP00000497110	ENSMUSP00000130728, ENSMUSP00000000631
OG0013044	ENSP00000405719, ENSP00000231751, ENSP00000405546, ENSP00000397427	ENSMUSP00000035077
OG0013046	ENSP00000233055	ENSMUSP00000109143, ENSMUSP00000109142, ENSMUSP00000109141, ENSMUSP00000109140
OG0013047	ENSP00000233143	ENSMUSP00000109684, ENSMUSP00000109682, ENSMUSP00000109683, ENSMUSP00000137210
OG0013048	ENSP00000233336	ENSMUSP00000117506, ENSMUSP00000046883
OG0013049	ENSP00000233535	ENSMUSP00000144566, ENSMUSP00000144574, ENSMUSP00000144353, ENSMUSP00000031037
OG0013050	ENSP00000234798	ENSMUSP00000125180, ENSMUSP00000124008, ENSMUSP00000124721, ENSMUSP00000024999
OG0013051	ENSP00000362444, ENSP00000235180	ENSMUSP00000101698, ENSMUSP00000101700, ENSMUSP00000039724
OG0013052	ENSP00000402910, ENSP00000235932, ENSP00000356107	ENSMUSP00000027693, ENSMUSP00000108005
OG0013053	ENSP00000236147	ENSMUSP00000027871, ENSMUSP00000142237, ENSMUSP00000141365, ENSMUSP00000095099
OG0013054	ENSP00000385990, ENSP00000236980, ENSP00000384929, ENSP00000409927	ENSMUSP00000027103
OG0013055	ENSP00000497927, ENSP00000479174, ENSP00000477599, ENSP00000237014	ENSMUSP00000074783
OG0013056	ENSP00000362713, ENSP00000237527, ENSP00000362716	ENSMUSP00000105162, ENSMUSP00000029172
OG0013059	ENSP00000463852, ENSP00000488353, ENSP00000239167, ENSP00000488779	ENSMUSP00000093586
OG0013060	ENSP00000239450, ENSP00000485352, ENSP00000346802, ENSP00000485553	ENSMUSP00000053326
OG0013061	ENSP00000239462, ENSP00000481259, ENSP00000480895	ENSMUSP00000039452, ENSMUSP00000115685
OG0013063	ENSP00000404008, ENSP00000389931, ENSP00000241261	ENSMUSP00000133917, ENSMUSP00000040271
OG0013064	ENSP00000480451, ENSP00000242338, ENSP00000368265	ENSMUSP00000100027, ENSMUSP00000100026
OG0013065	ENSP00000242465	ENSMUSP00000125622, ENSMUSP00000020271, ENSMUSP00000125533, ENSMUSP00000124365
OG0013066	ENSP00000416238, ENSP00000282007, ENSP00000242848	ENSMUSP00000153882, ENSMUSP00000022577
OG0013067	ENSP00000243167	ENSMUSP00000041543
OG0013068	ENSP00000243222, ENSP00000327368, ENSP00000411285, ENSP00000392712	ENSMUSP00000101150
OG0013070	ENSP00000243878	ENSMUSP00000013299
OG0013070	ENSP00000473501, ENSP00000483290	ENSMUSP00000148814
OG0013071	ENSP00000244061, ENSP00000485317, ENSP00000485239	ENSMUSP00000077197, ENSMUSP00000104837
OG0013073	ENSP00000416360, ENSP00000244769	ENSMUSP00000089217, ENSMUSP00000129890, ENSMUSP00000137439
OG0013074	ENSP00000245414, ENSP00000384406	ENSMUSP00000019043, ENSMUSP00000104548, ENSMUSP00000104550
OG0013075	ENSP00000378536, ENSP00000303102, ENSP00000245663	ENSMUSP00000029106, ENSMUSP00000137014
OG0013076	ENSP00000245787	ENSMUSP00000124345, ENSMUSP00000003818, ENSMUSP00000123747, ENSMUSP00000065485
OG0013077	ENSP00000245932, ENSP00000464742, ENSP00000467005, ENSP00000467061	ENSMUSP00000032561
OG0013078	ENSP00000405602	ENSMUSP00000115837
OG0013078	ENSP00000246149, ENSP00000394489	ENSMUSP00000116047
OG0013079	ENSP00000351691, ENSP00000246801	ENSMUSP00000079122, ENSMUSP00000147058, ENSMUSP00000112673
OG0013080	ENSP00000380189, ENSP00000418258, ENSP00000366204, ENSP00000247153	ENSMUSP00000001156
OG0013081	ENSP00000247992, ENSP00000389335	ENSMUSP00000124341, ENSMUSP00000101434, ENSMUSP00000030530
OG0013082	ENSP00000248594, ENSP00000392429, ENSP00000385079, ENSP00000397991	ENSMUSP00000030556
OG0013083	ENSP00000250617, ENSP00000359654, ENSP00000359656	ENSMUSP00000033468, ENSMUSP00000135475
OG0013084	ENSP00000377150, ENSP00000251038, ENSP00000451054, ENSP00000452475	ENSMUSP00000105732
OG0013085	ENSP00000425649, ENSP00000361730, ENSP00000252050	ENSMUSP00000067736, ENSMUSP00000138418
OG0013086	ENSP00000363727, ENSP00000252336, ENSP00000363725	ENSMUSP00000114897, ENSMUSP00000044491
OG0013087	ENSP00000465378, ENSP00000464941, ENSP00000252453, ENSP00000479969	ENSMUSP00000058951
OG0013088	ENSP00000252505	ENSMUSP00000106542, ENSMUSP00000020965
OG0013089	ENSP00000252519, ENSP00000389326	ENSMUSP00000123313, ENSMUSP00000107890, ENSMUSP00000073626
OG0013091	ENSP00000469659, ENSP00000252825, ENSP00000470288	ENSMUSP00000147299, ENSMUSP00000082459
OG0013093	ENSP00000253110.10, ENSP00000467182, ENSP00000380978, ENSP00000466550	ENSMUSP00000045384
OG0013094	ENSP00000253697, ENSP00000402933, ENSP00000396081	ENSMUSP00000053778, ENSMUSP00000146101
OG0013095	ENSP00000254250, ENSP00000433912, ENSP00000344966	ENSMUSP00000121153, ENSMUSP00000042464
OG0013097	ENSP00000458919, ENSP00000370968, ENSP00000254718, ENSP00000459692	ENSMUSP00000044827
OG0013099	ENSP00000498085, ENSP00000391239, ENSP00000255006	ENSMUSP00000092053, ENSMUSP00000105632
OG0013100	ENSP00000255174, ENSP00000362061	ENSMUSP00000123124, ENSMUSP00000131932, ENSMUSP00000039190
OG0013101	ENSP00000256194, ENSP00000494982	ENSMUSP00000123341, ENSMUSP00000151170, ENSMUSP00000047639
OG0013102	ENSP00000256261, ENSP00000429176	ENSMUSP00000126397, ENSMUSP00000046794, ENSMUSP00000124949
OG0013103	ENSP00000372459, ENSP00000489354, ENSP00000489589, ENSP00000256413	ENSMUSP00000129974
OG0013104	ENSP00000256458	ENSMUSP00000086416, ENSMUSP00000055073, ENSMUSP00000086417, ENSMUSP00000144848
OG0013105	ENSP00000358409, ENSP00000437135, ENSP00000256585, ENSP00000346158	ENSMUSP00000029469
OG0013106	ENSP00000354357, ENSP00000256594	ENSMUSP00000004134, ENSMUSP00000127020, ENSMUSP00000128306
OG0013108	ENSP00000402526, ENSP00000256906	ENSMUSP00000157228, ENSMUSP00000157130, ENSMUSP00000041061
OG0013109	ENSP00000438280, ENSP00000256953, ENSP00000441505	ENSMUSP00000113105, ENSMUSP00000032347
OG0013110	ENSP00000256969, ENSP00000440877, ENSP00000497284	ENSMUSP00000147302, ENSMUSP00000118062
OG0013111	ENSP00000257192, ENSP00000462666	ENSMUSP00000054799, ENSMUSP00000076393, ENSMUSP00000076026
OG0013112	ENSP00000257197, ENSP00000257198	ENSMUSP00000153639, ENSMUSP00000153126, ENSMUSP00000042303
OG0013113	ENSP00000366422, ENSP00000304435, ENSP00000395675, ENSP00000257515	ENSMUSP00000093878
OG0013114	ENSP00000257527, ENSP00000428654, ENSP00000428376, ENSP00000431027	ENSMUSP00000011400
OG0013115	ENSP00000257566, ENSP00000257567	ENSMUSP00000018748, ENSMUSP00000078657, ENSMUSP00000112519
OG0013116	ENSP00000473304, ENSP00000448559, ENSP00000257905, ENSP00000450178	ENSMUSP00000023133
OG0013117	ENSP00000398305, ENSP00000258104	ENSMUSP00000145518, ENSMUSP00000109452, ENSMUSP00000132297
OG0013118	ENSP00000430490, ENSP00000258200, ENSP00000430027, ENSP00000428379	ENSMUSP00000038638
OG0013119	ENSP00000429360, ENSP00000258229, ENSP00000340759	ENSMUSP00000119965, ENSMUSP00000042294
OG0013120	ENSP00000355636, ENSP00000258281, ENSP00000355635	ENSMUSP00000090726, ENSMUSP00000128710
OG0013121	ENSP00000356667, ENSP00000258349, ENSP00000356669	ENSMUSP00000037178, ENSMUSP00000124871
OG0013122	ENSP00000258412, ENSP00000409738, ENSP00000380025	ENSMUSP00000109427, ENSMUSP00000016309
OG0013123	ENSP00000411207, ENSP00000258711, ENSP00000481912	ENSMUSP00000114835, ENSMUSP00000041663
OG0013124	ENSP00000385015, ENSP00000258796, ENSP00000385316	ENSMUSP00000142655, ENSMUSP00000037447
OG0013125	ENSP00000258821	ENSMUSP00000006451
OG0013125	ENSP00000372496	ENSMUSP00000154731, ENSMUSP00000154412
OG0013126	ENSP00000451446, ENSP00000394301, ENSP00000259053	ENSMUSP00000028356, ENSMUSP00000074188
OG0013127	ENSP00000259212, ENSP00000376896	ENSMUSP00000028360, ENSMUSP00000110134, ENSMUSP00000126028
OG0013128	ENSP00000259395, ENSP00000342019, ENSP00000363995	ENSMUSP00000103324, ENSMUSP00000036663
OG0013129	ENSP00000259407, ENSP00000484063, ENSP00000378491	ENSMUSP00000041983, ENSMUSP00000129603
OG0013131	ENSP00000369773, ENSP00000259808	ENSMUSP00000129831, ENSMUSP00000128511, ENSMUSP00000021844
OG0013132	ENSP00000260008, ENSP00000427567	ENSMUSP00000142030, ENSMUSP00000088525, ENSMUSP00000103317
OG0013133	ENSP00000385766, ENSP00000260061, ENSP00000384126	ENSMUSP00000145859, ENSMUSP00000133205
OG0013134	ENSP00000260116	ENSMUSP00000113966, ENSMUSP00000117031, ENSMUSP00000113026, ENSMUSP00000095845
OG0013135	ENSP00000435738, ENSP00000441687, ENSP00000260264	ENSMUSP00000135115, ENSMUSP00000034513
OG0013136	ENSP00000456578, ENSP00000260372, ENSP00000475909	ENSMUSP00000106334, ENSMUSP00000117299
OG0013137	ENSP00000453535, ENSP00000260385, ENSP00000342493, ENSP00000453199	ENSMUSP00000092283
OG0013138	ENSP00000260505, ENSP00000434146	ENSMUSP00000129369, ENSMUSP00000101740, ENSMUSP00000043753
OG0013139	ENSP00000260526, ENSP00000449764	ENSMUSP00000142945, ENSMUSP00000143547, ENSMUSP00000044624
OG0013140	ENSP00000261037, ENSP00000387589, ENSP00000482679, ENSP00000273342	ENSMUSP00000086745
OG0013141	ENSP00000440292, ENSP00000261197, ENSP00000370832, ENSP00000384467	ENSMUSP00000145148
OG0013142	ENSP00000409852, ENSP00000261233	ENSMUSP00000020448, ENSMUSP00000123604, ENSMUSP00000118038
OG0013143	ENSP00000261596	ENSMUSP00000119282, ENSMUSP00000120634, ENSMUSP00000118610, ENSMUSP00000127035
OG0013144	ENSP00000261822, ENSP00000489305, ENSP00000445868, ENSP00000489010	ENSMUSP00000031391
OG0013145	ENSP00000261944, ENSP00000426838, ENSP00000424565, ENSP00000421078	ENSMUSP00000043596
OG0013146	ENSP00000428396, ENSP00000487697, ENSP00000478322, ENSP00000262113	ENSMUSP00000033842
OG0013147	ENSP00000384497, ENSP00000366860, ENSP00000262178, ENSP00000402690	ENSMUSP00000011315
OG0013148	ENSP00000262210, ENSP00000430092	ENSMUSP00000068804, ENSMUSP00000139775, ENSMUSP00000140725
OG0013149	ENSP00000262406, ENSP00000490658, ENSP00000396329	ENSMUSP00000020920, ENSMUSP00000099351
OG0013150	ENSP00000458242, ENSP00000303605, ENSP00000404471, ENSP00000262441	ENSMUSP00000061560
OG0013151	ENSP00000378684, ENSP00000262462, ENSP00000421024, ENSP00000421759	ENSMUSP00000025500
OG0013152	ENSP00000262570, ENSP00000493081, ENSP00000389297	ENSMUSP00000070149, ENSMUSP00000121589
OG0013154	ENSP00000360826, ENSP00000262662, ENSP00000379452	ENSMUSP00000070313, ENSMUSP00000095534
