Orthogroup	arabidopsis	mouse
OG0006632	AT5G63440.2	ENSMUSP00000110903, ENSMUSP00000040134, ENSMUSP00000110904
OG0006633	AT5G65860.1	ENSMUSP00000020359, ENSMUSP00000101002
OG0006634	AT5G65950.1	ENSMUSP00000047562, ENSMUSP00000113779
OG0006635	AT5G66180.1	ENSMUSP00000030475, ENSMUSP00000030474
OG0006636	AT5G66680.1	ENSMUSP00000030538
OG0006637	ATMG00160.1	ENSMUSP00000080994
OG0006638	ATMG01360.1	ENSMUSP00000080993
OG0007388	AT1G01210.1, AT4G07950.1	ENSMUSP00000044582
OG0007397	AT5G56720.1, AT5G43330.1, AT1G04410.1	ENSMUSP00000099938
OG0007403	AT1G06570.1	ENSMUSP00000121922, ENSMUSP00000031398
OG0007406	AT1G07830.1	ENSMUSP00000048078
OG0007407	AT2G27120.2, AT1G08260.1	ENSMUSP00000007296
OG0007408	AT1G08400.1, AT3G47700.1	ENSMUSP00000030852, ENSMUSP00000110766
OG0007409	AT1G08410.1, AT2G27200.1	ENSMUSP00000112860
OG0007411	AT1G09800.1	ENSMUSP00000095344
OG0007413	AT1G10580.1	ENSMUSP00000044305
OG0007416	AT1G11780.1	ENSMUSP00000124892, ENSMUSP00000124565, ENSMUSP00000124360
OG0007418	AT1G62886.1, AT1G12400.3	ENSMUSP00000098515, ENSMUSP00000040355
OG0007421	AT1G12650.1	ENSMUSP00000156793, ENSMUSP00000156646, ENSMUSP00000024766
OG0007424	AT4G05523.1, AT1G13120.1	ENSMUSP00000019859
OG0007426	AT1G13690.1	ENSMUSP00000030404
OG0007427	AT1G14140.1	ENSMUSP00000024705
OG0007431	AT1G15440.1	ENSMUSP00000045812
OG0007434	AT1G18030.1	ENSMUSP00000139962, ENSMUSP00000140905, ENSMUSP00000027534
OG0007435	AT2G19950.2	ENSMUSP00000152653, ENSMUSP00000137305, ENSMUSP00000021609
OG0007441	AT1G19630.1, AT5G36130.1, AT5G36110.1, AT5G36140.1, AT2G42850.1	ENSMUSP00000025946
OG0007442	AT1G76140.1, AT1G20380.1	ENSMUSP00000097444
OG0007443	AT1G22800.1	ENSMUSP00000035325
OG0007447	AT1G23280.1	ENSMUSP00000033983
OG0007453	AT1G28320.1	ENSMUSP00000151548, ENSMUSP00000020284, ENSMUSP00000151511, ENSMUSP00000151532
OG0007458	AT1G31870.1	ENSMUSP00000150076, ENSMUSP00000074490
OG0007459	AT1G33390.1	ENSMUSP00000131734
OG0007461	AT1G33940.1, AT5G18700.1	ENSMUSP00000131488, ENSMUSP00000057960, ENSMUSP00000131342, ENSMUSP00000129214
OG0007466	AT1G42440.1	ENSMUSP00000039027
OG0007471	AT1G50030.1	ENSMUSP00000099510
OG0007474	AT1G55460.1, AT5G51795.1	ENSMUSP00000043614
OG0007477	AT1G56290.1	ENSMUSP00000027027
OG0007480	AT1G63810.1	ENSMUSP00000030138
OG0007481	AT1G65030.1	ENSMUSP00000040846
OG0007482	AT1G65280.1	ENSMUSP00000022585
OG0007483	AT1G65470.1	ENSMUSP00000002914, ENSMUSP00000156798
OG0007484	AT3G12930.1, AT1G67620.1	ENSMUSP00000110144, ENSMUSP00000122941
OG0007485	AT1G67960.1	ENSMUSP00000062110
OG0007487	AT1G69680.1	ENSMUSP00000038485
OG0007488	AT5G35610.1, AT1G70030.1	ENSMUSP00000126718, ENSMUSP00000148599, ENSMUSP00000105576, ENSMUSP00000148407
OG0007489	AT1G72440.1	ENSMUSP00000156479, ENSMUSP00000024885
OG0007493	AT1G75980.1	ENSMUSP00000047275, ENSMUSP00000114249, ENSMUSP00000115102
OG0007494	AT2G01320.3	ENSMUSP00000127785, ENSMUSP00000035246, ENSMUSP00000126675
OG0007495	AT2G02050.1	ENSMUSP00000037341
OG0007496	AT5G35970.1, AT2G03270.1	ENSMUSP00000025751, ENSMUSP00000113438
OG0007497	AT2G03820.1	ENSMUSP00000029358
OG0007499	AT2G04740.1	ENSMUSP00000032169
OG0007502	AT2G07741.1, ATMG00410.1, ATMG01170.1	ENSMUSP00000080996
OG0007503	ATMG00990.1, AT2G07751.1	ENSMUSP00000080998
OG0007505	AT2G16405.1	ENSMUSP00000111286, ENSMUSP00000033506, ENSMUSP00000138468, ENSMUSP00000120395
OG0007507	AT2G18510.1	ENSMUSP00000075709, ENSMUSP00000139135
OG0007509	AT4G29870.1, AT2G19340.1	ENSMUSP00000046480
OG0007510	AT2G21470.2	ENSMUSP00000099807
OG0007514	AT4G32130.1, AT2G25310.1	ENSMUSP00000068610
OG0007515	AT4G32990.1, AT2G26060.1	ENSMUSP00000134199, ENSMUSP00000134189, ENSMUSP00000134159, ENSMUSP00000003759
OG0007516	AT2G26170.1	ENSMUSP00000003017
OG0007517	AT2G26460.1	ENSMUSP00000007042
OG0007521	AT2G36740.1	ENSMUSP00000009102
OG0007522	AT2G37020.3	ENSMUSP00000027623
OG0007523	AT2G37560.1	ENSMUSP00000139869, ENSMUSP00000027198, ENSMUSP00000109964
OG0007525	AT2G38000.1	ENSMUSP00000052328
OG0007527	AT2G39550.1	ENSMUSP00000025354
OG0007528	AT3G55620.1, AT2G39820.1	ENSMUSP00000029142
OG0007529	AT2G41750.1	ENSMUSP00000128219, ENSMUSP00000025383
OG0007531	AT2G43110.1	ENSMUSP00000110011
OG0007532	AT2G43210.1	ENSMUSP00000141085, ENSMUSP00000027592
OG0007533	AT2G43770.1	ENSMUSP00000101616, ENSMUSP00000144537
OG0007534	AT2G44860.1	ENSMUSP00000034738, ENSMUSP00000126553
OG0007535	AT3G26680.1	ENSMUSP00000138290
OG0007536	AT5G57650.1, AT2G46280.1, AT2G46290.1	ENSMUSP00000099653
OG0007537	AT2G46520.1	ENSMUSP00000129983, ENSMUSP00000002790
OG0007538	AT3G03305.1	ENSMUSP00000064310, ENSMUSP00000106314, ENSMUSP00000118808
OG0007539	AT3G03420.1	ENSMUSP00000026504, ENSMUSP00000128382
OG0007540	AT3G06610.1	ENSMUSP00000106242, ENSMUSP00000117946
OG0007541	AT3G06850.1	ENSMUSP00000143713, ENSMUSP00000000349
OG0007542	AT3G07860.1	ENSMUSP00000046654, ENSMUSP00000119306, ENSMUSP00000112483
OG0007543	AT5G20920.1, AT3G07920.1	ENSMUSP00000128257, ENSMUSP00000096777
OG0007544	AT3G11964.2	ENSMUSP00000072008
OG0007545	AT3G12380.2	ENSMUSP00000139110, ENSMUSP00000046658
OG0007546	AT3G13230.1	ENSMUSP00000020317
OG0007547	AT3G13882.2	ENSMUSP00000044497
OG0007548	AT3G14910.1	ENSMUSP00000141608, ENSMUSP00000066325
OG0007550	AT3G15410.2	ENSMUSP00000143518, ENSMUSP00000117093, ENSMUSP00000116475, ENSMUSP00000121417, ENSMUSP00000121905, ENSMUSP00000071956
OG0007551	AT3G16270.1	ENSMUSP00000026442, ENSMUSP00000091428, ENSMUSP00000101832
OG0007552	AT3G17712.2, AT3G17740.1	ENSMUSP00000021596, ENSMUSP00000152698
OG0007553	AT3G18100.1, AT3G60460.1	ENSMUSP00000122456, ENSMUSP00000041767, ENSMUSP00000109750
OG0007554	AT3G18190.1	ENSMUSP00000020562, ENSMUSP00000133523
OG0007555	AT3G19350.1	ENSMUSP00000117063
OG0007556	AT3G21480.1	ENSMUSP00000142578, ENSMUSP00000002291
OG0007557	AT3G22480.1	ENSMUSP00000006579, ENSMUSP00000120106
OG0007558	AT3G22630.1, AT4G14800.2	ENSMUSP00000030642
OG0007559	AT3G22660.1	ENSMUSP00000114372, ENSMUSP00000030501
OG0007561	AT3G27640.1	ENSMUSP00000142111, ENSMUSP00000141218, ENSMUSP00000027933
OG0007562	AT3G27730.2	ENSMUSP00000120112, ENSMUSP00000142727, ENSMUSP00000112590, ENSMUSP00000108310
OG0007564	AT3G28730.1	ENSMUSP00000127058, ENSMUSP00000076971, ENSMUSP00000121639
OG0007565	AT3G42660.1	ENSMUSP00000141182, ENSMUSP00000107422, ENSMUSP00000107420
OG0007566	AT3G44530.1	ENSMUSP00000004222, ENSMUSP00000112614
OG0007569	AT3G48380.3	ENSMUSP00000147993, ENSMUSP00000034051
OG0007570	AT3G48470.1	ENSMUSP00000110835, ENSMUSP00000024987
OG0007571	AT3G52050.3	ENSMUSP00000036110, ENSMUSP00000143793, ENSMUSP00000144578
OG0007572	AT3G53270.1	ENSMUSP00000152102, ENSMUSP00000152584, ENSMUSP00000152587, ENSMUSP00000152248, ENSMUSP00000152852, ENSMUSP00000021532
OG0007573	AT3G54280.2	ENSMUSP00000097093
OG0007574	AT5G24800.1, AT3G54620.1, AT4G02640.2	ENSMUSP00000027974
OG0007575	AT3G55220.1, AT3G55200.1	ENSMUSP00000045073
OG0007576	AT3G56990.1	ENSMUSP00000035930.10
OG0007578	AT3G58470.1	ENSMUSP00000022518
OG0007579	AT3G59390.1	ENSMUSP00000043410
OG0007580	AT3G60820.1	ENSMUSP00000156359, ENSMUSP00000156355, ENSMUSP00000014913
OG0007581	AT3G62810.1	ENSMUSP00000121259, ENSMUSP00000118373, ENSMUSP00000120778
OG0007582	AT4G00026.1	ENSMUSP00000025547
OG0007583	AT4G01320.1	ENSMUSP00000122588, ENSMUSP00000053900
OG0007584	AT4G01560.1	ENSMUSP00000142765, ENSMUSP00000143279, ENSMUSP00000029838
OG0007585	AT4G01790.1	ENSMUSP00000050992
OG0007586	AT4G02060.1	ENSMUSP00000000505
OG0007587	AT4G02485.1	ENSMUSP00000073775, ENSMUSP00000002737
OG0007588	AT4G03430.1	ENSMUSP00000121340, ENSMUSP00000002529
OG0007589	AT4G04780.1	ENSMUSP00000032429, ENSMUSP00000145512, ENSMUSP00000107277
OG0007591	AT4G10670.1, AT4G10710.1	ENSMUSP00000042283
OG0007592	AT4G23570.3, AT4G11260.1	ENSMUSP00000052942
OG0007593	AT4G12130.1	ENSMUSP00000114501, ENSMUSP00000049823, ENSMUSP00000065882
OG0007594	AT4G12590.1	ENSMUSP00000032425
OG0007595	AT4G14965.1	ENSMUSP00000078623, ENSMUSP00000131961
OG0007596	AT4G16570.1	ENSMUSP00000071521, ENSMUSP00000119992
OG0007597	AT4G17380.1	ENSMUSP00000140190, ENSMUSP00000005630, ENSMUSP00000140265
OG0007598	AT4G18230.1	ENSMUSP00000142857, ENSMUSP00000142775, ENSMUSP00000038387
OG0007600	AT4G20310.4	ENSMUSP00000118134, ENSMUSP00000059471, ENSMUSP00000108141
OG0007601	AT4G20930.1	ENSMUSP00000031788
OG0007602	AT5G44320.1, AT4G20980.1	ENSMUSP00000098053
OG0007603	AT4G22550.1	ENSMUSP00000047776, ENSMUSP00000141597, ENSMUSP00000054337
OG0007604	AT5G55070.1, AT4G26910.1	ENSMUSP00000152664, ENSMUSP00000060346
OG0007605	AT4G29170.1	ENSMUSP00000048262
OG0007606	AT4G31300.2	ENSMUSP00000018430
OG0007607	AT4G31480.3, AT4G31490.1	ENSMUSP00000033012
OG0007608	AT4G31720.1	ENSMUSP00000118105
OG0007610	AT4G34900.1, AT4G34890.1	ENSMUSP00000001027, ENSMUSP00000024866
OG0007611	AT4G36480.1	ENSMUSP00000021920
OG0007612	AT4G36630.1	ENSMUSP00000028752, ENSMUSP00000099559
OG0007613	AT5G04920.1	ENSMUSP00000033866
OG0007615	AT5G23090.1, AT5G08190.1	ENSMUSP00000031190
OG0007616	AT5G08420.1	ENSMUSP00000134408, ENSMUSP00000125746
OG0007617	AT5G09830.1	ENSMUSP00000118348, ENSMUSP00000113439, ENSMUSP00000112582
OG0007618	AT5G25060.1, AT5G10800.1	ENSMUSP00000077482, ENSMUSP00000078602, ENSMUSP00000151121
OG0007619	AT5G11010.2	ENSMUSP00000146142, ENSMUSP00000099486, ENSMUSP00000081133
OG0007621	AT5G13030.1	ENSMUSP00000138382, ENSMUSP00000081020
OG0007622	AT5G19400.1	ENSMUSP00000107467, ENSMUSP00000041241
OG0007623	AT5G19660.1	ENSMUSP00000080117, ENSMUSP00000095965
OG0007624	AT5G20165.3	ENSMUSP00000124571, ENSMUSP00000012566, ENSMUSP00000125314
OG0007625	AT5G20520.1	ENSMUSP00000116130, ENSMUSP00000036730
OG0007626	AT5G22370.1	ENSMUSP00000101519, ENSMUSP00000030661
OG0007627	AT5G23080.1	ENSMUSP00000078632, ENSMUSP00000117475, ENSMUSP00000121711
OG0007628	AT5G23710.1	ENSMUSP00000105644, ENSMUSP00000028914
OG0007629	AT5G25080.1	ENSMUSP00000121134, ENSMUSP00000000594
OG0007630	AT5G25480.1	ENSMUSP00000114572
OG0007631	AT5G25800.2	ENSMUSP00000146631, ENSMUSP00000081694
OG0007632	AT5G27395.1	ENSMUSP00000116306, ENSMUSP00000019026
OG0007633	AT5G28740.1	ENSMUSP00000019614, ENSMUSP00000124202, ENSMUSP00000124237
OG0007634	AT5G37290.1	ENSMUSP00000046120
OG0007636	AT5G40280.2	ENSMUSP00000035498, ENSMUSP00000120713
OG0007637	AT5G41150.1	ENSMUSP00000023206, ENSMUSP00000114639
OG0007638	AT5G42620.2	ENSMUSP00000023497
OG0007639	AT5G47790.1	ENSMUSP00000030702, ENSMUSP00000101539
OG0007640	AT5G48390.1	ENSMUSP00000109345, ENSMUSP00000009814, ENSMUSP00000109347
OG0007641	AT5G49650.1	ENSMUSP00000047254
OG0007642	AT5G51200.2	ENSMUSP00000130033, ENSMUSP00000039656, ENSMUSP00000144126
OG0007643	AT5G58510.1, AT5G55060.1	ENSMUSP00000042070, ENSMUSP00000148357
OG0007644	AT5G56090.1	ENSMUSP00000041820
OG0007645	AT5G56740.1	ENSMUSP00000107750, ENSMUSP00000028408
OG0007646	AT5G56900.2	ENSMUSP00000026218
OG0007647	AT5G57370.1	ENSMUSP00000001186, ENSMUSP00000109313
OG0007648	AT5G58020.1	ENSMUSP00000029005
OG0007649	AT5G58180.1, AT5G58060.2	ENSMUSP00000002818
OG0007650	AT5G60940.1	ENSMUSP00000121178, ENSMUSP00000112076
OG0007651	AT5G61050.1, AT5G61060.2	ENSMUSP00000104971, ENSMUSP00000080832
OG0007652	AT5G61970.1	ENSMUSP00000021133, ENSMUSP00000102033
OG0007653	AT5G62190.1	ENSMUSP00000151469, ENSMUSP00000042691, ENSMUSP00000020270
OG0007654	AT5G62810.1	ENSMUSP00000099506, ENSMUSP00000116791
OG0007655	AT5G63290.1	ENSMUSP00000037361
OG0007656	AT5G65290.1	ENSMUSP00000154020, ENSMUSP00000087858, ENSMUSP00000154928, ENSMUSP00000155488
OG0007657	AT5G66005.3	ENSMUSP00000069384, ENSMUSP00000115996, ENSMUSP00000121271, ENSMUSP00000034313
OG0007658	AT5G67100.1	ENSMUSP00000006856
OG0007659	AT5G67490.1	ENSMUSP00000027338
OG0007660	ATCG00750.1	ENSMUSP00000146020, ENSMUSP00000032840
OG0007661	ATMG01120.1	ENSMUSP00000080991
OG0008645	AT1G01220.1	ENSMUSP00000148787, ENSMUSP00000039271
OG0008647	AT1G02680.1	ENSMUSP00000121346
OG0008649	AT1G04200.1	ENSMUSP00000047054
OG0008652	AT4G13730.1, AT1G04830.2	ENSMUSP00000048426
OG0008656	AT2G30000.1, AT1G07170.1	ENSMUSP00000023117
OG0008659	AT1G08390.1	ENSMUSP00000042676, ENSMUSP00000137986
OG0008660	AT1G56340.1, AT1G09210.1, AT1G08450.1	ENSMUSP00000003912
OG0008661	AT1G08630.1, AT3G04520.1	ENSMUSP00000033230
OG0008662	AT5G11850.1, AT1G18160.1, AT1G73660.1, AT1G08720.1	ENSMUSP00000100789
OG0008665	AT5G61910.4, AT5G61900.1, AT5G07300.1, AT1G08860.1	ENSMUSP00000105163, ENSMUSP00000029885
OG0008667	AT1G09450.1	ENSMUSP00000055806
OG0008671	AT1G10865.1	ENSMUSP00000027286
OG0008674	AT1G11400.1	ENSMUSP00000067623, ENSMUSP00000129789
OG0008675	AT1G11680.1	ENSMUSP00000001507
OG0008677	AT1G11755.1	ENSMUSP00000023830
OG0008681	AT1G13870.1	ENSMUSP00000099799
OG0008683	AT1G14300.2	ENSMUSP00000023213
OG0008688	AT1G16210.1	ENSMUSP00000007865
OG0008690	AT1G16540.3	ENSMUSP00000063609
OG0008693	AT1G18335.2	ENSMUSP00000025675
OG0008694	AT3G55490.1, AT1G19080.1	ENSMUSP00000148516, ENSMUSP00000034094
OG0008696	AT1G20050.1	ENSMUSP00000033509, ENSMUSP00000116845
OG0008697	AT1G76260.1, AT1G20540.1	ENSMUSP00000152220
OG0008698	AT2G05635.1, AT1G20750.1, AT1G20720.2	ENSMUSP00000043108
OG0008701	AT1G21580.1	ENSMUSP00000098106
OG0008705	AT1G25260.1	ENSMUSP00000030513, ENSMUSP00000099561
OG0008708	AT1G26660.2	ENSMUSP00000115342
OG0008714	AT1G31660.1	ENSMUSP00000024783
OG0008721	AT1G34355.1	ENSMUSP00000141720, ENSMUSP00000142271, ENSMUSP00000142108
OG0008728	AT1G44900.1	ENSMUSP00000061923
OG0008730	AT2G26320.1, AT1G47760.1, AT5G46320.1	ENSMUSP00000143221, ENSMUSP00000142897
OG0008731	AT1G48050.1	ENSMUSP00000027379
OG0008734	AT1G49590.1	ENSMUSP00000154101, ENSMUSP00000022601
OG0008737	AT1G51550.1	ENSMUSP00000030757
OG0008738	AT1G51610.1	ENSMUSP00000144067, ENSMUSP00000124047, ENSMUSP00000109306
OG0008739	AT1G52930.1, AT3G15460.1	ENSMUSP00000022855
OG0008745	AT1G55000.1	ENSMUSP00000034702, ENSMUSP00000149065
OG0008747	AT1G56450.1	ENSMUSP00000005923
OG0008748	AT4G31240.1, AT1G60420.1	ENSMUSP00000021204
OG0008752	AT1G64650.1, AT3G49310.1, AT4G27720.1	ENSMUSP00000061997
OG0008753	AT1G64790.2	ENSMUSP00000069432
OG0008754	AT1G64960.2	ENSMUSP00000081889
OG0008757	AT1G68760.1	ENSMUSP00000039537, ENSMUSP00000047171
OG0008759	AT1G71750.2	ENSMUSP00000026723
OG0008760	AT1G72090.1	ENSMUSP00000122249, ENSMUSP00000006353
OG0008763	AT3G52270.1, AT1G75510.1	ENSMUSP00000086312
OG0008766	AT1G78560.1	ENSMUSP00000151555, ENSMUSP00000093229, ENSMUSP00000151215, ENSMUSP00000151510
OG0008767	AT3G19440.1, AT1G78910.1	ENSMUSP00000034543, ENSMUSP00000120327
OG0008768	AT1G79730.1	ENSMUSP00000003529
OG0008770	AT1G80190.5	ENSMUSP00000028948
OG0008771	AT2G01690.2	ENSMUSP00000034190, ENSMUSP00000148548
OG0008774	AT2G04660.1	ENSMUSP00000115177, ENSMUSP00000028341
OG0008775	AT2G05720.1, AT2G41500.1	ENSMUSP00000081572
OG0008776	AT2G06040.1	ENSMUSP00000024761, ENSMUSP00000108459
OG0008777	AT2G07340.1	ENSMUSP00000025204
OG0008779	AT2G14045.1	ENSMUSP00000030400, ENSMUSP00000101808
OG0008780	AT2G14170.1	ENSMUSP00000082288, ENSMUSP00000152269
OG0008781	AT5G12190.1, AT2G14870.1	ENSMUSP00000151723, ENSMUSP00000043662
OG0008784	AT2G18220.1	ENSMUSP00000137253, ENSMUSP00000137183
OG0008787	AT2G19940.1	ENSMUSP00000050258
OG0008788	AT2G20280.1	ENSMUSP00000080301
OG0008789	AT2G20490.1	ENSMUSP00000028553
OG0008792	AT3G20550.1, AT2G24410.1	ENSMUSP00000060721
OG0008793	AT2G25110.1	ENSMUSP00000023453, ENSMUSP00000002133
OG0008794	AT2G25830.1	ENSMUSP00000002048
OG0008795	AT2G26210.1, AT5G14230.1	ENSMUSP00000100615, ENSMUSP00000026121
OG0008796	AT2G26230.1	ENSMUSP00000029837, ENSMUSP00000143418, ENSMUSP00000113649, ENSMUSP00000143299
OG0008797	AT2G27020.2	ENSMUSP00000125548
OG0008801	AT3G54710.1, AT2G31270.1	ENSMUSP00000006760
OG0008803	AT2G32900.1	ENSMUSP00000034803, ENSMUSP00000150032
OG0008806	AT2G36930.1	ENSMUSP00000030644
OG0008809	AT2G38770.1	ENSMUSP00000099602, ENSMUSP00000047157
OG0008811	AT2G39580.2	ENSMUSP00000044069
OG0008812	AT2G40360.1	ENSMUSP00000023217
OG0008813	AT2G43370.1	ENSMUSP00000031349, ENSMUSP00000107080, ENSMUSP00000121120
OG0008814	AT3G28230.2, AT2G43650.1	ENSMUSP00000087896
OG0008815	AT5G06260.1, AT4G34070.1, AT2G45380.1, AT2G44850.1, AT4G22740.1	ENSMUSP00000044430
OG0008816	AT2G45670.1	ENSMUSP00000049252, ENSMUSP00000147941, ENSMUSP00000148089, ENSMUSP00000127318
OG0008817	AT3G01160.1	ENSMUSP00000036523
OG0008819	AT3G02260.1	ENSMUSP00000117419, ENSMUSP00000125800, ENSMUSP00000095433
OG0008820	AT3G05035.2, AT3G04490.2, AT4G38092.1	ENSMUSP00000133280, ENSMUSP00000086909
OG0008821	AT5G18790.1, AT3G06320.1	ENSMUSP00000144669, ENSMUSP00000031024
OG0008822	AT4G01000.1, AT3G06455.1	ENSMUSP00000037890
OG0008823	AT3G07180.1	ENSMUSP00000044871
OG0008824	AT3G07750.1	ENSMUSP00000150152, ENSMUSP00000026891
OG0008825	AT3G07790.1	ENSMUSP00000003621, ENSMUSP00000156085
OG0008826	AT3G07950.1	ENSMUSP00000010189
OG0008827	AT3G10700.1	ENSMUSP00000021114
OG0008828	AT5G05520.1, AT3G11070.1	ENSMUSP00000023071
OG0008829	AT3G11830.1	ENSMUSP00000032078, ENSMUSP00000144893
OG0008830	AT3G13200.1	ENSMUSP00000151148, ENSMUSP00000004200, ENSMUSP00000149476
OG0008831	AT3G13330.1	ENSMUSP00000045460, ENSMUSP00000114537
OG0008832	AT3G16810.1	ENSMUSP00000075573
OG0008833	AT3G17810.1	ENSMUSP00000143022, ENSMUSP00000039429
OG0008834	AT3G18165.1	ENSMUSP00000116250, ENSMUSP00000122413, ENSMUSP00000005830
OG0008837	AT3G25400.1	ENSMUSP00000047845
OG0008838	AT3G25980.1	ENSMUSP00000112304, ENSMUSP00000098897
OG0008840	AT3G44600.1	ENSMUSP00000022226
OG0008841	AT5G66280.1, AT3G51160.1	ENSMUSP00000036696
OG0008842	AT5G57170.2, AT5G01650.2, AT3G51660.1	ENSMUSP00000041149
OG0008843	AT3G52730.2	ENSMUSP00000054856
OG0008845	AT3G56460.1	ENSMUSP00000142170, ENSMUSP00000044945, ENSMUSP00000141761, ENSMUSP00000141717, ENSMUSP00000113664
OG0008846	AT3G57060.2	ENSMUSP00000042260
OG0008847	AT3G57290.1	ENSMUSP00000022960
OG0008848	AT3G62600.1	ENSMUSP00000126828, ENSMUSP00000004574, ENSMUSP00000137542
OG0008849	AT4G00090.1	ENSMUSP00000118691, ENSMUSP00000115011
OG0008850	AT4G02390.1	ENSMUSP00000048877
OG0008851	AT4G04670.1	ENSMUSP00000047831
OG0008853	AT4G21130.1, AT4G05410.1	ENSMUSP00000038580
OG0008854	AT4G21100.1, AT4G05420.1	ENSMUSP00000025649
OG0008855	AT4G08550.2	ENSMUSP00000154546, ENSMUSP00000098225, ENSMUSP00000094167, ENSMUSP00000023056
OG0008856	AT4G08580.1, AT5G17900.1	ENSMUSP00000049548, ENSMUSP00000087372
OG0008858	AT4G15840.1	ENSMUSP00000109309, ENSMUSP00000001185
OG0008859	AT4G15850.1	ENSMUSP00000144959, ENSMUSP00000031478
OG0008860	AT4G16566.1	ENSMUSP00000125552, ENSMUSP00000019925, ENSMUSP00000125125
OG0008862	AT4G19150.1	ENSMUSP00000031489, ENSMUSP00000111054
OG0008863	AT4G19670.1	ENSMUSP00000080650
OG0008864	AT4G20410.2	ENSMUSP00000025474, ENSMUSP00000122681
OG0008865	AT4G21820.3	ENSMUSP00000059159, ENSMUSP00000142880
OG0008866	AT4G24680.1	ENSMUSP00000035734, ENSMUSP00000116429
OG0008867	AT4G24710.3	ENSMUSP00000022053
OG0008868	AT4G26430.1, AT5G56280.1	ENSMUSP00000106576, ENSMUSP00000019638
OG0008869	AT4G26550.1, AT5G56020.1	ENSMUSP00000100656
OG0008873	AT4G27890.1, AT5G53400.1	ENSMUSP00000030665
OG0008874	AT4G30990.3	ENSMUSP00000152020, ENSMUSP00000004470
OG0008875	AT4G32560.1	ENSMUSP00000108240, ENSMUSP00000043442
OG0008876	AT4G33100.1	ENSMUSP00000031508
OG0008877	AT5G06360.1	ENSMUSP00000073161
OG0008878	AT5G07270.1, AT5G57740.1	ENSMUSP00000106345, ENSMUSP00000106346, ENSMUSP00000078571
OG0008879	AT5G08320.1	ENSMUSP00000130251, ENSMUSP00000106341, ENSMUSP00000123698
OG0008880	AT5G10070.2	ENSMUSP00000068511
OG0008881	AT5G14460.1	ENSMUSP00000026072, ENSMUSP00000026073
OG0008882	AT5G14710.1	ENSMUSP00000138120, ENSMUSP00000031531, ENSMUSP00000138161
OG0008883	AT5G15750.1	ENSMUSP00000034827
OG0008884	AT5G20070.1	ENSMUSP00000025065, ENSMUSP00000133678
OG0008885	AT5G20890.1	ENSMUSP00000036288
OG0008886	AT5G22130.2	ENSMUSP00000052838
OG0008887	AT5G23630.1	ENSMUSP00000034326
OG0008888	AT5G23880.1	ENSMUSP00000047797
OG0008889	AT5G30490.1	ENSMUSP00000034432
OG0008892	AT5G42150.1	ENSMUSP00000028162
OG0008893	AT5G44635.2	ENSMUSP00000027601, ENSMUSP00000140308
OG0008894	AT5G44750.2	ENSMUSP00000027251
OG0008895	AT5G49540.1	ENSMUSP00000060892, ENSMUSP00000104120
OG0008896	AT5G50840.2	ENSMUSP00000107933, ENSMUSP00000107935, ENSMUSP00000107934, ENSMUSP00000044936
OG0008897	AT5G50960.1	ENSMUSP00000023146
OG0008898	AT5G51290.1	ENSMUSP00000119472, ENSMUSP00000038203
OG0008899	AT5G53045.1	ENSMUSP00000109789, ENSMUSP00000109790, ENSMUSP00000015433
OG0008900	AT5G58530.1	ENSMUSP00000092305
OG0008901	AT5G63540.2	ENSMUSP00000041035, ENSMUSP00000153675, ENSMUSP00000153621, ENSMUSP00000153050
OG0008902	AT5G64270.1	ENSMUSP00000027127
OG0008903	AT5G64630.2	ENSMUSP00000113684, ENSMUSP00000023666
OG0008904	AT5G66540.1	ENSMUSP00000032735
OG0010261	AT1G06720.2	ENSMUSP00000032237
OG0010264	AT1G07130.1	ENSMUSP00000138553, ENSMUSP00000138727, ENSMUSP00000040944
OG0010272	AT2G40760.1, AT1G09280.1	ENSMUSP00000103401, ENSMUSP00000103399
OG0010275	AT1G09870.1	ENSMUSP00000025827
OG0010276	AT1G10030.1	ENSMUSP00000114987, ENSMUSP00000021676
OG0010282	AT1G12470.1	ENSMUSP00000036915
OG0010300	AT1G17410.1	ENSMUSP00000116092, ENSMUSP00000117443, ENSMUSP00000118213, ENSMUSP00000078269
OG0010327	AT1G31730.1	ENSMUSP00000135257, ENSMUSP00000106024, ENSMUSP00000002063
OG0010331	AT1G34350.2	ENSMUSP00000050729
OG0010333	AT1G35220.1	ENSMUSP00000036524, ENSMUSP00000155505
OG0010342	AT1G48580.2	ENSMUSP00000097961, ENSMUSP00000137686
OG0010344	AT1G49670.2	ENSMUSP00000052544
OG0010348	AT1G52980.1	ENSMUSP00000030684
OG0010349	AT1G56085.1, AT1G53720.1	ENSMUSP00000015901
OG0010355	AT1G56500.1	ENSMUSP00000071370
OG0010358	AT1G61770.1	ENSMUSP00000118048, ENSMUSP00000116171, ENSMUSP00000092680
OG0010363	AT1G67320.3	ENSMUSP00000027312
OG0010372	AT1G73720.1	ENSMUSP00000030117
OG0010375	AT1G74340.1	ENSMUSP00000124665, ENSMUSP00000028151
OG0010377	AT1G77350.1	ENSMUSP00000130372, ENSMUSP00000043540
OG0010378	AT1G77550.1	ENSMUSP00000117161, ENSMUSP00000016901
OG0010380	AT1G78670.1, AT1G78660.1, AT1G78680.1	ENSMUSP00000095843
OG0010381	AT1G79150.1	ENSMUSP00000025963
